종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
BLAST,0.269,0,2.2,0.679,0.531,52.0,2530,11.0,2.122,86024935.3
G,0.266,0,0.8,0.355,0.361,103.0,701,4.0,2.046,8653568.3
BARD,0.263,0,2.2,0.263,0.184,203.0,686,5.0,1.274,931110.9
IOTA,0.26,0,1.9,0.26,0.296,200.0,1216,6.0,2.891,612403.3
MINA,0.26,0,1.6,0.404,0.278,421.0,821,6.0,5.26,285034.2
ALGO,0.256,0,2.0,0.256,1.443,321.0,1184,8.0,1.948,2570067.2
PYTH,0.251,0,1.4,0.341,0.249,95.0,1067,5.0,3.782,672975.8
ALT,0.25,0,5.1,0.324,0.367,109.0,2320,16.0,1.179,11476837.7
CFG,0.247,0,6.4,0.28,0.386,308.0,2646,17.0,1.688,497770.1
UP2,0.246,0,1.6,0.404,0.674,28.0,2257,7.0,3.769,212693.3
A,0.245,0,1.3,0.245,0.206,91.0,1188,4.0,0.62,1744298.9
MNT,0.244,0,0.8,0.249,0.06,77.0,193,1.0,7.895,18588.9
CHZ,0.243,0,7.6,0.411,0.736,232.0,3321,28.0,1.439,8857145.3
MOVE,0.241,0,8.4,0.241,0.44,127.0,3495,23.0,1.433,20696803.0
SONIC,0.241,0,1.7,0.241,0.213,219.0,820,4.0,1.453,2203511.6
WLFI,0.237,0,2.2,0.237,0.379,158.0,796,6.0,1.845,2121975.2
WAXP,0.234,0,1.6,0.641,0.936,56.0,1610,8.0,1.856,5280999.8
ATH,0.233,0,2.9,0.331,0.412,70.0,1795,12.0,2.372,6725414.8
WAL,0.229,0,3.5,0.244,0.237,60.0,2088,11.0,4.882,586596.1
HOLO,0.229,0,1.7,0.347,0.247,77.0,576,5.0,0.557,4052046.1
IQ,0.226,0,0.8,0.299,0.425,17.0,1169,3.0,0.523,170584284.5
ZAMA,0.222,0,2.6,0.222,0.287,318.0,1009,6.0,1.738,1921573.0
BCH,0.22,0,5.0,0.231,0.516,83.0,3653,19.0,3.466,170.7
PENDLE,0.22,0,2.0,0.233,0.242,309.0,839,7.0,2.815,15575.5
DEEP,0.218,0,1.8,0.218,0.117,145.0,493,4.0,1.121,3833814.8
IN,0.212,0,4.3,0.212,0.493,89.0,2355,9.0,0.672,3680322.3
PLUME,0.212,0,3.3,0.212,0.803,425.0,826,8.0,0.917,17928805.5
GRT,0.212,0,0.8,0.296,0.259,346.0,603,4.0,1.961,2454519.6
ZRO,0.21,0,2.9,0.249,0.379,80.0,2507,12.0,1.636,68577.3
PUMP,0.208,0,2.9,0.208,0.273,521.0,851,7.0,2.594,56745908.2
FIL,0.201,0,2.2,0.201,0.208,503.0,905,6.0,2.188,48199.6
AKT,0.199,0,8.7,0.199,0.281,166.0,4220,24.0,2.484,36084.2
TFUEL,0.193,0,0.5,0.235,0.126,36.0,685,2.0,0.49,18924378.0
STRAX,0.191,0,3.2,0.194,0.195,90.0,1949,8.0,1.413,18598083.6
STORJ,0.191,0,1.1,0.205,0.157,119.0,470,3.0,0.69,2034384.7
ARK,0.186,0,1.9,0.258,0.217,51.0,887,5.0,0.636,925420.8
DOOD,0.183,0,1.6,0.238,0.315,204.0,1092,4.0,1.064,52604785.9
T,0.179,0,1.0,0.278,0.489,163.0,916,4.0,2.387,8428236.8
ME,0.177,0,2.6,0.243,0.168,88.0,1280,8.0,2.517,693334.5
MIRA,0.175,0,3.3,0.204,0.243,144.0,2346,12.0,3.249,456429.1
ASTR,0.175,0,2.0,0.536,0.372,47.0,2610,10.0,5.146,1814131.2
JST,0.174,0,1.2,0.174,0.104,76.0,371,2.0,0.797,2048269.8
FF,0.171,0,1.1,0.203,0.33,214.0,613,3.0,0.927,3234684.4
TRAC,0.169,0,1.4,0.169,0.407,121.0,1230,5.0,8.004,30615.9
INJ,0.169,0,1.6,0.17,0.448,426.0,1011,6.0,2.837,8639.0
CARV,0.163,0,0.8,0.284,0.186,72.0,546,3.0,0.626,1032455.1
POLYX,0.162,0,0.8,0.162,0.133,202.0,431,2.0,2.079,988404.6
API3,0.16,0,2.5,0.162,0.269,25.0,1253,5.0,1.187,155222.9
OP,0.16,0,0.6,0.16,0.149,534.0,356,2.0,1.096,1017556.6
MON,0.157,0,0.9,0.157,0.294,1573.0,420,4.0,6.593,2033792.7
SENT,0.156,0,1.3,0.29,0.239,390.0,753,3.0,1.882,4559322.0
AWE,0.156,0,1.1,0.167,0.082,197.0,537,3.0,4.798,905474.6
MASK,0.156,0,1.4,0.244,0.373,47.0,1555,6.0,4.27,22843.7
AUCTION,0.154,0,0.4,0.154,0.061,257.0,274,1.0,2.524,6407.8
AGLD,0.153,0,0.9,0.166,0.096,150.0,511,2.0,1.51,297512.5
2Z,0.152,0,1.7,0.152,0.343,217.0,1030,5.0,0.632,2513239.0
AZTEC,0.151,0,1.1,0.151,0.126,252.0,407,2.0,2.057,4297690.2
BONK,0.15,0,1.2,0.15,0.184,150.0,811,3.0,2.262,19667541364.9
ICP,0.15,0,1.5,0.16,0.177,120.0,882,6.0,3.249,11240.3
SAFE,0.15,0,2.5,0.15,0.175,116.0,895,7.0,0.889,563114.3
PUNDIX,0.148,0,0.7,0.148,0.113,99.0,261,1.0,1.34,640473.2
TOKAMAK,0.146,0,0.6,0.71,0.753,78.0,1396,5.0,6.266,19280.7
MEW,0.143,0,1.1,0.279,0.136,296.0,831,3.0,2.617,62131844.9
IOST,0.138,0,0.6,0.138,0.054,138.0,279,1.0,2.055,48281415.6
LSK,0.136,0,1.0,0.148,0.08,114.0,563,2.0,0.825,852741.1
BLUR,0.135,0,1.8,0.251,0.17,193.0,1084,6.0,1.761,3651316.1
FLOCK,0.134,0,1.7,0.145,0.171,78.0,1459,6.0,1.547,1069311.8
TOSHI,0.134,0,0.3,0.235,0.216,160.0,294,1.0,2.225,166454098.2
AQT,0.133,0,4.0,0.14,0.281,122.0,3649,19.0,2.186,202736.3
DOT,0.133,0,0.8,0.133,0.146,221.0,601,3.0,2.04,44974.7
MED,0.131,0,0.5,0.174,0.164,28.0,913,2.0,1.476,38498454.2
NXPC,0.128,0,0.9,0.128,0.148,91.0,748,3.0,4.513,52169.9
XTZ,0.122,0,0.8,0.123,0.18,313.0,434,2.0,2.2,91364.9
THETA,0.122,0,0.4,0.122,0.122,174.0,178,1.0,1.235,356119.6
SKR,0.12,0,1.1,0.12,0.11,133.0,405,2.0,0.322,19761410.4
COMP,0.12,0,0.5,0.12,0.056,200.0,345,1.0,2.203,866.8
TIA,0.118,0,0.4,0.202,0.105,178.0,433,1.0,1.438,75425.0
POKT,0.118,0,0.9,0.118,0.218,294.0,551,2.0,0.59,30253880.9
ATOM,0.116,0,0.9,0.116,0.416,579.0,1252,4.0,4.681,7687.5
MMT,0.116,0,1.2,0.116,0.254,387.0,544,2.0,1.056,612000.8
SUPER,0.113,0,0.6,0.113,0.053,227.0,226,1.0,1.037,587154.9
PROS,0.111,0,1.5,0.111,0.106,34.0,1389,4.0,3.362,29161.6
SYRUP,0.11,0,0.5,0.11,0.102,184.0,176,1.0,1.989,192056.4
SNT,0.105,0,0.2,0.105,0.066,349.0,228,1.0,0.479,38761066.0
GAS,0.104,0,1.2,0.109,0.296,191.0,1021,5.0,3.237,8214.5
FLUID,0.104,0,1.4,0.435,0.879,106.0,1661,10.0,2.523,14895.4
0G,0.104,0,1.5,0.113,0.245,121.0,1261,8.0,3.409,122779.8
LA,0.102,0,1.7,0.11,0.198,205.0,613,4.0,0.849,2646374.8
BIRB,0.102,0,0.9,0.102,0.106,255.0,444,2.0,0.822,1658298.5
ZETA,0.1,0,0.4,0.1,0.121,500.0,371,1.0,2.321,538944.1
ERA,0.1,0,0.9,0.215,0.247,251.0,432,3.0,0.762,1156572.5
HIVE,0.099,0,0.6,0.099,0.155,987.0,547,2.0,3.357,593962.0
RVN,0.097,0,0.7,0.151,0.225,237.0,481,2.0,2.804,6052511.6
CPOOL,0.097,0,0.7,0.097,0.272,485.0,637,3.0,0.93,3433010.2
ANKR,0.097,0,0.4,0.097,0.098,162.0,549,1.0,1.419,8989531.1
ELF,0.097,0,0.2,0.097,0.064,57.0,275,0.0,0.738,272750.2
WAVES,0.096,0,4.7,0.208,0.336,479.0,3920,19.0,5.424,162178.9
ONG,0.094,0,0.8,0.119,0.059,158.0,505,2.0,3.838,420070.4
BTT,0.09,0,1.1,0.099,0.469,451.0,925,4.0,1.946,271945309116.9
CTC,0.087,0,1.0,0.097,0.22,71.0,898,3.0,0.821,1757843.5
KAVA,0.084,0,0.4,0.121,0.174,43.0,358,1.0,2.234,576851.2
MANTRA,0.084,0,0.7,0.084,0.316,77.0,502,2.0,0.358,31647096.8
TT,0.084,0,0.5,0.2,0.264,71.0,832,2.0,8.335,11867404.2
SOON,0.083,0,1.1,0.255,0.37,611.0,1117,6.0,0.642,1457411.9
VET,0.083,0,1.3,0.098,0.091,166.0,955,4.0,3.934,3413351.6
COW,0.082,0,0.5,0.812,0.896,137.0,739,4.0,2.97,111153.6
KNC,0.082,0,0.3,0.114,0.081,490.0,154,1.0,0.572,1059287.9
MBL,0.08,0,0.4,0.101,0.046,61.0,383,1.0,0.262,276952282.6
VANA,0.079,0,0.6,0.139,0.106,112.0,543,2.0,2.225,10897.5
EGLD,0.079,0,0.3,0.131,0.17,134.0,227,1.0,2.707,4080.1
CYBER,0.074,0,0.3,0.214,0.195,184.0,433,2.0,0.798,70993.9
GLM,0.073,0,0.4,0.101,0.136,260.0,204,1.0,1.29,705315.8
CBK,0.073,0,0.3,0.119,0.079,39.0,501,1.0,2.111,88985.2
WIF,0.07,0,0.2,0.07,0.03,233.0,68,0.0,1.697,103302.0
HUNT,0.069,0,0.3,0.071,0.026,31.0,172,0.0,0.451,3007270.8
ETHFI,0.068,0,0.5,0.074,0.11,229.0,623,2.0,2.031,140769.9
LINEA,0.066,0,0.4,0.066,0.06,219.0,317,1.0,1.385,21379112.4
ORDER,0.065,0,0.5,0.091,0.131,37.0,278,2.0,1.465,944783.8
CVC,0.06,0,0.3,0.06,0.052,301.0,181,1.0,1.14,1943191.0
XCN,0.06,0,0.4,0.06,0.07,100.0,187,1.0,1.21,6095285.3
ONT,0.06,0,0.8,0.06,0.291,100.0,874,3.0,1.006,1079648.6
ZRX,0.06,0,0.8,0.077,0.065,199.0,334,2.0,1.26,703495.2
AHT,0.06,0,0.5,0.105,0.233,163.0,741,2.0,0.554,62443779.0
ZIL,0.059,0,0.4,0.059,0.083,295.0,443,1.0,2.612,8148365.3
ICX,0.055,0,0.6,0.055,0.394,32.0,599,1.0,0.945,1821316.2
QTUM,0.054,0,0.8,0.152,0.097,96.0,521,2.0,1.615,34912.4
MTL,0.052,0,0.3,0.058,0.133,43.0,304,1.0,0.954,167681.7
ESP,0.052,0,0.7,0.052,0.271,519.0,833,2.0,1.058,761440.3
BORA,0.051,0,0.3,0.051,0.102,255.0,685,1.0,1.089,2608277.4
TAIKO,0.05,0,0.3,0.05,0.061,500.0,205,1.0,0.794,1306694.5
ARDR,0.05,0,0.4,0.05,0.132,100.0,553,2.0,0.922,2453527.7
BEAM,0.048,0,0.2,0.048,0.04,485.0,201,1.0,1.394,16880661.6
BOUNTY,0.047,0,0.2,0.047,0.186,156.0,394,1.0,1.674,1863539.7
POWR,0.047,0,0.5,0.055,0.054,109.0,422,1.0,2.736,273222.4
NEO,0.047,0,0.7,0.071,0.137,474.0,429,2.0,2.87,7508.1
XAUT,0.045,0,0.3,0.045,0.066,90.0,318,1.0,1.33,10.1
VTHO,0.045,0,0.3,0.045,0.314,450.0,449,1.0,1.128,121011232.3
GAME2,0.045,0,0.3,0.045,0.084,45.0,547,1.0,0.36,94235281.5
XEC,0.042,0,0.5,0.055,0.073,211.0,490,2.0,4.009,1897743247.4
WET,0.042,0,0.5,0.042,0.07,213.0,440,1.0,1.491,509892.8
FCT2,0.04,0,0.3,0.041,0.053,199.0,255,1.0,0.421,18086031.8
MOC,0.037,0,0.2,0.037,0.056,187.0,253,1.0,0.648,2324167.3
USD1,0.032,0,0.1,0.032,0.031,40.0,405,0.0,0.738,34645.8
BAT,0.03,0,0.2,0.03,0.201,300.0,200,1.0,0.769,1341974.7
QKC,0.028,0,0.2,0.029,0.081,19.0,341,1.0,1.026,13237370.2
SKY,0.027,0,0.2,0.066,0.245,54.0,263,1.0,2.124,533486.6
1INCH,0.027,0,0.2,0.085,0.07,179.0,174,1.0,0.597,1085573.7
LPT,0.022,0,0.1,0.044,0.043,131.0,246,0.0,2.792,7940.5
STEEM,0.021,0,0.2,0.093,0.129,53.0,524,1.0,3.076,372996.6
META,0.02,0,0.1,0.02,0.023,99.0,255,0.0,0.226,28917596.6
SUN,0.017,0,0.1,0.017,0.026,44.0,51,0.0,1.358,2584612.4
MLK,0.016,0,0.1,0.108,0.171,29.0,451,1.0,0.834,898513.3
MVL,0.016,0,0.1,0.016,0.016,11.0,189,0.0,0.433,80804872.2
HP,0.016,0,0.1,0.025,0.056,21.0,286,0.0,0.656,11661576.0
USDE,0.009,0,0.0,0.009,0.001,2.0,140,0.0,1.318,20838.9
USDS,0.005,0,0.0,0.005,0.009,50.0,130,0.0,2.483,11100.3
