종목,시각,순매수억,매수억,매도억,체결수,매수벽비율,총매도잔량
WLD,05:40,-0.8,1.37,2.18,266,0.699,1326357.8
WLD,05:50,-1.47,1.68,3.15,517,0.763,1168036.3
WLD,06:00,-2.08,1.62,3.69,529,1.168,754607.5
WLD,06:10,1.88,4.56,2.68,672,0.462,1372944.5
WLD,06:20,-0.83,1.03,1.86,300,0.742,1058774.6
WLD,06:30,11.94,18.69,6.74,1325,0.24,1638181.2
WLD,06:40,0.66,10.12,9.45,1243,0.374,1398279.9
WLD,06:50,-0.27,7.82,8.09,1010,0.463,1208156.0
WLD,07:00,-0.32,6.14,6.46,878,0.555,1205762.5
WLD,07:10,1.27,10.98,9.71,1170,0.394,1510103.7
WLD,07:20,-1.86,13.95,15.82,2112,0.433,1263478.1
WLD,07:30,2.32,10.42,8.1,1071,0.739,1027780.9
WLD,07:40,2.04,8.13,6.09,784,0.545,1454328.1
WLD,07:50,-0.1,6.65,6.75,657,0.408,1663027.5
WLD,08:00,-5.92,4.14,10.06,798,0.909,901239.2
WLD,08:10,-4.38,4.25,8.62,834,0.829,1049925.6
WLD,08:20,0.65,6.19,5.54,756,1.036,821986.5
WLD,08:30,-2.16,5.96,8.12,1109,1.37,809361.8
WLD,08:40,1.45,2.85,1.41,645,1.434,705127.7
WLD,08:50,-0.59,5.72,6.31,754,1.239,794319.4
WLD,09:00,-7.48,15.15,22.64,2229,1.511,1003494.3
WLD,09:10,-3.09,6.03,9.12,1165,1.066,942697.5
WLD,09:20,-9.16,7.0,16.16,1710,2.066,736960.1
WLD,09:30,-2.32,2.6,4.93,663,1.655,872930.4
WLD,09:40,1.55,6.04,4.49,693,1.059,896494.9
WLD,09:50,-0.56,8.69,9.25,1110,1.007,1218383.1
WLD,10:00,-22.56,10.82,33.38,2810,2.741,428841.1
WLD,10:10,-13.56,17.4,30.96,4135,3.865,394281.4
WLD,10:20,-9.88,10.96,20.84,2729,5.771,424395.7
WLD,10:30,2.13,17.87,15.74,1976,1.241,602016.2
WLD,10:40,-3.63,5.89,9.52,909,1.47,753503.7
WLD,10:50,-7.15,3.57,10.72,1160,4.226,491883.9
WLD,11:00,-9.83,4.87,14.7,1455,3.484,706707.7
WLD,11:10,-11.56,7.15,18.71,1693,4.131,521744.7
WLD,11:20,-13.43,24.31,37.74,3025,2.838,500652.2
WLD,11:30,-10.96,4.51,15.46,1903,2.657,672261.6
WLD,11:40,-11.71,9.48,21.19,2700,5.462,365890.5
WLD,11:50,-34.39,20.19,54.58,6255,4.317,337792.3
WLD,12:00,-26.6,36.9,63.5,6875,2.178,638227.1
WLD,12:10,-21.14,34.33,55.47,5912,2.566,819192.2
WLD,12:20,-17.39,17.26,34.65,4172,1.703,1023968.7
WLD,12:30,-16.56,17.5,34.05,3975,1.601,982252.9
WLD,12:40,-14.21,9.85,24.06,3160,1.794,1253093.2
WLD,12:50,-5.36,29.06,34.42,3901,2.462,809958.6
WLD,13:00,-7.12,13.61,20.72,2793,1.92,967666.2
WLD,13:10,-3.16,17.23,20.39,2541,1.369,881025.8
WLD,13:20,-9.22,9.28,18.5,1920,2.147,776325.5
WLD,13:30,-2.99,7.49,10.48,1364,1.646,868899.8
WLD,13:40,-7.03,8.72,15.74,2050,1.652,910307.1
WLD,13:50,-2.48,6.34,8.82,1273,2.076,838265.8
WLD,14:00,0.03,8.61,8.58,1500,1.829,913608.0
WLD,14:10,-0.24,8.61,8.85,1123,2.182,827069.5
WLD,14:20,2.02,29.02,27.0,3159,1.346,902078.8
WLD,14:30,-0.86,12.95,13.8,1843,1.042,1135343.5
WLD,14:40,-5.16,13.5,18.66,2148,0.716,1420093.3
WLD,14:50,-3.0,12.04,15.04,1441,1.121,986741.9
WLD,15:00,-5.65,12.5,18.15,1979,1.068,1143071.6
WLD,15:10,0.93,9.78,8.85,1327,1.371,1150006.0
WLD,15:20,-0.26,11.04,11.3,1146,0.963,1279096.7
WLD,15:30,-4.5,7.46,11.95,1264,0.808,1451641.9
WLD,15:40,-0.54,8.72,9.27,1134,0.839,1461191.3
WLD,15:50,-1.31,5.0,6.31,907,0.509,1997679.9
WLD,16:00,0.44,10.28,9.84,1126,0.744,1390410.2
WLD,16:10,-1.99,9.16,11.15,1118,0.776,1560050.2
WLD,16:20,-14.72,21.8,36.52,3971,1.917,673722.4
WLD,16:30,-3.88,7.2,11.08,1483,1.496,868631.5
WLD,16:40,0.95,4.15,3.21,717,1.101,1120929.1
WLD,16:50,-12.04,6.53,18.57,1942,1.415,989699.1
WLD,17:00,-7.62,15.72,23.34,2594,1.738,931136.8
WLD,17:10,-5.15,6.45,11.6,1625,2.506,792257.6
WLD,17:20,-4.55,5.52,10.07,1549,2.454,884500.6
WLD,17:30,-2.71,6.86,9.57,1278,1.471,1113187.2
WLD,17:40,-13.28,4.18,17.46,1954,2.625,913550.5
WLD,17:50,-6.29,4.52,10.81,1747,2.214,1033781.3
WLD,18:00,-2.59,5.82,8.41,1163,2.534,933279.1
WLD,18:10,-9.22,3.89,13.11,1849,2.057,1198525.4
WLD,18:20,-1.72,7.57,9.29,1859,2.622,908672.7
WLD,18:30,-4.34,3.5,7.85,1133,2.169,982962.7
WLD,18:40,-14.78,6.84,21.62,2905,3.539,845501.5
WLD,18:50,-14.99,8.76,23.75,2684,3.961,776267.2
WLD,19:00,-16.49,11.5,27.98,2935,2.74,1075838.6
WLD,19:10,-27.41,17.23,44.65,3939,2.575,950362.0
WLD,19:20,0.47,15.84,15.37,2382,1.628,1201501.4
WLD,19:30,-2.09,7.94,10.03,1570,1.76,1204356.9
WLD,19:40,-6.63,3.88,10.51,1603,1.723,1160856.5
WLD,19:50,7.53,17.87,10.34,1750,0.787,1448145.8
WLD,20:00,2.78,12.64,9.85,1503,0.613,1507091.8
WLD,20:10,4.77,15.91,11.14,2123,0.57,1537973.9
WLD,20:20,-1.72,7.9,9.63,1689,0.674,1346241.8
WLD,20:30,1.03,7.1,6.07,1076,0.657,1360391.6
WLD,20:40,0.56,6.83,6.26,1176,0.629,1478176.4
WLD,20:50,-3.08,6.39,9.48,1241,0.708,1501682.5
WLD,21:00,2.04,6.34,4.3,938,0.701,1424642.8
WLD,21:10,-5.02,2.27,7.3,1098,1.033,1241632.3
WLD,21:20,-7.51,6.07,13.57,1602,2.292,1057127.4
WLD,21:30,-1.63,7.24,8.87,1203,2.292,1132241.9
WLD,21:40,-1.22,3.89,5.11,899,2.711,972600.2
WLD,21:50,1.92,8.51,6.6,1075,2.016,1103041.0
WLD,22:00,-0.08,4.97,5.05,763,2.202,1022097.8
WLD,22:10,0.19,4.84,4.65,714,1.143,1383339.8
WLD,22:20,-4.31,10.2,14.51,1476,1.764,1194671.4
WLD,22:30,-1.81,3.21,5.02,685,1.496,1303899.9
WLD,22:40,1.13,7.15,6.01,772,1.087,1411972.2
WLD,22:50,-2.28,1.24,3.52,478,0.939,1583173.1
WLD,23:00,5.58,8.93,3.35,662,1.006,1281357.6
WLD,23:10,-2.78,4.29,7.07,733,0.846,1533699.6
WLD,23:20,-4.15,13.96,18.11,2161,1.587,919327.5
WLD,23:30,-6.57,6.17,12.74,1759,2.779,804700.4
WLD,23:40,2.81,5.74,2.92,507,2.804,841919.3
WLD,23:50,-5.67,2.87,8.55,1057,2.36,914385.0
NEAR,00:00,0.79,3.92,3.13,733,0.767,101914.6
NEAR,00:10,-2.04,2.71,4.75,708,1.744,72487.9
NEAR,00:20,-3.54,2.43,5.97,766,1.301,76668.9
NEAR,00:30,-0.11,2.41,2.52,436,2.15,59771.3
NEAR,00:40,-1.09,1.53,2.61,445,0.639,119831.4
NEAR,00:50,-0.84,1.13,1.98,240,1.131,105354.4
NEAR,01:00,2.28,4.06,1.78,474,0.748,130476.7
NEAR,01:10,-4.61,10.01,14.62,1836,2.933,49986.3
NEAR,01:20,5.59,7.95,2.36,674,1.213,79382.4
NEAR,01:30,-0.0,2.3,2.31,501,0.427,152786.1
NEAR,01:40,-0.59,1.33,1.92,385,1.061,103273.8
NEAR,01:50,0.46,3.26,2.81,611,1.491,96775.5
NEAR,02:00,-0.63,0.81,1.44,339,1.934,82730.3
NEAR,02:10,-1.27,0.8,2.07,295,1.269,105951.1
NEAR,02:20,-0.27,0.24,0.51,134,1.269,101388.8
NEAR,02:30,0.59,0.92,0.33,168,2.634,58361.9
NEAR,02:40,1.14,2.66,1.51,377,0.87,89561.7
NEAR,02:50,-0.7,1.24,1.94,253,0.84,136534.8
NEAR,03:00,-0.44,0.55,0.99,225,2.025,71430.8
NEAR,03:10,-0.32,0.34,0.65,141,0.575,137294.3
NEAR,03:20,-0.72,0.41,1.13,186,1.098,105352.1
NEAR,03:30,0.32,1.31,0.99,286,1.551,91495.2
NEAR,03:40,-0.01,0.5,0.52,213,1.512,85457.0
NEAR,03:50,-0.36,1.25,1.62,333,0.941,118961.5
NEAR,04:00,-1.45,2.92,4.37,676,2.305,63875.1
NEAR,04:10,0.11,2.41,2.3,475,0.608,125249.8
NEAR,04:20,-0.57,1.01,1.58,273,1.174,97479.9
NEAR,04:30,0.15,0.81,0.65,267,1.474,88426.3
NEAR,04:40,0.66,1.54,0.88,290,1.111,100989.0
NEAR,04:50,0.74,1.64,0.89,220,0.774,118354.5
NEAR,05:00,-1.88,2.35,4.23,365,2.244,57058.2
NEAR,05:10,1.12,2.02,0.89,284,1.697,87526.6
NEAR,05:20,-1.1,0.71,1.81,235,0.87,114336.8
NEAR,05:30,-0.05,1.3,1.35,279,0.825,115590.6
NEAR,05:40,0.94,1.33,0.39,196,1.126,95369.1
NEAR,05:50,-0.12,0.51,0.63,192,0.874,127191.1
NEAR,06:00,-1.02,0.37,1.38,159,0.982,120628.6
NEAR,06:10,-0.34,0.46,0.8,195,0.606,124266.0
NEAR,06:20,-0.48,0.16,0.64,123,0.975,123161.8
NEAR,06:30,0.37,1.21,0.84,294,1.123,92355.3
NEAR,06:40,0.8,1.94,1.15,418,2.014,69232.3
NEAR,06:50,-0.33,0.77,1.1,228,1.503,88351.9
NEAR,07:00,-0.66,1.65,2.31,546,2.349,61828.4
NEAR,07:10,0.46,1.21,0.75,274,1.718,74169.8
NEAR,07:20,-0.5,0.49,0.99,209,0.926,89076.3
NEAR,07:30,-0.25,0.83,1.08,261,1.396,74523.3
NEAR,07:40,-0.06,0.65,0.71,243,2.528,59159.3
NEAR,07:50,-1.15,1.07,2.22,318,1.364,85700.5
NEAR,08:00,-0.14,0.47,0.61,138,1.391,59006.1
NEAR,08:10,0.1,1.0,0.9,162,1.677,73117.7
NEAR,08:20,-1.03,1.38,2.41,465,1.499,80534.7
NEAR,08:30,-0.78,1.41,2.2,509,1.359,73864.4
NEAR,08:40,0.35,0.61,0.26,174,1.422,87483.1
NEAR,08:50,0.12,1.52,1.41,292,1.994,71590.2
NEAR,09:00,1.07,2.59,1.53,512,1.597,84054.4
NEAR,09:10,-0.26,1.22,1.48,323,1.186,97186.7
NEAR,09:20,0.09,1.34,1.24,304,0.88,115207.4
NEAR,09:30,0.59,1.23,0.65,261,1.299,77516.7
NEAR,09:40,0.18,1.07,0.89,290,1.061,104622.1
NEAR,09:50,-0.37,0.75,1.12,253,1.41,107727.3
NEAR,10:00,-0.54,2.1,2.64,453,0.928,94892.0
NEAR,10:10,1.02,2.86,1.84,331,0.847,117485.5
NEAR,10:20,-0.1,1.6,1.69,480,1.728,79723.9
NEAR,10:30,0.28,1.53,1.25,228,1.073,110485.2
NEAR,10:40,0.11,1.02,0.91,228,1.055,113679.6
NEAR,10:50,0.21,1.19,0.98,196,0.627,222844.8
NEAR,11:00,-0.45,1.21,1.67,333,0.646,192463.4
NEAR,11:10,-1.08,0.75,1.83,269,1.535,82598.8
NEAR,11:20,1.6,2.04,0.44,261,1.168,96071.8
NEAR,11:30,-0.44,0.45,0.89,178,1.685,75105.3
NEAR,11:40,-0.25,0.62,0.87,149,0.932,95960.1
NEAR,11:50,-0.12,0.72,0.84,224,1.208,93782.5
NEAR,12:00,0.22,1.18,0.96,178,0.91,103539.0
NEAR,12:10,-0.46,0.96,1.42,252,0.915,92166.0
NEAR,12:20,-0.35,2.05,2.39,309,0.866,96117.5
NEAR,12:30,0.15,0.98,0.84,209,1.095,81661.2
NEAR,12:40,0.13,0.72,0.59,177,1.117,95738.4
NEAR,12:50,-1.5,0.57,2.06,292,0.934,111232.2
NEAR,13:00,-2.3,2.75,5.05,749,0.877,105366.3
NEAR,13:10,-1.0,3.46,4.45,749,0.745,112409.8
NEAR,13:20,-0.06,2.78,2.84,620,0.588,111426.0
NEAR,13:30,-0.53,2.48,3.01,775,1.344,93612.5
NEAR,13:40,-2.43,2.28,4.71,792,1.5,65529.7
NEAR,13:50,-0.23,1.27,1.5,292,1.186,80271.1
NEAR,14:00,-0.14,1.66,1.8,481,1.485,78732.7
NEAR,14:10,-0.31,1.14,1.46,370,1.205,97102.3
NEAR,14:20,1.13,3.57,2.43,740,0.753,110419.4
NEAR,14:30,0.61,1.91,1.3,382,1.242,90812.5
NEAR,14:40,-0.23,0.51,0.74,190,1.062,74928.4
NEAR,14:50,0.47,0.62,0.15,173,1.405,90087.0
NEAR,15:00,-0.0,1.96,1.96,398,0.792,119976.6
NEAR,15:10,0.42,1.47,1.05,180,1.039,97870.9
NEAR,15:20,0.44,0.86,0.42,191,1.095,100947.0
NEAR,15:30,-0.12,0.46,0.58,151,0.845,105751.7
NEAR,15:40,-0.04,1.11,1.15,196,0.484,142476.9
NEAR,15:50,-0.25,0.18,0.43,110,0.742,121385.4
NEAR,16:00,-0.7,0.73,1.43,238,1.646,76382.9
NEAR,16:10,0.43,1.24,0.81,179,1.017,104138.9
NEAR,16:20,-0.45,0.92,1.37,217,1.259,98317.6
NEAR,16:30,-0.35,0.17,0.51,64,1.628,84127.1
NEAR,16:40,0.16,0.53,0.37,88,1.213,97715.0
NEAR,16:50,-0.08,0.15,0.22,51,1.169,121770.2
NEAR,17:00,-1.08,0.09,1.17,157,0.932,99062.3
NEAR,17:10,-0.43,0.79,1.22,135,1.303,82664.1
NEAR,17:20,-0.07,0.76,0.82,126,2.361,54497.0
NEAR,17:30,-0.76,0.55,1.3,163,1.246,93719.5
NEAR,17:40,0.44,1.03,0.59,134,1.43,86052.6
NEAR,17:50,0.26,0.45,0.19,140,1.343,91289.0
NEAR,18:00,0.46,0.84,0.38,132,1.165,101310.6
NEAR,18:10,-0.37,0.2,0.57,86,1.182,82426.1
NEAR,18:20,0.37,0.58,0.21,108,1.205,87704.6
NEAR,18:30,0.03,0.3,0.27,61,0.94,96155.2
NEAR,18:40,-1.92,0.36,2.28,304,0.929,86495.0
NEAR,18:50,0.33,0.92,0.59,258,1.203,78785.8
NEAR,19:00,-0.05,0.47,0.52,181,1.007,99209.0
NEAR,19:10,0.14,0.58,0.44,187,1.169,94800.5
NEAR,19:20,-0.61,0.44,1.06,182,1.038,101473.7
NEAR,19:30,-0.09,0.96,1.05,267,0.934,99373.2
NEAR,19:40,-0.39,0.66,1.05,256,1.36,79691.8
NEAR,19:50,0.42,0.97,0.55,148,1.477,83374.4
NEAR,20:00,-0.19,0.28,0.47,86,1.093,96535.8
NEAR,20:10,-0.07,0.37,0.44,122,1.295,100565.0
NEAR,20:20,0.31,0.72,0.41,201,1.698,65891.6
NEAR,20:30,0.82,1.33,0.51,229,1.252,97220.3
NEAR,20:40,0.27,0.66,0.39,170,1.115,88072.5
NEAR,20:50,0.52,1.37,0.85,257,1.051,105633.7
NEAR,21:00,0.09,0.17,0.08,139,1.192,104180.6
NEAR,21:10,-0.36,0.32,0.68,171,0.86,105760.8
NEAR,21:20,-0.06,0.49,0.55,204,1.109,101705.3
NEAR,21:30,1.17,1.42,0.25,163,1.218,77602.9
NEAR,21:40,1.03,1.31,0.28,130,0.979,89307.3
NEAR,21:50,1.29,1.75,0.46,180,0.303,193012.8
NEAR,22:00,2.17,2.46,0.29,176,0.662,139126.8
NEAR,22:10,0.31,0.43,0.12,127,0.822,136108.8
NEAR,22:20,0.23,0.52,0.29,160,0.671,150275.7
NEAR,22:30,0.38,0.82,0.44,197,0.559,145482.3
NEAR,22:40,-0.21,0.43,0.64,205,0.515,139145.1
NEAR,22:50,0.19,0.88,0.68,231,0.956,128291.2
NEAR,23:00,-0.51,0.53,1.05,170,0.841,129439.9
NEAR,23:10,0.42,1.03,0.61,151,1.006,108822.2
NEAR,23:20,-1.43,0.49,1.93,443,1.411,86454.9
NEAR,23:30,-0.68,0.73,1.41,322,1.211,91391.0
NEAR,23:40,0.02,1.06,1.04,223,1.516,95557.8
NEAR,23:50,0.11,0.53,0.42,172,1.375,103127.8
ONDO,00:00,1.62,3.31,1.69,264,2.337,1432874.0
ONDO,00:10,-7.15,6.09,13.24,1923,6.342,580368.9
ONDO,00:20,-9.82,5.39,15.21,2210,5.739,518232.4
ONDO,00:30,-9.9,5.7,15.6,1606,3.186,812538.4
ONDO,00:40,0.54,4.31,3.77,527,2.497,1088729.7
ONDO,00:50,-1.53,1.34,2.87,320,1.273,2001888.3
ONDO,01:00,-3.11,2.19,5.3,594,1.734,1536352.3
ONDO,01:10,1.8,7.27,5.47,704,0.821,2031799.0
ONDO,01:20,1.82,3.72,1.9,471,0.841,1996407.1
ONDO,01:30,-0.8,0.81,1.61,219,1.25,1906214.0
ONDO,01:40,2.56,3.64,1.08,204,1.179,1454923.5
ONDO,01:50,-1.11,1.75,2.86,295,0.949,1716089.3
ONDO,02:00,-0.76,0.83,1.59,215,1.139,1795910.2
ONDO,02:10,-1.13,0.18,1.31,154,1.06,1863275.0
ONDO,02:20,0.2,1.0,0.8,132,1.212,1688989.0
ONDO,02:30,0.39,0.71,0.32,108,0.889,1910050.7
ONDO,02:40,0.56,0.96,0.41,131,0.856,2239899.5
ONDO,02:50,0.88,1.42,0.54,82,0.957,2139552.0
ONDO,03:00,0.47,1.09,0.62,147,0.728,2236477.2
ONDO,03:10,-1.21,0.17,1.37,131,1.001,1930795.2
ONDO,03:20,-2.39,0.47,2.86,164,1.35,1806663.1
ONDO,03:30,-1.41,0.96,2.38,177,1.494,1776718.7
ONDO,03:40,-2.13,0.45,2.58,252,2.367,1335434.6
ONDO,03:50,-1.23,1.16,2.39,349,2.189,1332283.0
ONDO,04:00,-2.96,1.24,4.2,607,3.291,1025424.0
ONDO,04:10,-1.86,0.33,2.19,209,2.707,1112591.0
ONDO,04:20,-0.7,1.05,1.76,241,1.847,1527292.9
ONDO,04:30,-0.21,0.32,0.53,145,2.077,1350814.4
ONDO,04:40,1.08,2.04,0.96,199,1.67,1240345.7
ONDO,04:50,0.05,0.52,0.47,77,1.488,1466217.2
ONDO,05:00,0.37,1.9,1.52,193,1.478,1306466.7
ONDO,05:10,-1.24,1.57,2.81,195,1.136,1454053.3
ONDO,05:20,0.32,0.87,0.55,95,0.975,1634001.0
ONDO,05:30,1.57,3.37,1.79,176,0.994,1556331.7
ONDO,05:40,-0.14,0.93,1.07,97,1.297,1472021.1
ONDO,05:50,0.46,1.89,1.43,165,1.401,1340866.2
ONDO,06:00,-0.17,0.55,0.72,240,0.922,1654848.5
ONDO,06:10,-0.47,0.36,0.83,203,0.905,1669652.6
ONDO,06:20,0.44,1.04,0.6,183,0.979,1820386.6
ONDO,06:30,0.42,1.75,1.33,165,0.58,2103085.8
ONDO,06:40,-0.0,1.01,1.02,187,0.506,2413248.9
ONDO,06:50,-1.17,0.42,1.6,128,0.628,2193038.7
ONDO,07:00,-1.77,0.91,2.68,243,0.79,1846492.2
ONDO,07:10,-0.34,1.27,1.61,167,0.478,2512503.3
ONDO,07:20,-0.54,0.37,0.91,118,0.55,2314012.9
ONDO,07:30,0.86,1.64,0.77,155,0.47,2333282.2
ONDO,07:40,0.73,1.84,1.11,281,0.555,2047772.5
ONDO,07:50,0.33,0.99,0.66,159,0.372,2533773.2
ONDO,08:00,0.51,2.28,1.77,207,0.468,2300549.4
ONDO,08:10,-0.5,0.82,1.32,232,0.671,1896355.5
ONDO,08:20,-0.29,1.83,2.13,420,1.247,1645700.7
ONDO,08:30,-1.21,1.73,2.94,407,1.363,1512292.1
ONDO,08:40,-0.42,1.02,1.44,131,1.244,1550878.2
ONDO,08:50,0.0,0.98,0.97,137,0.875,1720093.9
ONDO,09:00,-0.21,1.42,1.62,295,0.516,2067204.7
ONDO,09:10,0.38,1.22,0.84,252,0.558,2243365.7
ONDO,09:20,-0.27,1.47,1.74,297,0.82,1891684.9
ONDO,09:30,-0.8,0.63,1.42,142,0.839,2096193.4
ONDO,09:40,1.37,3.03,1.66,210,0.759,2001568.5
ONDO,09:50,-0.03,0.98,1.01,244,0.779,2045364.6
ONDO,10:00,-0.74,1.7,2.44,169,0.831,2088153.8
ONDO,10:10,-1.27,1.15,2.41,322,1.287,1681668.4
ONDO,10:20,-0.72,1.28,2.0,288,1.395,1517694.4
ONDO,10:30,-0.92,1.39,2.32,181,1.633,1447671.7
ONDO,10:40,-0.87,0.55,1.42,145,1.428,1520788.1
ONDO,10:50,0.15,1.75,1.6,249,1.472,1471730.3
ONDO,11:00,-2.67,0.68,3.36,444,2.119,1193246.1
ONDO,11:10,-1.75,0.54,2.29,204,2.011,1390351.6
ONDO,11:20,-0.41,1.0,1.41,227,2.177,1202633.7
ONDO,11:30,-1.45,0.91,2.36,356,1.706,1523091.6
ONDO,11:40,-0.91,0.64,1.56,203,2.061,1346183.2
ONDO,11:50,-1.83,0.36,2.18,183,2.038,1340454.9
ONDO,12:00,-2.41,1.2,3.61,463,1.817,1390060.5
ONDO,12:10,0.21,1.01,0.8,186,2.141,1209173.5
ONDO,12:20,-1.44,1.13,2.57,361,1.78,1471033.3
ONDO,12:30,-0.8,2.22,3.02,375,2.519,1126593.1
ONDO,12:40,-0.43,1.04,1.47,160,2.392,1118276.4
ONDO,12:50,-1.27,0.81,2.08,152,2.208,1220219.9
ONDO,13:00,-3.05,0.92,3.96,445,2.178,1307397.6
ONDO,13:10,-1.98,2.84,4.82,752,2.139,1262664.4
ONDO,13:20,-4.19,1.68,5.87,483,2.197,1209063.2
ONDO,13:30,-2.62,7.98,10.6,1197,1.688,1418265.7
ONDO,13:40,-2.32,2.3,4.62,570,1.47,1372031.5
ONDO,13:50,-0.55,1.81,2.35,336,2.088,1258030.3
ONDO,14:00,-4.35,1.81,6.16,511,2.05,1060242.4
ONDO,14:10,0.35,1.37,1.02,217,1.514,1520932.6
ONDO,14:20,2.63,7.9,5.27,702,1.466,1228933.6
ONDO,14:30,0.12,1.99,1.87,255,1.653,1218729.1
ONDO,14:40,0.45,0.87,0.43,197,1.444,1651465.4
ONDO,14:50,0.77,1.35,0.58,142,1.115,1842730.2
ONDO,15:00,1.08,2.18,1.1,256,0.939,1782118.7
ONDO,15:10,0.58,1.83,1.25,165,1.008,1716123.1
ONDO,15:20,0.48,1.19,0.71,189,0.81,1788696.5
ONDO,15:30,1.25,2.63,1.39,202,0.813,1800480.0
ONDO,15:40,-1.69,1.56,3.25,274,0.967,1758568.3
ONDO,15:50,-1.63,0.33,1.96,194,1.215,1787507.3
ONDO,16:00,-0.21,2.23,2.44,139,1.382,1458619.7
ONDO,16:10,-0.09,2.69,2.78,158,0.996,1780017.5
ONDO,16:20,-1.5,0.67,2.17,157,1.463,1545373.6
ONDO,16:30,0.35,1.38,1.04,100,1.905,1147467.3
ONDO,16:40,1.37,1.72,0.35,103,1.564,1404196.5
ONDO,16:50,-0.51,0.49,0.99,75,1.21,1556041.3
ONDO,17:00,-0.93,0.95,1.87,155,1.865,1290270.8
ONDO,17:10,-0.17,0.95,1.12,121,1.902,1318764.6
ONDO,17:20,0.14,1.19,1.05,135,1.379,1303201.4
ONDO,17:30,-1.22,2.15,3.37,277,1.375,1480714.0
ONDO,17:40,-0.54,0.49,1.03,134,1.32,1449561.8
ONDO,17:50,0.64,1.51,0.88,206,1.218,1578075.7
ONDO,18:00,1.4,2.22,0.83,157,1.274,1590792.3
ONDO,18:10,-0.5,0.63,1.14,119,0.875,1957549.2
ONDO,18:20,0.67,1.63,0.96,329,0.918,1624197.4
ONDO,18:30,-0.86,0.27,1.13,136,0.614,2154527.8
ONDO,18:40,-0.28,1.4,1.68,372,1.206,1682736.7
ONDO,18:50,0.6,2.1,1.5,324,1.714,1480800.0
ONDO,19:00,-1.5,1.37,2.87,557,2.811,1221084.3
ONDO,19:10,-2.89,1.17,4.06,353,2.896,1271610.9
ONDO,19:20,-2.05,1.59,3.63,283,3.15,1136950.7
ONDO,19:30,-2.31,0.52,2.83,292,2.788,1206228.5
ONDO,19:40,-0.2,1.33,1.53,177,2.934,1196114.1
ONDO,19:50,-0.03,2.02,2.05,203,3.378,1012503.3
ONDO,20:00,0.02,1.4,1.38,243,3.654,1102595.1
ONDO,20:10,-1.85,1.0,2.85,231,2.517,1411806.6
ONDO,20:20,0.98,1.31,0.33,126,3.199,1180704.9
ONDO,20:30,-1.23,0.54,1.77,128,2.635,1198634.1
ONDO,20:40,-0.24,0.97,1.22,139,2.704,1277702.4
ONDO,20:50,-3.49,0.61,4.1,320,2.044,1599250.1
ONDO,21:00,-0.29,1.44,1.72,278,2.32,1485751.1
ONDO,21:10,-0.55,0.51,1.06,209,2.503,1413822.8
ONDO,21:20,-0.7,0.88,1.58,212,1.872,1749341.9
ONDO,21:30,-1.55,0.87,2.42,139,1.745,1823962.4
ONDO,21:40,0.96,1.82,0.86,103,1.926,1649859.1
ONDO,21:50,0.47,2.49,2.02,303,1.473,1811451.7
ONDO,22:00,-1.15,0.55,1.7,134,1.471,2000427.4
