종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
RENDER,0.504,0,19.1,0.559,0.48,72.0,8235,52.0,1.882,25293.7
PEPE,0.5,0,6.5,0.666,1.019,714.0,2008,16.0,2.178,57340175172.2
PYTH,0.5,0,13.4,0.513,0.4,317.0,4347,38.0,1.928,1562512.6
CHZ,0.498,0,14.9,0.679,0.787,277.0,5315,46.0,3.245,2732374.6
STX,0.491,0,7.0,0.545,0.491,350.0,2205,16.0,2.313,654800.9
AVNT,0.491,0,6.0,0.538,0.616,533.0,1419,14.0,1.854,1217626.1
AVAX,0.473,0,7.3,0.474,0.605,226.0,3587,23.0,2.609,5795.4
XTZ,0.467,0,11.7,0.988,1.582,152.0,10059,67.0,3.919,58300.5
KAT,0.463,0,4.4,0.51,0.247,309.0,1920,10.0,0.681,40212552.6
MOVE,0.455,0,14.5,0.528,1.401,164.0,8725,61.0,1.285,8683936.2
CHIP,0.448,0,8.0,0.501,0.979,503.0,3623,30.0,2.025,2176692.1
AXL,0.432,0,7.4,0.469,0.416,123.0,4584,27.0,3.294,504290.8
BAT,0.431,0,12.2,0.435,0.452,180.0,4167,32.0,1.328,1430115.5
POLYX,0.427,0,3.1,0.427,0.383,147.0,1757,11.0,2.839,578619.7
0G,0.425,0,2.4,0.425,0.262,163.0,995,8.0,2.197,81070.9
ETC,0.414,0,8.9,1.565,2.625,414.0,6109,38.0,4.485,5978.9
MON,0.403,0,4.2,0.403,0.499,335.0,1366,13.0,2.394,2614217.7
SUPER,0.403,0,2.4,0.403,0.206,224.0,507,4.0,1.188,823685.0
JUP,0.402,0,5.0,0.433,0.27,134.0,1655,13.0,2.981,302798.6
ICP,0.401,0,9.2,0.56,0.561,267.0,2814,26.0,2.147,12371.7
TRUMP,0.398,0,14.2,0.48,0.455,170.0,5457,36.0,2.822,18218.8
IMX,0.39,0,2.4,0.39,0.186,229.0,906,5.0,1.224,467792.1
ZORA,0.378,0,5.8,0.465,0.424,197.0,1688,17.0,1.563,17160901.6
TIA,0.365,0,3.1,0.365,0.546,1215.0,1095,7.0,4.109,55875.5
BARD,0.364,0,5.1,0.364,0.326,260.0,2114,13.0,1.139,632322.5
SOON,0.364,0,3.5,0.364,0.54,165.0,2037,10.0,1.077,1505719.3
SOPH,0.363,0,3.8,0.416,0.556,130.0,1570,11.0,0.499,36986892.8
ATH,0.361,0,7.6,0.42,0.333,683.0,2405,21.0,2.784,6874168.6
SPK,0.361,0,4.1,0.361,0.307,58.0,1570,9.0,1.795,4191597.8
ARB,0.359,0,5.4,0.415,0.642,180.0,1556,14.0,1.491,2186963.9
MANA,0.356,0,1.8,0.382,0.62,157.0,733,5.0,2.234,1407847.1
LAYER,0.355,0,6.1,0.508,0.707,1183.0,2301,19.0,0.837,6555123.9
BLEND,0.352,0,2.6,0.376,0.345,235.0,1049,9.0,1.206,1497314.0
PROVE,0.35,0,4.2,0.407,0.314,95.0,1764,11.0,2.384,278357.7
SONIC,0.35,0,7.4,0.97,1.841,60.0,6988,42.0,3.169,1666246.4
HYPER,0.342,0,2.2,0.35,0.162,224.0,757,4.0,0.772,2253965.0
BERA,0.336,0,5.0,0.413,0.5,245.0,1884,16.0,1.655,228002.4
UP2,0.33,0,4.6,0.33,0.442,132.0,2165,14.0,0.989,1626060.8
MANTRA,0.327,0,3.5,0.327,0.142,149.0,1075,7.0,0.715,21347651.6
AAVE,0.324,0,3.8,0.694,0.658,1081.0,1708,12.0,3.26,446.4
NXPC,0.315,0,7.4,0.871,1.519,197.0,5078,25.0,2.513,82364.1
OPEN,0.309,0,3.0,0.409,0.585,618.0,1107,9.0,1.093,690520.9
CRO,0.304,0,4.0,0.424,0.56,259.0,1024,9.0,0.278,8019204.4
2Z,0.301,0,1.7,0.301,0.267,335.0,731,5.0,1.677,1221931.9
W,0.3,0,3.0,0.3,0.687,1001.0,1036,7.0,2.247,8882954.8
AKT,0.296,0,6.1,0.304,0.436,43.0,3495,18.0,1.438,30320.4
AERO,0.287,0,1.2,0.287,0.121,221.0,232,2.0,3.29,56165.2
SIGN,0.284,0,3.9,0.284,0.386,237.0,1273,11.0,0.833,20753964.4
BIO,0.277,0,6.8,0.307,0.622,73.0,2428,19.0,2.797,3519582.3
G,0.275,0,5.1,0.563,2.275,162.0,5540,27.0,2.356,5064973.3
PENDLE,0.272,0,7.1,0.396,0.392,227.0,6524,24.0,2.22,20002.8
WIF,0.272,0,0.8,0.272,0.151,680.0,300,2.0,2.208,412132.4
SNT,0.27,0,2.1,0.27,0.135,90.0,1318,5.0,0.481,47348156.7
BREV,0.268,0,2.0,0.268,0.268,298.0,435,4.0,0.849,1744626.4
ENSO,0.267,0,4.0,0.419,0.466,67.0,2492,13.0,5.487,79090.9
MMT,0.263,0,3.9,0.263,0.459,263.0,1473,11.0,1.078,1223926.5
ANIME,0.26,0,2.8,0.275,0.266,182.0,978,9.0,2.956,10979024.0
ARKM,0.259,0,5.2,0.427,0.454,158.0,1671,16.0,1.293,695042.4
TRAC,0.255,0,5.0,0.283,0.587,97.0,4223,17.0,3.365,72319.3
ME,0.254,0,4.1,0.265,0.395,170.0,1504,10.0,0.791,3986445.4
ZETA,0.254,0,1.6,0.26,0.235,665.0,722,4.0,2.973,687041.1
EDGE,0.251,0,2.4,0.251,0.392,105.0,1504,8.0,0.672,2739917.4
TOKAMAK,0.25,0,0.9,0.292,0.089,95.0,756,2.0,4.439,25250.7
TRUST,0.25,0,3.3,0.257,0.344,176.0,1805,8.0,2.007,932855.9
SYRUP,0.25,0,2.0,0.25,0.178,357.0,1028,6.0,5.203,161250.4
FLOCK,0.25,0,2.8,0.29,0.361,119.0,2093,14.0,4.5,155902.2
DEEP,0.25,0,2.3,0.25,0.068,500.0,771,4.0,1.659,1204998.5
BTT,0.249,0,2.0,0.271,0.278,79.0,1554,6.0,2.076,239813133151.4
MOODENG,0.242,0,4.0,0.242,0.246,303.0,1010,9.0,1.671,1077029.0
ZBT,0.24,0,3.8,0.24,0.344,600.0,1176,11.0,1.328,1176495.3
ZRX,0.24,0,2.3,0.24,0.213,120.0,597,4.0,1.633,854648.9
KAITO,0.232,0,3.0,0.294,0.286,296.0,1268,7.0,2.33,117850.2
DOOD,0.23,0,1.8,0.642,0.412,458.0,1150,6.0,2.897,13793215.9
API3,0.221,0,1.3,0.221,0.104,442.0,499,3.0,1.825,151279.3
ARK,0.22,0,1.6,0.22,0.321,129.0,736,4.0,1.348,571804.1
BLUR,0.218,0,2.0,0.218,0.208,136.0,1020,6.0,2.019,2998036.2
MIRA,0.216,0,2.4,0.216,0.377,166.0,1050,7.0,0.424,5341138.3
GRT,0.216,0,4.4,0.803,0.941,360.0,1919,14.0,3.585,1500625.1
PIEVERSE,0.213,0,3.1,0.293,0.186,267.0,2033,9.0,1.507,103483.4
ALT,0.213,0,4.8,0.349,0.38,533.0,1336,11.0,0.745,41532586.1
BSV,0.212,0,3.1,0.768,1.589,96.0,3047,18.0,5.925,619.1
XAUT,0.211,0,1.4,0.211,0.504,141.0,574,2.0,0.742,28.2
BIGTIME,0.21,0,2.3,0.21,0.278,140.0,654,5.0,1.03,11655915.8
KAVA,0.209,0,2.0,0.209,0.216,298.0,629,5.0,1.72,517191.5
TREE,0.208,0,2.7,0.227,0.33,137.0,1183,7.0,2.719,327748.6
AZTEC,0.206,0,2.9,0.226,0.489,249.0,1786,13.0,2.161,2206226.8
PROS,0.202,0,5.6,0.208,0.368,36.0,4975,15.0,1.98,60414.4
BIRB,0.202,0,2.4,0.202,0.318,119.0,1031,6.0,3.238,1370360.7
QTUM,0.201,0,1.5,0.201,0.122,134.0,938,4.0,2.135,31735.6
STORJ,0.2,0,4.4,0.296,0.253,133.0,1417,10.0,1.993,1811142.4
KNC,0.2,0,0.9,0.2,0.14,182.0,390,2.0,1.391,583217.0
ATOM,0.199,0,2.8,0.199,0.195,80.0,1573,8.0,2.885,8757.0
STRAX,0.199,0,1.1,0.199,0.077,132.0,745,2.0,0.535,19289027.7
UNI,0.198,0,3.7,0.2,0.623,989.0,2511,16.0,4.451,7234.8
MLK,0.195,0,1.5,0.227,0.171,390.0,1798,5.0,2.636,471995.5
COW,0.194,0,1.0,0.315,0.161,436.0,344,2.0,1.644,212581.1
NEO,0.189,0,1.8,0.195,0.405,96.0,979,5.0,2.219,13023.7
DKA,0.189,0,2.8,0.445,0.459,172.0,1755,8.0,1.753,7601772.6
RVN,0.183,0,2.0,0.183,0.153,141.0,2518,6.0,3.265,3972932.7
ETHFI,0.181,0,3.8,0.254,0.278,306.0,1263,11.0,2.705,155423.5
CTC,0.18,0,1.5,0.253,0.223,155.0,917,4.0,0.653,1342326.6
WET,0.178,0,1.2,0.178,0.47,161.0,516,3.0,0.507,3455884.5
VVV,0.178,0,5.7,0.188,0.209,114.0,2781,15.0,2.435,2729.9
ESP,0.178,0,1.0,0.178,0.112,198.0,308,2.0,0.948,1272365.6
YGG,0.178,0,1.1,0.178,0.262,127.0,411,3.0,2.064,741863.8
CARV,0.174,0,1.9,0.174,0.195,145.0,1123,4.0,1.446,580352.3
MINA,0.171,0,0.9,0.171,0.064,122.0,526,2.0,2.074,354277.5
AQT,0.168,0,0.5,0.168,0.419,93.0,701,2.0,2.994,39071.8
SOMI,0.168,0,1.9,0.2,0.122,579.0,685,4.0,1.602,325074.1
LPT,0.168,0,1.9,0.221,0.147,45.0,737,5.0,2.692,8775.2
ONT,0.164,0,2.3,0.164,0.176,136.0,1382,5.0,1.47,1093916.5
CELO,0.164,0,2.2,0.164,0.286,117.0,899,5.0,0.617,3032085.1
T,0.163,0,0.9,0.163,0.105,109.0,573,2.0,1.848,3190394.2
AGLD,0.162,0,0.7,0.162,0.153,271.0,330,1.0,1.863,174132.5
A,0.162,0,1.4,0.162,0.337,124.0,722,4.0,1.017,2673319.4
DOT,0.159,0,2.4,0.319,0.538,368.0,1507,8.0,3.026,34178.9
HIVE,0.159,0,1.2,0.159,0.29,66.0,951,3.0,2.94,519858.5
LINEA,0.157,0,1.1,0.157,0.155,197.0,503,3.0,1.62,19409543.8
WAVES,0.154,0,1.4,0.216,0.129,253.0,1313,4.0,3.019,101828.1
GMT,0.152,0,1.5,0.271,0.209,507.0,907,5.0,1.544,18041913.0
MEW,0.152,0,1.6,0.152,0.168,169.0,1400,5.0,2.752,33387741.3
WCT,0.146,0,1.2,0.267,0.271,133.0,577,4.0,3.121,685760.9
XEC,0.145,0,2.2,0.236,0.296,91.0,692,4.0,0.333,46547950271.2
META,0.143,0,1.2,0.143,0.276,143.0,821,4.0,0.484,28010340.6
THETA,0.142,0,0.7,0.142,0.153,356.0,370,2.0,1.96,213824.7
BOUNTY,0.141,0,0.5,0.141,0.095,351.0,403,1.0,1.408,2206387.0
CYBER,0.141,0,0.8,0.151,0.222,201.0,371,2.0,2.169,39577.5
KERNEL,0.139,0,2.1,0.14,0.195,471.0,677,4.0,1.322,743369.3
SENT,0.137,0,0.7,0.137,0.086,229.0,303,2.0,1.631,3238068.3
HOLO,0.131,0,1.5,0.372,0.587,173.0,778,6.0,0.496,4730190.3
TOSHI,0.131,0,0.8,0.131,0.084,131.0,448,2.0,1.176,377821296.0
F,0.126,0,1.4,0.126,0.082,179.0,592,3.0,2.27,5649846.4
1INCH,0.126,0,0.6,0.126,0.149,140.0,322,1.0,0.763,919886.9
ASTR,0.123,0,0.6,0.123,0.247,175.0,325,2.0,1.228,11677066.9
ELSA,0.123,0,1.6,0.151,0.089,66.0,1282,4.0,1.455,539912.0
GLM,0.122,0,0.9,0.122,0.159,153.0,507,3.0,0.975,1209102.4
WAL,0.119,0,1.8,0.119,0.184,239.0,1217,6.0,3.766,212131.9
TT,0.119,0,0.5,0.119,0.036,170.0,281,1.0,0.566,273615394.4
PUNDIX,0.118,0,0.8,0.179,0.147,126.0,446,2.0,0.826,466006.8
HUNT,0.115,0,0.4,0.115,0.046,1150.0,282,1.0,0.343,3293998.4
RAY,0.114,0,0.8,0.138,0.206,142.0,624,3.0,2.536,39574.0
RED,0.113,0,1.0,0.113,0.1,377.0,498,3.0,1.135,582322.9
MOCA,0.111,0,0.8,0.111,0.181,222.0,464,2.0,0.689,9496719.9
STEEM,0.109,0,1.2,0.109,0.101,50.0,1008,3.0,3.061,340396.3
ONG,0.109,0,2.2,0.166,0.208,68.0,1370,6.0,2.508,378208.3
ZKC,0.107,0,2.0,0.107,0.225,533.0,824,5.0,2.686,411216.0
ORBS,0.107,0,1.4,0.107,0.263,179.0,697,3.0,0.267,69160965.7
POWR,0.107,0,1.0,0.115,0.1,112.0,789,2.0,2.149,198231.3
CKB,0.106,0,0.7,0.125,0.084,104.0,445,2.0,0.982,63909893.1
ZRO,0.103,0,1.0,0.103,0.254,206.0,714,4.0,2.88,45554.8
MNT,0.103,0,1.1,0.103,0.778,86.0,436,3.0,2.457,64712.1
FLUID,0.103,0,0.8,0.155,0.166,148.0,683,3.0,1.831,11663.9
ANKR,0.103,0,1.0,0.104,0.725,75.0,762,3.0,2.447,6837451.0
AERGO,0.102,0,1.2,0.103,0.113,61.0,753,3.0,1.183,673292.9
GAME2,0.102,0,0.4,0.102,0.072,11.0,850,1.0,0.622,109408589.2
TAIKO,0.1,0,0.9,0.131,0.135,100.0,423,2.0,0.688,1488880.5
ZIL,0.099,0,0.8,0.099,0.123,165.0,604,2.0,2.469,6895952.6
IOST,0.098,0,0.6,0.098,0.102,195.0,398,1.0,0.973,102869180.7
ICX,0.097,0,1.5,0.12,0.279,80.0,918,4.0,2.617,538095.4
MASK,0.096,0,0.3,0.096,0.08,159.0,278,1.0,2.632,38916.4
AWE,0.093,0,0.9,0.093,0.299,233.0,1016,3.0,4.55,640744.6
SKR,0.092,0,0.3,0.158,0.074,319.0,224,1.0,0.918,3132861.9
GAS,0.09,0,1.9,0.09,0.117,128.0,1321,5.0,3.834,5765.8
ORDER,0.089,0,1.5,0.181,0.48,298.0,643,4.0,3.097,514305.2
COMP,0.083,0,1.5,0.166,0.243,58.0,1327,7.0,3.139,851.7
VANA,0.083,0,1.2,0.083,0.077,208.0,933,4.0,2.659,15221.8
ARDR,0.082,0,1.3,0.086,0.153,225.0,1607,3.0,0.854,1042993.4
LSK,0.08,0,0.8,0.082,0.199,201.0,569,3.0,0.65,1235143.3
AUCTION,0.08,0,0.7,0.204,0.23,162.0,388,2.0,2.112,8203.2
SC,0.08,0,0.5,0.08,0.088,200.0,354,1.0,0.375,335352306.0
SAFE,0.078,0,0.6,0.078,0.113,87.0,357,2.0,2.341,227908.7
MTL,0.07,0,1.3,0.07,0.086,47.0,888,3.0,0.807,274034.4
SUN,0.07,0,0.5,0.07,0.191,233.0,214,1.0,0.875,3286150.4
MBL,0.069,0,0.4,0.069,0.033,33.0,409,1.0,0.537,336212094.1
IQ,0.068,0,0.9,0.084,0.108,77.0,476,2.0,0.223,354355325.8
MET2,0.064,0,0.4,0.064,0.043,106.0,180,1.0,1.191,402618.6
WAXP,0.062,0,0.2,0.1,0.09,91.0,345,1.0,2.286,3282086.7
ELF,0.059,0,0.3,0.059,0.059,148.0,265,1.0,0.185,4835281.7
XCN,0.054,0,0.7,0.054,0.094,135.0,354,1.0,1.08,8690139.0
BEAM,0.054,0,0.6,0.077,0.07,83.0,530,2.0,2.185,19069555.7
BORA,0.05,0,0.8,0.05,0.09,62.0,947,2.0,0.754,1608519.7
SKY,0.05,0,0.3,0.05,0.163,503.0,292,1.0,1.262,670852.6
AHT,0.05,0,0.2,0.05,0.042,71.0,337,1.0,0.361,97563265.1
MVL,0.047,0,0.1,0.047,0.051,472.0,189,0.0,0.324,134050133.9
MOC,0.042,0,0.3,0.042,0.057,14.0,389,1.0,0.924,2113990.3
USD1,0.041,0,0.3,0.068,0.03,17.0,899,0.0,1.492,28023.3
EGLD,0.041,0,0.4,0.044,0.092,68.0,370,1.0,3.601,4414.9
CBK,0.039,0,0.3,0.071,0.048,57.0,310,1.0,0.42,433801.5
HP,0.037,0,0.4,0.038,0.052,75.0,536,1.0,0.812,5397716.2
QKC,0.036,0,0.2,0.043,0.018,29.0,322,0.0,0.887,14957923.6
MED,0.033,0,0.3,0.046,0.11,57.0,631,1.0,1.602,23491038.5
FCT2,0.032,0,0.2,0.032,0.028,81.0,350,1.0,0.338,15368932.6
TFUEL,0.024,0,0.2,0.046,0.045,119.0,351,1.0,0.365,19017116.8
USDS,0.015,0,0.0,0.015,0.016,21.0,70,0.0,0.916,19247.1
USDE,0.012,0,0.0,0.012,0.014,18.0,221,0.0,0.776,16614.9
