종목,시각,순매수억,매수억,매도억,체결수,매수벽비율,총매도잔량
PUNDIX,20:00,-0.4,0.27,0.67,173,0.869,2663075.8
PUNDIX,20:10,0.09,1.99,1.89,594,0.841,2290694.4
PUNDIX,20:20,-2.22,7.22,9.44,1564,1.573,1669747.7
PUNDIX,20:30,-1.37,0.99,2.35,363,1.447,1579827.6
PUNDIX,20:40,-0.95,0.31,1.26,234,1.211,1821255.6
PUNDIX,20:50,-1.1,0.7,1.8,298,0.893,2424705.0
PUNDIX,21:00,-3.01,0.97,3.99,543,0.722,2367508.0
PUNDIX,21:10,0.35,1.35,1.0,237,1.03,2094985.2
PUNDIX,21:20,0.01,0.38,0.36,107,0.976,2177221.2
PUNDIX,21:30,-0.63,0.84,1.47,320,1.085,2206917.4
PUNDIX,21:40,0.14,0.3,0.16,96,1.121,2298030.5
PUNDIX,21:50,0.18,0.28,0.09,80,1.057,2489315.6
PUNDIX,22:00,-0.21,0.26,0.47,108,0.96,2552131.4
PUNDIX,22:10,-0.12,0.14,0.26,61,0.963,2426954.8
PUNDIX,22:20,0.02,0.19,0.17,55,0.98,2521158.2
PUNDIX,22:30,0.09,0.26,0.16,64,0.943,2523372.0
PUNDIX,22:40,0.64,3.55,2.91,594,1.223,2313769.7
PUNDIX,22:50,-0.62,1.54,2.16,378,1.268,2363037.8
PUNDIX,23:00,-1.35,0.66,2.01,373,1.11,2436872.5
PUNDIX,23:10,-0.89,0.3,1.2,211,1.01,2329402.0
PUNDIX,23:20,-0.19,0.67,0.86,198,1.104,2304799.0
PUNDIX,23:30,-1.89,0.64,2.54,354,1.036,2269203.7
PUNDIX,23:40,-0.03,0.24,0.28,102,0.951,2414503.2
PUNDIX,23:50,-0.13,0.14,0.27,78,0.865,2306451.2
HIVE,00:00,0.0,0.0,0.0,7,2.189,676347.2
HIVE,00:30,0.04,0.04,0.0,4,1.513,858695.3
HIVE,00:40,-0.0,0.0,0.0,9,1.37,860938.5
HIVE,00:50,0.0,0.0,0.0,26,1.348,889220.4
HIVE,01:00,0.01,0.01,0.0,11,1.387,850428.7
HIVE,01:10,0.0,0.0,0.0,1,0.818,895901.6
HIVE,01:20,0.0,0.0,0.0,13,1.311,872014.1
HIVE,01:30,0.01,0.01,0.0,11,1.255,899931.4
HIVE,01:40,0.0,0.0,0.0,5,1.416,786557.9
HIVE,02:00,0.0,0.0,0.0,11,1.403,798376.7
HIVE,02:20,-0.01,0.0,0.01,1,1.049,798375.9
HIVE,02:30,-0.13,0.0,0.13,9,1.471,909606.1
HIVE,02:40,-0.22,0.0,0.22,3,1.441,660455.3
HIVE,03:00,0.05,0.05,0.0,9,1.169,922460.6
HIVE,03:10,0.03,0.04,0.01,2,1.132,856969.2
HIVE,03:30,-0.01,0.0,0.01,14,1.101,799387.9
HIVE,03:40,0.03,0.03,0.0,8,1.138,760065.3
HIVE,04:00,0.0,0.0,0.0,3,1.053,824384.3
HIVE,04:10,-0.01,0.0,0.01,17,1.117,821118.5
HIVE,04:20,0.0,0.0,0.0,7,1.725,818521.9
HIVE,04:30,0.01,0.01,0.0,1,1.714,814405.6
HIVE,04:40,0.04,0.04,0.0,9,1.861,759352.8
HIVE,05:00,0.0,0.0,0.0,3,1.903,712636.6
HIVE,05:10,0.0,0.0,0.0,1,1.837,743641.1
HIVE,05:20,0.0,0.0,0.0,1,1.84,744237.2
HIVE,05:30,-0.0,0.0,0.0,3,1.834,757076.0
HIVE,05:40,0.01,0.01,0.0,2,1.208,739829.6
HIVE,06:00,-0.0,0.0,0.0,3,1.898,718358.6
HIVE,06:10,-0.0,0.0,0.0,3,1.254,739905.1
HIVE,06:40,0.0,0.0,0.0,1,1.886,751307.1
HIVE,07:00,-0.0,0.05,0.06,9,1.688,702538.9
HIVE,07:20,-0.02,0.0,0.02,13,1.927,640964.8
HIVE,07:30,-0.22,0.17,0.38,15,1.031,873552.7
HIVE,07:50,-0.0,0.0,0.0,2,0.701,1250522.1
HIVE,08:00,0.01,0.01,0.0,7,0.757,1215426.3
HIVE,08:10,0.0,0.0,0.0,2,0.71,1203842.8
HIVE,08:20,0.02,0.02,0.0,2,0.631,1174920.5
HIVE,08:30,-0.05,0.0,0.05,13,0.706,1168989.6
HIVE,08:40,-0.0,0.0,0.0,3,1.049,789751.5
HIVE,08:50,0.01,0.01,0.0,10,0.874,1022808.8
HIVE,09:00,0.01,0.05,0.03,26,0.706,1162788.4
HIVE,09:10,0.07,1.16,1.09,208,2.007,528260.7
HIVE,09:20,-1.4,11.61,13.01,3403,0.712,2944000.0
HIVE,09:30,-6.72,10.02,16.73,3487,1.988,2938705.9
HIVE,09:40,-4.6,6.43,11.03,2235,2.519,743495.8
HIVE,09:50,-0.57,4.28,4.84,1671,1.704,1102288.4
HIVE,10:00,-1.39,2.82,4.21,2486,1.163,1312666.7
HIVE,10:10,-2.05,3.32,5.38,2488,1.947,1252481.2
HIVE,10:20,-0.55,1.64,2.18,776,1.363,1354065.0
HIVE,10:30,0.52,3.29,2.77,1125,0.731,1844562.7
HIVE,10:40,-0.06,2.77,2.83,846,0.974,1430198.5
HIVE,10:50,0.07,2.26,2.19,834,0.8,1903863.6
HIVE,11:00,-2.49,3.84,6.33,2868,1.568,852650.1
HIVE,11:10,0.22,1.65,1.43,512,1.955,1233314.4
HIVE,11:20,-0.56,1.8,2.36,591,1.286,1617047.3
HIVE,11:30,-0.84,1.68,2.52,591,0.707,1396672.7
HIVE,11:40,-0.74,1.5,2.24,656,0.53,1919964.0
HIVE,11:50,-0.56,0.35,0.91,217,0.519,1988688.3
HIVE,12:00,-0.56,0.14,0.7,222,0.67,1965809.4
HIVE,12:10,-0.17,0.19,0.37,114,0.71,1594555.5
HIVE,12:20,-0.0,0.97,0.97,551,0.515,2221611.3
HIVE,12:30,-0.01,2.38,2.39,709,0.967,1489766.3
HIVE,12:40,-0.65,0.86,1.51,343,0.808,1610116.4
HIVE,12:50,0.06,0.99,0.93,366,0.897,1579822.0
HIVE,13:00,-0.5,0.23,0.73,137,0.875,1603202.6
HIVE,13:10,0.14,1.06,0.92,473,0.984,1488533.4
HIVE,13:20,0.09,0.83,0.74,302,1.297,1347345.1
HIVE,13:30,0.7,2.5,1.8,628,0.894,1549783.2
HIVE,13:40,2.31,10.62,8.31,2569,0.085,9902992.4
HIVE,13:50,-1.08,3.85,4.92,1439,0.146,10296097.8
HIVE,14:00,-2.5,2.44,4.95,1155,0.217,7413016.3
HIVE,14:10,10.9,21.37,10.47,3607,0.478,10522555.6
HIVE,14:20,1.29,7.62,6.34,1545,0.641,11294999.5
HIVE,14:30,3.49,9.33,5.84,1856,0.774,10565949.8
HIVE,14:40,0.1,4.98,4.88,1067,0.807,10605438.3
HIVE,14:50,2.13,9.18,7.05,1701,0.849,10217767.8
HIVE,15:00,5.48,15.44,9.96,2570,0.885,9499489.0
HIVE,15:10,-0.91,8.58,9.5,1780,1.129,8951737.7
HIVE,15:20,-3.26,2.67,5.93,1033,0.949,9849865.9
HIVE,15:30,0.05,3.73,3.68,744,0.922,10047595.5
HIVE,15:40,-1.2,4.69,5.89,1090,0.915,10253864.4
HIVE,15:50,-1.57,1.35,2.92,586,0.861,10860700.6
HIVE,16:00,-11.72,8.51,20.23,2523,0.605,11338953.4
HIVE,16:10,4.5,8.97,4.47,1446,0.691,10276806.7
HIVE,16:20,-3.0,2.77,5.77,1007,0.707,10245903.1
HIVE,16:30,2.22,6.39,4.16,990,0.835,10462387.5
HIVE,16:40,-3.63,3.38,7.01,947,0.494,9412432.6
HIVE,16:50,-0.36,4.81,5.17,1030,0.637,8888113.5
HIVE,17:00,-2.1,5.57,7.67,1270,0.568,8740382.7
HIVE,17:10,-2.33,4.48,6.8,1323,0.282,9657070.9
HIVE,17:20,1.14,2.95,1.81,394,0.296,8638428.9
HIVE,17:30,1.08,3.31,2.22,512,0.547,8438378.8
HIVE,17:40,-1.19,1.71,2.9,450,0.262,9161289.5
HIVE,17:50,-0.37,0.65,1.02,255,0.265,9882242.6
HIVE,18:00,-2.71,4.5,7.21,1313,0.356,3935241.5
HIVE,18:10,-1.14,1.44,2.58,841,0.487,2699488.3
HIVE,18:20,-1.64,1.08,2.72,794,0.479,3279825.2
HIVE,18:30,-0.34,0.62,0.97,756,0.483,3061558.1
HIVE,18:40,-0.5,3.24,3.74,1597,0.293,6175342.9
HIVE,18:50,-1.61,1.16,2.76,682,0.692,2756340.9
HIVE,19:00,-1.45,2.39,3.84,982,0.398,3062644.5
HIVE,19:10,0.11,3.82,3.71,1063,0.277,8749640.4
HIVE,19:20,-1.28,3.48,4.76,987,0.311,10120469.2
HIVE,19:30,1.89,11.78,9.89,1924,0.49,9047498.2
HIVE,19:40,-1.9,3.05,4.95,824,0.543,10103075.8
HIVE,19:50,0.37,2.69,2.32,420,0.602,10736419.7
HIVE,20:00,-4.42,0.39,4.81,465,0.365,11431953.5
HIVE,20:10,0.57,2.45,1.88,380,0.342,11059358.8
HIVE,20:20,-3.25,2.43,5.67,797,0.147,11167131.3
HIVE,20:30,-1.02,1.27,2.28,585,0.185,8713969.6
HIVE,20:40,0.16,2.14,1.97,602,0.132,8877406.3
HIVE,20:50,0.01,2.29,2.28,829,0.309,6006943.8
HIVE,21:00,0.4,1.95,1.55,836,0.12,10321315.7
HIVE,21:10,0.13,1.8,1.67,558,0.108,11947317.5
HIVE,21:20,-1.02,1.09,2.11,549,0.1,11918445.4
HIVE,21:30,-0.63,1.03,1.66,376,0.086,9727343.0
HIVE,21:40,0.41,1.06,0.65,393,0.079,12178769.4
HIVE,21:50,-0.72,0.68,1.39,305,0.066,10231164.5
HIVE,22:00,-0.49,0.64,1.13,490,0.08,9496328.4
HIVE,22:10,-0.17,0.74,0.91,264,0.083,10709322.7
HIVE,22:20,-0.82,0.71,1.54,359,0.074,11062683.4
HIVE,22:30,0.3,1.26,0.95,290,0.122,12568069.0
HIVE,22:40,-0.13,10.64,10.77,2103,0.391,11369396.6
HIVE,22:50,-5.04,1.79,6.83,797,0.31,11529730.8
HIVE,23:00,0.9,3.09,2.19,471,0.374,11901081.0
HIVE,23:10,-0.35,1.14,1.49,283,0.302,12191894.6
HIVE,23:20,-0.87,0.9,1.77,272,0.214,13163118.6
HIVE,23:30,-0.55,0.36,0.9,212,0.162,13008049.9
HIVE,23:40,-0.71,1.62,2.32,487,0.128,13968881.6
HIVE,23:50,-0.95,0.37,1.33,272,0.088,12345241.0
PRL,00:00,-0.22,0.26,0.49,78,0.322,1043924.7
PRL,00:10,0.28,0.37,0.1,71,0.33,1067042.9
PRL,00:20,-0.03,0.14,0.17,67,0.352,1019570.9
PRL,00:30,0.14,0.34,0.2,51,0.486,964995.8
PRL,00:40,-1.03,0.66,1.69,311,0.745,885932.3
PRL,00:50,-0.21,0.15,0.36,78,0.825,884633.8
PRL,01:00,0.15,0.17,0.02,40,0.748,870206.7
PRL,01:10,-0.04,0.13,0.17,43,0.804,852697.1
PRL,01:20,0.03,0.16,0.13,45,0.573,1021147.4
PRL,01:30,0.23,0.29,0.06,65,0.535,983827.5
PRL,01:40,0.35,0.5,0.14,95,0.536,1056435.9
PRL,01:50,0.85,1.01,0.16,162,0.71,962557.2
PRL,02:00,1.07,3.14,2.06,482,1.022,647089.8
PRL,02:10,0.47,3.62,3.16,863,0.709,756016.3
PRL,02:20,-0.01,3.21,3.22,606,0.785,781293.8
PRL,02:30,0.15,1.79,1.64,335,0.697,832560.7
PRL,02:40,-0.9,1.53,2.43,373,0.87,862852.7
PRL,02:50,-0.88,0.6,1.48,202,1.083,662185.7
PRL,03:00,-0.22,0.44,0.66,142,0.933,703845.1
PRL,03:10,-0.09,0.18,0.28,81,0.485,1012168.7
PRL,03:20,0.08,0.46,0.37,81,0.334,905577.9
PRL,03:30,0.01,0.57,0.57,100,0.48,797330.7
PRL,03:40,0.63,0.87,0.23,135,0.311,921308.4
PRL,03:50,-0.25,0.21,0.46,92,0.456,809531.9
PRL,04:00,0.18,0.51,0.32,80,0.703,908360.1
PRL,04:10,-0.67,0.29,0.96,148,0.432,1022870.9
PRL,04:20,-0.2,0.16,0.36,54,0.594,898179.4
PRL,04:30,0.04,0.21,0.17,31,0.413,1045466.7
PRL,04:40,0.13,0.23,0.1,28,0.375,1064342.8
PRL,04:50,-0.06,0.11,0.17,24,0.503,1042520.6
PRL,05:00,0.24,0.43,0.19,95,0.366,1007732.0
PRL,05:10,-0.17,0.0,0.17,28,0.472,999752.4
PRL,05:20,-0.19,0.06,0.25,37,0.489,972749.7
PRL,05:30,0.18,0.49,0.3,63,0.403,1036584.6
PRL,05:40,-0.15,0.03,0.17,27,0.357,1110810.6
PRL,05:50,-0.08,0.23,0.31,67,0.63,1028101.5
PRL,06:00,-0.09,0.11,0.2,56,0.489,1055290.0
PRL,06:10,0.02,0.15,0.12,28,0.62,929365.3
PRL,06:20,0.01,0.36,0.35,59,0.745,900611.5
PRL,06:30,-0.36,0.64,1.0,127,0.676,815036.3
PRL,06:40,-0.27,0.02,0.3,51,0.6,836769.7
PRL,06:50,-0.02,0.17,0.19,39,0.633,909569.5
PRL,07:00,-0.84,0.32,1.16,167,0.656,986993.5
PRL,07:10,-0.21,0.44,0.65,90,0.68,919734.6
PRL,07:20,-0.22,0.06,0.28,54,0.564,942475.1
PRL,07:30,-0.28,0.03,0.31,48,0.492,1002068.9
PRL,07:40,0.2,0.26,0.05,61,0.646,864471.0
PRL,07:50,-0.38,0.05,0.43,52,0.552,850985.0
PRL,08:00,-0.13,0.03,0.15,39,0.394,955842.4
PRL,08:10,0.02,0.08,0.06,26,0.506,898600.4
PRL,08:20,-0.17,0.1,0.27,68,0.572,857227.8
PRL,08:30,0.04,0.11,0.06,27,0.563,833907.8
PRL,08:40,-0.05,0.13,0.18,53,0.631,797685.8
PRL,08:50,0.1,0.17,0.08,57,0.796,679874.1
PRL,09:00,-1.18,0.7,1.88,198,0.726,700709.3
PRL,09:10,0.01,0.45,0.43,91,0.491,859720.6
PRL,09:20,-0.99,0.07,1.06,86,0.787,670259.9
PRL,09:30,0.18,0.51,0.33,94,0.482,837141.9
PRL,09:40,-0.27,0.09,0.36,72,0.455,787912.3
PRL,09:50,0.03,0.28,0.25,67,0.53,776862.1
PRL,10:00,-0.04,0.15,0.19,68,0.535,734946.2
PRL,10:10,0.21,0.33,0.13,95,0.466,750365.7
PRL,10:20,0.26,0.46,0.2,81,0.577,925993.8
PRL,10:30,0.15,0.32,0.17,64,0.532,780469.8
PRL,10:40,0.08,0.48,0.41,136,0.602,802427.1
PRL,10:50,1.42,12.17,10.75,1817,0.73,1464050.3
PRL,11:00,-0.53,24.1,24.63,3636,4.848,536642.6
PRL,11:10,-0.48,9.78,10.25,1787,1.417,572499.3
PRL,11:20,-1.29,1.78,3.07,455,1.169,533789.8
PRL,11:30,-0.87,0.69,1.56,328,1.034,663134.2
PRL,11:40,-0.36,0.26,0.62,167,0.962,651896.8
PRL,11:50,-0.16,0.32,0.48,105,0.735,682022.9
PRL,12:00,-0.23,0.47,0.7,196,0.655,795145.1
PRL,12:10,-0.44,0.34,0.78,170,0.915,673293.1
PRL,12:20,-0.09,0.24,0.33,135,0.723,715683.7
PRL,12:30,-0.7,0.38,1.08,190,0.854,659071.6
PRL,12:40,-0.44,0.5,0.94,186,0.921,623298.0
PRL,12:50,-0.18,0.35,0.53,66,0.983,675419.8
PRL,13:00,-0.22,0.17,0.39,71,0.986,618105.9
PRL,13:10,-0.26,0.18,0.44,108,0.914,654026.7
PRL,13:20,-0.13,0.06,0.18,71,0.965,682673.8
PRL,13:30,-0.26,0.17,0.44,149,1.045,700438.7
PRL,13:40,-0.7,0.21,0.91,195,1.234,584881.7
PRL,13:50,-0.16,0.2,0.35,59,1.034,618522.3
PRL,14:00,0.07,0.28,0.21,50,1.141,605600.8
PRL,14:10,-0.18,0.14,0.33,82,0.983,633802.8
PRL,14:20,-0.31,0.14,0.45,96,1.077,669691.8
PRL,14:30,-0.11,0.19,0.3,71,0.966,642333.0
PRL,14:40,0.14,0.28,0.14,57,1.243,644379.2
PRL,14:50,-0.26,0.05,0.31,43,1.044,741231.8
PRL,15:00,-0.5,0.34,0.84,171,1.284,559696.1
PRL,15:10,-0.11,0.15,0.27,75,1.037,648377.4
PRL,15:20,-0.15,0.12,0.27,67,1.175,602404.8
PRL,15:30,-0.27,0.13,0.4,78,1.201,595155.2
PRL,15:40,-0.39,0.33,0.71,161,0.909,617646.1
PRL,15:50,-0.03,0.06,0.09,41,0.802,676836.1
PRL,16:00,-0.59,0.04,0.64,123,0.682,708567.0
PRL,16:10,0.23,0.34,0.11,40,0.762,624702.1
PRL,16:20,-0.19,0.21,0.4,45,0.781,558323.5
PRL,16:30,-0.09,0.13,0.22,84,0.565,576491.3
PRL,16:40,0.09,0.71,0.61,218,0.846,454750.8
PRL,16:50,0.23,0.33,0.1,94,0.852,405459.6
PRL,17:00,0.04,0.14,0.1,34,0.58,562087.4
PRL,17:10,-0.03,0.02,0.05,23,0.565,565540.1
PRL,17:20,0.12,0.19,0.07,40,1.266,493993.0
PRL,17:30,-0.14,0.18,0.32,45,0.681,549786.6
PRL,17:40,-0.11,0.09,0.21,45,0.824,528491.8
PRL,17:50,0.01,0.02,0.01,5,0.61,537848.1
PRL,18:00,-0.06,0.3,0.36,53,0.384,508315.8
PRL,18:10,0.4,0.49,0.09,79,0.386,567262.5
PRL,18:20,0.02,0.1,0.09,20,0.859,564938.2
PRL,18:30,-0.02,0.07,0.09,19,0.91,582262.9
PRL,18:40,-0.19,0.0,0.19,17,0.956,572858.0
PRL,18:50,-0.12,0.01,0.13,16,0.823,630796.1
PRL,19:00,0.02,0.11,0.1,31,0.993,558099.8
PRL,19:10,0.01,0.03,0.02,27,0.971,565728.2
PRL,19:20,0.04,0.15,0.11,39,0.949,582280.1
PRL,19:30,-0.07,0.06,0.12,27,0.855,614513.4
PRL,19:40,-0.09,0.04,0.13,20,0.771,685429.4
PRL,19:50,0.01,0.03,0.02,24,0.811,619345.2
PRL,20:00,-0.09,0.02,0.11,32,0.806,608621.3
PRL,20:10,0.07,0.09,0.02,27,0.871,593806.0
PRL,20:20,-0.04,0.0,0.04,25,0.558,534027.7
PRL,20:30,0.03,0.12,0.09,38,0.547,590497.1
PRL,20:40,-0.04,0.01,0.05,25,0.536,587819.7
PRL,20:50,0.06,0.12,0.05,52,0.641,510409.5
PRL,21:00,-0.02,0.06,0.08,23,0.477,602749.2
PRL,21:10,0.03,0.1,0.07,21,0.489,589757.5
PRL,21:20,-0.03,0.01,0.04,30,0.451,640968.2
PRL,21:30,-0.11,0.03,0.14,46,0.468,612509.5
PRL,21:40,0.06,0.06,0.0,17,0.423,602733.8
PRL,21:50,0.03,0.03,0.0,11,0.412,583960.3
PRL,22:00,0.02,0.02,0.0,12,0.484,587634.9
PRL,22:10,0.01,0.1,0.09,42,0.494,578646.4
PRL,22:20,0.15,0.15,0.0,50,0.429,629351.2
PRL,22:30,0.01,0.09,0.08,23,0.377,729195.4
PRL,22:40,-0.04,0.09,0.13,44,0.365,671464.3
PRL,22:50,0.16,0.18,0.02,39,0.495,624092.1
PRL,23:00,0.21,0.65,0.44,117,0.562,580844.2
PRL,23:10,-0.03,0.33,0.36,44,0.636,624638.0
PRL,23:20,0.13,0.24,0.11,38,0.644,648640.7
PRL,23:30,-0.08,0.04,0.12,28,0.523,664582.4
PRL,23:40,0.03,0.29,0.26,33,0.585,643255.0
PRL,23:50,0.25,0.34,0.09,48,0.567,609244.7
WLD,00:00,2.2,11.16,8.96,1591,0.687,1453416.7
WLD,00:10,6.18,20.55,14.37,1950,0.689,1630779.9
WLD,00:20,2.8,8.6,5.81,1397,0.512,1781156.5
WLD,00:30,-2.52,5.26,7.78,1152,0.657,1746449.6
WLD,00:40,-2.44,12.78,15.22,1523,0.768,1534854.5
WLD,00:50,-0.28,10.26,10.54,1614,0.603,2978874.5
WLD,01:00,-1.49,11.06,12.55,1400,0.513,2974179.1
WLD,01:10,2.63,15.61,12.98,1932,1.52,1599924.4
WLD,01:20,-4.35,6.83,11.18,1077,0.998,2009020.1
WLD,01:30,-3.61,6.8,10.42,1283,1.039,2110960.3
WLD,01:40,-4.73,2.99,7.72,940,0.455,2373491.7
WLD,01:50,-0.67,1.63,2.29,412,0.488,2290992.3
WLD,02:00,-0.53,0.9,1.43,268,0.443,2511382.2
WLD,02:10,1.56,4.35,2.79,567,0.614,2730117.5
WLD,02:20,2.33,3.92,1.59,514,0.512,2472770.0
WLD,02:30,-1.58,1.56,3.14,384,0.565,2476193.0
WLD,02:40,-1.03,1.38,2.41,222,0.741,2010388.4
WLD,02:50,1.17,1.79,0.62,222,0.622,2337817.1
WLD,03:00,-1.17,0.51,1.68,156,0.47,2249564.8
WLD,03:10,0.68,1.29,0.61,162,0.593,2297217.6
WLD,03:20,0.59,1.78,1.19,259,0.566,2395324.9
WLD,03:30,2.06,2.9,0.84,288,0.34,2689139.1
WLD,03:40,8.74,10.89,2.15,952,0.472,1388604.5
WLD,03:50,-0.72,4.81,5.52,703,0.241,1916658.2
WLD,04:00,-1.79,3.58,5.37,595,0.563,1509864.7
WLD,04:10,1.21,5.59,4.38,608,0.443,1548928.2
WLD,04:20,-1.05,2.57,3.62,340,0.489,1543804.6
WLD,04:30,-3.25,3.96,7.21,609,0.563,1319374.4
WLD,04:40,-0.66,1.39,2.05,202,0.869,1151643.9
WLD,04:50,-1.92,1.19,3.1,197,0.575,1504612.5
WLD,05:00,-1.77,2.53,4.31,484,0.476,1553564.4
WLD,05:10,0.34,2.44,2.1,448,0.685,1417018.5
WLD,05:20,2.0,4.35,2.34,481,0.945,971433.3
