종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
TRUMP,0.948,0,29.9,1.244,2.022,237.0,14685,128.0,2.466,41640.3
XPL,0.943,0,10.1,0.952,0.925,369.0,2688,29.0,1.388,4002217.4
AXS,0.923,0,25.4,2.622,4.337,3075.0,25354,179.0,4.487,38915.0
KAT,0.896,0,7.1,1.008,0.612,207.0,4114,22.0,1.881,9890135.2
LINK,0.895,0,9.5,0.9,0.958,503.0,4722,29.0,2.871,9098.8
APT,0.861,0,9.3,0.952,0.388,82.0,2706,19.0,2.45,51741.0
PYTH,0.85,0,6.2,0.907,1.302,44.0,6125,32.0,3.809,764652.6
SEI,0.793,0,8.3,2.656,1.863,377.0,3164,29.0,3.933,1864904.2
WAL,0.792,0,9.6,1.92,3.299,127.0,8979,55.0,3.642,623597.9
FF,0.792,0,2.1,1.19,0.501,118.0,922,8.0,1.115,3177967.0
HBAR,0.776,0,8.8,0.839,0.891,180.0,2385,20.0,1.39,10571902.9
ENSO,0.774,0,7.0,0.774,0.949,228.0,3395,23.0,3.255,62983.6
DOOD,0.77,0,8.5,0.83,1.072,33.0,6952,33.0,1.029,51703598.8
AVAX,0.769,0,13.0,0.869,0.948,113.0,4952,33.0,2.374,9095.0
IP,0.734,0,19.5,0.787,1.001,223.0,9123,71.0,4.55,242369.0
BCH,0.728,0,10.6,0.773,0.571,227.0,4629,31.0,2.945,197.6
POL,0.725,0,5.2,0.95,0.649,691.0,1199,10.0,1.025,4226856.5
SAHARA,0.689,0,32.7,1.117,3.219,300.0,14569,128.0,0.685,71111117.2
ALGO,0.68,0,5.5,0.68,1.13,324.0,1833,16.0,2.205,2435414.2
SAND,0.674,0,15.5,0.691,0.941,161.0,7411,54.0,2.168,1445694.5
MMT,0.606,0,17.2,1.247,1.133,108.0,8117,60.0,1.355,392745.8
MEGA,0.588,0,18.1,0.714,0.966,203.0,7765,63.0,2.387,1575279.5
HYPER,0.588,0,12.6,0.692,0.983,111.0,4355,42.0,0.873,4281090.6
ORCA,0.585,0,7.6,1.732,1.344,79.0,5188,37.0,3.242,24852.1
ARB,0.582,0,6.7,0.582,0.376,201.0,1359,13.0,1.361,2988268.3
FIL,0.581,0,3.2,0.581,0.454,207.0,1444,9.0,1.774,55045.9
PLUME,0.563,0,4.2,0.563,0.554,313.0,887,10.0,0.796,17160677.8
0G,0.56,0,4.9,0.733,0.385,394.0,2185,18.0,2.441,148087.0
BIO,0.559,0,8.6,0.559,0.722,350.0,3836,28.0,3.76,2359619.3
CHZ,0.552,0,8.8,0.552,0.859,394.0,5036,46.0,2.514,6664269.6
KITE,0.551,0,5.9,0.551,0.531,459.0,1369,13.0,1.201,1072479.9
KAVA,0.537,0,6.9,0.673,0.496,377.0,4471,19.0,1.018,1462375.7
CC,0.5,0,4.1,0.5,0.584,833.0,1346,15.0,2.62,1066087.7
AWE,0.489,0,7.8,0.491,0.353,103.0,3192,16.0,3.476,559302.5
TAO,0.487,0,9.7,0.557,0.585,1041.0,3491,28.0,3.029,212.8
ICP,0.483,0,3.7,0.483,0.355,220.0,1021,8.0,3.178,11473.9
MOVE,0.48,0,9.3,0.533,0.431,172.0,3385,27.0,1.185,20736671.9
ENS,0.467,0,9.5,0.47,0.378,296.0,4619,28.0,2.214,10445.4
GMT,0.465,0,1.4,0.465,0.431,166.0,765,4.0,1.194,15417337.6
DEEP,0.459,0,3.8,0.631,0.522,143.0,1136,12.0,1.475,3114993.9
BREV,0.457,0,4.1,0.54,0.169,88.0,1620,9.0,0.792,2615717.4
TRUST,0.453,0,12.1,1.389,1.934,25.0,16699,94.0,3.542,779110.1
INJ,0.446,0,3.6,0.77,0.905,288.0,1540,12.0,3.306,9209.7
HOLO,0.434,0,2.3,0.698,0.264,219.0,1145,6.0,0.317,1939623.2
CHIP,0.432,0,13.9,0.723,0.72,274.0,6080,55.0,1.789,2598738.6
ZRO,0.426,0,5.7,0.481,0.687,99.0,2585,20.0,2.59,51792.6
SPK,0.422,0,13.9,1.067,2.106,235.0,12960,55.0,2.078,5766693.7
WLFI,0.408,0,4.7,0.456,1.185,815.0,1695,16.0,2.05,1896219.5
PEPE,0.401,0,4.6,0.401,0.654,668.0,1453,11.0,3.212,49843600835.1
ICX,0.394,0,1.0,0.395,0.084,282.0,418,2.0,0.772,2083490.0
ETC,0.387,0,5.0,0.387,0.578,107.0,2611,15.0,1.641,9565.2
AAVE,0.371,0,2.8,0.371,0.404,218.0,1129,8.0,1.28,682.6
STX,0.367,0,5.7,0.368,0.472,53.0,2441,18.0,2.062,835251.7
MET2,0.364,0,18.6,1.861,1.808,138.0,10016,79.0,2.103,504228.7
PROVE,0.364,0,1.6,0.401,0.526,343.0,592,6.0,1.604,282552.1
ATOM,0.359,0,2.5,0.359,0.166,73.0,1520,5.0,2.946,10481.9
MANTRA,0.357,0,4.1,0.394,0.272,172.0,1485,11.0,0.543,42018014.5
MON,0.354,0,2.4,0.389,0.434,354.0,589,6.0,2.776,2095002.3
HUNT,0.348,0,1.1,0.348,0.154,435.0,774,3.0,0.544,3268416.9
BARD,0.346,0,3.3,0.346,0.218,102.0,1119,8.0,1.4,973885.2
VVV,0.335,0,8.6,0.439,0.552,53.0,3387,28.0,2.68,2944.2
JUP,0.335,0,4.4,0.335,1.144,670.0,1635,15.0,2.563,286382.6
LA,0.321,0,6.4,0.443,0.312,116.0,1884,19.0,1.027,3132568.0
RENDER,0.314,0,4.4,0.417,0.332,173.0,1902,13.0,2.08,24636.7
UNI,0.308,0,4.3,0.308,0.518,181.0,2395,15.0,4.715,9899.3
RED,0.304,0,3.7,1.322,2.574,128.0,2952,23.0,1.774,582343.0
AKT,0.301,0,7.8,0.301,0.495,188.0,4325,25.0,3.669,42689.1
A,0.296,0,1.4,0.319,0.174,570.0,1171,5.0,1.119,1164443.7
CFG,0.292,0,6.7,0.344,0.484,147.0,2443,20.0,1.165,510733.9
ELSA,0.286,0,3.0,0.286,0.199,204.0,2002,8.0,1.782,623045.5
SOON,0.28,0,4.0,0.332,1.85,427.0,2656,19.0,1.042,1383246.6
ZKC,0.274,0,3.0,0.316,0.521,87.0,1648,9.0,2.785,536238.4
ZBT,0.27,0,3.4,0.27,0.298,193.0,1208,9.0,0.891,1549757.7
ZK,0.27,0,3.9,0.687,0.631,337.0,2467,17.0,1.39,5690156.1
ARKM,0.269,0,2.5,0.293,0.77,187.0,1141,9.0,1.434,645056.4
PIEVERSE,0.269,0,2.4,0.305,0.328,106.0,1661,10.0,2.131,106417.7
IRYS,0.267,0,4.6,0.267,0.294,76.0,3004,13.0,1.343,6701800.7
SONIC,0.256,0,2.0,0.256,0.165,116.0,985,6.0,1.157,3189863.5
BIGTIME,0.25,0,1.5,0.25,0.174,358.0,550,4.0,1.113,11990684.8
PUMP,0.245,0,2.6,1.136,0.954,306.0,984,8.0,1.765,72358775.6
STEEM,0.242,0,1.1,0.242,0.232,161.0,890,3.0,1.704,438042.3
POKT,0.242,0,1.7,0.242,0.103,186.0,718,4.0,0.622,30403591.7
ONT,0.24,0,1.2,0.24,0.139,1200.0,626,2.0,1.221,974737.1
BTT,0.238,0,3.0,0.361,0.158,68.0,1619,8.0,4.706,205615307356.7
TIA,0.237,0,3.3,0.663,1.141,65.0,4136,23.0,2.497,55372.0
YGG,0.234,0,1.4,0.234,0.397,156.0,811,4.0,1.826,1430284.4
SOPH,0.229,0,2.0,0.229,0.164,208.0,1654,6.0,2.192,6546117.3
MOCA,0.225,0,1.0,0.225,0.131,140.0,460,2.0,1.124,8711964.7
MANA,0.221,0,2.0,0.221,0.333,130.0,1561,5.0,1.877,2289178.1
ASTR,0.219,0,1.8,0.252,0.115,135.0,991,4.0,0.807,5438706.2
FLOCK,0.218,0,2.3,0.218,0.198,312.0,1193,7.0,0.812,1620404.1
ZETA,0.218,0,6.3,1.738,2.927,38.0,9644,53.0,3.192,820482.3
AVNT,0.213,0,1.8,0.423,0.417,712.0,748,6.0,0.859,2009398.3
TOSHI,0.207,0,1.6,0.207,0.134,99.0,599,4.0,0.923,489249383.4
KERNEL,0.205,0,4.7,0.206,0.505,294.0,4101,18.0,2.396,594886.5
OPEN,0.204,0,3.3,0.338,0.423,99.0,1651,12.0,1.322,355462.1
CTC,0.203,0,1.8,0.203,0.22,406.0,1495,5.0,0.589,1840637.9
BERA,0.203,0,5.4,0.237,0.303,305.0,2493,20.0,1.682,339334.0
XAUT,0.201,0,1.4,0.201,0.084,1007.0,660,2.0,1.485,11.8
BONK,0.2,0,2.0,0.2,0.251,667.0,961,5.0,2.233,19330258056.8
PENDLE,0.2,0,1.9,0.2,0.418,286.0,961,6.0,2.484,18339.0
NXPC,0.2,0,1.9,0.2,0.198,154.0,921,5.0,4.872,81876.0
PRL,0.197,0,3.0,0.224,0.227,105.0,1437,11.0,1.236,679456.9
SC,0.195,0,0.7,0.255,0.225,62.0,931,2.0,0.495,234664211.1
AXL,0.194,0,1.8,0.609,0.415,171.0,1131,5.0,1.086,876175.7
TREE,0.183,0,1.7,0.342,0.204,94.0,994,6.0,12.89,443093.6
ATH,0.176,0,2.9,0.176,0.285,135.0,1366,8.0,2.613,5706635.4
IOTA,0.174,0,1.4,0.195,0.152,362.0,908,4.0,3.042,593085.5
ZORA,0.174,0,2.8,0.279,0.345,174.0,1303,8.0,0.903,23743269.3
IMX,0.17,0,1.7,0.17,0.249,131.0,437,3.0,1.379,563641.3
WCT,0.169,0,2.5,0.179,0.159,111.0,1505,7.0,2.862,439875.3
GRT,0.168,0,1.9,0.169,0.205,142.0,982,6.0,3.083,2199350.6
F,0.166,0,1.1,0.166,0.14,118.0,580,3.0,1.361,9365952.9
SENT,0.163,0,1.6,0.163,0.332,272.0,872,6.0,1.565,4908022.1
CVC,0.161,0,0.9,0.184,0.097,148.0,460,2.0,1.079,1886861.8
SIGN,0.159,0,2.6,0.265,0.337,106.0,1010,8.0,0.732,23419049.7
LSK,0.158,0,0.9,0.209,0.19,88.0,504,2.0,1.343,919241.1
MLK,0.156,0,0.5,0.156,0.059,1558.0,466,1.0,1.043,1238372.5
UP2,0.156,0,1.4,0.156,0.178,130.0,1612,5.0,1.466,325899.2
MIRA,0.154,0,2.9,0.254,0.296,178.0,2108,10.0,2.661,527545.7
HIVE,0.153,0,2.1,0.253,0.222,766.0,977,6.0,2.27,669007.6
COMP,0.152,0,0.8,0.152,0.075,380.0,454,2.0,2.997,898.2
TT,0.149,0,0.4,0.149,0.365,100.0,615,2.0,5.943,9134440.1
MEW,0.148,0,1.2,0.184,0.215,110.0,941,4.0,2.805,58598806.3
MOODENG,0.148,0,1.7,0.153,0.195,315.0,740,5.0,1.729,1177221.8
1INCH,0.148,0,0.3,0.148,0.143,82.0,228,1.0,0.571,1032043.2
VET,0.147,0,1.6,0.148,0.112,83.0,1230,5.0,3.191,3275098.0
DOT,0.144,0,1.5,0.144,0.416,481.0,907,5.0,1.373,37996.2
VANA,0.142,0,1.0,0.142,0.077,177.0,421,2.0,3.182,16570.6
VTHO,0.142,0,0.5,0.142,0.088,203.0,456,1.0,0.993,131107357.1
TRAC,0.142,0,1.7,0.142,0.388,284.0,1808,10.0,5.705,58081.0
ANIME,0.141,0,2.5,0.194,0.977,704.0,1901,13.0,1.722,21573834.7
SYRUP,0.141,0,0.8,0.155,0.194,121.0,310,2.0,2.238,304607.6
PROS,0.139,0,1.0,0.139,0.156,278.0,815,3.0,1.559,53928.6
NEWT,0.138,0,1.2,0.405,0.322,127.0,851,4.0,0.968,747434.3
ETHFI,0.137,0,1.0,0.14,0.163,42.0,529,3.0,1.897,147304.3
POLYX,0.133,0,1.1,0.15,0.113,152.0,606,3.0,1.892,697067.1
SKR,0.129,0,1.2,0.129,0.31,646.0,789,3.0,0.46,18444580.6
WET,0.129,0,1.2,0.129,0.147,431.0,696,4.0,1.623,585254.3
CRO,0.128,0,1.5,0.429,0.301,71.0,1010,4.0,1.919,388458.3
FCT2,0.127,0,1.1,0.194,0.095,87.0,594,3.0,0.494,18621034.8
RVN,0.124,0,1.4,0.158,0.237,100.0,867,4.0,2.583,5187412.2
SKY,0.123,0,1.2,0.123,0.098,614.0,556,3.0,2.678,438995.2
BLAST,0.119,0,1.3,0.119,0.117,119.0,972,4.0,3.01,93760715.0
NEO,0.118,0,1.0,0.24,0.305,118.0,902,3.0,2.738,9716.8
ESP,0.117,0,0.6,0.117,0.113,195.0,693,2.0,1.139,897467.8
BOUNTY,0.116,0,0.6,0.132,0.1,41.0,828,2.0,2.012,1924982.3
CELO,0.115,0,1.1,0.115,0.068,192.0,708,3.0,0.495,1617105.1
OP,0.115,0,0.6,0.115,0.224,231.0,298,2.0,1.017,915160.9
CKB,0.114,0,0.8,0.114,0.104,104.0,417,2.0,0.522,98991684.4
MINA,0.113,0,0.9,0.181,0.231,300.0,483,3.0,2.528,459949.7
KAITO,0.112,0,1.2,0.125,0.101,248.0,859,4.0,2.382,125153.4
META,0.111,0,0.3,0.111,0.048,46.0,296,1.0,0.274,27325185.5
AGLD,0.109,0,0.7,0.166,0.156,99.0,448,2.0,1.327,238794.8
ZIL,0.104,0,1.0,0.173,0.209,138.0,520,2.0,2.573,9351586.1
AERO,0.104,0,2.0,0.184,0.231,530.0,1475,7.0,2.322,47185.9
BIRB,0.104,0,0.4,0.105,0.191,177.0,337,1.0,0.658,1815127.9
LPT,0.102,0,0.4,0.129,0.093,75.0,344,1.0,2.472,8695.8
JST,0.101,0,0.7,0.101,0.212,504.0,226,2.0,0.612,2313724.6
BSV,0.101,0,1.4,0.13,0.397,67.0,801,4.0,5.157,1378.3
SNT,0.101,0,0.4,0.101,0.083,101.0,534,1.0,0.534,37304261.4
ALT,0.1,0,0.9,0.1,0.172,500.0,709,3.0,2.422,6375827.6
API3,0.097,0,0.7,0.097,0.147,65.0,610,1.0,1.22,94595.1
ERA,0.097,0,1.1,0.097,0.081,193.0,348,2.0,1.101,1013591.6
BLUR,0.095,0,1.2,0.127,0.28,264.0,694,3.0,2.167,3863000.0
MNT,0.094,0,0.5,0.094,0.104,312.0,237,2.0,7.638,42324.7
CPOOL,0.093,0,1.9,0.296,0.239,185.0,1935,8.0,1.329,1325742.1
ZKP,0.091,0,1.3,0.098,0.188,151.0,887,4.0,1.003,775494.1
THETA,0.09,0,0.9,0.248,0.268,112.0,464,3.0,1.133,406712.2
BAT,0.089,0,0.6,0.089,0.128,889.0,372,1.0,0.747,1183171.6
XEC,0.088,0,0.6,0.16,0.173,380.0,616,2.0,4.065,2333992400.0
AZTEC,0.088,0,1.0,0.088,0.112,46.0,528,3.0,2.169,4805423.8
BORA,0.087,0,0.8,0.121,0.31,48.0,1146,4.0,2.065,2142717.6
WAXP,0.086,0,0.4,0.086,0.069,86.0,401,1.0,1.429,7560791.1
RAY,0.086,0,1.0,0.089,0.127,184.0,974,4.0,1.547,54327.6
POWR,0.086,0,1.0,0.129,0.142,172.0,539,3.0,3.158,228463.3
LINEA,0.083,0,0.5,0.083,0.193,207.0,376,2.0,1.236,23585150.8
WIF,0.082,0,0.4,0.082,0.082,274.0,283,1.0,1.663,132944.1
SAFE,0.082,0,0.8,0.099,0.162,151.0,389,2.0,1.043,523872.4
ARK,0.082,0,0.7,0.099,0.116,116.0,502,2.0,0.821,1081831.4
GAS,0.081,0,1.4,0.101,0.288,111.0,1396,5.0,2.031,17739.8
IQ,0.08,0,0.1,0.08,0.032,61.0,212,0.0,0.502,183441197.1
STORJ,0.079,0,1.0,0.597,0.546,47.0,706,5.0,0.581,2318632.6
ONG,0.076,0,0.9,0.076,0.229,152.0,587,3.0,3.813,394656.7
ZAMA,0.075,0,1.2,0.075,0.346,250.0,740,3.0,1.559,2104669.0
XTZ,0.073,0,0.4,0.075,0.134,110.0,336,1.0,2.716,79081.1
ORBS,0.071,0,0.5,0.127,0.153,122.0,916,2.0,6.593,1482115.8
B3,0.069,0,2.2,0.069,0.319,230.0,2471,11.0,2.909,59155093.6
PUNDIX,0.069,0,0.7,0.069,0.407,231.0,323,2.0,1.411,554489.6
ZRX,0.068,0,0.8,0.068,0.055,85.0,382,1.0,1.967,581228.1
ORDER,0.066,0,0.5,0.462,0.535,77.0,474,2.0,1.215,989834.1
T,0.064,0,0.6,0.064,0.186,127.0,429,2.0,3.363,7291099.6
FLUID,0.064,0,0.5,0.073,0.07,206.0,357,1.0,1.001,19627.9
XCN,0.064,0,0.9,0.064,0.053,71.0,488,2.0,1.017,7251692.7
MBL,0.063,0,0.3,0.084,0.033,79.0,304,1.0,0.244,297118057.6
ARDR,0.062,0,0.8,0.064,0.206,59.0,1837,3.0,1.921,692954.0
EDGE,0.062,0,0.6,0.062,0.094,205.0,754,2.0,2.178,183293.3
TFUEL,0.061,0,0.2,0.061,0.084,101.0,242,1.0,0.354,18309446.8
ANKR,0.06,0,0.3,0.169,0.175,600.0,427,1.0,2.251,4858038.8
QKC,0.059,0,0.6,0.059,0.201,59.0,1118,3.0,1.391,8942720.7
AUCTION,0.057,0,0.5,0.059,0.102,569.0,422,2.0,1.65,7394.4
CBK,0.057,0,0.7,0.057,0.169,81.0,1015,2.0,3.078,94176.3
BEAM,0.056,0,0.3,0.056,0.055,563.0,172,1.0,1.36,24217036.9
IOST,0.054,0,0.3,0.054,0.019,272.0,298,0.0,2.019,54304312.6
SUN,0.054,0,0.2,0.054,0.03,182.0,93,0.0,1.544,2475417.8
DKA,0.051,0,0.4,0.06,0.081,254.0,706,1.0,0.551,14279875.6
G,0.048,0,0.3,0.048,0.123,43.0,275,1.0,2.035,10275340.1
SOMI,0.048,0,0.6,0.048,0.172,238.0,346,2.0,1.672,552144.8
HP,0.047,0,0.2,0.047,0.061,235.0,435,1.0,0.736,12168430.0
QTUM,0.047,0,0.6,0.057,0.082,78.0,609,2.0,1.864,34410.3
KNC,0.044,0,0.6,0.044,0.235,32.0,356,2.0,0.482,1422931.2
GAME2,0.043,0,0.3,0.048,0.117,11.0,1272,1.0,0.646,100882846.7
EGLD,0.043,0,0.2,0.043,0.09,214.0,286,1.0,3.021,4203.8
CARV,0.043,0,0.6,0.048,0.043,86.0,565,1.0,0.974,975164.3
MTL,0.041,0,0.3,0.041,0.315,414.0,290,1.0,0.933,144112.3
CYBER,0.041,0,0.4,0.055,0.141,406.0,385,1.0,1.0,82166.2
MED,0.04,0,0.4,0.04,0.12,58.0,553,1.0,1.082,45348281.0
ELF,0.036,0,0.3,0.036,0.084,363.0,396,1.0,1.494,291325.2
AHT,0.035,0,0.1,0.035,0.045,44.0,386,1.0,1.198,68016159.0
MVL,0.034,0,0.3,0.039,0.321,68.0,530,1.0,0.517,84733458.8
MASK,0.032,0,0.3,0.032,0.156,65.0,394,1.0,3.048,46759.6
COW,0.031,0,0.2,0.031,0.029,155.0,240,0.0,1.821,143165.9
GLM,0.03,0,0.3,0.03,0.123,60.0,261,1.0,0.922,725596.3
TOKAMAK,0.026,0,0.2,0.026,0.09,13.0,694,1.0,3.06,35274.1
USD1,0.006,0,0.1,0.008,0.115,58.0,675,0.0,1.038,26195.2
DRIFT,0.004,0,0.0,0.004,0.0,37.0,1,0.0,0,0
USDE,0.003,0,0.0,0.003,0.007,8.0,201,0.0,1.605,20013.5
USDS,0.0,0,0.0,0.0,0.027,1.0,41,0.0,2.431,11476.0
