종목,시각,순매수억,매수억,매도억,체결수,매수벽비율,총매도잔량
MET2,11:00,-0.46,2.82,3.28,829,1.638,1827052.6
MET2,11:10,0.22,1.21,0.99,283,1.295,2573907.5
MET2,11:20,2.02,2.5,0.47,416,2.069,1961903.4
MET2,11:30,1.98,3.42,1.43,668,1.613,2052614.0
MET2,11:40,0.29,3.29,3.0,979,1.508,2358322.1
MET2,11:50,0.77,3.11,2.34,682,1.286,2348098.4
MET2,12:00,-0.25,1.59,1.84,362,1.337,2037359.8
MET2,12:10,-0.13,1.64,1.77,344,0.933,2749306.7
MET2,12:20,-0.09,0.7,0.79,204,0.93,2821704.8
MET2,12:30,2.0,3.89,1.89,563,1.035,2651838.9
MET2,12:40,0.28,1.29,1.01,269,0.975,2534880.6
MET2,12:50,-1.1,1.26,2.36,420,0.982,2400830.5
MET2,13:00,-0.45,2.02,2.47,820,0.87,2481075.4
MET2,13:10,0.05,0.66,0.61,204,0.92,2397668.0
MET2,13:20,-0.12,0.36,0.48,179,0.846,2510326.4
MET2,13:30,-0.67,0.33,1.0,235,0.87,2468051.1
MET2,13:40,-0.73,0.83,1.56,356,0.886,2443294.5
MET2,13:50,-0.38,0.44,0.82,207,0.951,2609769.3
MET2,14:00,-0.75,0.63,1.38,511,0.895,2688727.5
MET2,14:10,-0.4,0.6,1.0,284,0.848,2787993.4
MET2,14:20,-0.05,0.16,0.21,123,0.802,2816422.7
MET2,14:30,-0.11,0.69,0.8,255,0.777,2849592.1
MET2,14:40,-0.12,0.86,0.98,227,0.704,3035903.7
MET2,14:50,-1.33,0.7,2.03,286,0.595,3132463.1
MET2,15:00,0.77,1.33,0.56,205,0.76,2856278.6
MET2,15:10,-0.05,0.52,0.57,111,0.75,2837483.1
MET2,15:20,-0.06,0.52,0.58,92,0.782,2785865.2
MET2,15:30,-1.04,0.13,1.17,99,0.663,3082551.8
MET2,15:40,-0.15,0.39,0.54,65,0.859,2879441.0
MET2,15:50,-0.62,0.02,0.64,53,0.805,3069642.6
MET2,16:00,1.87,2.7,0.82,232,0.938,2659248.4
MET2,16:10,0.51,2.11,1.6,311,0.908,2817309.8
MET2,16:20,1.02,1.43,0.41,191,1.078,2738161.0
MET2,16:30,0.42,1.6,1.17,362,0.879,3012897.1
MET2,16:40,-0.63,0.23,0.86,213,0.885,3124548.6
MET2,16:50,0.14,0.32,0.18,216,0.9,3065467.1
MET2,17:00,0.37,0.57,0.2,294,0.795,2995378.8
MET2,17:10,0.57,0.91,0.34,340,0.993,2861587.4
MET2,17:20,-0.1,0.72,0.82,234,0.804,3116890.0
MET2,17:30,-0.35,0.7,1.05,180,0.762,3076120.2
MET2,17:40,0.3,0.45,0.15,88,0.854,2854365.6
MET2,17:50,-0.18,0.05,0.24,38,0.82,2830077.5
MET2,18:00,0.04,0.27,0.23,77,0.8,2842885.4
MET2,18:10,0.45,0.48,0.03,68,0.895,2762844.2
MET2,18:20,1.6,3.6,2.0,485,1.285,2034777.7
MET2,18:30,-1.65,0.88,2.53,385,0.933,2790512.7
MET2,18:40,0.35,1.23,0.88,198,0.839,2790895.9
MET2,18:50,-0.76,0.26,1.02,126,0.893,2990098.6
MET2,19:00,0.17,0.67,0.5,145,0.93,2924040.2
MET2,19:10,-0.53,0.2,0.73,107,0.893,2734004.9
MET2,19:20,0.04,0.63,0.58,108,0.845,2816701.0
MET2,19:30,-0.54,0.85,1.39,259,0.78,2771552.4
MET2,19:40,0.98,1.25,0.27,159,0.916,2523880.0
MET2,19:50,-0.28,0.23,0.51,83,0.842,2662137.4
MET2,20:00,-0.98,1.05,2.03,219,0.845,2852762.9
MET2,20:10,-0.18,0.55,0.72,139,0.79,2861885.2
MET2,20:20,-0.22,0.45,0.67,137,0.789,2533684.1
MET2,20:30,-0.37,0.38,0.76,120,0.937,2644915.8
MET2,20:40,0.17,0.41,0.24,80,0.93,2627405.1
MET2,20:50,-0.15,0.18,0.33,75,0.982,2698951.0
MET2,21:00,0.29,0.49,0.2,96,1.14,2369279.9
MET2,21:10,0.27,0.57,0.3,79,1.085,2540056.2
MET2,21:20,0.17,0.47,0.29,94,0.945,2659318.9
MET2,21:30,1.17,1.41,0.24,137,1.091,2446402.8
MET2,21:40,-0.38,2.28,2.66,449,1.01,2548855.0
MET2,21:50,0.19,0.73,0.54,166,1.011,2556017.3
MET2,22:00,-1.2,0.85,2.05,232,0.856,2660429.9
MET2,22:10,-0.03,0.35,0.38,137,0.866,2715001.6
MET2,22:20,-1.29,0.13,1.42,126,0.696,2952241.5
MET2,22:30,0.07,0.2,0.13,56,0.806,2900812.5
MET2,22:40,0.29,0.55,0.27,90,0.743,3036245.9
MET2,22:50,-0.47,0.08,0.55,52,0.662,3146827.6
MET2,23:00,-0.31,0.1,0.41,51,0.763,3093378.8
MET2,23:10,-0.24,0.0,0.24,33,0.875,2831485.8
MET2,23:20,0.29,0.64,0.35,89,0.917,2798984.3
MET2,23:30,0.3,0.5,0.2,75,0.648,2957985.6
MET2,23:40,-0.54,0.16,0.71,95,0.61,2969745.7
MET2,23:50,0.07,0.41,0.34,96,0.554,2991487.6
WLD,00:00,-0.98,1.58,2.56,424,0.685,1076091.1
WLD,00:10,-0.87,0.49,1.36,261,0.716,1008455.1
WLD,00:20,-0.23,1.48,1.72,503,0.88,930365.8
WLD,00:30,-1.82,1.46,3.28,357,1.276,705815.2
WLD,00:40,-2.78,2.16,4.94,675,2.178,656143.9
WLD,00:50,-1.97,0.96,2.93,381,2.358,563374.9
WLD,01:00,-1.04,1.29,2.33,309,1.481,735007.0
WLD,01:10,-1.03,1.89,2.92,404,1.441,731520.9
WLD,01:20,-0.19,1.21,1.4,229,1.472,815725.7
WLD,01:30,-0.98,0.36,1.34,225,1.438,816072.3
WLD,01:40,-0.79,1.66,2.45,289,1.843,696488.4
WLD,01:50,-0.47,1.24,1.7,219,1.879,775040.9
WLD,02:00,-0.14,0.32,0.46,101,1.612,776012.3
WLD,02:10,0.25,0.72,0.47,123,1.902,623899.8
WLD,02:20,-0.46,0.63,1.1,221,1.78,699517.4
WLD,02:30,0.4,0.61,0.21,124,1.21,822846.4
WLD,02:40,0.25,0.88,0.63,127,1.067,899602.2
WLD,02:50,0.12,0.34,0.22,100,1.25,835871.9
WLD,03:00,-0.67,0.31,0.98,100,1.108,896670.0
WLD,03:10,-0.17,0.29,0.46,102,1.673,694565.7
WLD,03:20,-0.1,0.44,0.54,109,2.06,619423.0
WLD,03:30,-0.64,0.29,0.92,81,1.485,758974.2
WLD,03:40,-0.51,0.28,0.79,88,1.878,639124.8
WLD,03:50,-0.03,0.35,0.38,79,1.393,832109.9
WLD,04:00,-1.84,0.07,1.9,157,1.375,802169.0
WLD,04:10,-1.17,1.05,2.22,353,2.788,605892.0
WLD,04:20,-0.77,0.14,0.92,69,2.335,686087.3
WLD,04:30,-0.36,1.22,1.59,162,2.599,576228.5
WLD,04:40,0.02,0.39,0.37,64,1.804,737483.0
WLD,04:50,-0.35,0.56,0.91,98,1.525,941335.7
WLD,05:00,0.1,0.18,0.08,42,1.521,924631.7
WLD,05:10,-1.04,0.6,1.65,136,1.42,961231.5
WLD,05:20,-0.37,0.13,0.5,100,1.41,918869.1
WLD,05:30,-0.53,0.82,1.35,178,1.48,914084.6
WLD,05:40,-0.02,0.7,0.72,157,1.012,1006150.1
WLD,05:50,-0.04,0.38,0.42,94,1.12,1020685.5
WLD,06:00,-0.13,0.52,0.65,155,1.173,1118286.0
WLD,06:10,2.01,4.65,2.63,412,0.472,1702769.9
WLD,06:20,-2.22,0.69,2.9,502,0.787,1144805.4
WLD,06:30,-0.8,1.07,1.88,328,0.787,1284281.5
WLD,06:40,-1.29,1.35,2.64,280,0.946,1187965.1
WLD,06:50,-0.98,0.63,1.61,216,0.968,1116831.9
WLD,07:00,-0.52,0.91,1.43,200,0.877,1286159.0
WLD,07:10,-0.28,0.95,1.23,204,0.793,1268639.3
WLD,07:20,-0.32,1.61,1.94,319,0.545,1716388.1
WLD,07:30,-0.86,1.1,1.96,280,0.719,1346708.8
WLD,07:40,-0.62,1.63,2.24,217,0.682,1334583.1
WLD,07:50,-0.68,0.66,1.35,200,0.74,1321939.0
WLD,08:00,-1.32,0.49,1.81,208,0.761,1346312.8
WLD,08:10,-4.68,1.41,6.09,532,1.115,985941.7
WLD,08:20,-1.43,1.99,3.42,490,1.647,826423.2
WLD,08:30,-3.05,0.97,4.01,418,1.318,916896.4
WLD,08:40,-2.76,1.27,4.03,469,1.163,1058419.6
WLD,08:50,1.08,4.2,3.12,472,0.712,1445473.5
WLD,09:00,-2.95,4.63,7.58,1000,0.8,1256362.8
WLD,09:10,-1.6,2.74,4.34,708,0.842,1205232.8
WLD,09:20,1.72,4.9,3.19,564,0.863,1338004.7
WLD,09:30,-2.25,4.69,6.94,929,0.893,1178678.1
WLD,09:40,-5.26,1.49,6.75,772,0.852,1243654.5
WLD,09:50,-1.54,1.81,3.35,618,0.931,1314938.8
WLD,10:00,-4.43,3.1,7.52,999,1.041,1227939.3
WLD,10:10,-6.01,4.35,10.37,1053,1.476,1015644.1
WLD,10:20,-2.41,4.3,6.71,647,1.048,1191116.4
WLD,10:30,-0.38,2.77,3.15,514,1.095,1066629.9
WLD,10:40,-2.42,2.75,5.17,898,1.284,1085610.1
WLD,10:50,-1.0,2.65,3.64,551,2.081,787593.2
WLD,11:00,-2.19,1.83,4.02,564,2.659,644060.7
WLD,11:10,-4.13,2.85,6.98,761,2.034,952868.7
WLD,11:20,-3.46,2.23,5.69,390,2.429,711017.2
WLD,11:30,-1.04,2.95,3.99,525,1.585,929844.6
WLD,11:40,-9.47,8.23,17.7,1836,2.736,595764.7
WLD,11:50,0.48,2.85,2.38,414,2.257,689637.0
WLD,12:00,-0.53,1.74,2.27,306,2.44,643098.9
WLD,12:10,-0.45,1.48,1.92,286,2.161,714150.1
WLD,12:20,-0.29,0.69,0.98,164,2.362,642133.4
WLD,12:30,0.67,1.4,0.73,312,1.627,802882.4
WLD,12:40,-0.13,1.7,1.83,375,1.405,841906.6
WLD,12:50,0.13,1.11,0.98,202,1.65,839694.6
WLD,13:00,-1.26,3.15,4.4,505,1.038,1290829.6
WLD,13:10,0.61,2.38,1.77,259,0.868,1472916.1
WLD,13:20,0.16,2.23,2.07,420,0.756,1764515.5
WLD,13:30,-0.41,1.67,2.08,282,0.793,1677153.3
WLD,13:40,1.15,3.01,1.86,380,0.711,1581750.7
WLD,13:50,1.89,3.45,1.55,359,0.614,1506406.8
WLD,14:00,-0.38,5.1,5.47,894,0.558,1809798.7
WLD,14:10,-1.1,5.44,6.54,897,0.543,1505902.0
WLD,14:20,-0.73,1.73,2.46,614,0.476,1702269.5
WLD,14:30,0.66,4.43,3.77,767,0.816,1251937.8
WLD,14:40,-1.87,1.8,3.67,469,1.099,1139244.1
WLD,14:50,-0.49,1.52,2.0,293,0.873,1227876.5
WLD,15:00,0.02,1.92,1.9,326,0.785,1341155.4
WLD,15:10,-1.5,0.47,1.97,250,0.886,1372753.9
WLD,15:20,-0.13,1.01,1.14,165,0.81,1332391.5
WLD,15:30,-2.81,0.54,3.35,274,0.952,1308786.8
WLD,15:40,-5.76,2.08,7.84,879,2.071,811944.7
WLD,15:50,-2.72,2.05,4.77,372,1.595,1177436.0
WLD,16:00,-1.97,2.66,4.62,879,2.22,797384.5
WLD,16:10,0.47,2.7,2.23,439,1.928,983185.2
WLD,16:20,0.18,2.16,1.98,447,1.437,1325494.3
WLD,16:30,-1.96,2.51,4.47,610,2.46,888183.4
WLD,16:40,-4.77,2.19,6.97,626,3.158,696712.1
WLD,16:50,-0.47,1.79,2.26,438,3.246,720777.5
WLD,17:00,-0.89,2.47,3.36,433,2.615,880122.7
WLD,17:10,0.5,2.71,2.22,276,2.381,945272.1
WLD,17:20,-0.65,1.05,1.7,209,2.011,1065332.3
WLD,17:30,0.65,1.16,0.52,184,1.859,1086871.4
WLD,17:40,-0.83,0.89,1.72,195,1.97,1006632.2
WLD,17:50,-0.66,0.65,1.32,142,1.954,1055200.4
WLD,18:00,-1.59,0.59,2.17,281,1.843,1053172.9
WLD,18:10,-1.64,0.45,2.09,222,2.068,957751.0
WLD,18:20,-0.45,0.62,1.08,157,1.896,987833.4
WLD,18:30,-0.98,0.78,1.75,182,1.765,1086538.6
WLD,18:40,0.77,2.35,1.59,312,1.265,1388552.3
WLD,18:50,-0.42,0.68,1.1,168,1.18,1397938.7
WLD,19:00,3.02,6.07,3.05,678,0.891,1457754.7
WLD,19:10,-0.7,0.54,1.24,203,0.759,1652019.6
WLD,19:20,-1.21,0.87,2.08,367,0.945,1509660.3
WLD,19:30,-5.18,2.18,7.36,712,1.546,1119460.6
WLD,19:40,-0.65,2.22,2.87,352,1.523,1155887.9
WLD,19:50,-1.32,1.38,2.7,298,1.168,1298873.2
WLD,20:00,-1.09,1.87,2.96,474,1.268,1228184.8
WLD,20:10,-2.9,1.39,4.28,461,1.335,1241883.5
WLD,20:20,-1.37,1.28,2.66,434,1.633,1132093.5
WLD,20:30,-0.68,0.83,1.5,223,1.599,1119600.4
WLD,20:40,-0.74,0.77,1.5,226,1.547,1197406.8
WLD,20:50,-0.54,0.84,1.38,161,1.51,1198644.8
WLD,21:00,-2.13,1.37,3.5,319,1.551,1152380.5
WLD,21:10,2.27,7.98,5.71,994,0.435,1749042.9
WLD,21:20,-2.2,18.68,20.87,1787,0.856,1399061.3
WLD,21:30,-5.92,3.48,9.39,999,1.274,1172999.2
WLD,21:40,-2.83,1.84,4.67,715,1.83,959234.7
WLD,21:50,-1.46,2.3,3.77,670,1.754,992460.8
WLD,22:00,-2.71,1.09,3.79,369,1.999,929083.9
WLD,22:10,-0.37,1.68,2.05,324,1.897,936187.9
WLD,22:20,-8.78,3.99,12.77,1793,3.383,566259.3
WLD,22:30,-1.54,3.99,5.54,929,3.255,583825.6
WLD,22:40,-0.68,2.17,2.85,353,1.979,804933.6
WLD,22:50,-0.84,0.73,1.57,221,2.132,761870.4
WLD,23:00,-1.42,2.85,4.27,534,2.218,773327.5
WLD,23:10,0.7,2.85,2.16,365,1.45,1072288.9
WLD,23:20,-0.95,0.85,1.8,264,1.455,1040624.8
WLD,23:30,-1.66,2.44,4.1,554,1.089,1258842.8
WLD,23:40,3.09,5.54,2.45,722,0.45,1547019.7
WLD,23:50,-0.67,1.98,2.65,439,0.725,1383784.7
JTO,00:00,-0.78,0.11,0.89,115,0.55,456650.3
JTO,00:10,-0.3,0.02,0.33,68,0.434,513042.2
JTO,00:20,-0.24,0.21,0.45,106,0.584,457699.3
JTO,00:30,-0.58,0.2,0.78,106,0.528,479236.3
JTO,00:40,-0.44,0.09,0.53,96,0.547,464913.3
JTO,00:50,-0.2,0.17,0.37,93,0.459,491910.6
JTO,01:00,-0.06,0.08,0.14,46,2.091,115224.5
JTO,01:10,-0.02,0.2,0.23,63,1.999,104934.7
JTO,01:20,-0.16,0.01,0.17,34,2.431,95227.3
JTO,01:30,-0.16,0.01,0.17,45,2.062,116185.1
JTO,01:40,-0.11,0.13,0.24,72,2.336,117846.8
JTO,01:50,-0.5,0.25,0.75,159,1.877,132111.2
JTO,02:00,-0.24,0.06,0.31,84,3.742,110991.9
JTO,02:10,0.3,0.34,0.04,43,2.662,117806.2
JTO,02:20,-0.0,0.09,0.09,35,2.104,112277.6
JTO,02:30,0.25,0.33,0.09,63,1.498,149502.0
JTO,02:40,0.12,0.3,0.17,101,0.755,164148.2
JTO,02:50,-0.21,0.2,0.41,122,1.277,135786.2
JTO,03:00,0.18,0.27,0.09,48,1.378,129099.9
JTO,03:10,-0.09,0.11,0.2,54,0.592,347392.5
JTO,03:20,0.1,0.22,0.12,28,0.76,325977.2
JTO,03:30,-0.26,0.22,0.48,109,0.473,353911.0
JTO,03:40,2.72,2.82,0.1,295,1.658,124772.7
JTO,03:50,-0.04,0.45,0.49,122,1.006,171542.8
JTO,04:00,-0.02,0.13,0.14,68,0.717,182753.9
JTO,04:10,-0.1,0.37,0.47,100,0.988,184621.6
JTO,04:20,-0.13,0.19,0.32,85,1.394,150798.0
JTO,04:30,0.24,0.51,0.28,105,1.189,147163.0
JTO,04:40,0.73,0.92,0.19,184,1.373,154733.9
JTO,04:50,0.51,0.96,0.45,266,1.176,159442.6
JTO,05:00,0.24,0.89,0.65,274,0.793,221551.1
JTO,05:10,0.18,1.06,0.88,262,1.083,187590.0
JTO,05:20,0.32,1.6,1.28,343,1.02,202302.5
JTO,05:30,-0.39,1.17,1.56,376,0.682,211066.2
JTO,05:40,-0.36,1.0,1.36,249,0.629,237824.2
JTO,05:50,-0.9,0.6,1.49,238,0.766,261883.4
JTO,06:00,-1.34,0.86,2.2,301,0.485,264138.9
JTO,06:10,0.22,1.6,1.37,383,1.04,199571.8
JTO,06:20,0.19,1.11,0.91,285,1.01,160500.3
JTO,06:30,-0.06,0.59,0.66,221,0.827,178044.0
JTO,06:40,0.43,0.74,0.32,149,0.634,207929.4
JTO,06:50,-0.15,0.4,0.55,181,0.647,219187.5
JTO,07:00,-0.66,0.52,1.18,202,0.627,231152.3
JTO,07:10,-0.29,0.59,0.88,162,0.711,193337.2
JTO,07:20,0.03,1.26,1.22,255,0.74,190921.2
JTO,07:30,-0.34,0.66,0.99,211,0.67,301818.5
JTO,07:40,1.95,2.79,0.84,262,1.127,179361.5
JTO,07:50,-1.62,1.07,2.69,514,0.858,215285.7
JTO,08:00,-0.4,0.72,1.12,202,0.928,179941.1
JTO,08:10,-0.43,1.06,1.5,275,1.385,152872.1
JTO,08:20,-0.25,0.56,0.82,187,0.874,201204.2
JTO,08:30,0.08,0.63,0.55,113,1.439,158063.0
JTO,08:40,-0.9,0.29,1.19,147,0.891,189537.8
JTO,08:50,-0.14,0.24,0.39,120,0.896,199254.0
JTO,09:00,-0.58,0.96,1.54,239,0.976,185114.6
JTO,09:10,-0.54,1.17,1.7,342,1.879,126750.5
JTO,09:20,-0.39,0.14,0.53,97,1.408,184026.4
JTO,09:30,-0.52,0.19,0.71,121,1.098,184285.9
JTO,09:40,0.05,0.23,0.18,72,1.191,172197.2
JTO,09:50,-0.12,0.12,0.24,94,1.388,132981.7
JTO,10:00,-0.45,0.17,0.62,158,0.756,190222.4
JTO,10:10,-0.28,0.39,0.66,200,1.136,150449.2
JTO,10:20,-0.21,0.1,0.31,101,1.206,181398.9
JTO,10:30,-0.09,0.18,0.27,77,1.115,208660.9
JTO,10:40,-0.29,0.07,0.37,87,0.859,212431.3
JTO,10:50,-0.52,0.2,0.72,209,1.309,212975.4
JTO,11:00,-0.0,0.7,0.7,203,1.597,191161.9
JTO,11:10,-0.97,0.27,1.24,178,1.939,188282.5
JTO,11:20,-0.29,0.21,0.5,127,2.593,147478.1
JTO,11:30,-0.5,0.34,0.84,101,1.794,156200.6
JTO,11:40,-0.53,0.2,0.73,86,3.61,91986.8
JTO,11:50,0.05,0.35,0.3,75,1.868,154729.7
JTO,12:00,-0.1,0.22,0.32,78,3.537,88483.3
JTO,12:10,0.13,0.81,0.69,139,1.939,136662.3
JTO,12:20,-0.75,0.29,1.04,98,0.741,317738.1
JTO,12:30,0.27,0.47,0.2,90,0.689,312452.7
JTO,12:40,0.03,0.23,0.19,78,0.619,300490.2
JTO,12:50,0.2,0.87,0.67,200,0.659,309631.6
JTO,13:00,0.05,0.33,0.28,160,0.629,294076.4
JTO,13:10,-0.11,0.13,0.24,102,1.098,297739.4
JTO,13:20,-0.06,1.06,1.12,220,1.424,145992.0
JTO,13:30,-0.12,0.06,0.18,50,0.501,407493.4
JTO,13:40,0.04,0.22,0.18,71,0.504,401076.5
JTO,13:50,-0.04,0.18,0.22,71,0.521,423259.2
JTO,14:00,-1.05,0.28,1.33,121,0.806,408111.0
JTO,14:10,-0.09,0.5,0.59,96,0.769,463794.0
JTO,14:20,-0.19,0.32,0.51,85,0.568,460212.2
JTO,14:30,-0.41,0.25,0.66,92,0.666,419369.9
JTO,14:40,2.26,3.41,1.15,323,1.121,195483.0
JTO,14:50,-1.76,0.29,2.05,160,1.362,272329.6
JTO,15:00,-0.83,0.05,0.88,51,0.621,378072.7
JTO,15:10,-1.3,0.11,1.41,125,0.638,405107.7
JTO,15:20,-0.02,0.06,0.08,32,0.458,498811.5
JTO,15:30,-0.17,0.11,0.28,75,0.354,538371.5
JTO,15:40,-0.18,0.04,0.22,40,0.33,522984.8
JTO,15:50,-0.49,0.29,0.78,128,0.335,489218.1
JTO,16:00,-0.19,0.17,0.36,98,0.291,525944.7
JTO,16:10,-1.19,0.25,1.44,175,0.301,514413.2
JTO,16:20,-0.23,0.16,0.39,55,0.4,515177.8
JTO,16:30,-0.09,0.42,0.51,132,3.216,105304.0
JTO,16:40,-0.03,0.12,0.15,92,1.716,136431.5
JTO,16:50,-0.98,0.07,1.05,101,1.858,139695.4
JTO,17:00,0.08,0.42,0.34,81,1.869,149699.6
JTO,17:10,-0.33,0.13,0.45,48,1.797,122503.4
JTO,17:20,0.12,0.29,0.17,70,1.162,151290.5
JTO,17:30,0.09,0.16,0.06,28,1.429,132282.2
JTO,17:40,1.0,1.22,0.22,173,1.404,132123.9
JTO,17:50,-0.07,0.26,0.33,95,2.06,118762.9
JTO,18:00,-0.29,0.23,0.51,81,1.709,120831.4
JTO,18:10,-0.13,0.05,0.17,34,1.513,144963.3
JTO,18:20,-0.16,0.03,0.18,57,1.315,156301.0
JTO,18:30,-0.05,0.05,0.1,72,1.369,157156.1
JTO,18:40,0.09,0.11,0.02,14,1.61,144934.4
JTO,18:50,0.07,0.17,0.1,35,1.881,129517.5
JTO,19:00,0.11,0.27,0.16,69,0.244,657962.4
JTO,19:10,0.08,0.17,0.09,43,0.338,650381.6
JTO,19:20,0.01,0.06,0.05,25,0.421,626293.1
JTO,19:30,-0.26,0.09,0.36,76,0.397,636804.9
JTO,19:40,-0.21,0.07,0.28,45,0.41,620985.9
JTO,19:50,-0.28,0.02,0.3,88,0.383,633833.7
JTO,20:00,-0.4,0.11,0.51,96,0.314,666933.3
JTO,20:10,-2.9,0.12,3.02,278,0.254,835951.8
JTO,20:20,-0.69,0.18,0.87,208,1.287,153844.8
JTO,20:30,-0.08,0.05,0.13,45,1.441,146588.9
JTO,20:40,-0.4,0.28,0.68,155,1.54,140161.4
JTO,20:50,0.06,0.15,0.09,52,1.381,156077.1
JTO,21:00,0.02,0.42,0.4,91,1.168,145488.5
JTO,21:10,-0.4,0.1,0.5,87,1.7,134088.5
JTO,21:20,0.14,0.26,0.11,50,1.669,125364.3
JTO,21:30,-0.14,0.12,0.26,44,1.281,141576.0
JTO,21:40,0.03,0.11,0.08,32,1.212,149915.2
JTO,21:50,-0.22,0.05,0.27,58,1.261,141040.7
JTO,22:00,-0.1,0.01,0.11,31,1.276,156586.6
JTO,22:10,-0.76,0.6,1.36,296,1.609,143572.3
JTO,22:20,-0.41,0.89,1.3,247,1.319,135492.1
JTO,22:30,-0.58,0.48,1.06,190,1.838,110235.7
JTO,22:40,-0.2,0.25,0.45,63,1.569,113935.7
JTO,22:50,-0.28,0.52,0.8,210,1.272,107665.0
JTO,23:00,0.02,0.46,0.44,110,1.073,133596.0
JTO,23:10,-0.26,0.15,0.41,101,1.849,94632.5
JTO,23:20,-0.08,0.16,0.24,46,1.251,122587.7
JTO,23:30,-0.06,0.1,0.16,54,1.279,111315.4
JTO,23:40,-0.22,0.08,0.3,71,2.276,115281.8
JTO,23:50,-0.18,0.34,0.51,141,0.82,147228.5
