종목,시각,순매수억,매수억,매도억,체결수,매수벽비율,총매도잔량
WLD,08:10,-0.53,0.98,1.51,338,1.718,784456.7
WLD,08:20,0.0,8.22,8.22,1185,1.182,977683.9
WLD,08:30,0.0,3.7,3.7,538,0.984,1120357.5
WLD,08:40,-0.71,5.11,5.82,1062,1.296,960782.1
WLD,08:50,-2.1,2.0,4.1,716,1.052,1134466.3
WLD,09:00,-1.89,3.59,5.48,778,0.874,1252666.0
WLD,09:10,-0.71,4.62,5.33,1063,0.744,1024812.8
WLD,09:20,-4.23,3.67,7.9,1129,0.661,1375481.7
WLD,09:30,-1.41,3.24,4.65,622,0.853,1092909.4
WLD,09:40,-0.56,2.5,3.06,476,0.887,1212580.9
WLD,09:50,-0.26,1.5,1.76,308,0.966,1166201.0
WLD,10:00,1.1,3.35,2.25,412,0.82,1190502.2
WLD,10:10,0.36,3.55,3.19,447,0.825,1164569.9
WLD,10:20,1.15,4.61,3.46,552,0.735,1308124.9
WLD,10:30,-0.8,2.38,3.18,437,0.87,1125440.1
WLD,10:40,0.05,2.39,2.34,448,0.709,1249380.5
WLD,10:50,-2.61,2.02,4.63,402,1.067,1291874.2
WLD,11:00,-2.17,2.78,4.95,592,0.778,1361991.0
WLD,11:10,-0.13,2.57,2.69,469,1.441,1120988.6
WLD,11:20,-1.97,2.67,4.64,408,1.096,1340720.9
WLD,11:30,-1.1,1.88,2.98,403,1.048,1347092.7
WLD,11:40,0.24,1.89,1.65,248,1.03,1280050.4
WLD,11:50,0.49,1.75,1.25,302,0.599,1558251.9
WLD,12:00,-1.0,1.53,2.53,310,0.871,1457181.4
WLD,12:10,-0.39,1.74,2.13,307,0.877,1456244.5
WLD,12:20,0.18,0.83,0.66,204,0.845,1539101.3
WLD,12:30,1.68,3.14,1.45,477,0.74,1454819.7
WLD,12:40,6.17,8.75,2.58,768,0.972,1024093.2
WLD,12:50,-4.4,5.62,10.02,1088,0.911,1348738.2
WLD,13:00,-8.46,5.42,13.88,1028,1.252,721030.2
WLD,13:10,-1.11,8.26,9.37,1005,1.224,1102274.2
WLD,13:20,-0.66,1.52,2.19,306,1.062,1220071.7
WLD,13:30,-1.11,1.51,2.63,560,1.093,1226501.7
WLD,13:40,-1.97,0.51,2.48,212,0.861,1502817.7
WLD,13:50,3.02,7.11,4.08,612,0.644,1501385.4
WLD,14:00,-0.54,2.01,2.54,388,0.738,1527007.4
WLD,14:10,0.07,1.41,1.34,254,0.955,1478939.6
WLD,14:20,-1.51,1.65,3.16,404,0.878,1559784.0
WLD,14:30,2.66,5.05,2.39,532,0.816,1437521.7
WLD,14:40,0.19,2.94,2.75,521,0.655,1727362.8
WLD,14:50,-0.21,2.24,2.45,380,0.63,1872807.4
WLD,15:00,2.61,5.31,2.7,628,0.598,2003156.2
WLD,15:10,-0.76,2.96,3.72,563,0.6,1966745.3
WLD,15:20,-3.77,2.23,6.0,576,0.834,1722344.5
WLD,15:30,-0.83,1.51,2.34,341,0.797,1798273.6
WLD,15:40,-0.8,1.89,2.69,386,0.779,1806584.1
WLD,15:50,-1.79,0.85,2.65,254,0.852,1745862.0
WLD,16:00,-0.42,1.93,2.35,286,0.647,1952459.3
WLD,16:10,1.17,2.87,1.7,417,0.494,2175753.8
WLD,16:20,15.43,27.78,12.35,2283,0.422,1775850.8
WLD,16:30,4.48,27.53,23.05,3122,0.257,2154255.1
WLD,16:40,8.99,20.51,11.52,2057,0.343,2260485.2
WLD,16:50,-7.94,8.34,16.28,1810,0.531,1876746.4
WLD,17:00,-3.69,12.2,15.88,1561,0.449,1751987.1
WLD,17:10,3.65,11.17,7.52,1148,0.501,2050689.3
WLD,17:20,-5.91,9.28,15.18,1576,0.358,2004372.6
WLD,17:30,1.77,12.27,10.5,1859,0.48,2236173.0
WLD,17:40,-17.76,20.87,38.63,3914,2.24,898320.6
WLD,17:50,-13.05,13.78,26.83,2773,1.579,909481.7
WLD,18:00,-4.37,7.71,12.08,1146,1.306,1043915.6
WLD,18:10,-1.45,4.51,5.96,757,1.082,1315223.4
WLD,18:20,-1.53,6.03,7.56,775,1.022,1265527.3
WLD,18:30,-3.08,4.24,7.32,829,1.218,1179272.3
WLD,18:40,-3.87,1.74,5.61,625,1.685,1188988.5
WLD,18:50,2.06,3.7,1.64,486,1.163,1436013.4
WLD,19:00,4.74,10.65,5.91,1028,0.893,1699063.9
WLD,19:10,0.39,4.17,3.78,635,0.813,2024364.5
WLD,19:20,-3.01,4.49,7.49,757,0.704,2165188.8
WLD,19:30,-1.0,4.26,5.26,846,1.106,1563912.5
WLD,19:40,0.29,3.18,2.89,434,0.858,1721684.4
WLD,19:50,1.52,6.72,5.2,801,0.506,2476086.3
WLD,20:00,-4.95,4.2,9.15,978,0.708,1934001.5
WLD,20:10,2.67,5.39,2.72,554,0.723,1940239.6
WLD,20:20,-1.75,4.55,6.3,531,0.811,1932391.2
WLD,20:30,0.67,3.17,2.5,476,0.625,2270250.7
WLD,20:40,-0.6,2.06,2.67,377,0.601,2318796.2
WLD,20:50,3.08,9.21,6.13,920,0.535,2500732.5
WLD,21:00,2.12,7.35,5.22,959,0.434,2544521.7
WLD,21:10,-3.67,6.05,9.72,1051,0.608,2467026.4
WLD,21:20,-9.72,7.7,17.42,1540,1.016,1553397.1
WLD,21:30,-0.57,9.62,10.18,1341,0.641,2065314.0
WLD,21:40,6.1,13.46,7.35,1470,0.375,2581885.3
WLD,21:50,-5.6,9.24,14.85,1389,0.938,1985684.5
WLD,22:00,-3.51,3.52,7.03,1068,0.603,2357652.0
WLD,22:10,1.56,5.0,3.44,659,0.457,2696088.8
WLD,22:20,-7.81,4.48,12.3,1398,0.766,1830541.1
WLD,22:30,-5.31,5.53,10.85,1202,0.575,2058249.9
WLD,22:40,-1.91,4.15,6.06,783,0.595,2176133.7
WLD,22:50,1.08,5.94,4.86,905,0.51,2168516.3
WLD,23:00,-3.99,1.5,5.48,654,0.648,2085374.6
WLD,23:10,-1.17,4.95,6.12,952,0.612,1788523.7
WLD,23:20,3.57,6.37,2.8,631,0.562,2142718.2
WLD,23:30,-3.68,2.18,5.86,723,0.859,1696829.0
WLD,23:40,-0.8,3.28,4.07,579,0.856,1512292.2
WLD,23:50,-7.77,7.22,14.99,1505,1.243,1387858.0
PENGU,00:00,0.1,0.11,0.01,18,0.305,198298686.7
PENGU,00:10,-0.08,0.05,0.13,25,0.337,195856604.2
PENGU,00:20,0.02,0.2,0.18,38,0.319,207181275.9
PENGU,00:30,0.39,0.46,0.07,29,0.26,201035351.0
PENGU,00:40,0.04,0.24,0.2,38,0.298,161954300.0
PENGU,00:50,-0.03,0.04,0.07,19,0.391,160523283.1
PENGU,01:00,-0.79,0.03,0.82,35,0.37,159829329.2
PENGU,01:10,0.45,0.64,0.19,39,0.397,146268019.7
PENGU,01:20,0.03,0.05,0.02,16,0.355,162048942.6
PENGU,01:30,0.01,0.06,0.05,15,0.359,149556986.6
PENGU,01:40,-0.27,0.01,0.28,84,0.404,138674824.3
PENGU,01:50,0.29,0.31,0.02,18,0.413,133160022.9
PENGU,02:00,0.02,0.08,0.05,20,0.351,147850619.7
PENGU,02:10,-0.03,0.0,0.03,10,0.243,152856890.0
PENGU,02:20,0.06,0.38,0.33,19,0.178,152565464.2
PENGU,02:30,-0.13,0.26,0.39,12,0.273,144726930.3
PENGU,02:40,0.13,0.21,0.08,40,0.416,129855091.7
PENGU,02:50,-0.17,0.0,0.17,12,0.415,140693269.1
PENGU,03:00,0.14,0.14,0.0,6,0.352,142508597.4
PENGU,03:10,0.01,0.01,0.01,7,0.371,141605709.0
PENGU,03:20,0.03,0.03,0.0,3,0.351,137444625.3
PENGU,03:30,-0.0,0.0,0.0,9,0.394,135522333.5
PENGU,03:40,0.01,0.01,0.0,3,0.43,133278759.6
PENGU,03:50,-0.37,0.07,0.43,25,0.393,135333106.9
PENGU,04:00,0.17,0.2,0.03,11,0.398,144961874.9
PENGU,04:10,-0.01,0.01,0.01,8,0.491,134143149.9
PENGU,04:20,-0.09,0.0,0.1,10,0.455,143083869.6
PENGU,04:30,-0.08,0.0,0.08,6,0.388,144998757.2
PENGU,04:40,-0.05,0.0,0.05,12,0.39,145412138.4
PENGU,04:50,0.03,0.16,0.13,49,0.326,136867575.2
PENGU,05:00,-0.27,0.13,0.4,51,0.322,141345580.9
PENGU,05:10,0.05,0.11,0.06,16,0.536,132875938.6
PENGU,05:20,0.11,0.12,0.01,7,0.462,134019510.2
PENGU,05:30,0.01,0.01,0.0,4,0.462,138016498.5
PENGU,05:40,-1.09,0.0,1.09,41,0.452,133672829.9
PENGU,05:50,-0.03,0.01,0.04,11,0.467,132462037.0
PENGU,06:00,-0.06,0.06,0.12,54,0.298,141619359.9
PENGU,06:10,-0.23,0.17,0.41,71,0.423,135474412.2
PENGU,06:20,-0.01,0.13,0.15,30,0.454,127163445.7
PENGU,06:30,0.03,0.03,0.0,11,0.411,134029994.5
PENGU,06:40,-0.03,0.01,0.04,9,0.306,136268404.1
PENGU,06:50,-0.66,0.13,0.8,126,0.679,88076932.8
PENGU,07:00,0.17,0.37,0.2,46,0.483,120846352.9
PENGU,07:10,-0.13,0.05,0.18,35,0.447,112204024.1
PENGU,07:20,0.03,0.1,0.07,25,0.416,121485340.3
PENGU,07:30,-0.07,0.0,0.07,11,0.491,130915838.9
PENGU,07:40,0.13,0.27,0.14,40,0.431,133955098.5
PENGU,07:50,-0.61,0.14,0.75,68,0.4,122678938.8
PENGU,08:00,0.13,0.2,0.07,39,0.48,125947030.9
PENGU,08:10,-0.18,0.09,0.27,50,0.885,81391345.0
PENGU,08:20,0.37,0.47,0.1,39,0.739,92032512.6
PENGU,08:30,0.15,0.38,0.23,37,0.546,89317767.1
PENGU,08:40,0.06,0.16,0.1,31,0.561,94085790.6
PENGU,08:50,-0.11,0.01,0.12,33,0.721,84787230.9
PENGU,09:00,-0.06,0.06,0.12,25,0.686,88880868.2
PENGU,09:10,-0.25,0.07,0.32,56,0.734,85423779.4
PENGU,09:20,-0.23,0.12,0.35,35,0.884,72947898.7
PENGU,09:30,-0.35,0.1,0.44,44,0.521,82844037.7
PENGU,09:40,-0.11,0.02,0.14,26,0.709,94965922.5
PENGU,09:50,-0.22,0.09,0.3,52,0.86,84475242.0
PENGU,10:00,0.06,0.11,0.05,26,0.805,90801846.8
PENGU,10:10,0.07,0.22,0.15,29,0.661,112746970.4
PENGU,10:20,-0.13,0.17,0.3,37,0.658,111386412.6
PENGU,10:30,-0.06,0.15,0.21,40,0.414,126055518.0
PENGU,10:40,-0.99,0.7,1.68,180,0.484,132932952.1
PENGU,10:50,-0.45,0.03,0.48,23,0.628,106842434.0
PENGU,11:00,-0.16,0.01,0.16,23,0.546,105342215.1
PENGU,11:10,-0.06,0.04,0.1,22,0.715,91249319.2
PENGU,11:20,-0.18,0.04,0.22,25,0.587,96152675.7
PENGU,11:30,-0.02,0.1,0.12,21,0.69,97607772.1
PENGU,11:40,0.01,0.01,0.0,3,0.73,92885293.0
PENGU,11:50,-0.27,0.04,0.31,10,0.445,99589561.6
PENGU,12:00,-0.08,0.0,0.08,8,0.692,83772157.0
PENGU,12:10,-0.05,0.03,0.08,8,0.805,82141163.0
PENGU,12:20,-0.02,0.0,0.02,7,0.569,102365338.6
PENGU,12:30,0.2,0.22,0.02,18,0.498,116274596.7
PENGU,12:40,0.1,0.25,0.15,29,0.448,126871091.5
PENGU,12:50,3.43,4.28,0.85,280,0.303,184714752.5
PENGU,13:00,-0.37,0.21,0.58,52,0.396,201999212.6
PENGU,13:10,0.25,0.33,0.08,36,0.384,203816844.8
PENGU,13:20,-0.23,0.09,0.31,25,0.346,234947785.0
PENGU,13:30,0.12,0.17,0.05,34,0.384,225216328.1
PENGU,13:40,0.18,0.37,0.19,69,0.359,226809350.9
PENGU,13:50,0.08,0.15,0.07,35,0.382,227869647.4
PENGU,14:00,-0.06,0.0,0.06,7,0.398,225502257.7
PENGU,14:10,0.11,0.11,0.0,3,0.426,225989382.5
PENGU,14:20,-0.43,0.01,0.45,26,0.402,222941526.8
PENGU,14:30,-0.0,0.0,0.01,6,0.405,224270510.7
PENGU,14:40,0.01,0.01,0.0,4,0.397,226975745.7
PENGU,14:50,0.08,0.08,0.0,2,0.397,226944086.5
PENGU,15:00,-0.17,0.01,0.18,17,0.323,234928174.5
PENGU,15:10,-0.06,0.0,0.06,13,0.389,204888904.3
PENGU,15:20,1.26,1.43,0.17,79,0.451,196404915.1
PENGU,15:30,0.23,0.29,0.06,44,0.451,188691088.5
PENGU,15:40,-0.01,0.05,0.06,18,0.43,195999335.6
PENGU,15:50,0.02,0.03,0.01,7,0.425,197358046.6
PENGU,16:00,-0.12,0.0,0.12,9,0.436,199342040.0
PENGU,16:10,-0.08,0.01,0.09,6,0.454,199860887.8
PENGU,16:20,-0.0,0.05,0.06,10,0.451,200185460.8
PENGU,16:30,-0.02,0.02,0.04,9,0.454,198867715.1
PENGU,16:40,0.22,0.22,0.0,6,0.448,201840808.1
PENGU,16:50,0.01,0.01,0.0,4,0.449,201770003.9
PENGU,17:00,0.49,0.55,0.06,39,0.477,194417533.3
PENGU,17:10,-0.16,0.01,0.17,10,0.503,194772843.0
PENGU,17:20,-0.03,0.02,0.04,7,0.453,167824588.3
PENGU,17:30,-0.73,0.01,0.73,13,0.492,186959116.3
PENGU,17:40,0.03,0.33,0.29,78,0.511,189389548.0
PENGU,17:50,-0.05,0.0,0.05,7,0.504,195282213.6
PENGU,18:00,-0.1,0.03,0.13,12,0.492,193049330.3
PENGU,18:10,0.01,0.01,0.0,15,0.48,198862643.4
PENGU,18:20,-0.01,0.0,0.01,8,0.464,198349062.8
PENGU,18:30,-0.02,0.0,0.02,9,0.471,197837075.2
PENGU,18:40,0.01,0.01,0.0,4,0.474,196936381.0
PENGU,18:50,-0.18,0.0,0.18,16,0.455,197953194.1
PENGU,19:00,0.0,0.04,0.03,4,0.462,197816718.3
PENGU,19:10,-0.01,0.02,0.03,8,0.455,197570544.3
PENGU,19:20,-0.1,0.08,0.18,14,0.42,199143667.4
PENGU,19:30,-0.04,0.0,0.04,4,0.426,202445598.8
PENGU,19:40,-0.21,0.16,0.37,33,0.476,200087372.2
PENGU,19:50,-0.01,0.01,0.01,7,0.48,200031278.7
PENGU,20:00,0.02,0.13,0.11,23,0.455,199391220.9
PENGU,20:10,-0.04,0.0,0.04,11,0.472,199437113.8
PENGU,20:20,-0.01,0.01,0.02,5,0.476,199212426.7
PENGU,20:30,-0.11,0.07,0.17,13,0.48,199458831.7
PENGU,20:40,-0.22,0.0,0.22,35,0.474,199223620.5
PENGU,20:50,-0.0,0.0,0.0,2,0.492,203538025.4
PENGU,21:00,-0.01,0.0,0.01,4,0.487,200935468.3
PENGU,21:10,-0.26,0.0,0.26,12,0.465,197788769.9
PENGU,21:20,-2.4,1.13,3.53,245,0.319,161809930.5
PENGU,21:30,-0.68,0.27,0.95,109,0.327,176727986.7
PENGU,21:40,0.1,0.1,0.0,19,0.352,177110604.8
PENGU,21:50,-0.0,0.1,0.1,15,0.348,179942731.6
PENGU,22:00,-0.01,0.01,0.01,11,0.329,186416667.7
PENGU,22:10,-0.0,0.0,0.0,5,0.329,185719488.4
PENGU,22:20,-0.0,0.0,0.0,4,0.328,185885002.5
PENGU,22:30,-0.18,0.0,0.18,17,0.316,185433968.7
PENGU,22:40,0.38,0.4,0.02,36,0.332,180061050.8
PENGU,22:50,-0.15,0.05,0.2,11,0.357,183728929.4
PENGU,23:00,-0.02,0.01,0.03,4,0.348,185138209.5
PENGU,23:10,-0.14,0.0,0.14,5,0.28,186870092.3
PENGU,23:20,0.01,0.01,0.0,2,0.345,188039929.6
PENGU,23:30,0.0,0.0,0.0,1,0.329,185324841.2
PENGU,23:40,0.01,0.01,0.0,2,0.331,185220006.5
PENGU,23:50,0.0,0.0,0.0,1,0.306,186412430.2
ONDO,00:00,-1.05,0.6,1.66,187,1.092,2242266.2
ONDO,00:10,0.33,1.19,0.86,152,1.355,2050692.7
ONDO,00:20,-0.03,1.37,1.39,108,0.853,2531506.0
ONDO,00:30,0.04,1.53,1.49,193,0.918,2570948.3
ONDO,00:40,-0.9,2.33,3.23,361,1.149,2026176.7
ONDO,00:50,-0.46,1.69,2.15,362,0.803,2543305.5
ONDO,01:00,-1.16,0.68,1.85,118,0.87,2679701.2
ONDO,01:10,-3.25,0.49,3.74,257,1.232,1908264.6
ONDO,01:20,-1.22,0.61,1.83,298,1.511,1726012.9
ONDO,01:30,-0.18,0.52,0.7,86,1.312,1787194.6
ONDO,01:40,-0.5,0.43,0.93,134,1.709,1551515.1
ONDO,01:50,0.17,0.43,0.26,25,1.556,1720441.3
ONDO,02:00,-0.4,0.1,0.5,32,1.128,1950150.1
ONDO,02:10,-0.15,0.06,0.21,28,1.246,1911849.9
ONDO,02:20,-0.22,0.24,0.47,54,1.402,1696956.5
ONDO,02:30,-1.05,0.2,1.25,180,1.877,1384566.0
ONDO,02:40,-0.17,0.14,0.3,86,1.792,1394086.3
ONDO,02:50,0.03,0.11,0.08,24,1.822,1443303.9
ONDO,03:00,-0.39,0.11,0.5,53,1.905,1461871.6
ONDO,03:10,-1.01,0.24,1.25,113,2.083,1394170.3
ONDO,03:20,-1.35,0.17,1.53,254,2.135,1357974.5
ONDO,03:30,-1.2,0.07,1.27,125,3.207,1033975.2
ONDO,03:40,-0.58,0.17,0.75,139,2.945,954989.2
ONDO,03:50,-0.49,0.5,1.0,240,2.088,1237034.9
ONDO,04:00,-0.33,0.51,0.84,227,2.097,1202294.4
ONDO,04:10,-0.98,0.13,1.11,129,2.659,1070887.7
ONDO,04:20,0.79,1.46,0.66,217,2.287,1228592.2
ONDO,04:30,-0.14,1.74,1.88,90,2.347,1223206.5
ONDO,04:40,-2.25,0.13,2.38,91,2.624,1327352.6
ONDO,04:50,-0.18,0.25,0.43,76,2.921,1200575.6
ONDO,05:00,-3.28,0.35,3.63,241,2.179,1530203.5
ONDO,05:10,-1.35,0.37,1.72,145,4.32,820234.2
ONDO,05:20,-0.06,0.97,1.03,77,3.563,1025345.4
ONDO,05:30,-1.86,1.05,2.9,142,2.426,1439381.9
ONDO,05:40,-1.2,0.05,1.25,98,2.609,1390353.5
ONDO,05:50,-1.35,0.25,1.6,215,3.494,1085442.2
ONDO,06:00,-1.02,0.95,1.97,367,2.302,1512413.3
ONDO,06:10,-1.38,0.99,2.37,313,2.454,1450789.2
ONDO,06:20,-0.74,0.35,1.08,168,2.24,1515072.9
ONDO,06:30,-0.16,0.51,0.67,108,2.157,1577751.4
ONDO,06:40,-0.51,0.37,0.88,140,2.083,1676041.1
ONDO,06:50,-2.4,1.2,3.6,638,1.924,1779704.3
ONDO,07:00,-0.08,2.5,2.58,444,2.252,1656939.0
ONDO,07:10,-1.26,0.27,1.53,203,2.146,1720397.7
ONDO,07:20,-0.43,0.75,1.18,288,2.229,1724080.6
ONDO,07:30,-0.79,1.36,2.15,443,2.971,1253838.3
ONDO,07:40,-0.5,1.64,2.14,267,2.185,1593147.1
ONDO,07:50,0.32,0.78,0.46,134,1.917,1793863.1
ONDO,08:00,-0.55,0.18,0.72,116,1.473,2230574.2
ONDO,08:10,-3.89,0.29,4.18,179,1.467,2192331.1
ONDO,08:20,-0.3,1.59,1.89,185,1.756,1773568.5
ONDO,08:30,0.57,1.02,0.45,104,1.352,2421868.0
ONDO,08:40,0.18,1.01,0.83,78,1.307,2473956.5
ONDO,08:50,0.25,0.55,0.3,106,1.661,2132857.2
ONDO,09:00,-0.68,0.75,1.43,185,1.3,2570672.4
ONDO,09:10,1.32,3.61,2.29,303,1.559,2200332.3
ONDO,09:20,-1.94,0.73,2.68,211,1.775,1973614.6
ONDO,09:30,-0.49,0.21,0.7,157,1.592,2155546.9
ONDO,09:40,-0.35,0.27,0.62,140,1.754,2079534.5
ONDO,09:50,0.35,0.49,0.14,75,1.889,1830983.1
ONDO,10:00,1.17,1.65,0.48,140,1.861,1902353.0
ONDO,10:10,1.22,1.53,0.3,157,1.411,2204218.6
ONDO,10:20,-1.13,0.49,1.62,135,1.008,2394437.4
ONDO,10:30,-0.67,0.53,1.21,235,1.152,2247060.1
ONDO,10:40,0.47,1.33,0.85,258,0.835,2647886.8
ONDO,10:50,0.01,0.61,0.61,164,1.125,2332449.1
ONDO,11:00,0.2,0.76,0.56,88,0.914,2561520.0
ONDO,11:10,-0.89,0.06,0.95,158,1.203,2346147.1
ONDO,11:20,-0.96,0.44,1.39,272,1.523,1893027.2
ONDO,11:30,-0.44,1.77,2.21,268,1.295,2174372.7
ONDO,11:40,1.02,1.23,0.21,87,1.578,1876785.3
ONDO,11:50,-0.65,0.36,1.01,98,1.163,2220333.1
ONDO,12:00,-0.22,0.12,0.35,77,1.238,2161093.0
ONDO,12:10,-0.43,0.26,0.69,94,1.625,1737806.0
ONDO,12:20,0.12,0.28,0.16,79,1.47,1887414.0
ONDO,12:30,0.93,1.45,0.51,123,0.984,2394368.7
ONDO,12:40,1.6,1.91,0.31,208,0.799,2479439.4
ONDO,12:50,1.59,4.01,2.42,359,0.678,2723641.1
ONDO,13:00,-0.82,0.8,1.62,148,0.669,2662176.2
ONDO,13:10,0.33,1.04,0.71,110,0.833,2591263.8
ONDO,13:20,0.53,0.79,0.27,129,0.904,2530185.4
ONDO,13:30,-1.89,0.24,2.13,111,0.856,2620292.8
ONDO,13:40,0.85,1.63,0.78,122,0.92,2370801.1
ONDO,13:50,-1.76,0.2,1.96,117,0.763,2825356.1
ONDO,14:00,-0.0,0.36,0.36,95,1.003,2505407.8
ONDO,14:10,-0.49,0.37,0.86,89,1.151,2284059.0
ONDO,14:20,-0.1,0.13,0.22,61,0.945,2516546.0
ONDO,14:30,-0.42,0.13,0.55,66,0.952,2434714.4
ONDO,14:40,-1.11,0.29,1.4,105,0.96,2595823.1
ONDO,14:50,-0.09,0.34,0.44,55,0.948,2620040.7
ONDO,15:00,-0.4,0.19,0.59,69,1.067,2395899.6
ONDO,15:10,0.81,1.13,0.32,107,0.802,2677187.7
ONDO,15:20,-0.16,0.29,0.45,58,0.866,2790098.0
ONDO,15:30,0.31,0.57,0.26,89,0.947,2539691.7
ONDO,15:40,0.1,0.31,0.21,77,0.945,2634945.5
ONDO,15:50,-0.82,0.32,1.14,102,0.889,2941957.5
ONDO,16:00,0.28,1.0,0.72,139,0.927,2953619.4
ONDO,16:10,-1.09,0.4,1.5,103,1.006,2614571.1
ONDO,16:20,0.16,0.69,0.53,125,0.874,2831684.0
ONDO,16:30,-1.02,1.36,2.39,108,0.912,2833974.5
ONDO,16:40,-0.32,0.21,0.53,101,0.965,2687002.5
ONDO,16:50,-0.76,0.38,1.14,73,0.925,2818777.1
ONDO,17:00,0.02,0.32,0.3,80,0.961,2752898.5
ONDO,17:10,0.22,1.41,1.19,243,0.953,2621866.2
ONDO,17:20,0.72,1.65,0.93,373,0.749,2330702.0
ONDO,17:30,0.47,1.32,0.85,226,0.693,3120348.7
ONDO,17:40,-2.8,0.94,3.75,269,0.754,3005967.0
ONDO,17:50,-0.28,0.93,1.21,142,0.852,2645774.4
ONDO,18:00,-0.26,1.25,1.5,171,0.827,2843214.0
ONDO,18:10,-2.77,0.56,3.32,205,1.228,2394389.8
ONDO,18:20,0.15,0.49,0.33,96,1.165,2570340.6
ONDO,18:30,0.01,0.44,0.43,69,0.989,2916053.6
ONDO,18:40,-1.01,0.68,1.69,87,1.007,2665210.5
ONDO,18:50,0.37,0.53,0.16,72,1.107,2780481.8
ONDO,19:00,-1.7,1.08,2.78,202,0.945,2734468.7
ONDO,19:10,-0.6,0.22,0.82,103,0.971,2650476.0
ONDO,19:20,-0.24,0.32,0.56,53,1.042,2535007.3
ONDO,19:30,-0.03,0.19,0.22,59,0.968,2740297.0
ONDO,19:40,-0.61,0.1,0.71,67,1.013,2686492.2
ONDO,19:50,0.74,1.28,0.55,104,0.967,2776520.2
ONDO,20:00,-0.38,0.22,0.6,72,0.961,2716029.7
ONDO,20:10,0.03,0.14,0.11,39,0.822,2998973.6
ONDO,20:20,0.14,0.31,0.18,48,0.931,2714612.7
ONDO,20:30,-0.23,0.11,0.34,67,0.892,2764595.0
ONDO,20:40,0.16,0.56,0.4,54,0.969,2660176.2
ONDO,20:50,0.37,1.07,0.71,124,0.786,2994118.1
ONDO,21:00,-0.86,0.28,1.14,101,0.76,2984057.8
ONDO,21:10,0.31,0.5,0.19,63,0.84,2745805.3
ONDO,21:20,-2.92,2.12,5.04,454,1.216,2186073.8
ONDO,21:30,-0.2,1.12,1.32,200,1.248,2283888.1
