시각KST,종목,체결강도%,매수액,매도액,거래대금,체결수,메이저
2026-05-27 01:54:46,IRYS,9999.0,200000,0,200000,1,
2026-05-27 01:55:46,IRYS,9999.0,1252526,0,1252526,1,
2026-05-27 01:56:46,IRYS,0.0,0,5959,5959,1,
2026-05-27 01:58:46,IRYS,0.0,0,310893,310893,3,
2026-05-27 02:00:46,IRYS,0.0,0,80000,80000,4,
2026-05-27 02:03:46,IRYS,9999.0,398037,0,398037,1,
2026-05-27 02:04:46,IRYS,9999.0,863307,0,863307,1,
2026-05-27 02:05:46,IRYS,0.0,0,5929,5929,1,
2026-05-27 02:07:46,IRYS,0.0,0,2487659,2487659,1,
2026-05-27 02:09:46,IRYS,0.0,0,1333097,1333097,1,
2026-05-27 02:10:46,IRYS,0.0,0,2443526,2443526,1,
2026-05-27 02:11:46,IRYS,0.0,0,937814,937814,1,
2026-05-27 02:13:46,IRYS,0.0,0,10025,10025,2,
2026-05-27 02:14:46,IRYS,0.0,0,461965,461965,25,
2026-05-27 02:15:46,IRYS,0.0,0,484603,484603,16,
2026-05-27 02:16:46,IRYS,20.0,8036,40263,48299,9,
2026-05-27 02:17:46,IRYS,0.4,22900,5243266,5266166,18,
2026-05-27 02:18:46,IRYS,0.0,0,4828611,4828611,17,
2026-05-27 02:19:46,IRYS,0.0,0,1496822,1496822,5,
2026-05-27 02:20:46,IRYS,1.4,732452,51078447,51810899,76,
2026-05-27 02:21:46,IRYS,0.0,0,10144548,10144548,8,
2026-05-27 02:22:46,IRYS,47.3,178952,378388,557340,3,
2026-05-27 02:23:46,IRYS,0.0,0,2310765,2310765,9,
2026-05-27 02:24:46,IRYS,37.1,1000000,2694018,3694018,29,
2026-05-27 02:25:46,IRYS,102.6,779674,759693,1539367,3,
2026-05-27 02:26:46,IRYS,0.0,0,30734429,30734429,32,
2026-05-27 02:27:46,IRYS,0.0,0,3825388,3825388,9,
2026-05-27 02:28:46,IRYS,4.8,952898,19954338,20907236,20,
2026-05-27 02:29:46,IRYS,9999.0,500000,0,500000,1,
2026-05-27 02:30:46,IRYS,0.0,0,47925633,47925633,89,
2026-05-27 02:31:46,IRYS,61.1,9551999,15622224,25174223,29,
2026-05-27 02:32:46,IRYS,0.1,13157,11334387,11347544,14,
2026-05-27 02:33:46,IRYS,6.7,500000,7456442,7956442,19,
2026-05-27 02:34:46,IRYS,2.2,150000,6964073,7114073,11,
2026-05-27 02:35:46,IRYS,9642.1,1627388,16878,1644266,9,
2026-05-27 02:36:46,IRYS,116.9,1787503,1529198,3316701,10,
2026-05-27 02:37:46,IRYS,0.0,0,852873,852873,2,
2026-05-27 02:38:46,IRYS,0.4,20000,4819574,4839574,5,
2026-05-27 02:39:46,IRYS,11.6,510754,4394149,4904903,7,
2026-05-27 02:40:46,IRYS,0.0,0,2359460,2359460,5,
2026-05-27 02:41:46,IRYS,0.0,0,3777122,3777122,2,
2026-05-27 02:42:46,IRYS,9999.0,5050,0,5050,1,
2026-05-27 02:43:46,IRYS,9999.0,5001,0,5001,1,
2026-05-27 02:44:46,IRYS,9.7,195147,2005358,2200505,2,
2026-05-27 02:46:46,IRYS,0.0,0,20000,20000,1,
2026-05-27 02:47:46,IRYS,9999.0,2183175,0,2183175,3,
2026-05-27 02:48:46,IRYS,0.0,0,2190221,2190221,15,
2026-05-27 02:49:46,IRYS,25.3,329265,1303949,1633214,5,
2026-05-27 02:56:46,IRYS,0.0,0,6164241,6164241,3,
2026-05-27 02:57:46,IRYS,271.9,4294200,1579291,5873491,8,
2026-05-27 02:58:46,IRYS,9999.0,2128239,0,2128239,4,
2026-05-27 02:59:46,IRYS,9999.0,0,0,0,1,
2026-05-27 03:00:46,IRYS,91.8,1696797,1847951,3544748,8,
2026-05-27 03:01:46,IRYS,9999.0,594873,0,594873,2,
2026-05-27 03:02:46,IRYS,115.6,9541100,8253673,17794773,6,
2026-05-27 03:03:46,IRYS,0.0,0,10745660,10745660,3,
2026-05-27 03:04:46,IRYS,0.0,0,1986470,1986470,1,
2026-05-27 03:05:46,IRYS,99.1,9676109,9765328,19441437,12,
2026-05-27 03:06:46,IRYS,1441.8,1648531,114336,1762867,8,
2026-05-27 03:07:46,IRYS,9999.0,10000,0,10000,1,
2026-05-27 03:08:46,IRYS,9999.0,398887,0,398887,1,
2026-05-27 03:11:46,IRYS,9999.0,230905,0,230905,1,
2026-05-27 03:12:46,IRYS,9999.0,483875,0,483875,3,
2026-05-27 03:13:46,IRYS,194.7,12900483,6625647,19526130,6,
2026-05-27 03:14:46,IRYS,0.0,0,581028,581028,1,
2026-05-27 03:15:46,IRYS,0.0,0,196650,196650,1,
2026-05-27 03:19:46,IRYS,15.7,11008,70160,81168,2,
2026-05-27 03:22:46,IRYS,9999.0,1381852,0,1381852,10,
2026-05-27 03:23:46,IRYS,9999.0,20000,0,20000,1,
2026-05-27 03:24:46,IRYS,8.0,139697,1736458,1876155,9,
2026-05-27 03:25:46,IRYS,9999.0,538966,0,538966,4,
2026-05-27 03:27:46,IRYS,9999.0,20656,0,20656,2,
2026-05-27 03:30:46,IRYS,9999.0,329169,0,329169,2,
2026-05-27 03:31:46,IRYS,198.7,1208353,607994,1816347,5,
2026-05-27 03:32:46,IRYS,0.0,0,49621,49621,2,
2026-05-27 03:33:46,IRYS,250.5,252831,100917,353748,2,
2026-05-27 03:37:46,IRYS,0.0,0,49438,49438,1,
2026-05-27 03:40:46,IRYS,0.0,0,802692,802692,1,
2026-05-27 03:42:46,IRYS,0.0,0,400000,400000,1,
2026-05-27 03:43:46,IRYS,0.0,0,526045,526045,9,
2026-05-27 03:44:46,IRYS,0.0,0,1888467,1888467,24,
2026-05-27 03:47:46,IRYS,3.9,199850,5129905,5329755,5,
2026-05-27 03:59:46,IRYS,0.0,0,398513,398513,5,
2026-05-27 04:00:46,IRYS,397.3,1253362,315490,1568852,6,
2026-05-27 04:02:46,IRYS,0.0,0,913200,913200,2,
2026-05-27 04:03:46,IRYS,9999.0,9932,0,9932,1,
2026-05-27 04:07:46,IRYS,0.0,0,66965,66965,1,
2026-05-27 04:10:46,IRYS,23.6,536265,2268235,2804500,4,
2026-05-27 04:14:46,IRYS,9999.0,100000,0,100000,1,
2026-05-27 04:16:46,IRYS,0.0,0,65764,65764,1,
2026-05-27 04:17:46,IRYS,0.0,0,1794428,1794428,3,
2026-05-27 04:18:46,IRYS,0.0,0,166652,166652,3,
2026-05-27 04:20:46,IRYS,0.0,0,4002161,4002161,4,
2026-05-27 04:21:46,IRYS,0.0,0,119909,119909,2,
2026-05-27 04:22:46,IRYS,0.0,0,234555,234555,2,
2026-05-27 04:24:46,IRYS,3.8,161197,4298121,4459318,7,
2026-05-27 04:27:46,IRYS,9999.0,791836,0,791836,3,
2026-05-27 04:29:46,IRYS,0.0,0,201376,201376,1,
2026-05-27 04:30:46,IRYS,0.0,0,286226,286226,3,
2026-05-27 04:33:46,IRYS,0.0,0,2902246,2902246,2,
2026-05-27 04:34:46,IRYS,9999.0,1881686,0,1881686,7,
2026-05-27 04:37:46,IRYS,0.0,0,27060,27060,1,
2026-05-27 04:38:46,IRYS,0.0,0,113454,113454,1,
2026-05-27 04:39:46,IRYS,87.3,760319,870787,1631105,6,
2026-05-27 04:40:46,IRYS,9999.0,97747,0,97747,1,
2026-05-27 04:41:46,IRYS,21.9,1395583,6384056,7779639,8,
2026-05-27 04:42:46,IRYS,9999.0,10205,0,10205,1,
2026-05-27 04:46:46,IRYS,9999.0,3809783,0,3809783,3,
2026-05-27 04:48:46,IRYS,9999.0,4194608,0,4194608,4,
2026-05-27 04:50:46,IRYS,0.0,0,19953,19953,1,
2026-05-27 04:51:46,IRYS,13.1,19961,152097,172058,5,
2026-05-27 04:53:46,IRYS,0.0,0,26910,26910,1,
2026-05-27 04:54:46,IRYS,0.0,0,88000,88000,1,
2026-05-27 04:55:46,IRYS,9999.0,54318,0,54318,1,
2026-05-27 04:59:46,IRYS,0.0,0,893418,893418,1,
2026-05-27 05:01:46,IRYS,0.0,0,1029471,1029471,4,
2026-05-27 05:03:46,IRYS,0.0,0,1760000,1760000,1,
2026-05-27 05:04:46,IRYS,0.0,0,5618845,5618845,2,
2026-05-27 05:05:46,IRYS,9999.0,1165033,0,1165033,1,
2026-05-27 05:09:46,IRYS,9999.0,27060,0,27060,1,
2026-05-27 05:11:46,IRYS,5.3,599700,11209953,11809653,9,
2026-05-27 05:12:46,IRYS,9999.0,15967,0,15967,1,
2026-05-27 05:13:46,IRYS,21.8,261369,1198462,1459830,4,
2026-05-27 05:15:46,IRYS,30.5,8441007,27658276,36099283,13,
2026-05-27 05:16:46,IRYS,0.0,0,6228337,6228337,7,
2026-05-27 05:18:46,IRYS,37.3,1718035,4604378,6322412,9,
2026-05-27 05:19:46,IRYS,3.1,100000,3265150,3365150,7,
2026-05-27 05:20:46,IRYS,9999.0,12889,0,12889,1,
