종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
AVNT,0.534,0,8.0,0.587,0.643,799.0,2843,28.0,3.042,616145.1
ZORA,0.527,0,16.3,0.755,0.936,191.0,6952,65.0,0.881,24822708.0
OPEN,0.524,0,7.9,0.524,0.405,55.0,5599,27.0,3.529,175199.2
ATH,0.506,0,10.8,0.784,0.724,264.0,4132,38.0,3.318,6580584.5
LAYER,0.498,0,8.3,0.614,0.846,453.0,3981,29.0,1.009,2895905.7
KERNEL,0.498,0,1.8,0.688,0.224,60.0,1583,6.0,1.143,564964.5
AXS,0.48,0,7.4,0.618,0.461,630.0,5097,29.0,3.792,34845.1
TRUMP,0.473,0,10.9,0.536,0.96,206.0,6144,38.0,3.905,14018.7
MOODENG,0.473,0,4.0,0.489,0.512,168.0,1687,10.0,2.078,873069.5
KAITO,0.468,0,6.1,0.487,0.604,133.0,2903,19.0,1.896,118256.6
INJ,0.463,0,14.6,0.669,0.644,378.0,5342,48.0,2.961,9724.4
XAUT,0.449,0,4.4,0.458,0.707,274.0,1738,9.0,1.988,10.8
SOON,0.435,0,9.3,0.634,0.712,117.0,3676,28.0,1.01,1126252.2
ENS,0.43,0,8.2,0.625,0.85,195.0,5503,40.0,3.418,7174.4
ARB,0.423,0,9.6,0.453,0.68,249.0,3092,28.0,2.31,1419190.1
QKC,0.416,0,1.2,0.488,0.397,59.0,1745,5.0,1.25,8634777.7
ID,0.412,0,9.1,0.412,0.352,153.0,4374,29.0,2.982,1105446.9
JUP,0.405,0,4.8,0.731,0.533,755.0,1999,15.0,4.211,317729.4
ANKR,0.4,0,2.1,0.4,0.402,154.0,1272,6.0,4.871,4212406.0
UP2,0.395,0,5.8,0.617,0.425,48.0,3746,24.0,0.914,1615191.1
ZETA,0.393,0,2.3,0.395,0.497,166.0,1477,8.0,2.318,817473.2
MANTRA,0.392,0,4.6,0.392,0.503,280.0,1707,14.0,0.703,24315494.9
IOTA,0.389,0,3.5,0.404,0.331,168.0,2387,10.0,2.252,662350.5
0G,0.386,0,5.6,0.396,0.259,99.0,3263,17.0,2.72,86776.5
AWE,0.384,0,2.8,0.41,0.386,89.0,2777,12.0,14.418,372316.4
JST,0.36,0,6.8,0.585,0.461,208.0,2027,17.0,0.993,2530626.1
PRL,0.352,0,6.8,2.053,2.974,170.0,6344,37.0,1.135,326437.0
AAVE,0.352,0,7.4,0.551,0.616,112.0,5445,33.0,5.625,214.5
USD1,0.351,0,1.6,0.351,0.135,90.0,1799,2.0,1.895,21994.2
AKT,0.349,0,10.3,0.464,0.4,148.0,5216,34.0,3.293,46458.4
SIGN,0.347,0,3.9,0.413,0.411,1158.0,2247,18.0,2.03,12347481.3
SKR,0.343,0,3.2,0.507,0.383,430.0,2080,8.0,3611.211,2539015.8
MINA,0.33,0,1.8,0.345,0.175,90.0,1495,6.0,4.635,244756.0
GMT,0.327,0,2.6,0.327,0.312,654.0,1644,9.0,1.894,13669778.6
POL,0.324,0,7.5,0.684,1.394,277.0,4915,33.0,1.502,2989420.3
ALT,0.32,0,1.7,0.355,0.239,260.0,1216,5.0,1.716,11714208.6
FLOCK,0.314,0,4.4,0.316,0.181,138.0,2229,12.0,2.606,387167.2
DOT,0.309,0,3.9,0.824,0.918,279.0,2947,17.0,2.219,34633.3
MEGA,0.307,0,6.1,0.345,0.858,201.0,4321,25.0,2.443,1098445.8
SUPER,0.306,0,1.0,0.306,0.311,383.0,613,2.0,0.96,853742.7
BLEND,0.306,0,10.8,0.46,0.711,341.0,6950,43.0,1.711,788503.0
BONK,0.306,0,3.6,0.357,0.427,370.0,2578,13.0,2.698,14406468874.4
AGLD,0.303,0,3.0,0.303,0.212,202.0,1390,8.0,3.015,170628.6
CHIP,0.302,0,9.6,0.41,0.438,323.0,4790,35.0,2.526,2381178.0
VVV,0.294,0,13.0,0.3,0.595,146.0,5963,53.0,2.921,3117.8
ME,0.293,0,5.5,0.401,0.51,319.0,3272,20.0,0.898,1533606.0
CPOOL,0.293,0,5.9,0.561,0.582,42.0,7367,28.0,3.372,747961.9
ZIL,0.287,0,3.0,0.299,0.456,46.0,1618,9.0,6.152,4517509.4
PIEVERSE,0.286,0,13.4,0.77,0.484,129.0,10985,67.0,3.502,37155.7
VET,0.284,0,4.1,0.284,0.552,189.0,3384,15.0,3.891,3278925.7
IRYS,0.278,0,13.0,0.593,0.746,126.0,10493,69.0,2.497,3714811.0
WET,0.277,0,1.8,0.277,0.143,120.0,1277,5.0,1.209,657238.7
BSV,0.266,0,2.8,0.345,0.359,193.0,1863,6.0,2.067,973.7
ARKM,0.262,0,5.8,0.301,0.631,309.0,2309,18.0,1.444,726487.1
POKT,0.262,0,2.9,0.262,0.232,94.0,3332,11.0,0.863,12102161.2
SONIC,0.252,0,3.9,0.253,0.284,196.0,2227,13.0,3.617,945402.1
WLFI,0.243,0,5.3,0.312,0.331,116.0,2848,17.0,2.933,2133299.8
HIVE,0.243,0,4.8,0.806,0.719,49.0,4189,17.0,1.605,769673.3
ZK,0.242,0,4.4,0.277,0.221,169.0,1690,11.0,1.537,7563671.8
TOSHI,0.242,0,2.5,0.242,0.296,242.0,1154,8.0,2.312,239859823.9
WAL,0.239,0,9.8,0.308,0.549,119.0,5355,39.0,2.943,1109871.6
IMX,0.237,0,1.4,0.258,0.432,100.0,962,5.0,2.456,253242.3
RED,0.235,0,0.9,0.235,0.212,168.0,511,3.0,1.349,447683.0
POLYX,0.233,0,4.2,0.425,0.417,585.0,1851,11.0,5.375,301059.5
CC,0.229,0,6.4,0.322,0.525,135.0,2044,17.0,7.416,358507.0
PUNDIX,0.229,0,4.4,0.321,0.754,207.0,2456,15.0,1.157,549535.2
PYTH,0.227,0,3.6,0.295,0.375,455.0,1671,12.0,3.05,677255.1
KNC,0.226,0,1.7,0.226,0.288,323.0,1047,6.0,2.777,287971.3
ORCA,0.224,0,4.1,0.256,0.239,192.0,3008,11.0,2.628,23634.3
CYBER,0.224,0,1.3,0.224,0.148,150.0,808,3.0,4.309,26531.8
DEEP,0.219,0,5.2,0.224,0.446,143.0,2802,18.0,2.339,2316061.2
SOMI,0.216,0,2.1,0.216,0.282,360.0,1218,5.0,3.709,329256.7
BIRB,0.214,0,1.1,0.234,0.216,142.0,741,3.0,1054.941,768495.3
SOPH,0.211,0,2.8,0.215,0.375,163.0,2734,10.0,1.644,5419933.6
GRT,0.209,0,2.5,0.303,0.36,94.0,2026,11.0,14.908,457728.0
BERA,0.206,0,5.9,0.269,0.388,147.0,2899,19.0,4.116,120061.0
PUMP,0.205,0,4.0,0.282,0.278,268.0,1923,13.0,1.393,85228790.9
EDGE,0.205,0,3.5,0.209,0.202,102.0,1481,8.0,0.83,2381433.4
A,0.204,0,3.8,0.319,0.373,217.0,2730,13.0,1.224,616967.6
MBL,0.202,0,1.0,0.202,0.111,2024.0,954,3.0,0.517,166462149.6
STORJ,0.2,0,2.2,0.208,0.508,666.0,1204,8.0,0.966,1629335.0
VTHO,0.2,0,1.4,0.2,0.223,286.0,1285,4.0,1.406,66069494.2
TREE,0.197,0,2.5,0.277,0.497,152.0,1552,9.0,2.695,510663.2
MNT,0.193,0,1.2,0.193,0.177,193.0,690,4.0,9.122,47173.3
SUN,0.193,0,3.1,0.25,0.151,138.0,803,5.0,1.034,2106489.1
KAT,0.188,0,4.3,0.2,0.27,103.0,2571,13.0,1.939,13081290.9
UNI,0.188,0,4.7,0.239,0.254,99.0,2854,14.0,4.021,6542.7
AQT,0.187,0,1.9,0.299,0.826,36.0,2236,7.0,5.188,31142.2
AZTEC,0.183,0,4.6,0.197,0.395,354.0,2645,16.0,3.836,2053463.1
PENDLE,0.182,0,4.6,0.312,1.202,127.0,2759,18.0,6.053,9400.3
CRO,0.179,0,3.7,0.275,0.231,449.0,1772,8.0,2.746,405694.0
DKA,0.178,0,1.7,0.19,0.149,155.0,1877,5.0,3.416,3608560.2
XEC,0.173,0,2.3,0.176,0.265,360.0,1736,7.0,2.438,3632079174.8
ZAMA,0.172,0,1.6,0.562,0.39,187.0,928,5.0,3.183,1031756.5
GAS,0.171,0,4.0,0.26,0.47,81.0,3123,12.0,4.819,5407.6
CTC,0.171,0,3.2,0.171,0.259,131.0,2946,11.0,0.967,624830.3
MED,0.17,0,1.2,0.17,0.086,340.0,2833,3.0,1.03,18669053.4
BAT,0.17,0,2.0,0.17,0.296,567.0,1588,6.0,2.152,517225.9
BREV,0.17,0,1.2,0.17,0.202,426.0,759,4.0,1.864,849800.2
HYPER,0.17,0,2.8,0.273,0.509,106.0,1639,8.0,1.226,1152623.0
TRUST,0.17,0,2.8,0.171,0.303,46.0,2093,9.0,1.8,658629.5
SYRUP,0.169,0,2.8,0.171,0.283,55.0,2966,10.0,2.315,202877.0
ANIME,0.162,0,2.1,0.263,0.833,277.0,1521,9.0,2.204,13364170.4
ASTR,0.162,0,1.2,0.17,0.206,90.0,1101,4.0,2.364,3152114.7
BARD,0.159,0,2.8,0.159,0.293,794.0,1787,11.0,3.326,251279.0
CELO,0.158,0,1.9,0.254,0.19,113.0,1292,6.0,0.58,1199217.5
ZRO,0.158,0,3.8,0.158,0.199,105.0,3713,14.0,4.769,21012.0
NEO,0.155,0,2.1,0.167,0.31,172.0,2032,10.0,3.287,10591.6
ENSO,0.155,0,2.6,0.156,0.242,83.0,2508,13.0,2.477,88050.4
WCT,0.151,0,1.5,0.172,0.186,303.0,771,4.0,3.007,479872.4
ZKP,0.149,0,1.3,0.206,0.243,240.0,766,4.0,2.806,531070.3
ICX,0.146,0,1.3,0.162,0.15,244.0,868,4.0,3.076,521544.4
CKB,0.145,0,2.4,1.07,1.463,47.0,2910,14.0,1.627,43253237.5
MOCA,0.142,0,1.9,0.142,0.156,119.0,1013,5.0,1.414,5357903.7
PROVE,0.14,0,2.3,0.366,0.302,204.0,1444,9.0,1.991,280578.6
BTT,0.14,0,2.5,0.141,0.294,88.0,2370,8.0,2.348,214376278768.0
ATOM,0.14,0,2.9,0.144,0.49,140.0,2798,8.0,4.762,5124.6
ONT,0.139,0,3.0,0.281,0.314,146.0,2457,9.0,2.515,675488.9
MMT,0.137,0,1.1,0.137,0.289,274.0,779,4.0,1.452,569601.7
BIGTIME,0.134,0,1.9,0.17,0.284,334.0,1022,7.0,1.303,8173110.5
NEWT,0.131,0,1.1,0.131,0.102,145.0,1109,4.0,2.227,544564.3
STEEM,0.131,0,1.8,2.083,1.97,82.0,2844,11.0,5.923,246263.7
LINEA,0.131,0,2.1,0.142,0.314,139.0,1244,7.0,2.022,14406710.1
SNT,0.131,0,1.1,0.249,0.347,85.0,1231,4.0,0.846,23858750.4
TIA,0.13,0,0.9,0.168,0.16,50.0,898,3.0,2.284,72738.8
USDE,0.129,0,0.9,0.129,0.082,129.0,906,1.0,6.718,11857.2
ZRX,0.126,0,0.9,0.126,0.144,114.0,805,3.0,3.167,326991.6
QTUM,0.122,0,2.4,0.236,0.44,64.0,2255,10.0,6.472,16192.5
THETA,0.122,0,1.4,0.127,0.126,115.0,933,5.0,1.884,235810.7
STRAX,0.121,0,3.0,0.155,0.296,101.0,2927,12.0,1.28,8581557.5
ETHFI,0.121,0,0.9,0.123,0.234,251.0,1077,4.0,2.815,108055.5
ORDER,0.119,0,1.3,0.119,0.195,298.0,939,5.0,1.688,380824.3
POWR,0.117,0,1.1,0.117,0.117,98.0,1118,3.0,5.168,157809.9
2Z,0.117,0,1.0,0.117,0.402,389.0,596,2.0,0.712,1592442.9
MEW,0.115,0,2.2,0.122,0.196,144.0,2558,9.0,5.194,29613078.2
RAY,0.114,0,1.5,0.114,0.134,114.0,1142,4.0,2.619,45927.3
G,0.111,0,0.9,0.169,0.327,1131.0,830,4.0,6.229,5347357.7
ELF,0.11,0,1.4,0.11,0.123,184.0,1477,4.0,5.066,52640.2
VANA,0.11,0,2.3,0.142,0.179,110.0,1366,6.0,2.799,17479.7
MET2,0.109,0,0.9,0.149,0.194,271.0,510,3.0,9112.181,241686.9
T,0.109,0,0.9,0.166,0.103,90.0,922,4.0,2.833,4830816.9
ZKC,0.109,0,1.9,0.211,0.265,68.0,1682,7.0,2.195,440744.8
WIF,0.109,0,0.6,0.109,0.135,181.0,563,3.0,6.431,268663.4
COMP,0.108,0,1.4,0.14,0.701,180.0,973,4.0,1.809,1338.5
API3,0.106,0,1.1,0.182,0.172,212.0,544,2.0,2.264,128153.3
ONG,0.106,0,2.0,0.124,0.231,176.0,1413,6.0,3.388,325850.3
HP,0.105,0,1.0,0.118,0.212,47.0,2015,3.0,1.361,2033249.7
NXPC,0.105,0,3.9,0.332,0.442,264.0,2331,11.0,2.351,62777.5
RVN,0.105,0,1.1,0.105,0.362,210.0,1752,5.0,6.779,2562981.4
GAME2,0.103,0,0.9,0.103,0.193,1025.0,2876,3.0,1.011,33502681.2
XCN,0.103,0,1.4,0.191,0.196,133.0,1141,4.0,2.018,3974402.4
WAVES,0.101,0,1.9,0.138,0.381,168.0,2035,8.0,2.648,75247.4
MANA,0.1,0,1.7,0.1,0.186,333.0,1332,4.0,1.742,1272451.9
MIRA,0.1,0,2.7,0.108,0.319,201.0,2533,9.0,2.467,455540.7
WAXP,0.1,0,0.6,0.1,0.105,48.0,874,2.0,1.767,4331933.0
BLUR,0.1,0,1.5,0.1,0.212,333.0,1289,5.0,1.946,2117861.7
ARK,0.1,0,1.6,0.101,0.223,56.0,1378,6.0,1.127,519876.3
IOST,0.1,0,0.5,0.1,0.122,167.0,675,2.0,1.659,39046759.7
BORA,0.1,0,1.8,0.307,0.472,37.0,3311,8.0,2.483,453146.6
KAVA,0.099,0,1.1,0.099,0.21,497.0,1153,5.0,3.074,371764.0
F,0.098,0,0.9,0.098,0.143,140.0,798,3.0,1.228,11784327.8
DOOD,0.097,0,1.6,0.182,0.207,337.0,1313,6.0,2.044,22261506.2
IQ,0.096,0,1.0,0.096,0.344,138.0,817,4.0,1.367,68835195.3
AERO,0.096,0,0.5,0.222,0.206,496.0,356,2.0,3.384,41758.2
AUCTION,0.093,0,1.0,0.093,0.202,78.0,1126,3.0,2.445,6905.3
LSK,0.092,0,1.5,0.093,0.327,157.0,1284,4.0,0.727,928822.4
BEAM,0.089,0,0.7,0.113,0.14,274.0,568,2.0,2.891,10164531.2
CVC,0.089,0,1.0,0.1,0.479,49.0,921,4.0,0.878,2154468.4
AXL,0.087,0,1.6,0.103,0.383,239.0,1505,6.0,1.949,623956.1
BLAST,0.086,0,2.0,0.119,0.257,68.0,2577,8.0,1.449,64367435.9
MASK,0.086,0,0.8,0.086,0.096,95.0,665,2.0,3.621,29844.9
USDS,0.086,0,1.2,0.086,0.077,432.0,680,2.0,2.425,14273.3
XTZ,0.086,0,0.8,0.127,0.191,421.0,886,3.0,2.75,73230.9
FCT2,0.086,0,0.5,0.086,0.109,288.0,807,2.0,1.032,3801565.5
COW,0.086,0,0.4,0.086,0.071,428.0,268,1.0,1.835,151161.3
TOKAMAK,0.085,0,1.1,0.113,0.377,71.0,2097,4.0,2.612,43466.0
ORBS,0.085,0,1.2,0.108,0.198,62.0,1362,5.0,2.568,2701844.2
BOUNTY,0.084,0,0.7,0.084,0.362,418.0,1245,3.0,1.084,2614393.1
SKY,0.084,0,0.4,0.084,0.1,167.0,444,1.0,1.475,685695.3
SC,0.076,0,1.0,0.187,0.267,149.0,1194,4.0,0.906,104604501.0
MOC,0.069,0,0.4,0.069,0.14,86.0,1239,1.0,0.908,1875051.7
GLM,0.068,0,1.5,0.068,0.277,85.0,964,4.0,1.498,622556.5
ERA,0.065,0,0.5,0.065,0.079,325.0,465,2.0,1.179,492717.7
HUNT,0.063,0,0.4,0.066,0.305,13.0,896,1.0,0.766,1700492.6
1INCH,0.061,0,1.0,0.061,0.072,61.0,738,2.0,1.222,483573.3
AHT,0.06,0,0.6,0.067,0.122,25.0,1005,2.0,1.269,33113913.0
EGLD,0.051,0,0.7,0.051,0.124,30.0,753,2.0,2.923,3010.9
YGG,0.05,0,0.3,0.05,0.071,250.0,470,1.0,4900.657,698275.8
META,0.05,0,0.5,0.05,0.061,62.0,769,2.0,0.557,15279479.3
TAIKO,0.05,0,0.6,0.069,0.156,500.0,673,2.0,0.509,895795.2
TFUEL,0.048,0,0.3,0.096,0.065,240.0,689,1.0,0.369,9669439.4
SAFE,0.043,0,0.4,0.043,0.157,142.0,421,1.0,1.364,257253.6
MVL,0.042,0,0.6,0.042,0.104,105.0,1059,2.0,1.308,28725440.0
MTL,0.041,0,0.5,0.063,0.107,26.0,837,2.0,1.79,102713.5
SENT,0.039,0,0.3,0.103,0.256,388.0,613,2.0,2.158,2865199.8
CBK,0.039,0,0.4,0.043,0.08,20.0,696,1.0,1.206,67301.2
TT,0.031,0,0.3,0.032,0.153,21.0,755,2.0,0.315,193614293.5
FLUID,0.028,0,0.3,0.043,0.076,279.0,911,2.0,1.472,11266.5
DRIFT,0.004,0,0.0,0.004,0.0,37.0,1,0.0,0,0
