시각KST,종목,체결강도%,매수액,매도액,거래대금,체결수,메이저
2026-05-27 01:24:46,SEI,9999.0,1870052,0,1870052,3,
2026-05-27 01:25:46,SEI,180.3,3016256,1673360,4689616,11,
2026-05-27 01:26:46,SEI,9999.0,1241952,0,1241952,3,
2026-05-27 01:27:46,SEI,9999.0,6370,0,6370,1,
2026-05-27 01:28:46,SEI,13.1,105585,807784,913369,4,
2026-05-27 01:29:46,SEI,9999.0,55931,0,55931,3,
2026-05-27 01:30:46,SEI,0.0,0,1000000,1000000,4,
2026-05-27 01:32:46,SEI,9999.0,463124,0,463124,1,
2026-05-27 01:33:46,SEI,1.9,5086,270578,275663,3,
2026-05-27 01:34:46,SEI,3815.3,2977636,78045,3055681,5,
2026-05-27 01:35:46,SEI,0.0,0,641462,641462,3,
2026-05-27 01:36:46,SEI,0.0,0,479106,479106,2,
2026-05-27 01:37:46,SEI,13.3,373880,2809476,3183356,7,
2026-05-27 01:38:46,SEI,77.9,760761,977000,1737761,3,
2026-05-27 01:39:46,SEI,9999.0,3038533,0,3038533,5,
2026-05-27 01:40:46,SEI,0.0,0,4634381,4634381,8,
2026-05-27 01:41:46,SEI,0.0,0,20000,20000,2,
2026-05-27 01:42:46,SEI,0.3,5005,1942000,1947005,2,
2026-05-27 01:43:46,SEI,1.8,30000,1683890,1713890,3,
2026-05-27 01:44:46,SEI,0.0,0,697747,697747,4,
2026-05-27 01:47:46,SEI,9999.0,30000,0,30000,1,
2026-05-27 01:48:46,SEI,4.5,5629,125634,131264,3,
2026-05-27 01:49:46,SEI,0.0,0,1354170,1354170,5,
2026-05-27 01:50:46,SEI,9999.0,2264240,0,2264240,3,
2026-05-27 01:52:46,SEI,0.0,0,5600,5600,1,
2026-05-27 01:53:46,SEI,0.0,0,1910138,1910138,3,
2026-05-27 01:54:46,SEI,0.0,0,20000,20000,1,
2026-05-27 01:55:46,SEI,0.0,0,1429730,1429730,2,
2026-05-27 01:58:46,SEI,0.0,0,372568,372568,3,
2026-05-27 01:59:46,SEI,9999.0,194600,0,194600,1,
2026-05-27 02:00:46,SEI,1.0,15000,1459341,1474341,4,
2026-05-27 02:01:46,SEI,114.7,1511400,1318121,2829521,4,
2026-05-27 02:03:46,SEI,0.0,0,256587,256587,1,
2026-05-27 02:04:46,SEI,9999.0,10021,0,10021,1,
2026-05-27 02:06:46,SEI,215.1,4497827,2091131,6588958,9,
2026-05-27 02:07:46,SEI,47.4,1183253,2495017,3678269,4,
2026-05-27 02:08:46,SEI,449.0,2290098,510000,2800098,8,
2026-05-27 02:09:46,SEI,45205.4,2695650,5963,2701613,2,
2026-05-27 02:10:46,SEI,0.0,0,8575,8575,1,
