종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
TRAC,0.786,0,4.5,2.093,1.656,69.0,5709,26.0,3.967,37510.5
BERA,0.786,0,9.9,0.786,0.492,314.0,3157,25.0,4.881,85490.5
B3,0.75,0,17.0,0.758,1.163,255.0,17779,94.0,5.148,29547248.7
SNT,0.74,0,8.8,1.093,1.104,104.0,9584,46.0,1.272,22847970.6
POL,0.727,0,12.1,0.727,0.55,191.0,3840,30.0,1.587,2322269.3
SAHARA,0.711,0,30.0,1.057,3.348,210.0,14414,121.0,2.894,5208770.6
ENSO,0.671,0,4.6,0.773,0.263,257.0,1871,13.0,1.81,98113.8
SOON,0.662,0,9.9,0.825,0.616,114.0,4344,33.0,1.292,755752.0
IP,0.652,0,13.5,0.874,0.626,124.0,7858,53.0,7.536,98431.5
ARB,0.652,0,10.5,0.883,0.882,141.0,2850,35.0,2.249,1917957.4
HP,0.651,0,1.9,0.91,0.609,49.0,2886,11.0,1.829,2327953.3
SEI,0.65,0,15.1,0.749,1.072,385.0,7006,53.0,4.373,1685432.0
BTT,0.642,0,4.2,1.538,1.68,81.0,4194,26.0,4.551,104846200949.5
INJ,0.631,0,14.7,0.802,0.692,354.0,6516,58.0,3.38,8458.1
ICP,0.629,0,15.3,0.761,0.661,450.0,5243,47.0,2.601,13935.2
PEPE,0.627,0,12.0,0.627,0.899,570.0,4623,34.0,3.389,37360454385.5
DOT,0.614,0,3.5,0.625,0.18,177.0,2391,10.0,2.284,33135.4
KITE,0.6,0,12.7,0.6,0.66,667.0,4703,32.0,1.324,620383.9
DOOD,0.585,0,4.9,0.643,0.261,110.0,2322,10.0,2.218,19545873.2
ENS,0.581,0,11.0,0.607,0.673,211.0,6349,42.0,2.172,8244.2
TRUMP,0.569,0,10.4,0.569,0.547,219.0,5512,35.0,7.238,6273.1
PIEVERSE,0.555,0,15.0,0.773,1.135,177.0,14334,90.0,2.638,49814.8
HOLO,0.554,0,13.0,1.194,2.614,323.0,28389,97.0,3.342,202567.2
CHIP,0.547,0,7.1,0.62,0.327,161.0,3505,24.0,2.273,2300432.8
MLK,0.547,0,8.4,2.059,1.931,49.0,18663,70.0,3.952,662413.0
TAO,0.539,0,11.1,1.055,1.059,146.0,4209,34.0,2.838,233.3
LA,0.534,0,16.2,0.544,0.793,88.0,7365,56.0,1.24,2521165.9
VVV,0.527,0,15.3,0.579,0.977,525.0,7740,63.0,2.433,2746.3
ME,0.524,0,9.0,0.524,0.553,276.0,4407,25.0,4.129,558479.7
BIGTIME,0.522,0,2.5,0.522,0.518,275.0,1285,7.0,1.158,9099634.5
CHZ,0.504,0,17.2,0.602,0.928,136.0,7635,58.0,3.146,2799344.2
AERGO,0.491,0,11.3,2.588,2.626,61.0,19625,106.0,4.044,623378.9
VET,0.485,0,5.7,0.485,0.317,103.0,3723,16.0,6.072,1958635.1
AXS,0.484,0,7.3,0.484,0.447,605.0,4215,21.0,4.062,32658.5
CBK,0.48,0,2.5,0.702,0.419,83.0,4219,16.0,5.41,36050.0
ZORA,0.466,0,7.2,0.466,0.488,194.0,2315,22.0,0.927,11200822.2
AVNT,0.465,0,5.1,0.742,0.474,517.0,2022,20.0,2.129,726575.6
MON,0.456,0,4.4,0.695,0.322,666.0,1029,10.0,6.612,1878688.7
ETC,0.45,0,10.4,0.455,0.88,92.0,8514,36.0,6.74,2419.9
OPEN,0.447,0,4.6,0.79,0.355,186.0,2391,13.0,2.285,200651.3
ARKM,0.446,0,5.5,0.446,0.491,446.0,1553,13.0,1.541,664408.0
META,0.441,0,4.4,0.744,0.472,65.0,4137,17.0,0.624,15245467.3
RENDER,0.431,0,14.0,0.674,0.752,204.0,6764,48.0,2.884,23179.1
MOC,0.43,0,1.7,0.627,0.579,79.0,3149,8.0,1.972,822745.2
ALGO,0.413,0,8.9,0.528,0.879,477.0,2578,26.0,3.796,1334184.4
ORCA,0.413,0,4.1,3.601,3.874,139.0,3708,21.0,3.779,20329.9
BIO,0.399,0,7.3,0.399,0.315,665.0,2528,19.0,2.21,3095653.5
POKT,0.399,0,3.4,0.45,0.429,51.0,3221,10.0,0.809,10032950.0
BREV,0.397,0,1.1,0.453,0.331,176.0,499,3.0,1.891,981414.9
CC,0.387,0,8.5,0.388,2.045,111.0,2760,23.0,4.448,522550.4
HYPER,0.385,0,8.9,0.392,0.891,161.0,8801,38.0,1.6,724693.8
JTO,0.383,0,11.5,0.419,0.544,227.0,5160,44.0,2.327,122234.2
ID,0.37,0,7.6,0.398,0.316,164.0,4568,27.0,2.964,775276.7
PUMP,0.365,0,4.1,0.365,0.77,183.0,1859,14.0,2.594,34191361.8
KAITO,0.364,0,3.2,0.542,0.301,343.0,1451,10.0,1.729,155290.2
AWE,0.362,0,2.9,0.365,0.216,132.0,1876,9.0,9.796,629670.2
UNI,0.351,0,3.0,0.514,0.267,356.0,1696,8.0,3.123,8038.6
CARV,0.35,0,1.8,0.35,0.385,140.0,1390,4.0,2.409,495937.0
WLFI,0.348,0,6.7,0.371,0.552,218.0,2322,17.0,2.037,1566659.6
ONG,0.337,0,1.7,0.337,0.383,224.0,1302,5.0,5.408,210915.3
LPT,0.333,0,2.4,0.333,0.179,222.0,1644,5.0,1.783,10166.9
MASK,0.333,0,3.6,2.426,3.278,55.0,8138,34.0,3.376,30143.6
MEGA,0.329,0,5.5,0.442,0.793,174.0,4068,25.0,2.42,1564815.4
STEEM,0.327,0,1.9,0.341,0.149,508.0,1435,4.0,4.829,196326.9
BSV,0.325,0,4.2,0.345,0.284,542.0,2532,14.0,3.405,998.1
LAYER,0.324,0,5.2,0.324,0.463,249.0,3268,15.0,1.74,1269754.1
ZRO,0.321,0,3.8,0.506,0.245,182.0,2245,11.0,2.239,48033.6
MANTRA,0.319,0,3.5,0.346,0.348,116.0,1231,10.0,0.62,21949285.1
MOODENG,0.306,0,4.1,0.453,0.422,133.0,1897,12.0,2.745,815580.5
AUCTION,0.298,0,1.8,0.298,0.079,175.0,1137,4.0,2.651,6825.9
XEC,0.298,0,3.7,0.298,0.288,136.0,1870,10.0,2.413,5049967119.1
MNT,0.295,0,2.0,0.295,0.177,87.0,640,4.0,12.117,36058.7
AKT,0.291,0,9.6,0.291,0.355,97.0,4601,26.0,2.56,48705.9
SIGN,0.284,0,3.4,0.284,0.437,568.0,1315,10.0,2.046,8281290.9
VTHO,0.281,0,1.3,0.281,0.085,148.0,1218,4.0,1.668,60406307.5
BARD,0.278,0,3.1,0.279,0.15,559.0,1495,7.0,1.971,413586.0
ZETA,0.276,0,4.5,0.364,0.451,158.0,2041,14.0,3.723,639278.8
W,0.273,0,6.1,0.273,0.389,85.0,2949,17.0,4.624,5585595.0
NEO,0.273,0,3.9,0.273,0.329,210.0,1838,10.0,1.952,9785.7
BORA,0.27,0,1.5,0.455,0.259,42.0,3043,7.0,3.187,472370.7
APT,0.268,0,7.4,0.33,1.106,193.0,4579,29.0,5.67,19514.3
JST,0.266,0,5.0,0.293,0.5,49.0,1863,13.0,0.982,2316282.0
PLUME,0.266,0,5.0,0.323,0.387,381.0,1448,20.0,2.632,7550641.6
PUNDIX,0.265,0,1.7,0.283,0.149,100.0,942,4.0,1.208,527991.2
SYRUP,0.265,0,2.1,0.269,0.227,110.0,1085,5.0,2.173,237684.6
NXPC,0.261,0,4.0,0.262,0.4,202.0,2936,15.0,3.621,35773.5
ZK,0.251,0,4.2,0.413,0.555,206.0,1311,12.0,2.366,4071160.4
DEEP,0.241,0,4.5,0.463,0.567,214.0,2204,13.0,1.568,3399114.4
ARK,0.238,0,4.9,0.565,1.3,25.0,4587,19.0,1.518,519951.9
HIVE,0.237,0,3.4,0.237,0.316,54.0,2547,11.0,3.151,577294.9
ANIME,0.237,0,2.6,0.237,0.414,237.0,1341,9.0,2.28,14207287.6
ETHFI,0.233,0,2.0,0.233,0.169,123.0,1000,4.0,4.723,54597.1
ZKC,0.232,0,2.9,0.281,0.234,157.0,1964,8.0,2.189,227401.6
EGLD,0.232,0,2.3,0.355,0.65,1159.0,1745,7.0,3.761,2851.8
WCT,0.231,0,2.0,0.231,0.169,178.0,1246,5.0,5.525,125655.9
WAVES,0.229,0,1.9,0.372,0.152,101.0,1820,7.0,4.697,60998.3
IRYS,0.223,0,9.4,0.223,0.532,279.0,6057,34.0,2.655,3214237.8
PYTH,0.218,0,2.5,0.221,0.147,272.0,1426,8.0,3.88,607464.2
F,0.215,0,2.4,0.249,0.25,403.0,1035,7.0,1.302,7799793.6
BAT,0.215,0,1.4,0.216,0.192,216.0,965,4.0,1.482,653706.6
0G,0.212,0,3.8,0.212,0.251,163.0,2015,11.0,2.057,89374.8
THETA,0.211,0,0.9,0.211,0.146,141.0,654,3.0,2.062,283297.2
PENDLE,0.205,0,2.7,0.228,0.392,193.0,1405,9.0,2.433,23001.5
AXL,0.204,0,2.7,0.258,0.295,390.0,1293,8.0,2.823,672295.8
G,0.203,0,1.0,0.203,0.133,135.0,711,3.0,4.134,4932806.1
RVN,0.201,0,1.8,0.234,0.128,121.0,1544,6.0,2.696,3750228.0
ZRX,0.2,0,1.6,0.254,0.225,162.0,825,4.0,3.167,330882.1
CTC,0.2,0,3.8,0.2,0.272,667.0,2712,11.0,1.726,408402.3
1INCH,0.199,0,1.5,0.199,0.094,181.0,805,4.0,1.502,373601.7
ZKP,0.199,0,1.4,0.273,0.126,288.0,928,4.0,1.707,592591.7
TREE,0.198,0,2.7,0.237,0.288,153.0,1657,10.0,1.928,438964.6
GAS,0.197,0,4.2,0.197,0.284,246.0,2848,13.0,3.205,8043.8
IOTA,0.197,0,3.2,0.205,0.248,123.0,1703,9.0,5.148,339029.7
GLM,0.196,0,1.8,0.196,0.157,131.0,1193,5.0,2.561,328977.5
JUP,0.195,0,2.3,0.318,0.437,150.0,1133,8.0,4.992,257178.5
GMT,0.195,0,2.5,0.198,0.233,401.0,1432,7.0,1.978,10752036.3
AZTEC,0.193,0,2.7,0.231,0.429,322.0,1499,10.0,3.748,2070826.0
GAME2,0.192,0,0.8,0.265,0.449,17.0,2962,4.0,1.795,33591815.0
BONK,0.191,0,4.7,0.237,0.431,203.0,2479,15.0,2.764,17828780645.0
GRT,0.19,0,2.6,0.336,0.306,210.0,1535,9.0,1.867,3386483.0
ALT,0.19,0,1.8,0.434,0.295,106.0,1326,6.0,1.08,9578373.0
SONIC,0.189,0,3.6,0.227,0.392,298.0,2327,13.0,3.833,982847.7
MMT,0.184,0,1.6,0.247,0.222,167.0,574,3.0,1.275,570613.8
ELSA,0.184,0,2.8,0.187,0.861,28.0,2659,10.0,4.451,327302.5
FLOCK,0.182,0,1.9,0.198,0.183,178.0,1376,7.0,1.839,508555.3
RAY,0.179,0,2.1,0.179,0.148,64.0,1307,4.0,2.533,38471.1
EDGE,0.179,0,1.6,0.179,0.092,358.0,1561,3.0,0.387,1541894.6
API3,0.177,0,2.3,0.239,0.5,60.0,1161,7.0,2.279,112529.9
MEW,0.176,0,2.9,0.176,0.135,117.0,1748,7.0,4.333,34180328.4
TRUST,0.175,0,2.9,0.211,0.192,204.0,1974,7.0,1.769,735406.4
CRO,0.174,0,3.3,0.174,0.313,116.0,1891,7.0,2.672,296061.0
ATOM,0.173,0,2.4,0.173,0.332,144.0,3443,9.0,5.877,5299.1
STORJ,0.173,0,3.1,0.173,1.032,75.0,1077,7.0,0.731,1631629.4
POLYX,0.173,0,2.5,0.173,0.175,158.0,1389,7.0,3.993,445696.1
BLUR,0.173,0,2.1,0.21,0.201,158.0,1296,6.0,2.356,1970674.2
ZIL,0.172,0,2.7,0.194,0.168,217.0,1325,6.0,2.213,11583523.6
NEWT,0.171,0,1.7,0.171,0.272,101.0,1534,5.0,2.566,345091.3
PROS,0.17,0,9.4,0.353,0.247,81.0,5755,26.0,2.425,24989.7
STRAX,0.168,0,2.5,0.319,0.151,112.0,2334,8.0,0.802,7956380.5
PROVE,0.166,0,1.4,0.166,0.149,238.0,728,4.0,2.371,234145.2
DKA,0.164,0,1.6,0.17,0.158,111.0,2117,6.0,3.494,3046309.1
KAT,0.163,0,2.5,0.164,0.205,91.0,1477,8.0,2.597,9223370.6
BEAM,0.158,0,1.6,0.183,0.194,104.0,937,4.0,2.377,12718856.3
ERA,0.156,0,0.9,0.156,0.145,156.0,469,2.0,1.416,395029.8
XTZ,0.154,0,1.6,0.514,0.36,301.0,1109,6.0,3.444,56105.8
ESP,0.152,0,2.6,0.178,0.368,138.0,1062,5.0,0.634,1055995.2
CYBER,0.152,0,1.0,0.158,0.157,380.0,1338,3.0,8.728,21450.4
A,0.152,0,2.5,0.152,0.259,101.0,2114,9.0,2.821,453728.6
CELO,0.152,0,1.8,0.154,0.099,155.0,1254,4.0,1.276,568321.7
LSK,0.147,0,1.5,0.155,0.146,189.0,967,4.0,0.743,766756.3
ONT,0.146,0,2.2,0.146,0.381,162.0,1979,7.0,3.496,370111.3
PRL,0.142,0,2.6,0.142,0.236,89.0,1967,10.0,0.897,407675.4
ASTR,0.139,0,1.2,0.143,0.047,73.0,930,2.0,8.347,1012809.8
IMX,0.138,0,1.4,0.156,0.223,345.0,840,4.0,2.853,250143.0
TIA,0.138,0,1.0,0.138,0.1,115.0,689,2.0,2.598,71038.1
SOMI,0.137,0,2.2,0.137,0.247,228.0,1023,6.0,2.3,348640.2
LINEA,0.137,0,1.9,0.137,0.176,196.0,1218,6.0,2.583,15895531.8
T,0.135,0,1.7,0.185,0.314,117.0,905,5.0,2.442,4594625.1
AGLD,0.135,0,1.4,0.135,0.224,225.0,956,4.0,1.465,204343.9
ORDER,0.131,0,1.2,0.16,0.061,377.0,723,3.0,1.213,639178.6
UP2,0.13,0,2.5,0.183,0.346,48.0,2031,8.0,1.593,382367.2
FCT2,0.13,0,0.5,0.13,0.087,1303.0,642,2.0,2.088,3253589.6
BIRB,0.13,0,1.3,0.19,0.221,259.0,663,4.0,1238.036,702235.7
SOPH,0.128,0,2.3,0.128,0.38,116.0,2827,8.0,2.355,4536153.9
MBL,0.128,0,1.3,0.128,0.148,639.0,1076,3.0,0.602,114711950.5
BLAST,0.127,0,1.5,0.128,0.086,100.0,1819,4.0,1.777,51932206.6
CVC,0.125,0,1.4,0.157,0.165,79.0,759,3.0,1.827,1977748.7
COW,0.124,0,0.6,0.191,0.094,26.0,381,2.0,3.084,128620.9
MET2,0.124,0,1.2,0.159,0.208,146.0,566,3.0,5024.738,469649.2
CPOOL,0.122,0,2.6,0.144,0.293,184.0,2996,10.0,1.95,910354.9
KNC,0.12,0,1.2,0.12,0.082,399.0,739,3.0,2.335,375102.4
RED,0.12,0,0.8,0.177,0.214,234.0,461,3.0,1.824,354654.9
WAXP,0.116,0,0.5,0.27,0.154,212.0,603,2.0,2.407,2855503.3
TOSHI,0.116,0,1.6,0.116,0.119,116.0,786,3.0,2.242,225634158.5
MINA,0.116,0,1.3,0.158,0.173,314.0,1024,4.0,4.569,249731.0
MTL,0.116,0,0.7,0.116,0.076,194.0,645,2.0,2.68,79249.9
TFUEL,0.113,0,0.9,0.113,0.087,566.0,811,2.0,0.497,8464626.7
TOKAMAK,0.11,0,0.8,0.11,0.134,79.0,1440,3.0,29.043,11921.7
QTUM,0.109,0,3.4,0.3,0.401,91.0,3784,12.0,6.082,11168.9
QKC,0.107,0,0.3,0.107,0.08,268.0,472,1.0,0.886,10797702.5
BLEND,0.104,0,3.1,0.293,0.32,56.0,3466,11.0,9.082,160479.7
AERO,0.1,0,1.0,0.1,0.188,199.0,420,2.0,3.089,41572.8
CKB,0.098,0,0.9,0.098,0.235,98.0,660,3.0,1.574,53538826.2
KAVA,0.098,0,0.8,0.098,0.1,244.0,608,2.0,2.443,558103.1
VANA,0.098,0,1.2,0.112,0.143,157.0,1212,4.0,2.179,18268.2
SENT,0.097,0,0.9,0.097,0.123,324.0,531,2.0,2.273,2736991.7
OP,0.096,0,2.0,0.101,0.28,120.0,1004,6.0,10.108,483423.1
ANKR,0.095,0,1.1,0.2,0.338,608.0,1231,4.0,4.748,3129339.3
BOUNTY,0.095,0,1.0,0.298,0.668,25.0,2786,7.0,1.803,1704168.5
FLUID,0.094,0,0.5,0.116,0.099,86.0,841,2.0,1.502,12273.9
MOCA,0.093,0,1.5,0.093,0.228,133.0,829,4.0,1.871,4400492.4
ORBS,0.093,0,1.1,0.11,0.169,62.0,1602,4.0,5.856,1094714.8
TT,0.093,0,0.8,0.186,0.113,26.0,1125,3.0,0.236,136456693.8
ZAMA,0.092,0,2.2,0.253,0.196,243.0,1153,4.0,2.547,1251698.2
XCN,0.092,0,1.5,0.092,0.081,185.0,1348,3.0,1.823,3997780.2
SC,0.09,0,1.8,0.356,0.309,46.0,2158,8.0,0.809,69964059.4
ICX,0.088,0,1.3,0.088,0.1,98.0,948,3.0,2.973,547464.7
WET,0.087,0,1.3,0.087,0.201,73.0,840,3.0,1.513,558616.1
COMP,0.086,0,0.9,0.113,0.147,108.0,670,3.0,2.225,1202.8
YGG,0.082,0,0.4,0.082,0.032,91.0,422,1.0,5102.672,705364.0
POWR,0.081,0,1.2,0.134,0.158,201.0,867,4.0,3.674,200972.8
TAIKO,0.079,0,0.8,0.079,0.211,394.0,605,2.0,1.233,688101.5
USD1,0.076,0,1.0,0.088,0.075,110.0,1387,2.0,0.642,33813.7
SUPER,0.071,0,1.0,0.071,0.096,59.0,389,2.0,1.164,575453.1
SKY,0.069,0,0.2,0.069,0.315,138.0,387,2.0,1.822,633982.9
WIF,0.069,0,0.8,0.135,0.116,115.0,437,2.0,9009.034,164776.5
MANA,0.068,0,2.0,0.159,0.405,62.0,1591,6.0,1.651,467522.1
SAFE,0.062,0,0.6,0.062,0.108,206.0,367,2.0,1.402,214215.7
HUNT,0.062,0,0.7,0.242,0.196,31.0,1379,3.0,0.819,1657000.5
AQT,0.06,0,0.8,0.093,0.452,47.0,1692,5.0,4.55,25412.0
2Z,0.059,0,0.8,0.059,0.165,99.0,569,2.0,0.704,1570425.2
AHT,0.058,0,0.4,0.059,0.106,146.0,698,2.0,1.408,38630851.1
MIRA,0.057,0,1.4,0.063,0.073,116.0,1693,4.0,3.535,293923.3
SKR,0.057,0,0.9,0.155,0.458,40.0,708,2.0,20.945,3033852.3
USDS,0.056,0,0.2,0.062,0.045,14.0,565,0.0,3.363,9350.5
MED,0.055,0,0.7,0.064,0.102,15.0,3126,2.0,1.762,23238544.5
IOST,0.054,0,0.5,0.057,0.05,99.0,637,1.0,3.071,26260045.0
IQ,0.053,0,0.8,0.122,0.137,27.0,1037,3.0,0.983,34403458.3
ELF,0.052,0,1.0,0.379,0.489,16.0,1685,4.0,5.175,30964.5
SUN,0.052,0,0.4,0.052,0.087,259.0,254,1.0,0.992,2041576.5
USDE,0.046,0,0.3,0.046,0.091,25.0,548,1.0,2.306,11866.3
MVL,0.024,0,0.2,0.024,0.053,241.0,397,1.0,0.62,78577419.8
