종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
EDGE,0.352,0,1.5,0.465,0.113,58.0,1973,4.0,2.801,405939.2
SEI,0.345,0,8.0,0.438,0.566,492.0,3600,25.0,4.652,738920.1
NEWT,0.34,0,2.4,0.352,0.174,140.0,1344,6.0,4.182,58645.8
GAS,0.336,0,1.8,0.336,0.113,129.0,1322,5.0,1.624,13359.3
UP2,0.334,0,9.9,0.911,0.796,48.0,8969,44.0,7.655,44513.9
SNT,0.332,0,4.7,0.74,0.96,62.0,3614,23.0,1.065,30961139.8
FIL,0.324,0,3.4,0.401,0.304,46.0,2110,11.0,2.432,38345.1
LAYER,0.323,0,7.3,0.359,0.382,421.0,4867,31.0,1.168,1942578.0
ARB,0.322,0,5.1,0.322,0.478,101.0,1620,12.0,1.566,2327380.0
ZK,0.321,0,8.5,1.983,2.537,101.0,5416,44.0,2.505,5796468.3
PLUME,0.321,0,5.7,0.394,0.647,357.0,1302,21.0,1.177,17742060.8
ZKP,0.313,0,2.0,0.405,0.67,89.0,2161,12.0,3.316,338310.2
PROS,0.309,0,3.4,0.316,0.143,98.0,2031,10.0,6.316,31023.6
POWR,0.309,0,1.5,0.309,0.1,309.0,659,4.0,1.855,335790.3
AXL,0.309,0,1.8,0.309,0.337,309.0,671,4.0,1.907,480165.5
CBK,0.306,0,2.6,0.895,0.588,88.0,2783,12.0,3.767,82911.6
ARKM,0.295,0,3.2,0.354,0.299,230.0,1001,6.0,1.638,383617.6
ICP,0.294,0,2.9,0.483,0.26,118.0,1388,9.0,2.723,4432.9
PROVE,0.291,0,6.8,0.291,0.752,121.0,2257,17.0,1.536,333391.7
TAIKO,0.274,0,0.9,0.274,0.142,342.0,432,2.0,0.965,852727.6
RENDER,0.274,0,6.1,0.358,0.39,170.0,2891,17.0,3.717,6177.6
APT,0.271,0,3.5,0.271,0.264,80.0,2301,15.0,6.653,21381.2
ATOM,0.27,0,3.3,0.27,0.149,540.0,2272,8.0,3.996,7403.2
CFG,0.261,0,8.7,0.311,0.821,124.0,2584,26.0,4.049,292333.6
TRUST,0.256,0,3.5,0.279,0.247,38.0,1921,8.0,1.374,856377.6
DOT,0.25,0,1.2,0.25,0.245,313.0,910,4.0,2.631,17843.5
BIRB,0.249,0,2.4,0.254,0.197,76.0,1372,6.0,1.791,705082.7
SOMI,0.249,0,1.7,0.25,0.386,193.0,580,4.0,2.142,439648.8
MON,0.243,0,2.9,0.243,0.242,1213.0,818,6.0,3.672,2282988.1
MET2,0.243,0,1.6,0.243,0.201,101.0,590,4.0,1.071,320098.8
MOCA,0.24,0,2.5,0.259,0.304,214.0,988,7.0,1.16,8616850.4
BIGTIME,0.239,0,2.3,0.239,0.3,598.0,680,5.0,1.087,9061088.2
LSK,0.237,0,1.7,0.268,0.311,100.0,890,5.0,0.789,873708.2
AXS,0.234,0,4.0,0.234,0.361,167.0,2126,11.0,2.801,24674.0
PYTH,0.234,0,3.0,0.234,0.118,334.0,1333,7.0,5.607,229738.8
UNI,0.232,0,1.9,0.232,0.122,97.0,1102,5.0,3.113,6387.6
BREV,0.23,0,2.0,0.23,0.231,329.0,644,4.0,2.488,573601.8
AAVE,0.227,0,3.1,0.263,0.523,176.0,1744,11.0,4.464,400.9
BERA,0.226,0,5.3,0.262,0.395,199.0,2274,18.0,1.974,308135.4
SOPH,0.224,0,4.7,0.293,0.35,229.0,3447,16.0,1.855,5029256.1
WCT,0.221,0,2.2,0.284,0.523,89.0,1347,7.0,1.944,597259.3
BARD,0.221,0,2.7,0.258,0.528,170.0,1572,12.0,2.211,369525.7
ALT,0.219,0,6.2,0.266,0.337,104.0,3931,24.0,2.374,5560463.7
ZAMA,0.213,0,2.0,0.213,0.156,426.0,725,4.0,3.042,279488.0
PENDLE,0.212,0,2.1,0.277,0.18,285.0,1139,6.0,2.869,11525.7
PIEVERSE,0.211,0,4.8,0.222,0.297,58.0,2845,16.0,2.445,49550.0
2Z,0.211,0,1.1,0.268,0.224,141.0,574,3.0,0.885,1577122.3
WAVES,0.21,0,3.9,0.754,0.861,41.0,3680,18.0,4.173,68009.3
ARK,0.204,0,5.2,0.275,0.236,107.0,2585,13.0,1.479,576862.9
STX,0.203,0,4.1,0.428,0.37,156.0,2004,11.0,2.5,477624.6
QTUM,0.2,0,1.8,0.2,0.16,200.0,1026,5.0,3.478,19412.1
ENSO,0.194,0,4.0,0.202,0.178,177.0,1582,10.0,2.453,62744.0
ZETA,0.193,0,2.1,0.212,0.297,138.0,1295,8.0,2.755,362025.7
G,0.192,0,4.2,1.448,3.173,83.0,6502,35.0,2.976,6337060.4
BSV,0.19,0,1.9,0.311,0.563,255.0,1798,6.0,3.424,1177.9
ESP,0.19,0,2.2,0.19,0.183,238.0,853,5.0,0.766,2080131.7
CRO,0.188,0,2.1,0.316,0.131,212.0,1012,5.0,2.978,234359.4
META,0.187,0,1.3,0.193,0.139,105.0,1379,4.0,0.359,29890670.9
XCN,0.185,0,1.1,0.206,0.071,103.0,894,3.0,3.135,4470557.1
PRL,0.184,0,3.9,0.836,0.703,85.0,1987,8.0,0.539,509745.6
CVC,0.18,0,2.2,0.476,0.577,273.0,1791,9.0,2.095,1340285.3
ZKC,0.179,0,1.8,0.18,0.248,96.0,957,5.0,2.186,271595.9
AUCTION,0.178,0,1.2,0.208,0.17,125.0,637,3.0,2.416,3927.2
CARV,0.177,0,2.5,0.182,0.149,294.0,1695,8.0,2.066,541352.1
NXPC,0.176,0,2.0,0.177,0.322,177.0,1370,6.0,2.347,31610.6
ZRO,0.174,0,3.1,0.228,0.295,83.0,2227,10.0,2.012,22912.8
ANIME,0.172,0,2.2,0.172,0.174,572.0,980,6.0,2.951,9654195.9
0G,0.172,0,2.6,0.369,0.357,125.0,1365,8.0,2.22,59047.4
GRT,0.17,0,2.1,0.17,0.38,121.0,1113,6.0,2.22,2042402.0
VET,0.168,0,1.9,0.374,0.287,105.0,1355,6.0,2.283,6055003.8
ORCA,0.166,0,2.1,0.186,0.309,147.0,1477,7.0,3.691,18351.7
ENS,0.165,0,3.4,0.25,0.184,223.0,2200,12.0,2.372,6759.8
T,0.163,0,0.9,0.163,0.108,108.0,609,3.0,1.465,5952820.2
ONG,0.163,0,1.3,0.163,0.336,52.0,986,3.0,5.252,348709.2
AKT,0.16,0,4.4,0.181,0.308,127.0,3842,14.0,2.413,50108.4
F,0.159,0,1.2,0.159,0.186,83.0,636,3.0,0.892,11258166.9
CKB,0.158,0,0.7,0.158,0.071,99.0,348,1.0,0.965,45247407.2
MIRA,0.156,0,3.9,0.267,0.439,223.0,3536,17.0,4.427,373191.4
SYRUP,0.156,0,1.1,0.177,0.192,219.0,423,2.0,1.712,498296.2
PUNDIX,0.155,0,4.6,0.921,1.101,194.0,3956,24.0,1.869,910859.7
ONT,0.153,0,3.1,0.201,0.758,86.0,3248,14.0,2.353,562302.9
PUMP,0.15,0,1.5,0.15,0.19,187.0,779,4.0,0.946,101345057.9
CYBER,0.147,0,0.8,0.153,0.1,33.0,596,1.0,9.698,8935.2
BOUNTY,0.147,0,0.8,0.147,0.126,98.0,1096,3.0,1.179,3539256.0
MNT,0.143,0,0.9,0.143,0.096,475.0,191,2.0,8.659,34955.0
GMT,0.142,0,1.4,0.142,0.278,62.0,633,4.0,1.724,10295922.2
CTC,0.139,0,2.1,0.141,0.14,51.0,1400,5.0,0.928,1077443.7
IOST,0.135,0,0.5,0.165,0.055,196.0,426,1.0,2.825,32091515.1
BAT,0.133,0,0.5,0.133,0.132,331.0,355,1.0,1.116,852270.4
HUNT,0.133,0,1.1,0.207,0.221,37.0,1161,5.0,0.559,2302460.2
BLAST,0.132,0,1.7,0.244,0.132,52.0,1393,5.0,2.663,53634992.4
TIA,0.131,0,0.9,0.17,0.118,145.0,541,3.0,0.936,132177.1
BLUR,0.13,0,0.7,0.136,0.229,176.0,436,2.0,1.946,1426055.8
SUPER,0.127,0,0.8,0.127,0.214,318.0,305,2.0,1.3,426534.4
JST,0.127,0,1.6,0.178,0.288,423.0,665,5.0,0.686,2342273.0
BTT,0.124,0,1.5,0.124,0.102,103.0,1135,4.0,5.749,316086130164.4
ZIL,0.123,0,1.0,0.127,0.133,175.0,799,2.0,6.362,1042752.3
MOODENG,0.114,0,1.6,0.265,0.289,347.0,869,5.0,2.154,739191.6
ZRX,0.113,0,1.7,0.136,0.186,227.0,700,4.0,2.403,305332.9
BORA,0.111,0,0.9,0.111,0.149,159.0,1498,3.0,1.077,2099587.8
BONK,0.108,0,1.4,0.108,0.582,217.0,1120,8.0,4.137,1700545834.0
SC,0.108,0,0.6,0.132,0.074,111.0,554,2.0,0.855,142121297.9
DKA,0.106,0,0.7,0.11,0.208,33.0,1067,3.0,10.205,2653084.3
LINEA,0.105,0,1.0,0.105,0.152,527.0,419,2.0,1.282,11495160.3
ORDER,0.104,0,0.9,0.104,0.057,173.0,359,2.0,1.016,652922.2
SONIC,0.103,0,2.6,0.103,0.192,206.0,1849,9.0,2.103,1976602.0
ERA,0.102,0,0.4,0.215,0.16,253.0,297,2.0,1.298,367671.6
RVN,0.101,0,1.0,0.101,0.103,337.0,903,3.0,1.474,7513983.4
SAFE,0.101,0,0.9,0.101,0.164,144.0,510,3.0,0.904,394895.0
JUP,0.101,0,1.0,0.101,0.199,253.0,595,3.0,3.794,204347.6
VTHO,0.101,0,1.4,0.101,0.253,506.0,916,4.0,1.43,77167062.8
API3,0.1,0,0.7,0.1,0.139,333.0,508,2.0,2.373,53144.4
RED,0.1,0,0.6,0.1,0.098,143.0,331,2.0,1.265,320762.0
1INCH,0.1,0,0.4,0.1,0.038,333.0,368,1.0,0.589,1557251.6
CELO,0.1,0,0.7,0.1,0.057,333.0,424,2.0,3.165,237852.1
IMX,0.099,0,1.0,0.099,0.12,497.0,510,3.0,1.116,379050.0
TOKAMAK,0.099,0,0.7,0.109,0.174,107.0,928,2.0,4.33,24533.6
HOLO,0.097,0,2.8,0.097,0.284,161.0,1142,6.0,0.742,1182554.6
GAME2,0.096,0,0.6,0.106,0.104,145.0,1020,1.0,1.067,40373334.7
ANKR,0.096,0,0.5,0.096,0.092,959.0,689,1.0,5.304,983329.2
XEC,0.095,0,1.0,0.095,0.162,190.0,820,3.0,3.285,2197607326.5
POLYX,0.094,0,2.0,0.105,0.117,312.0,1277,6.0,2.104,643601.0
IOTA,0.092,0,1.3,0.219,0.131,461.0,795,4.0,3.164,198532.1
KAITO,0.09,0,1.5,0.108,0.228,149.0,902,4.0,2.284,65109.5
COMP,0.09,0,1.1,0.19,0.1,26.0,980,3.0,4.077,202.6
GLM,0.088,0,1.1,0.088,0.14,220.0,514,3.0,1.364,504960.0
MMT,0.088,0,1.0,0.088,0.17,175.0,399,2.0,1.168,454256.1
STEEM,0.087,0,1.7,0.317,0.587,46.0,2888,11.0,4.328,239108.7
MANA,0.087,0,0.9,0.087,0.072,218.0,801,2.0,0.91,508920.0
TOSHI,0.087,0,0.4,0.087,0.093,218.0,319,1.0,4.342,113878656.2
A,0.084,0,0.8,0.185,0.167,136.0,1109,2.0,7.58,43915.1
NEO,0.084,0,1.0,0.084,0.13,280.0,793,3.0,1.621,8306.1
KAVA,0.083,0,0.7,0.083,0.053,167.0,517,2.0,2.214,306557.1
WET,0.081,0,0.8,0.081,0.134,269.0,922,2.0,1.159,469737.0
WAXP,0.08,0,1.1,0.108,0.151,115.0,1185,4.0,1.345,9759392.0
XTZ,0.08,0,0.3,0.08,0.153,267.0,362,1.0,2.397,67684.0
LPT,0.08,0,0.5,0.08,0.093,401.0,377,1.0,2.499,5183.3
AGLD,0.076,0,1.1,0.139,0.132,276.0,682,3.0,1.476,188948.4
HP,0.074,0,0.4,0.074,0.112,735.0,443,1.0,0.958,5784690.3
AHT,0.074,0,0.5,0.077,0.198,66.0,877,2.0,1.551,37163214.9
RAY,0.073,0,0.5,0.104,0.268,61.0,481,2.0,2.563,14901.4
COW,0.071,0,0.3,0.071,0.054,178.0,107,1.0,2.212,83013.9
BEAM,0.068,0,0.4,0.068,0.057,75.0,294,1.0,1.358,20163457.7
MEW,0.068,0,1.2,0.068,0.096,226.0,997,3.0,1.158,115058661.0
ASTR,0.067,0,0.4,0.067,0.047,670.0,565,1.0,3.752,1421771.0
MLK,0.065,0,0.6,0.067,0.084,98.0,1142,2.0,1.308,584120.8
KERNEL,0.064,0,0.3,0.064,0.311,64.0,619,2.0,1.583,557059.1
THETA,0.064,0,0.6,0.064,0.12,319.0,379,1.0,1.331,187841.4
AERO,0.063,0,0.5,0.179,0.449,210.0,446,3.0,12.663,14281.0
MINA,0.062,0,0.7,0.157,0.155,156.0,505,2.0,8.072,115417.9
EGLD,0.062,0,0.3,0.075,0.061,80.0,414,1.0,3.044,2942.4
TT,0.061,0,0.4,0.071,0.063,267.0,237,1.0,0.231,149462218.4
KNC,0.061,0,0.6,0.061,0.094,67.0,259,1.0,1.289,402806.4
USDS,0.06,0,0.1,0.06,0.013,599.0,267,0.0,2.132,13053.7
MASK,0.059,0,0.4,0.079,0.069,165.0,468,1.0,4.184,15895.3
MTL,0.058,0,0.5,0.058,0.082,48.0,437,1.0,1.242,105565.2
VANA,0.058,0,0.8,0.114,0.117,116.0,554,2.0,1.939,18564.6
WIF,0.05,0,0.2,0.05,0.034,250.0,210,1.0,1.513,111790.1
IQ,0.05,0,0.7,0.05,0.169,497.0,665,2.0,1.154,63788116.1
ETHFI,0.048,0,0.5,0.06,0.113,87.0,348,1.0,2.332,93590.2
QKC,0.048,0,0.4,0.056,0.053,53.0,521,1.0,1.411,7025683.4
MVL,0.047,0,0.2,0.047,0.053,472.0,307,1.0,0.453,84667797.7
USD1,0.041,0,0.2,0.041,0.052,15.0,854,0.0,0.505,45317.6
ELF,0.041,0,0.6,0.07,0.047,40.0,799,1.0,2.378,137592.0
ICX,0.041,0,0.3,0.071,0.085,52.0,401,1.0,1.878,577573.8
MED,0.04,0,0.7,0.047,0.119,18.0,1287,2.0,2.461,17977515.8
SKY,0.039,0,0.2,0.039,0.078,98.0,191,1.0,2.026,437853.4
YGG,0.036,0,0.1,0.036,0.035,92.0,171,0.0,3262.2,397215.4
MBL,0.034,0,0.5,0.054,0.053,49.0,465,1.0,0.258,201639649.8
SUN,0.033,0,0.2,0.033,0.061,54.0,121,1.0,0.901,1744546.1
TFUEL,0.032,0,0.4,0.043,0.1,53.0,457,1.0,0.93,11157146.5
USDE,0.003,0,0.0,0.003,0.021,4.0,118,0.0,4.954,17553.9
