종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
PUMP,0.543,0,3.5,0.543,0.543,1357.0,1033,9.0,1.214,82224452.5
BARD,0.532,0,4.7,0.532,0.543,296.0,1641,11.0,1.602,353682.0
KITE,0.53,0,8.4,0.777,0.312,81.0,4260,26.0,1.136,893758.2
WLFI,0.523,0,4.9,0.659,0.548,418.0,2070,15.0,2.141,893401.9
MANTRA,0.521,0,3.4,0.526,0.268,140.0,1032,6.0,0.81,19790803.1
PEPE,0.517,0,6.5,0.518,0.372,199.0,2276,16.0,2.384,43399083360.3
AVAX,0.492,0,10.5,1.191,1.082,146.0,5748,43.0,3.398,4586.7
ZORA,0.489,0,4.8,0.989,0.5,465.0,1422,14.0,1.484,10869602.1
ETC,0.488,0,5.5,0.63,0.503,65.0,3390,17.0,2.39,8547.5
CHIP,0.482,0,7.6,0.711,0.456,362.0,4151,23.0,2.203,1628125.7
LAYER,0.475,0,7.1,0.48,0.419,152.0,3421,23.0,1.571,622952.0
IN,0.473,0,25.5,1.103,0.917,249.0,9358,77.0,1.219,4387784.4
TAO,0.471,0,7.5,0.553,0.55,317.0,3080,23.0,2.573,180.3
LINK,0.471,0,11.3,0.958,0.693,82.0,5161,38.0,1.842,10502.3
CC,0.467,0,6.7,0.678,0.625,123.0,2951,26.0,6.817,207011.2
SAND,0.465,0,5.9,0.465,0.469,211.0,3183,18.0,3.458,809445.4
ARB,0.458,0,5.9,0.512,1.166,504.0,1525,15.0,1.952,2085399.9
PROVE,0.449,0,14.1,1.262,1.973,228.0,16449,108.0,2.804,289035.6
OPEN,0.44,0,10.2,0.559,0.595,68.0,5177,29.0,2.418,211659.9
BERA,0.44,0,12.2,0.874,2.084,107.0,8750,63.0,3.303,109517.5
STX,0.432,0,5.4,0.432,0.486,173.0,2124,14.0,2.216,536356.0
BONK,0.43,0,3.3,0.447,0.393,220.0,1199,9.0,2.083,7325011789.0
AAVE,0.422,0,3.5,0.45,0.304,82.0,1723,10.0,5.608,360.6
MOODENG,0.417,0,2.8,0.443,0.4,223.0,902,9.0,1.623,1327153.6
ME,0.417,0,8.6,1.08,1.605,94.0,10043,64.0,10.486,208034.7
MEW,0.403,0,1.9,0.505,0.13,196.0,1156,4.0,2.953,53460358.3
SOON,0.4,0,7.3,0.664,0.971,133.0,4167,29.0,0.796,1172202.1
ORDER,0.392,0,1.8,0.97,0.578,81.0,1538,8.0,1.974,454185.9
LA,0.388,0,12.6,0.427,0.363,177.0,3103,32.0,1.266,3173551.5
MOCA,0.384,0,3.0,0.718,0.489,384.0,1445,11.0,2.998,3228813.5
TRUMP,0.363,0,4.4,0.541,0.288,227.0,2446,12.0,3.323,12135.8
FLOCK,0.352,0,7.3,0.513,1.073,78.0,11125,46.0,2.178,875338.0
HOLO,0.341,0,3.4,0.341,0.471,142.0,1793,11.0,2.666,347947.3
PLUME,0.34,0,5.7,0.383,0.514,340.0,1323,18.0,1.472,12028782.9
PYTH,0.338,0,1.5,0.552,0.214,696.0,712,4.0,2.719,461217.5
ATOM,0.336,0,2.2,0.337,0.309,80.0,1255,5.0,2.856,7631.7
ZRO,0.335,0,3.1,0.461,0.571,189.0,2281,14.0,3.025,31310.7
FIL,0.324,0,4.6,0.51,0.272,147.0,2175,14.0,2.6,36842.8
ALT,0.323,0,0.8,0.323,0.169,403.0,361,2.0,1.1,6313478.9
B3,0.322,0,5.5,0.339,0.247,45.0,4637,20.0,1.867,65889037.2
API3,0.31,0,1.3,0.31,0.172,259.0,559,3.0,2.297,47152.1
ORCA,0.307,0,3.2,0.579,0.272,118.0,1979,8.0,2.138,17097.0
SKR,0.304,0,1.4,0.306,0.149,206.0,1454,4.0,27.804,1946314.7
PIEVERSE,0.3,0,8.2,0.3,0.984,250.0,7132,32.0,3.801,55983.8
BSV,0.297,0,2.2,0.297,0.177,2969.0,1227,7.0,4.533,1182.0
BLUR,0.295,0,2.0,0.295,0.322,211.0,705,4.0,2.757,1829889.7
INJ,0.293,0,10.5,0.566,0.77,127.0,5082,43.0,2.503,4946.8
MON,0.29,0,3.6,0.29,1.296,725.0,1595,10.0,2.995,2041638.0
ARKM,0.284,0,4.1,0.344,0.482,167.0,1327,12.0,1.232,765786.3
ARDR,0.282,0,4.4,0.298,0.265,50.0,3843,16.0,3.111,1339534.2
FF,0.269,0,3.3,0.269,0.478,100.0,1378,10.0,0.943,1746954.1
POL,0.269,0,3.4,0.269,0.528,245.0,1329,9.0,1.342,3030818.7
WCT,0.269,0,4.6,1.353,2.367,67.0,13257,46.0,5.439,182782.2
ENS,0.267,0,5.0,0.267,0.388,84.0,2651,15.0,2.87,8686.1
AVNT,0.265,0,4.5,0.375,0.577,1324.0,1306,11.0,0.962,1837313.6
CARV,0.257,0,1.7,0.257,0.093,143.0,1010,4.0,1.556,637662.3
W,0.253,0,3.3,0.253,0.407,281.0,1058,9.0,2.966,8471073.3
PRL,0.248,0,1.3,0.437,0.189,232.0,632,4.0,0.728,466548.9
TAIKO,0.245,0,1.2,0.262,0.16,199.0,364,2.0,1.446,630267.3
SIGN,0.243,0,4.1,0.243,0.495,128.0,1306,10.0,1.39,11586222.0
IRYS,0.241,0,7.8,0.263,0.274,55.0,5347,22.0,1.531,4857015.9
HYPER,0.233,0,5.1,0.856,0.787,123.0,5369,26.0,1.344,1445287.0
WAL,0.224,0,4.3,0.285,0.435,84.0,1961,14.0,3.836,930318.5
VANA,0.219,0,1.6,0.282,0.095,172.0,810,4.0,2.777,9095.8
GAS,0.218,0,2.2,0.263,0.143,75.0,1458,6.0,3.743,12283.1
BTT,0.217,0,1.6,0.251,0.374,39.0,1373,5.0,3.294,229320934159.6
ESP,0.215,0,2.4,0.254,0.276,359.0,803,6.0,0.376,2716584.2
ELSA,0.214,0,2.2,0.222,0.162,461.0,1596,5.0,0.463,2243482.6
HIVE,0.213,0,3.3,0.282,0.622,305.0,2940,14.0,3.124,479289.7
NXPC,0.212,0,5.1,0.212,0.147,354.0,2985,15.0,3.143,54278.1
ID,0.212,0,4.4,0.235,0.256,192.0,2749,16.0,3.355,774211.6
QTUM,0.204,0,1.1,0.204,0.261,204.0,895,3.0,5.688,10546.8
PROS,0.198,0,2.4,0.455,0.566,115.0,2530,11.0,2.907,22071.4
JST,0.198,0,2.2,0.198,0.311,180.0,968,7.0,1.323,1992150.5
JUP,0.197,0,2.8,0.236,0.213,152.0,977,7.0,3.588,154762.8
UP2,0.196,0,2.2,0.196,0.115,491.0,1075,5.0,0.313,1689789.6
ONT,0.194,0,1.7,0.206,0.222,145.0,1347,4.0,1.381,628893.7
UNI,0.193,0,2.2,0.193,0.22,175.0,1471,6.0,3.465,6158.8
COMP,0.193,0,0.8,0.193,0.169,322.0,396,2.0,2.72,965.2
STORJ,0.192,0,1.4,0.213,0.087,137.0,545,3.0,0.744,1549460.8
WET,0.19,0,1.0,0.198,0.106,188.0,624,3.0,1.356,408180.8
BIRB,0.19,0,1.1,0.199,0.239,209.0,505,3.0,1.162,699723.4
DOOD,0.186,0,1.5,0.186,0.381,170.0,906,4.0,2.208,13727981.5
MMT,0.184,0,1.2,0.26,0.21,197.0,565,4.0,1.625,272140.0
ANIME,0.173,0,1.3,0.173,0.146,144.0,673,4.0,1.475,14385559.4
VTHO,0.172,0,0.9,0.262,0.09,319.0,793,3.0,2.676,29147680.0
SONIC,0.168,0,1.8,0.201,0.313,153.0,1347,7.0,2.035,1512331.6
STRAX,0.165,0,1.5,0.194,0.168,54.0,1695,6.0,0.854,18805448.9
ZK,0.165,0,1.3,0.195,0.153,225.0,605,3.0,1.218,6582909.1
ZKP,0.161,0,0.5,0.17,0.112,112.0,312,1.0,1.852,328731.5
AGLD,0.16,0,1.2,0.332,0.172,240.0,699,3.0,1.875,201577.4
XTZ,0.159,0,0.6,0.159,0.198,265.0,397,2.0,3.891,43941.5
MINA,0.156,0,1.3,0.716,0.767,195.0,1278,6.0,3.729,200777.9
MVL,0.156,0,0.7,0.156,0.083,50.0,510,1.0,0.607,79213600.0
BIGTIME,0.156,0,1.6,0.2,0.156,195.0,563,3.0,1.443,9513418.1
AQT,0.153,0,1.7,0.153,0.176,35.0,1570,5.0,1.848,33307.4
CPOOL,0.152,0,2.2,0.178,0.316,127.0,1884,6.0,1.811,1124818.4
XEC,0.152,0,1.9,0.152,0.306,168.0,1443,5.0,2.363,2046005759.6
APT,0.15,0,2.4,0.374,0.479,750.0,2143,13.0,4.717,18292.1
IOTA,0.15,0,2.3,0.15,0.169,188.0,1049,6.0,2.991,194333.0
A,0.15,0,1.3,0.171,0.217,1501.0,948,3.0,2.666,95945.8
BLEND,0.146,0,2.1,0.146,0.273,731.0,1725,6.0,25.319,75232.2
ZIL,0.146,0,1.7,0.156,0.191,92.0,1004,4.0,2.24,4540391.2
NEWT,0.145,0,0.7,0.177,0.161,123.0,479,2.0,4.826,239733.9
LINEA,0.144,0,1.2,0.156,0.144,180.0,457,3.0,1.67,9617159.5
TREE,0.143,0,1.9,0.367,0.264,71.0,1188,6.0,1.334,973726.7
ZETA,0.142,0,1.5,0.143,0.141,72.0,707,4.0,1.991,484719.6
PUNDIX,0.14,0,1.5,0.14,0.141,175.0,970,4.0,1.923,494758.1
DEEP,0.14,0,4.9,0.19,0.322,699.0,2095,15.0,1.287,3580387.4
KAT,0.139,0,2.2,0.139,0.146,139.0,1392,4.0,1.816,5355365.1
CTC,0.139,0,1.8,0.158,0.176,47.0,1314,5.0,0.754,858009.3
TOKAMAK,0.138,0,0.6,0.138,0.126,106.0,891,2.0,5.356,16851.6
SPK,0.138,0,3.0,0.211,0.33,202.0,2042,13.0,3.766,1884739.6
KAITO,0.138,0,1.1,0.138,0.219,231.0,692,3.0,1.615,112547.6
IMX,0.136,0,2.3,0.435,0.299,565.0,1028,7.0,2.018,289976.9
AXL,0.133,0,1.8,0.133,0.205,102.0,793,4.0,2.674,635342.3
VET,0.133,0,1.8,0.133,0.163,266.0,1273,5.0,4.269,1972676.0
RVN,0.133,0,1.5,0.133,0.193,133.0,704,3.0,2.661,4608669.1
2Z,0.131,0,1.0,0.132,0.214,189.0,672,3.0,0.767,1400061.5
EDGE,0.131,0,0.5,0.133,0.093,123.0,579,2.0,0.469,2239382.7
G,0.13,0,0.5,0.13,0.1,118.0,406,1.0,2.464,3970728.0
AWE,0.127,0,2.4,0.148,0.191,47.0,1245,5.0,2.782,1877453.7
EGLD,0.127,0,0.5,0.17,0.095,112.0,430,1.0,4.327,1839.9
MIRA,0.125,0,3.6,0.182,0.225,90.0,1883,10.0,1.399,530284.1
CRO,0.125,0,1.1,0.131,0.078,30.0,760,3.0,2.573,123260.7
STEEM,0.125,0,1.4,0.125,0.142,1249.0,1052,3.0,5.127,254658.7
CKB,0.117,0,0.7,0.117,0.108,69.0,281,1.0,0.826,49020876.0
BORA,0.116,0,0.8,0.117,0.572,41.0,1144,3.0,1.292,1568050.2
TOSHI,0.115,0,0.7,0.115,0.034,191.0,432,1.0,2.057,114405213.0
ARK,0.115,0,1.4,0.146,0.183,126.0,1429,3.0,0.625,718800.5
ENSO,0.115,0,2.5,0.126,0.153,104.0,1709,7.0,1.907,69418.4
POLYX,0.112,0,1.5,0.122,0.353,439.0,911,6.0,3.665,455233.8
F,0.112,0,1.0,0.118,0.133,112.0,509,3.0,1.196,12124747.4
TRUST,0.11,0,1.3,0.11,0.196,366.0,1176,4.0,1.68,489535.6
ZRX,0.109,0,0.6,0.114,0.27,120.0,563,2.0,3.629,184923.3
ONG,0.108,0,0.9,0.108,0.072,360.0,653,2.0,2.254,226365.4
AZTEC,0.108,0,1.6,0.122,0.372,359.0,778,6.0,2.196,2772061.6
0G,0.106,0,1.5,0.106,0.123,177.0,982,5.0,1.762,131688.1
GRT,0.106,0,1.6,0.199,0.211,212.0,823,5.0,1.508,4331630.2
CELO,0.106,0,0.6,0.107,0.147,97.0,330,2.0,1.522,437540.7
MLK,0.105,0,1.2,0.192,0.126,117.0,1447,4.0,2.272,644275.7
DKA,0.103,0,0.5,0.103,0.044,343.0,688,1.0,2.781,3568362.2
AUCTION,0.103,0,0.5,0.103,0.093,206.0,432,1.0,1.705,7651.8
SNT,0.102,0,1.5,0.102,0.188,64.0,1119,5.0,0.672,33697422.3
SAFE,0.1,0,0.8,0.111,0.082,333.0,393,2.0,1.354,277927.4
GMT,0.1,0,1.3,0.1,0.089,500.0,715,3.0,1.578,10487602.1
PENDLE,0.099,0,1.5,0.099,0.104,166.0,935,5.0,3.388,8574.1
BREV,0.099,0,1.0,0.099,0.151,990.0,476,2.0,1.391,949759.7
MANA,0.097,0,1.4,0.106,0.212,88.0,1084,3.0,0.849,778964.4
FLUID,0.096,0,0.6,0.096,0.066,107.0,736,1.0,1.567,10987.4
SOMI,0.093,0,0.4,0.093,0.131,187.0,298,1.0,2.177,325883.1
BLAST,0.092,0,1.1,0.12,0.235,28.0,1262,4.0,2.155,63604032.8
WAVES,0.091,0,1.1,0.137,0.076,612.0,1047,3.0,2.331,63428.4
BOUNTY,0.091,0,0.4,0.091,0.103,907.0,450,1.0,1.478,2993317.1
KERNEL,0.091,0,0.7,0.097,0.078,69.0,911,2.0,1.311,670029.5
GLM,0.09,0,0.6,0.09,0.093,56.0,423,2.0,1.428,471279.0
MNT,0.086,0,0.6,0.086,0.108,172.0,243,1.0,5.29,37507.1
COW,0.086,0,0.2,0.086,0.05,172.0,116,1.0,2.463,104605.7
MED,0.085,0,0.5,0.085,0.083,285.0,716,2.0,1.26,25139457.6
LSK,0.084,0,0.9,0.084,0.093,169.0,489,2.0,0.506,1112805.0
ZKC,0.084,0,0.8,0.184,0.316,40.0,824,4.0,7.49,96687.3
HUNT,0.082,0,0.4,0.082,0.043,102.0,307,1.0,0.624,2087109.7
XCN,0.082,0,1.0,0.1,0.079,69.0,530,2.0,1.299,6562651.9
CYBER,0.081,0,0.4,0.081,0.072,116.0,479,1.0,1.414,54245.1
BEAM,0.078,0,0.4,0.094,0.236,131.0,430,2.0,0.807,24167164.2
NEO,0.078,0,1.2,0.087,0.178,279.0,980,4.0,2.334,6872.2
MTL,0.078,0,0.7,0.078,0.217,46.0,516,2.0,1.282,75656.8
1INCH,0.077,0,0.8,0.077,0.115,64.0,424,2.0,0.862,733684.2
RED,0.076,0,0.7,0.076,0.105,252.0,329,2.0,1.535,394282.4
RAY,0.075,0,0.6,0.075,0.072,50.0,491,2.0,5.533,14147.6
HP,0.074,0,0.9,0.076,0.56,41.0,1894,4.0,2.0,4731826.8
KAVA,0.074,0,0.4,0.074,0.132,369.0,319,1.0,4.981,112990.5
WAXP,0.073,0,0.5,0.073,0.051,35.0,460,1.0,2.359,2981754.2
POWR,0.072,0,0.4,0.072,0.041,80.0,468,1.0,1.301,328782.2
ORBS,0.071,0,0.5,0.074,0.147,51.0,638,2.0,2.86,2549894.0
XAUT,0.07,0,0.7,0.09,1.001,100.0,1471,6.0,3.507,10.3
KNC,0.07,0,0.6,0.07,0.092,352.0,218,1.0,1.527,424909.7
META,0.07,0,0.5,0.07,0.093,32.0,400,1.0,0.407,28459086.5
CVC,0.07,0,0.6,0.07,0.106,140.0,390,1.0,0.578,2361799.3
THETA,0.066,0,0.7,0.066,0.073,110.0,334,1.0,1.271,173545.2
MASK,0.064,0,0.4,0.064,0.083,92.0,597,1.0,2.47,37085.9
SOPH,0.064,0,0.7,0.064,0.132,107.0,805,2.0,2.514,6063737.4
IQ,0.064,0,0.8,0.073,0.148,48.0,851,3.0,0.995,55958329.6
SYRUP,0.059,0,0.8,0.059,0.064,65.0,482,1.0,1.946,360155.4
LPT,0.059,0,0.4,0.073,0.133,67.0,365,1.0,1.329,14636.5
TIA,0.056,0,0.6,0.114,0.441,559.0,687,3.0,1.145,91735.8
SC,0.056,0,0.5,0.065,0.077,17.0,505,1.0,0.836,158659601.3
SUPER,0.053,0,0.3,0.053,0.052,266.0,279,1.0,1.178,481167.8
MET2,0.052,0,0.7,0.052,0.057,43.0,305,1.0,7681.302,274445.7
ETHFI,0.05,0,0.7,0.05,0.078,252.0,507,2.0,2.481,70833.4
T,0.05,0,0.6,0.052,0.082,250.0,511,2.0,1.379,4876161.5
ASTR,0.05,0,0.4,0.058,0.192,252.0,509,2.0,5.081,1176421.2
CBK,0.047,0,0.6,0.063,0.121,52.0,776,2.0,2.638,126558.5
AHT,0.046,0,0.3,0.046,0.042,455.0,328,1.0,1.449,41211739.0
FCT2,0.044,0,0.2,0.057,0.161,437.0,454,1.0,2.564,3438904.5
ICX,0.042,0,0.3,0.058,0.053,68.0,363,1.0,2.013,643699.9
BAT,0.04,0,0.6,0.041,0.08,135.0,542,1.0,1.416,611479.0
ANKR,0.039,0,0.4,0.039,0.083,131.0,631,1.0,4.714,1327256.2
GAME2,0.039,0,0.2,0.039,0.049,10.0,1088,1.0,0.816,44795436.4
IOST,0.036,0,0.4,0.083,0.082,162.0,429,1.0,2.178,25831819.3
AERO,0.036,0,0.2,0.037,0.052,183.0,153,0.0,3.951,19426.2
USD1,0.035,0,0.2,0.035,0.059,17.0,1140,1.0,0.657,45380.7
MBL,0.033,0,0.4,0.036,0.034,163.0,567,1.0,0.312,188493709.7
POKT,0.032,0,0.5,0.036,0.219,26.0,765,2.0,0.768,13708320.7
TT,0.03,0,0.2,0.03,0.185,150.0,264,1.0,0.193,201868837.3
SKY,0.03,0,0.1,0.03,0.04,301.0,116,0.0,2.229,637477.2
ERA,0.03,0,0.2,0.03,0.06,300.0,179,1.0,1.389,389324.2
MOC,0.029,0,0.1,0.029,0.108,12.0,330,1.0,1.421,1285814.8
SENT,0.028,0,0.1,0.028,0.082,283.0,204,0.0,1.696,2441406.1
ELF,0.027,0,0.2,0.036,0.119,13.0,641,1.0,11.152,18658.0
QKC,0.026,0,0.1,0.026,0.089,260.0,225,0.0,1.423,6990947.9
USDS,0.023,0,0.1,0.023,0.033,76.0,155,0.0,2.003,15834.6
SUN,0.023,0,0.0,0.023,0.028,228.0,83,0.0,0.822,1811305.7
YGG,0.022,0,0.2,0.028,0.049,73.0,231,1.0,3483.704,656546.3
TFUEL,0.02,0,0.1,0.035,0.047,200.0,388,1.0,0.488,13438380.7
USDE,0.012,0,0.0,0.014,0.043,7.0,314,0.0,6.432,13718.1
