종목,시각,순매수억,매수억,매도억,체결수,매수벽비율,총매도잔량
WLD,23:20,10.45,16.9,6.45,1465,0.395,2814167.9
WLD,23:30,1.41,14.18,12.77,2247,0.468,2843581.1
WLD,23:40,2.22,8.11,5.9,1213,0.46,2745368.9
WLD,23:50,1.14,4.65,3.5,802,0.557,2454856.2
TRUMP,00:00,-0.95,6.78,7.73,1353,1.297,82175.1
TRUMP,00:10,4.16,8.89,4.73,1185,1.392,77813.6
TRUMP,00:20,-0.89,4.66,5.56,1136,0.757,87251.6
TRUMP,00:30,-3.7,7.09,10.79,1251,1.31,61093.5
TRUMP,00:40,-3.36,1.84,5.2,694,0.836,98567.2
TRUMP,00:50,-1.32,2.1,3.41,648,0.829,78823.0
TRUMP,01:00,0.07,2.62,2.55,577,0.73,82175.7
TRUMP,01:10,0.85,3.06,2.21,571,0.538,102048.0
TRUMP,01:20,3.53,4.91,1.38,778,1.009,107878.9
TRUMP,01:30,-1.32,2.85,4.17,728,1.116,99967.0
TRUMP,01:40,-1.07,2.12,3.19,556,0.769,111645.0
TRUMP,01:50,-1.85,1.22,3.07,462,1.066,93743.1
TRUMP,02:00,0.64,1.97,1.33,487,0.686,110328.1
TRUMP,02:10,-0.36,1.12,1.48,391,1.31,75536.2
TRUMP,02:20,0.26,1.33,1.07,319,0.872,96114.8
TRUMP,02:30,0.37,1.35,0.98,334,0.482,136524.2
TRUMP,02:40,-0.92,0.25,1.16,210,0.753,111205.0
TRUMP,02:50,-0.36,1.19,1.55,278,1.013,77687.6
TRUMP,03:00,-1.93,1.72,3.65,407,2.655,50846.6
TRUMP,03:10,-1.28,0.91,2.19,383,1.234,79903.7
TRUMP,03:20,-1.5,1.34,2.85,596,1.286,91181.6
TRUMP,03:30,-0.39,0.72,1.12,367,1.538,91018.6
TRUMP,03:40,-0.12,0.58,0.7,246,1.218,94048.2
TRUMP,03:50,-0.82,0.48,1.3,205,1.038,114000.1
TRUMP,04:00,-1.67,1.12,2.79,484,1.348,78167.6
TRUMP,04:10,-1.13,0.76,1.89,341,2.12,66845.8
TRUMP,04:20,-0.31,0.56,0.88,216,2.003,75764.7
TRUMP,04:30,-0.12,1.32,1.44,336,1.287,83496.3
TRUMP,04:40,-0.22,0.4,0.62,176,1.56,85169.6
TRUMP,04:50,-0.72,0.57,1.28,268,3.358,49240.9
TRUMP,05:00,-0.43,0.59,1.03,244,1.51,83660.9
TRUMP,05:10,0.23,0.97,0.75,264,1.819,64380.0
TRUMP,05:20,-1.14,0.91,2.04,320,1.586,77895.0
TRUMP,05:30,-0.32,0.86,1.19,283,2.469,58856.4
TRUMP,05:40,1.26,3.57,2.31,604,2.397,53919.3
TRUMP,05:50,0.68,1.63,0.95,363,1.449,103900.8
TRUMP,06:00,0.67,1.81,1.14,391,1.002,125914.7
TRUMP,06:10,1.29,2.46,1.17,529,0.7,91547.1
TRUMP,06:20,-0.43,1.32,1.75,407,1.353,96273.6
TRUMP,06:30,0.73,1.83,1.1,428,1.319,108479.0
TRUMP,06:40,-1.24,1.31,2.55,466,0.812,96646.1
TRUMP,06:50,0.02,0.86,0.84,250,0.959,96400.9
TRUMP,07:00,-1.5,0.68,2.18,385,3.724,39565.5
TRUMP,07:10,1.24,5.46,4.22,1065,1.065,105294.6
TRUMP,07:20,2.24,4.24,2.0,669,1.259,95842.8
TRUMP,07:30,-1.21,1.79,3.0,805,2.934,53354.4
TRUMP,07:40,0.1,2.05,1.95,451,2.259,62801.1
TRUMP,07:50,1.47,3.85,2.38,639,1.544,96683.5
TRUMP,08:00,0.5,7.05,6.56,1446,0.728,147389.1
TRUMP,08:10,-1.4,5.45,6.86,1389,0.773,114328.0
TRUMP,08:20,-1.79,2.72,4.51,987,1.932,84993.6
TRUMP,08:30,-0.35,2.28,2.64,672,1.321,98673.5
TRUMP,08:40,1.11,3.88,2.77,797,0.707,142609.4
TRUMP,08:50,0.8,8.99,8.19,1791,1.206,115382.8
TRUMP,09:00,-7.27,10.82,18.09,2744,1.474,111863.8
TRUMP,09:10,-0.43,8.88,9.31,1612,1.805,80094.2
TRUMP,09:20,5.36,17.0,11.64,2282,1.632,85204.5
TRUMP,09:30,-4.29,8.54,12.83,2163,1.083,76790.8
TRUMP,09:40,-5.33,5.58,10.91,1890,2.525,47852.2
TRUMP,09:50,-0.28,4.99,5.27,1065,2.075,66407.7
TRUMP,10:00,4.84,17.54,12.7,2701,1.252,99840.0
TRUMP,10:10,-10.15,24.99,35.15,5615,2.535,52063.5
TRUMP,10:20,-3.18,12.12,15.31,2651,2.441,62387.9
TRUMP,10:30,5.52,24.8,19.28,4116,2.727,55795.3
TRUMP,10:40,-1.85,15.95,17.81,3494,1.936,66421.5
TRUMP,10:50,-2.15,18.09,20.24,3922,1.483,95221.1
TRUMP,11:00,-0.18,18.88,19.06,3697,1.394,70555.9
TRUMP,11:10,-8.36,14.57,22.92,4020,4.43,31498.8
TRUMP,11:20,-5.68,8.85,14.52,2701,1.83,43719.6
TRUMP,11:30,3.14,13.48,10.34,2352,0.984,87262.4
TRUMP,11:40,-1.03,9.85,10.88,2136,1.902,60671.0
TRUMP,11:50,-4.84,5.46,10.31,1788,2.982,47871.5
TRUMP,12:00,-5.67,4.84,10.52,1833,1.781,82304.7
TRUMP,12:10,2.0,8.11,6.11,1743,1.096,67279.4
TRUMP,12:20,-5.3,4.83,10.13,1838,2.418,56409.4
TRUMP,12:30,-6.22,9.1,15.32,2173,2.682,53469.5
TRUMP,12:40,-1.45,2.67,4.12,911,2.582,55620.0
TRUMP,12:50,-1.82,2.11,3.93,916,3.211,38609.9
TRUMP,13:00,-0.63,3.25,3.89,1011,2.611,51453.4
TRUMP,13:10,-1.72,3.16,4.88,864,2.325,57885.1
TRUMP,13:20,5.16,10.0,4.83,1260,0.735,85224.8
TRUMP,13:30,0.34,4.93,4.59,1079,0.959,118076.2
TRUMP,13:40,-1.84,3.63,5.47,1009,1.436,78602.5
TRUMP,13:50,-9.77,5.83,15.61,2354,1.186,64739.4
TRUMP,14:00,-7.46,12.17,19.63,2877,1.449,85936.9
TRUMP,14:10,-4.4,3.71,8.11,1243,1.74,60740.8
TRUMP,14:20,-2.84,4.7,7.54,1410,1.161,74561.0
TRUMP,14:30,-1.3,3.17,4.47,868,1.488,79743.3
TRUMP,14:40,-1.18,1.44,2.62,594,1.635,73169.2
TRUMP,14:50,-0.5,2.36,2.85,731,2.046,68011.8
TRUMP,15:00,1.02,4.69,3.67,803,1.163,112876.8
TRUMP,15:10,-6.39,3.12,9.51,1536,1.085,70709.5
TRUMP,15:20,-0.38,2.42,2.8,686,1.921,65792.9
TRUMP,15:30,-2.04,1.56,3.6,624,1.751,73045.5
TRUMP,15:40,-1.82,1.27,3.09,573,1.417,78833.8
TRUMP,15:50,0.51,2.29,1.79,420,2.008,67901.0
TRUMP,16:00,-1.97,1.64,3.61,751,2.18,62724.8
TRUMP,16:10,2.73,4.47,1.74,668,1.171,75873.9
TRUMP,16:20,-0.17,4.95,5.12,1070,1.256,78428.7
TRUMP,16:30,-3.19,8.18,11.37,1227,1.697,66414.9
TRUMP,16:40,-2.32,1.84,4.16,719,1.266,96665.1
TRUMP,16:50,-1.64,1.47,3.11,582,1.82,95361.6
TRUMP,17:00,-2.63,4.98,7.61,1504,1.17,93008.1
TRUMP,17:10,-0.35,2.03,2.38,526,0.922,94839.8
TRUMP,17:20,-1.03,1.35,2.38,435,1.221,99478.3
TRUMP,17:30,-0.09,1.73,1.81,461,1.947,67917.3
TRUMP,17:40,-0.33,3.43,3.76,896,1.906,75872.9
TRUMP,17:50,-2.27,1.57,3.85,720,1.027,111773.9
TRUMP,18:00,-4.54,4.0,8.54,1181,1.536,85020.5
TRUMP,18:10,-0.64,5.72,6.35,1130,0.663,120487.2
TRUMP,18:20,-0.1,2.9,3.0,707,1.155,112580.6
TRUMP,18:30,0.34,2.16,1.83,478,1.031,121700.8
TRUMP,18:40,0.55,3.13,2.58,486,1.811,97687.3
TRUMP,18:50,0.45,3.21,2.76,627,0.991,119683.6
TRUMP,19:00,0.14,2.04,1.9,431,1.01,105872.7
TRUMP,19:10,-0.25,2.21,2.45,488,1.069,116295.7
TRUMP,19:20,0.03,1.96,1.93,403,0.888,152288.6
TRUMP,19:30,0.73,3.21,2.48,525,1.422,125493.4
TRUMP,19:40,-1.93,0.98,2.91,508,1.228,116557.6
TRUMP,19:50,-1.27,1.15,2.42,448,1.787,82462.0
TRUMP,20:00,1.09,2.73,1.64,485,1.489,97121.0
TRUMP,20:10,1.03,4.27,3.24,786,1.303,113091.0
TRUMP,20:20,0.5,4.77,4.27,990,1.065,109926.6
TRUMP,20:30,-0.96,3.06,4.02,684,1.212,117485.7
TRUMP,20:40,-1.7,1.17,2.87,520,1.155,115876.5
TRUMP,20:50,0.74,2.43,1.69,564,1.885,103164.4
TRUMP,21:00,-4.71,3.72,8.44,1143,1.373,111098.3
TRUMP,21:10,0.9,3.04,2.13,545,1.227,116209.2
TRUMP,21:20,1.78,4.31,2.53,631,1.391,120088.6
TRUMP,21:30,-1.49,4.15,5.64,1062,1.339,96604.0
TRUMP,21:40,-1.03,2.0,3.03,437,1.041,131796.2
TRUMP,21:50,1.02,6.01,4.99,828,1.113,132015.0
TRUMP,22:00,1.57,10.93,9.37,1493,1.488,113814.4
TRUMP,22:10,3.24,5.42,2.19,690,1.036,133376.7
TRUMP,22:20,1.24,3.64,2.4,605,1.38,119082.5
TRUMP,22:30,2.65,8.83,6.17,1344,2.309,66583.6
TRUMP,22:40,-0.16,3.84,4.0,706,2.318,60922.6
TRUMP,22:50,-2.9,2.22,5.12,961,2.88,39641.6
TRUMP,23:00,-0.88,4.38,5.26,967,4.968,34613.4
TRUMP,23:10,-0.12,1.8,1.93,434,1.84,69832.3
TRUMP,23:20,-1.55,1.17,2.71,502,1.738,74672.5
TRUMP,23:30,-1.19,1.71,2.9,518,1.991,77003.6
TRUMP,23:40,-3.69,1.74,5.43,787,2.064,77842.5
TRUMP,23:50,-0.63,1.48,2.11,302,1.422,80426.8
DOT,00:00,-0.0,0.0,0.0,9,0.267,335762.0
DOT,00:10,-0.0,0.0,0.0,5,0.199,327826.2
DOT,00:20,0.02,0.02,0.0,9,0.23,343356.0
DOT,00:30,-0.16,0.02,0.18,13,0.186,341701.1
DOT,00:40,-0.07,0.0,0.07,6,0.207,333765.3
DOT,00:50,0.07,0.07,0.0,19,0.205,324550.7
DOT,01:00,0.0,0.03,0.03,9,1.33,57543.9
DOT,01:10,0.09,0.09,0.0,9,0.949,77572.8
DOT,01:20,0.0,0.0,0.0,4,1.11,78105.7
DOT,01:30,-0.02,0.0,0.02,4,1.301,70775.2
DOT,01:40,0.04,0.04,0.0,4,1.197,57482.9
DOT,01:50,-0.0,0.0,0.0,2,0.245,326141.7
DOT,02:00,-0.01,0.0,0.01,5,0.218,323157.0
DOT,02:10,-0.0,0.0,0.0,4,0.213,334577.1
DOT,02:20,0.0,0.0,0.0,1,0.229,341261.6
DOT,02:30,-0.01,0.0,0.01,2,0.229,341643.6
DOT,02:40,-0.11,0.0,0.11,5,0.243,341995.3
DOT,03:00,-0.08,0.0,0.08,5,0.208,326856.6
DOT,03:10,0.01,0.01,0.0,4,0.2,326295.6
DOT,03:20,0.0,0.0,0.0,1,0.224,327117.5
DOT,03:30,-0.0,0.0,0.0,1,0.255,318038.9
DOT,03:40,0.0,0.0,0.0,1,0.194,326936.3
DOT,03:50,0.0,0.0,0.0,1,0.212,334393.7
DOT,04:00,-0.0,0.0,0.0,3,0.257,326892.8
DOT,04:20,0.0,0.0,0.0,1,0.202,326923.5
DOT,04:40,-0.0,0.0,0.0,2,0.201,326104.9
DOT,04:50,-0.01,0.0,0.01,1,0.141,329302.5
DOT,05:10,-0.0,0.0,0.0,1,0.238,326526.6
DOT,05:30,-0.0,0.0,0.0,3,0.219,326174.1
DOT,05:50,0.02,0.02,0.0,3,0.205,327036.0
DOT,06:00,-0.0,0.0,0.0,5,0.195,326297.7
DOT,06:30,-0.01,0.0,0.01,4,0.234,326182.6
DOT,06:50,-0.01,0.01,0.02,7,0.209,333941.8
DOT,07:10,-0.01,0.0,0.01,2,0.231,326565.9
DOT,07:20,-0.0,0.0,0.0,2,0.211,319367.3
DOT,07:50,-0.01,0.0,0.01,4,0.223,326151.3
DOT,08:00,-0.0,0.0,0.0,9,0.217,327280.0
DOT,08:10,-0.0,0.0,0.0,2,0.191,334706.5
DOT,08:30,0.0,0.0,0.0,1,0.233,321335.9
DOT,08:40,-0.0,0.0,0.0,2,0.244,318723.9
DOT,08:50,-0.0,0.0,0.0,1,0.259,319138.5
DOT,09:00,-0.02,0.0,0.02,8,0.223,326545.5
DOT,09:30,0.02,0.02,0.0,2,0.232,325131.2
DOT,09:50,0.04,0.04,0.0,10,0.25,326550.3
DOT,10:00,-0.01,0.0,0.01,7,0.182,323877.4
DOT,10:10,0.02,0.07,0.06,19,0.197,335673.6
DOT,10:20,-0.03,0.0,0.03,6,0.204,326992.3
DOT,10:30,-0.0,0.0,0.0,1,0.217,327306.4
DOT,10:40,0.02,0.02,0.0,7,0.239,339127.4
DOT,10:50,0.0,0.01,0.0,3,0.207,331001.7
DOT,11:00,0.0,0.01,0.0,3,0.195,347871.7
DOT,11:10,-0.0,0.0,0.01,8,0.152,356366.9
DOT,11:20,-0.03,0.0,0.03,6,0.187,351609.6
DOT,11:30,-0.01,0.0,0.01,4,0.184,351600.2
DOT,11:40,-0.08,0.0,0.08,5,0.192,330717.1
DOT,11:50,0.14,0.15,0.01,9,0.203,330451.6
DOT,12:00,-0.12,0.03,0.15,7,0.241,329347.3
DOT,12:10,-0.0,0.0,0.0,1,0.196,341362.9
DOT,12:20,-0.17,0.0,0.17,6,0.197,340959.5
DOT,12:30,0.0,0.0,0.0,3,0.208,333505.5
DOT,12:40,0.08,0.08,0.0,8,0.188,330628.8
DOT,12:50,-0.0,0.0,0.0,2,0.201,329327.2
DOT,13:00,0.0,0.0,0.0,2,0.196,344547.7
DOT,13:10,-0.0,0.0,0.0,1,0.208,336139.7
DOT,13:20,-0.0,0.0,0.0,3,0.178,337134.2
DOT,13:30,0.0,0.0,0.0,1,0.196,323014.6
DOT,13:40,0.01,0.02,0.0,6,0.217,321839.6
DOT,13:50,0.0,0.0,0.0,4,0.145,337201.7
DOT,14:00,-0.0,0.0,0.0,1,0.155,336853.7
DOT,14:10,-0.08,0.0,0.08,5,0.152,343878.1
DOT,14:30,-0.0,0.0,0.0,2,0.194,336546.4
DOT,14:50,-0.01,0.0,0.01,2,0.226,329122.3
DOT,15:00,0.0,0.0,0.0,3,0.196,314025.8
DOT,15:10,0.0,0.0,0.0,1,0.2,331136.9
DOT,15:20,0.01,0.01,0.0,9,0.225,325753.4
DOT,15:30,0.05,0.05,0.0,6,0.231,328296.2
DOT,15:40,0.01,0.01,0.0,11,0.217,328075.4
DOT,15:50,0.01,0.02,0.01,21,0.175,335529.9
DOT,16:00,-0.0,0.0,0.0,3,0.178,335635.5
DOT,16:10,0.01,0.01,0.0,3,0.195,329326.6
DOT,16:20,0.1,0.1,0.0,13,0.188,325400.0
DOT,16:30,-0.01,0.0,0.01,7,0.218,329448.6
DOT,16:40,0.47,0.52,0.05,68,0.272,291466.3
DOT,16:50,3.37,3.44,0.07,256,0.376,109615.4
DOT,17:00,0.01,0.1,0.09,19,0.492,102693.3
DOT,17:10,0.0,0.0,0.0,10,0.467,108874.8
DOT,17:20,-0.01,0.0,0.01,4,0.47,97036.8
DOT,17:30,0.01,0.06,0.05,5,0.6,89602.3
DOT,17:40,-0.01,0.0,0.01,8,0.541,101784.2
DOT,17:50,-0.1,0.0,0.1,2,0.36,103583.0
DOT,18:10,-0.0,0.0,0.0,2,0.493,96968.3
DOT,18:20,0.0,0.0,0.0,1,0.502,100856.8
DOT,18:30,0.0,0.0,0.0,4,0.476,104121.5
DOT,18:40,-0.01,0.0,0.01,3,0.406,101471.6
DOT,19:00,0.02,0.02,0.0,2,0.433,83727.4
DOT,19:10,-0.03,0.01,0.04,9,2.413,102871.4
DOT,19:20,0.0,0.0,0.0,3,2.43,106435.1
DOT,19:30,-0.03,0.01,0.05,14,2.318,108356.1
DOT,19:40,-0.0,0.0,0.0,2,2.519,105997.7
DOT,19:50,-0.01,0.01,0.02,4,2.373,113520.6
DOT,20:10,0.0,0.0,0.0,2,3.03,88766.4
DOT,20:20,0.02,0.03,0.0,7,2.933,92336.9
DOT,20:30,0.01,0.01,0.0,1,2.745,99215.3
DOT,20:40,-0.02,0.0,0.02,9,3.054,89002.0
DOT,20:50,-0.0,0.0,0.0,4,2.975,91311.0
DOT,21:00,0.03,0.03,0.0,11,2.96,88354.2
DOT,21:10,-0.0,0.0,0.0,3,3.062,84346.1
DOT,21:20,0.02,0.03,0.01,6,2.805,90747.8
DOT,21:30,0.02,0.02,0.0,10,2.704,97652.1
DOT,21:40,-0.0,0.01,0.01,15,2.766,92891.8
DOT,21:50,-0.0,0.0,0.0,2,2.77,93529.1
DOT,22:00,-0.0,0.0,0.0,5,2.986,89308.0
DOT,22:10,0.09,0.09,0.0,7,2.776,95867.9
DOT,22:20,-0.01,0.02,0.02,5,2.771,100279.3
DOT,22:30,0.0,0.0,0.0,7,0.641,118283.1
DOT,22:40,-0.06,0.0,0.06,3,0.583,107204.1
DOT,22:50,0.0,0.0,0.0,1,0.757,101734.2
DOT,23:00,0.03,0.04,0.0,12,0.646,106374.0
DOT,23:10,0.02,0.03,0.01,5,0.634,97722.8
DOT,23:20,0.01,0.02,0.0,7,0.614,104676.5
DOT,23:30,-0.0,0.01,0.01,6,0.719,110625.3
DOT,23:40,-0.01,0.0,0.01,6,0.688,98796.8
DOT,23:50,0.06,0.06,0.0,5,0.815,91004.5
