종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
TRUMP,0.35,0,4.1,0.35,0.585,269.0,2301,13.0,3.876,17870.2
1INCH,0.344,0,1.2,0.344,0.235,689.0,523,2.0,0.591,1094729.5
CARV,0.343,0,1.6,0.346,0.113,249.0,836,4.0,1.403,824125.2
RENDER,0.337,0,9.5,0.358,0.809,163.0,5151,35.0,6.689,17641.0
KITE,0.335,0,5.3,0.341,0.662,217.0,3394,20.0,1.361,888131.6
MEGA,0.335,0,8.3,0.4,0.736,95.0,4217,34.0,2.229,1508594.8
ID,0.333,0,6.5,0.333,0.466,208.0,3689,23.0,3.922,1158536.2
API3,0.333,0,1.0,0.333,0.106,159.0,420,2.0,2.415,101860.1
FLOCK,0.329,0,4.8,0.329,0.378,80.0,2838,16.0,1.442,709070.3
KERNEL,0.329,0,2.2,0.631,0.452,64.0,2318,8.0,5.049,345940.1
PEPE,0.324,0,3.8,0.324,1.046,147.0,1989,15.0,3.462,39075795146.9
ONT,0.321,0,2.0,0.364,0.303,48.0,1975,9.0,4.143,374234.3
ZETA,0.315,0,1.3,0.386,0.47,457.0,751,4.0,2.743,742634.8
AGLD,0.314,0,1.2,0.319,0.179,93.0,1185,5.0,1.588,228856.6
2Z,0.312,0,2.0,0.327,0.45,180.0,946,5.0,0.851,1857993.0
INJ,0.31,0,7.6,0.383,0.479,258.0,3301,25.0,3.071,8528.9
PLUME,0.308,0,5.7,0.399,0.569,373.0,1286,18.0,1.346,14006273.3
SNT,0.3,0,1.1,0.3,0.3,750.0,601,3.0,0.574,33953729.4
CFG,0.298,0,8.2,0.916,1.027,746.0,2718,31.0,2.053,394695.7
SPK,0.293,0,4.7,0.329,0.32,146.0,1909,11.0,2.331,3646942.0
B3,0.291,0,5.0,0.291,0.465,39.0,4560,22.0,2.302,59022163.3
WAXP,0.29,0,2.6,1.983,2.777,57.0,10227,44.0,2.649,3917006.7
OP,0.287,0,3.1,0.389,1.036,334.0,988,15.0,5.53,610924.2
ICP,0.287,0,3.8,0.287,0.313,287.0,2089,13.0,2.845,13379.1
UNI,0.281,0,2.2,0.598,0.316,435.0,1544,7.0,2.749,9997.8
VET,0.281,0,2.0,0.313,0.18,91.0,1263,5.0,3.252,3468516.0
AKT,0.275,0,5.9,0.358,0.285,187.0,4295,22.0,3.382,31726.1
WLFI,0.273,0,5.2,0.424,0.368,248.0,1843,13.0,2.405,2130685.2
W,0.272,0,3.5,0.322,0.498,302.0,1700,12.0,1.7,14043273.0
AXS,0.267,0,3.9,0.354,0.233,232.0,2262,11.0,2.849,51478.6
STX,0.267,0,4.2,0.327,0.445,103.0,2520,18.0,2.728,651057.0
PIEVERSE,0.253,0,11.0,0.289,0.404,79.0,6759,36.0,2.696,90391.5
BTT,0.252,0,1.3,0.288,0.42,140.0,1255,5.0,3.918,234188008001.0
SOON,0.25,0,6.7,0.354,0.528,357.0,2855,24.0,0.902,1391452.3
STORJ,0.249,0,1.8,0.249,0.205,124.0,853,5.0,0.832,1937592.0
DEEP,0.244,0,3.9,0.244,0.216,153.0,1487,11.0,2.069,3397647.8
IOTA,0.243,0,1.6,0.243,0.176,135.0,808,4.0,3.407,621979.6
MEW,0.236,0,2.1,0.25,0.249,165.0,1180,6.0,2.471,78807883.6
ETC,0.234,0,3.6,0.234,0.469,234.0,2754,14.0,3.078,6345.6
HIVE,0.234,0,2.2,0.426,0.563,270.0,2071,12.0,1.886,898773.2
WAL,0.231,0,8.3,0.369,0.761,163.0,5833,36.0,2.716,1320026.5
PROVE,0.228,0,7.1,0.239,0.511,127.0,2968,24.0,2.203,418513.5
MOODENG,0.228,0,1.7,0.334,0.251,314.0,891,8.0,2.052,1231283.5
ORCA,0.223,0,2.9,0.437,0.456,149.0,1627,9.0,1.998,28909.0
DOOD,0.22,0,1.7,0.295,0.209,336.0,970,5.0,2.807,22933878.1
GMT,0.218,0,1.9,0.218,0.243,435.0,1074,5.0,1.634,14051389.0
JUP,0.211,0,3.0,0.211,0.209,140.0,778,7.0,2.546,355551.3
ESP,0.211,0,2.8,0.211,0.315,704.0,1005,7.0,0.532,1354158.7
BONK,0.21,0,2.3,0.21,0.208,698.0,1054,6.0,2.255,18898316375.4
BARD,0.209,0,3.2,0.253,0.24,418.0,1392,10.0,2.281,456976.2
LINEA,0.208,0,1.2,0.208,0.327,231.0,543,4.0,1.909,19153184.7
PROS,0.207,0,4.2,0.387,0.525,229.0,5002,25.0,5.269,31916.6
ENS,0.205,0,3.5,0.286,0.211,160.0,2261,11.0,1.658,11759.6
ANIME,0.203,0,1.6,0.203,0.281,406.0,1094,7.0,2.744,13766604.3
AZTEC,0.199,0,2.5,0.25,0.478,290.0,1104,9.0,1.549,3312031.5
HYPER,0.195,0,2.7,0.255,0.448,225.0,2050,9.0,1.132,1048370.5
PRL,0.192,0,2.3,0.278,0.511,46.0,1178,8.0,0.547,517702.5
AERGO,0.19,0,5.6,0.371,0.386,12.0,4894,25.0,2.995,941164.1
PENDLE,0.19,0,2.9,0.203,0.296,190.0,1314,8.0,3.269,17415.2
ONG,0.19,0,1.1,0.19,0.19,173.0,880,3.0,3.648,265257.2
ALT,0.188,0,1.5,0.188,0.154,376.0,1116,4.0,1.766,8110320.0
STEEM,0.187,0,1.2,0.196,0.335,197.0,856,3.0,3.259,345183.6
ATH,0.186,0,4.6,0.261,0.666,335.0,2169,18.0,2.372,8870040.5
QTUM,0.183,0,2.3,0.53,0.534,26.0,2023,8.0,8.373,7723.6
BEAM,0.182,0,0.5,0.182,0.139,121.0,276,1.0,0.914,22854906.6
XCN,0.18,0,2.1,0.486,0.526,57.0,1637,8.0,3.717,5208443.1
GLM,0.18,0,0.9,0.18,0.266,225.0,454,3.0,1.202,665505.0
COMP,0.174,0,2.1,0.174,0.13,109.0,1318,5.0,2.852,947.8
NXPC,0.173,0,3.9,0.182,0.243,83.0,1623,10.0,2.993,64797.5
PUMP,0.172,0,1.1,0.172,0.336,572.0,881,4.0,0.717,82826350.3
MANTRA,0.168,0,1.7,0.168,0.247,120.0,754,6.0,0.731,17497214.6
RVN,0.166,0,1.8,0.489,0.843,33.0,3666,9.0,5.268,3421577.7
ERA,0.166,0,0.8,0.166,0.119,331.0,290,2.0,1.103,577529.6
ZRX,0.166,0,1.9,0.272,0.125,151.0,804,5.0,2.607,359067.3
JST,0.166,0,2.1,0.176,0.216,187.0,753,4.0,0.947,2235816.6
XEC,0.162,0,1.4,0.162,0.211,809.0,893,4.0,2.847,5682800066.2
AUCTION,0.158,0,0.8,0.158,0.123,316.0,678,3.0,2.282,5878.5
MMT,0.153,0,1.0,0.153,0.14,153.0,464,2.0,1.272,540695.5
ENSO,0.151,0,3.7,0.179,0.353,189.0,2716,14.0,2.655,66131.5
PYTH,0.15,0,1.1,0.17,0.123,100.0,775,3.0,3.076,705953.5
ZK,0.15,0,1.6,0.159,0.147,376.0,558,4.0,1.005,7496985.4
VANA,0.147,0,1.8,0.179,0.22,101.0,1034,6.0,2.503,16181.0
YGG,0.147,0,0.3,0.218,0.182,241.0,193,1.0,4168.186,789409.9
ICX,0.146,0,0.6,0.148,0.161,165.0,309,1.0,1.982,977424.9
IQ,0.146,0,0.8,0.154,0.118,537.0,747,3.0,1.177,65959963.6
BIRB,0.144,0,1.1,0.144,0.192,180.0,665,3.0,1.45,677341.4
BAT,0.143,0,1.6,0.157,0.145,190.0,1003,3.0,1.082,861656.9
F,0.142,0,1.1,0.272,0.193,212.0,638,4.0,1.352,12880778.4
HP,0.14,0,0.4,0.14,0.278,88.0,829,2.0,1.226,5415701.7
KNC,0.135,0,0.6,0.251,0.156,448.0,282,2.0,1.467,604443.7
BORA,0.133,0,0.8,0.133,0.313,222.0,1460,3.0,1.136,1932535.0
MIRA,0.13,0,2.7,0.13,0.277,100.0,2237,10.0,2.106,601777.1
UP2,0.128,0,2.8,0.131,0.224,192.0,3308,11.0,6.986,125887.2
WCT,0.128,0,2.3,0.139,0.187,320.0,1401,7.0,3.088,454273.7
ZIL,0.126,0,1.1,0.126,0.142,315.0,851,3.0,2.769,6616804.2
BIGTIME,0.124,0,1.0,0.124,0.265,103.0,615,3.0,1.231,11126627.9
KAITO,0.121,0,1.9,0.188,0.642,303.0,2090,8.0,2.689,88245.4
CKB,0.121,0,0.6,0.184,0.302,110.0,513,2.0,0.739,55375305.3
BLUR,0.12,0,0.5,0.12,0.279,92.0,601,3.0,2.567,2667586.2
BOUNTY,0.12,0,0.9,0.152,0.146,30.0,1210,4.0,1.275,3611760.2
PUNDIX,0.117,0,1.4,0.122,0.21,253.0,1024,5.0,1.307,846503.3
ATOM,0.117,0,1.6,0.117,0.18,1165.0,1372,4.0,3.036,7703.0
MLK,0.117,0,0.8,0.117,0.353,1166.0,1461,3.0,1.926,658721.1
ZKC,0.116,0,1.5,0.119,0.269,145.0,813,5.0,2.654,291727.2
ARK,0.115,0,1.5,0.115,0.522,96.0,1270,5.0,0.688,809306.9
SONIC,0.113,0,2.4,0.113,0.225,59.0,1825,10.0,2.421,1707149.9
EDGE,0.112,0,0.8,0.112,0.075,375.0,1360,3.0,1.474,301170.2
CVC,0.111,0,0.6,0.111,0.077,222.0,497,2.0,0.604,2227314.3
LSK,0.109,0,1.1,0.128,0.177,362.0,686,3.0,0.579,1062252.1
FCT2,0.106,0,0.7,0.124,0.225,355.0,711,3.0,2.527,2930697.0
SOMI,0.105,0,1.2,0.105,0.186,149.0,379,3.0,1.923,361970.9
WAVES,0.104,0,1.4,0.197,0.254,94.0,1154,5.0,4.638,79905.0
RAY,0.103,0,0.7,0.103,0.176,79.0,420,2.0,3.736,36648.3
XTZ,0.103,0,0.4,0.103,0.1,103.0,292,1.0,4.793,68709.3
AXL,0.102,0,1.2,0.213,0.178,102.0,691,4.0,2.132,648990.6
MTL,0.1,0,0.3,0.1,0.094,200.0,329,1.0,0.762,159773.5
RED,0.1,0,0.6,0.1,0.125,167.0,336,1.0,1.398,483154.0
HUNT,0.1,0,0.7,0.235,0.268,333.0,1255,4.0,0.628,2142328.7
COW,0.099,0,0.3,0.099,0.052,493.0,95,0.0,2.517,142881.1
AQT,0.097,0,1.9,0.1,0.294,208.0,3060,9.0,3.829,44759.2
LPT,0.096,0,0.7,0.131,0.347,320.0,538,2.0,2.193,7096.6
MANA,0.096,0,0.8,0.113,0.104,214.0,905,2.0,0.639,713775.6
BLEND,0.094,0,2.0,0.138,0.206,188.0,2273,9.0,17.236,71939.8
T,0.093,0,0.6,0.206,0.113,160.0,554,2.0,1.816,6403958.9
GAS,0.093,0,1.5,0.125,0.123,263.0,1309,5.0,1.873,15675.2
AERO,0.092,0,0.6,0.16,0.194,167.0,269,2.0,4.18,33860.3
A,0.09,0,1.2,0.188,0.227,50.0,1242,3.0,6.968,57243.9
THETA,0.09,0,0.4,0.09,0.134,129.0,312,1.0,1.562,267405.0
AHT,0.087,0,0.2,0.087,0.08,869.0,350,1.0,1.269,41411522.3
ORDER,0.085,0,0.8,0.156,0.267,43.0,521,2.0,1.156,792959.5
MET2,0.085,0,0.7,0.085,0.055,71.0,271,1.0,0.775,493563.8
IOST,0.083,0,0.6,0.083,0.258,167.0,511,2.0,2.256,40317022.7
MINA,0.082,0,1.0,0.082,0.187,164.0,607,3.0,5.61,338213.0
0G,0.081,0,1.2,0.084,0.15,270.0,923,5.0,1.788,134465.8
SAFE,0.081,0,0.9,0.102,0.143,176.0,651,3.0,0.976,411754.3
ORBS,0.08,0,0.3,0.08,0.129,133.0,755,2.0,3.889,2095118.4
CTC,0.08,0,0.8,0.123,0.122,20.0,1350,3.0,0.827,981040.6
SKR,0.08,0,1.4,0.08,0.131,400.0,926,4.0,1.087,4652621.5
EGLD,0.079,0,0.6,0.155,0.109,35.0,676,2.0,2.194,3335.8
DOT,0.078,0,0.7,0.126,0.247,259.0,829,4.0,3.901,19973.2
ASTR,0.077,0,0.4,0.077,0.107,772.0,414,1.0,2.637,3119878.7
META,0.076,0,0.6,0.077,0.342,155.0,1004,3.0,0.421,28371034.3
NEO,0.075,0,0.8,0.075,0.1,249.0,671,2.0,2.084,10135.7
CBK,0.075,0,0.3,0.079,0.145,164.0,317,1.0,2.55,110173.0
SUPER,0.074,0,1.0,0.074,0.304,41.0,403,2.0,1.233,570484.1
TREE,0.073,0,1.1,0.227,0.24,242.0,1219,6.0,4.393,336583.6
KAVA,0.073,0,0.8,0.092,0.293,276.0,719,3.0,2.029,537903.1
WET,0.07,0,0.6,0.085,0.16,143.0,671,2.0,1.207,503265.3
POLYX,0.067,0,1.2,0.131,0.135,167.0,851,4.0,2.165,630669.6
ELSA,0.067,0,1.3,0.15,0.165,35.0,1564,4.0,2.588,548709.3
MED,0.067,0,0.6,0.076,0.236,13.0,1137,2.0,2.373,19042067.2
CRO,0.067,0,1.1,0.067,0.104,333.0,643,3.0,2.458,276069.1
BSV,0.065,0,0.9,0.085,0.169,93.0,1191,4.0,3.596,1673.1
IMX,0.065,0,0.8,0.335,0.295,202.0,528,3.0,0.953,389420.1
VTHO,0.065,0,0.5,0.091,0.078,42.0,601,2.0,1.562,70109202.7
TOSHI,0.062,0,0.6,0.062,0.082,123.0,506,1.0,1.954,224891482.4
ANKR,0.061,0,0.6,0.08,0.1,329.0,593,2.0,4.869,3326485.8
TOKAMAK,0.058,0,0.4,0.086,0.157,16.0,861,2.0,4.971,23570.0
ZKP,0.057,0,0.6,0.105,0.068,142.0,525,1.0,2.241,552723.8
G,0.055,0,0.7,0.056,0.132,142.0,540,3.0,2.65,7045011.5
CELO,0.055,0,0.8,0.111,0.2,551.0,515,2.0,1.57,460044.6
TRUST,0.053,0,1.1,0.06,0.074,169.0,895,3.0,1.198,954429.4
CYBER,0.052,0,0.3,0.064,0.081,95.0,311,1.0,1.069,62264.0
ETHFI,0.051,0,0.6,0.052,0.1,261.0,365,1.0,2.341,135827.8
GRT,0.05,0,0.9,0.065,0.308,500.0,1062,4.0,1.603,4348141.9
DKA,0.048,0,0.4,0.079,0.109,475.0,911,2.0,3.164,3429428.7
MNT,0.046,0,0.3,0.046,0.055,76.0,231,1.0,6.14,40322.7
TAIKO,0.045,0,0.6,0.045,0.245,90.0,391,2.0,0.926,812435.7
USDS,0.044,0,0.1,0.044,0.031,34.0,385,0.0,1.975,12604.1
SUN,0.043,0,0.3,0.043,0.062,426.0,815,1.0,0.959,1872841.4
MVL,0.04,0,0.2,0.04,0.039,198.0,263,0.0,0.558,77736876.7
SYRUP,0.038,0,0.3,0.038,0.144,75.0,403,1.0,1.825,446803.7
POWR,0.037,0,0.4,0.037,0.221,185.0,456,1.0,1.558,423878.9
MOC,0.037,0,0.2,0.037,0.213,31.0,845,2.0,1.593,780345.7
TFUEL,0.036,0,0.4,0.069,0.068,54.0,586,1.0,0.65,11830267.5
BLAST,0.035,0,0.9,0.055,0.159,177.0,1299,4.0,3.924,40983086.8
MASK,0.034,0,0.5,0.108,0.182,115.0,589,2.0,4.384,29779.3
TT,0.034,0,0.2,0.036,0.067,343.0,433,1.0,0.211,161298897.2
ELF,0.033,0,0.5,0.033,0.091,164.0,843,1.0,7.172,39321.0
FLUID,0.027,0,0.4,0.027,0.095,91.0,252,1.0,1.374,11755.4
USD1,0.026,0,0.3,0.026,0.042,18.0,1260,0.0,2.274,11445.7
SKY,0.025,0,0.1,0.025,0.154,253.0,165,1.0,2.267,674285.5
MBL,0.025,0,0.2,0.026,0.121,62.0,350,1.0,0.359,182890193.2
WIF,0.025,0,0.1,0.025,0.044,63.0,150,0.0,1.16,153185.1
USDE,0.025,0,0.1,0.025,0.033,25.0,565,0.0,6.392,13576.4
GAME2,0.024,0,0.2,0.026,0.1,6.0,1543,1.0,1.061,39355227.8
SC,0.022,0,0.3,0.022,0.047,215.0,479,1.0,0.675,157759363.9
QKC,0.022,0,0.1,0.022,0.111,110.0,284,0.0,1.266,7376198.7
