종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
ASTR,0.059,0,0.3,0.059,0.257,117.0,264,1.0,0.941,15821341.4
MLK,0.056,0,0.7,0.125,0.256,560.0,1211,3.0,2.42,486399.1
GAME2,0.054,0,0.4,0.078,0.117,14.0,1103,1.0,0.437,110945596.4
BORA,0.054,0,0.5,0.054,0.059,46.0,688,2.0,0.776,1515850.2
IOST,0.053,0,0.3,0.053,0.167,177.0,251,1.0,0.736,111399028.7
API3,0.053,0,0.7,0.101,0.164,299.0,448,2.0,1.797,140004.5
ORDER,0.051,0,0.8,0.052,0.175,255.0,554,3.0,2.545,420842.8
1INCH,0.047,0,0.4,0.047,0.081,79.0,236,1.0,0.657,1036050.8
USDS,0.047,0,0.1,0.047,0.005,43.0,160,0.0,0.832,19377.1
ANKR,0.037,0,0.4,0.037,0.115,186.0,399,1.0,1.813,9748897.2
MVL,0.032,0,0.3,0.038,0.082,20.0,411,1.0,0.259,145773990.1
USD1,0.019,0,0.1,0.019,0.046,11.0,900,0.0,1.475,28224.4
USDE,0.001,0,0.0,0.003,0.002,2.0,78,0.0,0.969,17353.4
