종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
XAUT,0.844,0,3.8,1.172,0.972,469.0,1064,8.0,2.634,16.2
MED,0.843,0,6.5,1.22,0.937,61.0,10552,32.0,8.105,11269747.2
BCH,0.813,0,10.6,0.822,0.559,489.0,4683,32.0,3.381,183.8
AVAX,0.791,0,4.9,0.882,0.765,249.0,2358,16.0,2.632,8182.0
NEAR,0.782,0,31.8,0.968,1.395,221.0,14000,133.0,4.012,37045.6
IP,0.758,0,17.2,0.764,0.666,83.0,6886,50.0,2.174,482082.8
ICX,0.756,0,10.3,2.376,4.473,85.0,24508,147.0,8.643,499741.2
SHIB,0.75,0,13.0,0.774,0.506,499.0,5781,31.0,2.787,36084370277.9
0G,0.746,0,7.4,0.971,1.465,101.0,6094,43.0,2.995,106918.5
ORCA,0.723,0,35.9,1.895,1.346,93.0,36335,198.0,3.155,12449.7
OP,0.713,0,7.1,0.751,0.514,303.0,1599,17.0,2.66,595971.8
SAHARA,0.706,0,36.8,0.707,4.784,91.0,25925,188.0,1.08,45656997.9
CYBER,0.704,0,1.1,0.719,0.134,144.0,403,2.0,2.104,46477.3
FF,0.682,0,3.8,0.703,0.449,145.0,1431,9.0,1.385,1397548.8
PUMP,0.666,0,2.9,0.666,0.214,476.0,1017,5.0,1.247,81978457.2
ALGO,0.65,0,5.6,0.742,0.461,194.0,1517,13.0,2.656,2003559.1
HBAR,0.649,0,12.3,0.649,3.328,1298.0,2544,26.0,1.567,10254322.8
TRUST,0.647,0,5.2,1.169,1.478,79.0,3961,21.0,2.12,614880.0
RENDER,0.645,0,10.3,0.679,0.376,111.0,4193,25.0,3.87,22926.0
MIRA,0.617,0,5.5,0.655,0.495,74.0,3578,19.0,15.38,67247.4
VIRTUAL,0.612,0,16.6,1.493,1.567,129.0,6259,54.0,1.772,174119.1
AZTEC,0.605,0,3.2,0.605,0.524,403.0,1115,10.0,2.388,4220674.4
TFUEL,0.579,0,1.4,0.628,0.613,40.0,904,3.0,0.593,17341738.6
STRAX,0.558,0,6.8,0.558,0.383,1396.0,4645,22.0,1.574,23519737.8
IRYS,0.555,0,5.6,0.604,0.286,654.0,2734,17.0,2.275,6746264.3
ZKC,0.548,0,2.3,0.881,1.569,148.0,2536,13.0,4.276,283189.4
FLOCK,0.547,0,8.2,1.317,1.216,99.0,7189,46.0,2.155,695307.7
DOOD,0.543,0,8.2,0.641,0.402,217.0,3207,23.0,0.987,73338482.7
JTO,0.531,0,17.1,0.703,0.999,230.0,6452,62.0,3.098,135949.1
PROS,0.517,0,7.0,0.603,0.628,65.0,6585,19.0,2.159,42867.4
MOCA,0.517,0,1.2,0.544,0.184,155.0,330,2.0,1.124,11352838.8
BIO,0.498,0,12.2,0.688,0.681,131.0,5826,44.0,1.68,3062209.8
WAVES,0.496,0,15.9,1.93,1.993,66.0,20049,105.0,2.957,197980.0
CHZ,0.478,0,11.2,0.844,2.311,141.0,7416,50.0,3.126,3040013.3
ZBT,0.475,0,17.6,0.548,1.131,205.0,6088,58.0,1.242,1200689.4
SAND,0.454,0,5.2,0.473,0.218,214.0,1648,10.0,2.545,1576620.1
ESP,0.452,0,5.0,0.461,0.271,100.0,1732,10.0,0.656,1872980.1
PLUME,0.45,0,3.8,0.45,0.404,643.0,679,9.0,1.2,20069594.3
FIL,0.443,0,3.4,0.443,0.337,2214.0,1823,8.0,4.071,33040.9
AAVE,0.428,0,1.8,0.431,0.355,310.0,1074,5.0,3.518,227.6
MOVE,0.423,0,10.6,0.51,0.581,397.0,3551,27.0,1.335,20980188.9
HIVE,0.42,0,2.9,0.468,0.355,166.0,1459,8.0,2.43,607222.0
KITE,0.414,0,9.7,0.414,0.52,690.0,2737,20.0,0.973,988530.4
BERA,0.412,0,6.3,0.412,0.564,823.0,1600,16.0,1.285,317401.9
LAYER,0.405,0,6.3,0.405,0.484,101.0,2261,15.0,0.617,3974265.5
MOC,0.394,0,1.1,0.394,0.417,99.0,914,2.0,1.796,1995252.4
POL,0.376,0,2.9,0.376,0.256,121.0,903,7.0,1.637,3352639.9
BOUNTY,0.37,0,1.0,0.37,0.049,1851.0,351,1.0,0.535,5055490.9
INJ,0.369,0,3.7,0.663,0.316,154.0,2206,13.0,3.303,8817.5
SOON,0.367,0,3.7,0.422,0.479,141.0,2297,11.0,0.674,1566006.7
PIEVERSE,0.363,0,11.2,0.782,1.102,230.0,6204,40.0,3.038,93093.2
MLK,0.36,0,1.4,0.433,0.112,46.0,1371,4.0,2.143,665797.6
2Z,0.358,0,2.7,0.358,0.183,299.0,900,5.0,0.919,1579639.9
ARB,0.355,0,6.0,0.355,0.376,237.0,1739,11.0,2.469,1828912.1
ICP,0.354,0,10.3,0.378,0.465,115.0,5206,40.0,3.473,11124.6
ANIME,0.353,0,1.5,0.355,0.179,223.0,591,4.0,2.523,15025235.3
DEEP,0.344,0,3.4,0.388,0.265,270.0,1197,9.0,1.543,3366251.8
STX,0.34,0,5.2,0.344,0.346,262.0,2021,13.0,1.774,956225.2
ATH,0.338,0,4.7,0.338,0.221,106.0,2114,15.0,2.645,11341650.8
MBL,0.337,0,1.9,0.446,0.234,29.0,1451,5.0,0.411,273138960.7
MON,0.337,0,2.0,0.338,0.122,308.0,535,4.0,3.288,1973583.5
BONK,0.335,0,2.8,0.335,0.461,373.0,1001,7.0,3.05,16803561215.0
WAL,0.333,0,4.3,0.36,0.315,50.0,2843,15.0,2.006,738538.3
LA,0.333,0,4.9,0.347,0.329,180.0,1062,11.0,1.44,3038529.9
TREE,0.331,0,4.2,0.766,1.317,67.0,2794,20.0,5.842,245728.3
AGLD,0.331,0,4.3,0.331,0.242,122.0,1835,10.0,0.778,575017.5
BIGTIME,0.329,0,1.3,0.448,0.507,210.0,883,4.0,1.331,9591373.4
STORJ,0.329,0,1.8,0.329,0.13,149.0,749,4.0,1.112,1573091.4
ZIL,0.325,0,1.5,0.325,0.144,295.0,644,3.0,2.667,7994054.7
CFG,0.323,0,5.8,0.347,0.429,264.0,2297,22.0,1.902,487880.3
QTUM,0.318,0,0.7,0.318,0.324,114.0,521,2.0,3.981,17775.6
WCT,0.318,0,0.8,0.318,0.143,167.0,420,2.0,2.138,483220.1
MMT,0.316,0,2.4,0.316,0.333,1580.0,1245,8.0,1.085,560287.9
ZK,0.315,0,6.4,0.349,0.364,630.0,1751,14.0,1.493,7712630.5
FLUID,0.315,0,1.2,0.341,0.284,524.0,454,3.0,1.464,21108.4
ZRO,0.314,0,5.4,0.7,0.4,242.0,2536,16.0,1.755,65544.1
GRT,0.309,0,2.3,0.382,0.207,267.0,925,6.0,1.184,4830750.3
PUNDIX,0.303,0,2.7,0.366,0.377,127.0,725,6.0,1.31,1102071.4
META,0.301,0,1.1,0.304,0.271,64.0,857,3.0,0.466,26316523.8
A,0.298,0,1.6,0.298,0.119,298.0,756,3.0,0.675,2843210.7
ZETA,0.296,0,2.3,0.296,0.484,423.0,1184,7.0,1.317,1485187.9
PEPE,0.295,0,4.5,0.383,0.344,155.0,1590,11.0,3.55,39940142756.2
AKT,0.295,0,6.9,0.446,0.344,66.0,3285,22.0,2.529,54154.2
JST,0.281,0,1.9,0.281,0.25,122.0,627,4.0,0.752,1986840.8
SPK,0.279,0,3.7,0.285,0.257,264.0,1607,10.0,1.613,5073723.1
PROVE,0.278,0,5.1,0.316,0.393,87.0,1704,14.0,1.57,327754.0
PYTH,0.274,0,3.1,0.279,0.428,196.0,1531,11.0,1.181,1340547.8
APT,0.269,0,8.6,0.274,0.389,214.0,3934,30.0,3.821,48492.8
W,0.267,0,4.8,0.35,0.439,111.0,1644,12.0,1.278,14502756.2
ENS,0.261,0,3.8,0.265,0.288,67.0,1756,10.0,1.95,8920.3
ASTR,0.256,0,6.5,0.447,0.71,100.0,3882,17.0,1.547,9115518.4
BLUR,0.253,0,1.4,0.275,0.265,633.0,753,5.0,1.66,2941701.0
LINEA,0.253,0,3.2,0.291,0.243,165.0,962,6.0,1.83,17507308.2
AVNT,0.252,0,2.8,0.252,0.496,504.0,968,7.0,1.361,1501705.8
BARD,0.252,0,7.3,0.266,0.453,82.0,2970,23.0,1.24,890996.8
HYPER,0.246,0,1.7,0.351,0.153,55.0,645,3.0,0.894,2442424.2
ARKM,0.24,0,1.9,0.24,0.213,266.0,554,4.0,1.092,701259.4
YGG,0.235,0,1.8,0.235,0.344,471.0,1296,7.0,4.513,651900.8
BORA,0.232,0,2.1,1.607,1.384,31.0,2551,13.0,1.24,2630027.1
API3,0.227,0,1.7,0.227,0.187,324.0,816,4.0,2.933,108798.0
EDGE,0.218,0,0.5,0.218,0.059,1089.0,651,1.0,0.673,486277.7
ALT,0.218,0,1.6,0.28,0.258,163.0,861,6.0,2.104,5629531.4
ORDER,0.218,0,1.8,0.661,0.799,62.0,1774,10.0,1.517,899869.6
HOLO,0.214,0,0.8,0.216,0.193,182.0,502,2.0,0.685,924255.2
RED,0.214,0,1.5,0.219,0.15,372.0,482,3.0,2.049,295986.4
AXS,0.2,0,2.8,0.377,0.341,241.0,1473,8.0,2.483,43710.4
BSV,0.2,0,1.3,0.2,0.104,286.0,636,3.0,4.249,874.9
LSK,0.192,0,1.0,0.195,0.082,105.0,466,2.0,0.996,1122716.4
ZKP,0.191,0,0.9,0.729,0.787,306.0,582,4.0,2.923,437177.2
KNC,0.19,0,0.5,0.19,0.086,380.0,205,1.0,0.973,610627.9
ATOM,0.189,0,2.2,0.301,0.243,187.0,1348,6.0,4.933,6984.9
TRAC,0.186,0,1.5,0.207,0.157,88.0,1236,5.0,2.125,98722.0
ETC,0.185,0,2.9,0.185,0.123,123.0,1927,8.0,2.127,8949.8
CKB,0.184,0,0.5,0.184,0.103,141.0,201,1.0,1.25,41180587.4
SIGN,0.179,0,1.7,0.27,0.386,357.0,613,6.0,1.506,18741051.5
TAIKO,0.177,0,0.5,0.177,0.163,222.0,158,1.0,0.667,1778417.5
MOODENG,0.174,0,3.5,0.188,0.165,127.0,1409,9.0,1.588,1393507.1
XEC,0.173,0,0.7,0.308,0.136,114.0,512,2.0,1.905,2394884493.1
ZORA,0.172,0,2.4,0.21,0.434,245.0,843,9.0,0.938,20432322.9
KERNEL,0.17,0,0.4,0.17,0.102,41.0,348,1.0,1.479,635581.7
G,0.168,0,0.7,0.326,0.158,230.0,353,2.0,0.601,27034681.4
NXPC,0.168,0,1.9,0.265,0.188,44.0,1469,6.0,3.11,53791.2
TIA,0.166,0,0.8,0.323,0.206,165.0,351,2.0,1.389,86774.0
POLYX,0.163,0,1.4,0.199,0.137,156.0,624,4.0,3.14,729638.8
SOMI,0.161,0,2.4,0.173,0.23,62.0,860,6.0,2.089,520284.1
CELO,0.16,0,0.5,0.16,0.102,802.0,480,1.0,1.137,510779.6
ZAMA,0.154,0,0.8,0.154,0.155,385.0,644,2.0,0.522,6758760.0
SENT,0.153,0,2.1,0.208,0.204,48.0,936,6.0,1.239,5267329.0
PENDLE,0.152,0,2.2,0.364,0.212,274.0,1044,7.0,2.909,15359.1
ELSA,0.15,0,1.2,0.161,0.267,250.0,945,5.0,0.742,2078685.4
BTT,0.145,0,1.1,0.145,0.091,132.0,782,3.0,2.842,319609442099.1
TOSHI,0.145,0,1.0,0.145,0.179,182.0,425,2.0,1.71,427694111.4
IMX,0.14,0,0.8,0.14,0.168,175.0,216,2.0,1.102,508729.5
IQ,0.137,0,0.7,0.138,0.056,60.0,492,1.0,0.225,422978581.3
MNT,0.137,0,0.5,0.183,0.153,572.0,185,1.0,10.235,30911.2
QKC,0.135,0,0.3,0.135,0.05,90.0,552,1.0,2.05,5636388.2
KAITO,0.134,0,1.1,0.145,0.129,42.0,593,3.0,2.395,116455.6
LPT,0.134,0,0.4,0.135,0.081,455.0,286,1.0,1.696,15187.4
CTC,0.132,0,2.2,0.132,0.422,330.0,1961,7.0,1.407,1476328.8
BAT,0.128,0,0.5,0.128,0.067,642.0,306,1.0,0.808,1317373.2
AUCTION,0.128,0,1.2,0.128,0.094,642.0,452,2.0,2.151,6118.0
PRL,0.128,0,1.7,0.128,0.127,128.0,860,5.0,0.939,462868.1
AWE,0.126,0,1.2,0.137,0.255,57.0,633,3.0,1.05,1904499.2
XTZ,0.125,0,0.5,0.125,0.104,69.0,377,1.0,2.67,88269.0
CRO,0.124,0,1.3,0.124,0.104,138.0,928,4.0,9.731,185171.8
FCT2,0.124,0,1.2,0.124,0.171,207.0,666,4.0,0.562,24802453.4
ONG,0.124,0,0.8,0.124,0.124,309.0,492,2.0,3.55,377749.2
POWR,0.124,0,0.4,0.124,0.132,177.0,292,1.0,1.467,453499.9
CPOOL,0.123,0,1.3,0.123,0.111,176.0,829,3.0,0.705,3611017.4
B3,0.12,0,2.6,0.12,0.225,602.0,1621,9.0,2.702,83526409.4
VTHO,0.12,0,0.7,0.121,0.074,68.0,527,2.0,1.246,104282382.2
NEO,0.12,0,1.0,0.12,0.105,240.0,601,2.0,3.295,8454.9
ETHFI,0.119,0,0.6,0.16,0.178,668.0,454,2.0,2.235,129731.7
MEW,0.119,0,1.1,0.13,0.108,140.0,853,4.0,4.072,49176015.2
VANA,0.118,0,1.3,0.119,0.124,48.0,710,3.0,2.942,13383.4
VET,0.117,0,1.6,0.117,0.099,195.0,1128,3.0,1.441,5531680.8
GMT,0.117,0,1.6,0.117,0.174,78.0,676,3.0,0.994,17391005.0
CARV,0.115,0,1.0,0.205,0.13,382.0,833,3.0,1.71,588216.1
SYRUP,0.112,0,0.7,0.112,0.126,186.0,208,1.0,1.498,449986.3
KAVA,0.11,0,1.0,0.111,0.088,223.0,611,2.0,2.11,570564.5
BIRB,0.11,0,1.3,0.11,0.122,13.0,852,2.0,0.826,1596295.2
AERGO,0.106,0,2.1,0.106,0.136,96.0,1353,6.0,3.695,1433801.9
ANKR,0.106,0,0.5,0.106,0.072,177.0,372,1.0,4.127,3466639.5
XCN,0.105,0,0.7,0.105,0.171,32.0,305,1.0,3.182,5950158.1
UNI,0.104,0,1.1,0.107,0.192,101.0,914,4.0,6.688,6970.6
SKR,0.101,0,0.8,0.101,0.426,505.0,426,3.0,0.869,9684609.9
AQT,0.101,0,0.8,0.109,0.175,254.0,513,2.0,1.405,70827.1
1INCH,0.101,0,0.6,0.101,0.054,127.0,181,1.0,0.759,804165.7
BLEND,0.1,0,2.3,0.28,0.197,96.0,2126,8.0,3.895,279493.6
SONIC,0.097,0,1.4,0.097,0.179,97.0,728,4.0,0.771,4957939.4
GLM,0.093,0,1.0,0.108,0.238,306.0,392,3.0,0.906,847380.3
IOTA,0.092,0,1.1,0.132,0.129,131.0,588,3.0,3.072,686767.2
DKA,0.091,0,1.0,0.091,0.106,182.0,1026,3.0,0.994,12002182.7
TOKAMAK,0.091,0,1.4,0.092,0.111,62.0,2367,5.0,5.009,53082.1
RAY,0.09,0,0.7,0.09,0.13,30.0,750,2.0,1.762,54975.5
ELF,0.086,0,0.4,0.086,0.101,430.0,482,1.0,5.615,105146.9
IOST,0.084,0,0.5,0.084,0.047,93.0,296,1.0,1.174,66922798.8
POKT,0.083,0,1.1,0.083,0.191,119.0,731,4.0,0.854,20927952.0
ONT,0.083,0,0.8,0.083,0.211,103.0,780,3.0,1.83,704104.9
MET2,0.079,0,0.4,0.079,0.13,397.0,140,1.0,0.727,496889.8
SKY,0.077,0,0.3,0.077,0.028,59.0,136,0.0,2.188,468218.3
BREV,0.076,0,0.9,0.076,0.17,759.0,415,2.0,1.264,1360500.6
USDE,0.075,0,0.1,0.075,0.004,29.0,131,0.0,1.603,20846.0
HP,0.074,0,0.4,0.074,0.076,68.0,399,1.0,1.308,7709196.5
HUNT,0.073,0,0.3,0.075,0.089,37.0,228,1.0,0.606,3073517.4
SUPER,0.072,0,0.4,0.072,0.063,360.0,208,1.0,1.118,646205.7
ARK,0.071,0,0.7,0.132,0.173,51.0,536,2.0,0.792,943073.4
WET,0.068,0,0.5,0.068,0.127,48.0,527,2.0,1.164,671436.8
GAS,0.068,0,1.1,0.107,0.146,97.0,1096,4.0,3.831,8620.7
ORBS,0.066,0,0.8,0.066,0.207,165.0,984,2.0,10.125,1481906.8
EGLD,0.066,0,0.1,0.068,0.045,350.0,269,1.0,4.224,3506.2
THETA,0.066,0,0.4,0.066,0.065,94.0,202,1.0,1.644,284668.2
RVN,0.064,0,0.5,0.064,0.033,107.0,514,1.0,4.088,3672071.5
BEAM,0.063,0,0.3,0.063,0.059,208.0,171,1.0,2.474,18178818.7
ZRX,0.062,0,0.4,0.09,0.199,155.0,206,1.0,1.84,518999.8
CBK,0.06,0,0.4,0.06,0.089,150.0,442,2.0,0.846,470544.8
F,0.058,0,0.3,0.058,0.096,194.0,230,1.0,1.046,11013925.3
AERO,0.056,0,0.3,0.059,0.161,125.0,207,1.0,3.079,51985.5
UP2,0.055,0,0.9,0.055,0.101,39.0,1364,3.0,5.628,63473.8
GAME2,0.052,0,0.4,0.052,0.041,20.0,716,1.0,0.414,111257398.7
WAXP,0.052,0,0.4,0.083,0.044,189.0,503,1.0,1.369,6071186.4
ARDR,0.051,0,0.8,0.055,0.164,85.0,954,3.0,1.218,2540246.1
TT,0.051,0,0.3,0.052,0.067,34.0,205,1.0,0.213,324625704.0
MANA,0.05,0,0.2,0.05,0.057,99.0,336,1.0,0.486,2322338.1
STEEM,0.047,0,0.4,0.063,0.068,59.0,294,1.0,1.742,798394.9
SNT,0.047,0,0.2,0.047,0.362,468.0,276,1.0,0.554,46593617.1
ERA,0.046,0,0.5,0.075,0.079,77.0,282,1.0,1.086,802561.5
WIF,0.045,0,0.1,0.045,0.026,226.0,95,0.0,1.463,143371.0
MVL,0.045,0,0.3,0.05,0.082,29.0,345,1.0,0.461,104354712.4
SC,0.044,0,0.3,0.044,0.028,34.0,385,1.0,0.705,191855561.1
SAFE,0.042,0,0.3,0.069,0.134,212.0,256,1.0,1.205,525075.4
MASK,0.041,0,0.4,0.041,0.044,414.0,435,1.0,3.537,28371.3
AHT,0.04,0,0.3,0.044,0.087,59.0,458,1.0,1.235,49439039.6
CVC,0.038,0,0.4,0.048,0.086,64.0,265,1.0,1.309,2458973.8
SUN,0.036,0,0.2,0.036,0.082,45.0,233,1.0,1.869,2056830.4
USD1,0.036,0,0.3,0.047,0.036,13.0,956,0.0,0.327,53755.4
COMP,0.034,0,0.2,0.034,0.042,113.0,300,1.0,1.574,1184.1
MTL,0.034,0,0.2,0.046,0.06,69.0,253,1.0,0.572,230317.8
MINA,0.033,0,0.4,0.133,0.131,221.0,357,2.0,4.575,257616.3
NEWT,0.028,0,0.3,0.043,0.088,275.0,428,1.0,2.811,334762.9
COW,0.018,0,0.1,0.018,0.035,31.0,99,0.0,1.876,161484.6
USDS,0.005,0,0.0,0.005,0.005,4.0,105,0.0,2.287,12818.2
