종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
BERA,1.016,0,11.6,1.036,0.773,189.0,5268,41.0,4.997,77162.6
ZORA,1.009,0,36.4,1.326,2.999,103.0,16696,127.0,1.174,21800361.5
SUI,0.971,0,37.6,0.972,2.539,157.0,24670,196.0,7.151,51757.6
CHZ,0.929,0,26.3,0.949,0.94,97.0,10939,85.0,2.849,2296336.0
PENGU,0.908,0,13.5,0.908,1.376,336.0,3413,40.0,0.969,121417685.7
KITE,0.9,0,10.1,0.904,0.918,87.0,5125,35.0,0.982,1032559.0
ARKM,0.869,0,8.0,0.869,0.495,280.0,2484,21.0,1.497,461523.6
AUCTION,0.864,0,2.2,0.898,0.156,665.0,837,5.0,1.762,5403.6
STX,0.832,0,7.4,0.832,0.979,462.0,4144,28.0,6.079,311798.0
RENDER,0.812,0,31.5,0.962,0.809,148.0,15910,129.0,3.031,9791.3
SAND,0.809,0,11.0,0.973,1.339,299.0,8773,58.0,5.382,994181.9
WLFI,0.774,0,5.9,0.776,0.649,147.0,2429,16.0,2.057,694020.1
ATH,0.764,0,12.1,1.142,0.542,163.0,4038,43.0,3.353,7457376.9
AXS,0.761,0,9.0,0.761,0.762,448.0,4636,28.0,2.51,50810.4
B3,0.749,0,9.4,0.785,0.841,152.0,3493,28.0,0.733,417834941.4
ICP,0.727,0,29.3,0.959,0.586,476.0,10700,90.0,3.025,5601.9
XAUT,0.703,0,3.4,0.712,0.699,801.0,1316,8.0,4.604,12.4
PRL,0.679,0,23.5,1.83,1.827,92.0,20678,138.0,1.658,263245.0
ENA,0.67,0,13.1,1.281,0.773,525.0,3868,38.0,2.307,3476242.9
ENSO,0.67,0,4.2,0.708,0.231,440.0,2130,13.0,3.801,27323.5
MEGA,0.669,0,9.2,0.697,1.03,196.0,7151,40.0,2.928,936558.3
SHIB,0.651,0,19.0,0.661,2.394,840.0,10168,60.0,2.593,40469598767.8
APT,0.649,0,7.7,0.676,1.034,251.0,3293,25.0,5.823,12520.7
SOON,0.637,0,9.5,0.674,0.602,789.0,4960,27.0,1.285,979558.8
FF,0.622,0,14.3,0.622,0.654,178.0,4188,46.0,1.444,2143104.5
AZTEC,0.622,0,7.3,0.964,1.188,88.0,7111,38.0,2.432,2783492.0
POL,0.618,0,6.0,0.743,0.563,145.0,1898,14.0,0.967,4261817.8
SIGN,0.613,0,9.9,0.683,1.237,128.0,5327,45.0,1.436,19015909.2
NXPC,0.607,0,5.3,0.607,0.403,289.0,2104,12.0,3.252,59092.1
ZETA,0.604,0,2.7,0.606,0.29,1215.0,1210,7.0,2.331,379953.1
ETC,0.6,0,10.9,0.752,1.051,400.0,7713,35.0,3.909,4146.8
TAO,0.58,0,11.5,0.685,0.64,886.0,3941,35.0,4.802,133.3
AAVE,0.563,0,7.1,0.564,0.583,706.0,4043,27.0,2.517,507.6
PEPE,0.558,0,7.4,0.585,2.003,360.0,3898,31.0,2.638,41060946391.8
DOT,0.554,0,4.6,0.554,0.815,397.0,2754,16.0,2.749,43403.5
MON,0.551,0,6.6,0.692,0.641,320.0,2698,20.0,4.283,929985.4
W,0.551,0,11.2,1.071,1.017,403.0,4726,29.0,1.522,8783002.2
KAT,0.543,0,5.5,0.703,0.439,201.0,3274,17.0,0.872,28075797.4
LINK,0.539,0,16.5,0.774,3.206,269.0,10415,75.0,6.213,6803.9
INJ,0.533,0,19.2,0.627,1.253,298.0,8238,74.0,3.1,4926.6
BONK,0.527,0,4.0,0.602,0.523,521.0,2011,12.0,2.224,5906650673.4
WAL,0.523,0,10.8,2.24,1.717,72.0,15584,80.0,6.412,210045.0
0G,0.515,0,3.2,0.536,0.537,206.0,2079,12.0,3.108,83034.7
PLUME,0.513,0,7.9,0.518,0.396,275.0,1466,20.0,2.16,5405690.2
ZBT,0.511,0,6.0,0.511,0.414,116.0,1965,14.0,0.961,983936.4
SPK,0.503,0,6.5,0.52,0.363,457.0,2437,17.0,1.956,2289399.3
UNI,0.497,0,5.1,0.567,0.266,277.0,3008,16.0,3.473,9994.9
IP,0.491,0,21.1,0.56,0.929,100.0,11286,84.0,3.635,138484.8
A,0.485,0,2.1,0.492,0.258,156.0,1547,7.0,1.113,2064191.0
AVAX,0.47,0,9.7,1.845,1.522,133.0,5839,38.0,2.623,4543.2
UP2,0.465,0,5.2,0.72,0.411,155.0,2632,18.0,0.806,1551331.3
IN,0.459,0,11.1,0.479,0.486,712.0,3380,30.0,1.068,2793950.2
AWE,0.459,0,3.7,0.482,0.339,74.0,1695,10.0,4.364,687487.3
AGLD,0.458,0,6.2,2.71,3.26,86.0,13899,79.0,2.056,157761.3
BIRB,0.456,0,2.5,0.543,0.108,100.0,1238,5.0,1.108,883500.8
ID,0.454,0,17.1,0.469,0.739,194.0,11245,74.0,3.012,1621537.0
CPOOL,0.447,0,13.9,0.789,0.654,91.0,5406,33.0,1.529,1058617.8
CFG,0.442,0,20.2,0.619,0.788,210.0,7246,71.0,2.043,390526.2
PUNDIX,0.441,0,6.2,0.516,0.366,75.0,2640,18.0,0.779,1230367.1
TRUMP,0.439,0,12.5,0.57,0.486,59.0,5913,38.0,2.657,16266.0
STORJ,0.419,0,4.3,0.419,0.463,233.0,2359,13.0,1.92,2034219.6
GMT,0.416,0,6.5,0.548,0.487,378.0,2259,19.0,1.593,16303525.7
PUMP,0.406,0,3.4,0.406,0.951,338.0,1298,9.0,1.563,76608287.1
HYPER,0.394,0,4.1,0.445,0.673,207.0,1574,12.0,0.931,2564006.6
AKT,0.392,0,10.7,0.528,0.551,130.0,5510,37.0,4.249,50621.3
MOVE,0.391,0,7.7,0.461,0.618,408.0,3297,24.0,1.333,8192623.4
QTUM,0.377,0,2.8,0.459,0.339,118.0,1865,9.0,4.216,16886.8
LAYER,0.364,0,4.4,0.364,0.864,1822.0,2515,15.0,0.757,4163983.3
IOTA,0.362,0,2.7,0.393,0.336,846.0,1870,11.0,2.677,568424.3
PROS,0.337,0,7.4,0.421,0.398,40.0,5423,21.0,4.037,69277.0
MED,0.325,0,0.9,0.325,0.214,407.0,1400,4.0,1.43,24082537.3
BREV,0.311,0,1.4,0.311,0.304,389.0,535,3.0,0.756,1107500.0
POWR,0.309,0,1.2,0.318,0.134,142.0,1012,4.0,4.021,165082.3
LINEA,0.309,0,2.4,0.326,0.583,281.0,971,8.0,2.868,10817458.9
FIL,0.306,0,7.5,0.402,0.385,383.0,3377,22.0,3.018,34088.9
OPEN,0.302,0,7.0,0.517,0.342,71.0,2709,17.0,1.334,349220.1
META,0.298,0,1.4,0.352,0.426,169.0,920,6.0,0.638,26064153.1
MTL,0.294,0,1.6,0.451,0.313,65.0,1340,5.0,1.089,173813.3
ENS,0.292,0,8.3,0.357,0.586,209.0,4575,27.0,4.705,2476.2
AVNT,0.292,0,3.4,0.338,0.404,480.0,1668,12.0,2.231,1009207.0
ANIME,0.29,0,1.8,0.29,0.286,322.0,883,4.0,2.574,5700622.8
VVV,0.289,0,7.4,0.32,0.258,83.0,3283,21.0,2.837,1249.2
MLK,0.289,0,1.2,0.289,0.168,1444.0,1423,3.0,3.13,365527.0
ZAMA,0.287,0,3.9,0.483,1.34,1025.0,2989,12.0,3.374,1161137.5
ME,0.286,0,5.5,0.286,0.492,204.0,2082,16.0,0.65,4210891.6
WCT,0.284,0,2.0,0.419,0.278,167.0,1207,7.0,2.373,517624.4
CC,0.275,0,5.3,0.275,0.448,211.0,1583,13.0,5.731,472530.6
JUP,0.271,0,5.3,0.491,0.393,296.0,1922,17.0,1.63,301719.7
ORCA,0.268,0,4.9,0.59,0.613,240.0,2967,15.0,2.227,18340.4
MANTRA,0.268,0,5.7,0.323,0.46,192.0,1928,15.0,1.288,45088301.1
MINA,0.265,0,1.8,0.385,0.236,181.0,1083,6.0,6.137,268069.6
PENDLE,0.264,0,6.1,0.337,0.318,240.0,3298,19.0,2.13,16449.9
CARV,0.261,0,2.0,0.277,0.12,735.0,1272,5.0,1.597,295302.6
TOSHI,0.261,0,2.0,0.323,0.272,257.0,936,6.0,1.226,359224683.9
2Z,0.261,0,2.2,0.261,0.178,201.0,1234,5.0,1.546,1167599.8
NEWT,0.26,0,2.3,0.371,0.411,200.0,1491,7.0,1.734,384126.2
YGG,0.259,0,1.3,0.288,0.128,66.0,858,3.0,2.06,348552.6
LA,0.257,0,5.8,0.299,0.444,151.0,1814,18.0,0.586,2484356.9
WAXP,0.255,0,1.2,0.26,0.281,139.0,759,3.0,2.2,3188049.8
POLYX,0.25,0,4.9,0.252,0.178,141.0,3147,16.0,2.332,523220.6
AHT,0.249,0,1.1,0.249,0.201,192.0,961,4.0,0.84,41157690.4
BARD,0.247,0,5.4,0.25,0.316,494.0,2542,19.0,2.078,422333.7
ARK,0.247,0,7.8,0.37,0.398,204.0,3861,29.0,0.804,1195365.0
XEC,0.247,0,2.0,0.247,0.672,165.0,1578,7.0,0.974,12190180675.7
ALT,0.245,0,4.7,0.245,0.231,117.0,1474,10.0,0.594,28751817.6
AQT,0.244,0,3.9,0.395,0.571,99.0,4158,21.0,3.154,51175.7
BSV,0.244,0,6.1,0.315,0.151,162.0,3332,12.0,3.188,886.5
BLAST,0.239,0,2.6,0.239,0.255,266.0,2130,10.0,3.933,45232455.9
MOODENG,0.239,0,2.0,0.412,0.431,365.0,1087,7.0,1.815,699439.0
OP,0.239,0,2.3,0.79,0.967,479.0,1203,15.0,12.35,261057.5
ESP,0.236,0,0.9,0.253,0.494,208.0,1012,4.0,1.844,379448.7
ZKP,0.231,0,1.7,0.251,0.185,160.0,1197,4.0,0.727,1247676.2
RVN,0.222,0,2.2,0.222,0.455,201.0,1305,8.0,4.308,4009833.7
GAS,0.222,0,3.4,0.222,0.548,123.0,3116,12.0,2.752,11202.0
SNT,0.207,0,1.8,0.207,0.37,122.0,1725,6.0,0.588,30818937.6
WET,0.205,0,2.5,0.234,0.253,119.0,1064,6.0,0.415,3408167.9
QKC,0.205,0,0.5,0.205,0.088,685.0,425,1.0,0.984,14176498.4
FLUID,0.204,0,2.0,0.542,0.762,75.0,2664,13.0,2.583,8614.7
BIGTIME,0.201,0,2.3,0.201,0.429,335.0,1349,8.0,0.752,11220554.1
PYTH,0.199,0,2.6,0.366,0.202,254.0,1552,8.0,1.478,1142307.6
SONIC,0.198,0,4.0,0.227,0.319,505.0,2403,12.0,3.197,919183.1
MOCA,0.196,0,1.1,0.196,0.132,393.0,805,3.0,0.556,11873022.2
KERNEL,0.196,0,0.8,0.196,0.108,654.0,716,2.0,0.298,1784295.9
TAIKO,0.195,0,1.1,0.195,0.14,195.0,672,2.0,0.464,1338717.4
COW,0.192,0,2.1,0.251,0.597,91.0,1641,8.0,2.402,152915.5
DOOD,0.191,0,2.3,0.244,0.535,213.0,1976,11.0,2.514,12200282.5
ZK,0.189,0,2.2,0.313,0.519,874.0,1155,10.0,1.062,8453123.8
BEAM,0.187,0,1.2,0.187,0.081,144.0,463,2.0,2.224,16968392.4
KAITO,0.185,0,1.6,0.21,0.208,393.0,1087,5.0,2.284,49358.1
ZRO,0.183,0,2.0,0.215,0.233,145.0,1686,7.0,2.32,11589.1
BLEND,0.179,0,3.5,0.278,0.361,123.0,1580,12.0,0.897,2225803.7
ETHFI,0.177,0,2.3,0.178,0.222,53.0,1417,6.0,2.336,68485.9
JST,0.176,0,1.7,0.176,0.297,196.0,729,5.0,0.447,3159556.7
ATOM,0.174,0,2.3,0.175,0.338,109.0,3137,8.0,4.078,7010.2
PROVE,0.172,0,6.6,0.172,0.378,157.0,4304,23.0,2.74,240978.4
MOC,0.168,0,0.8,0.189,0.117,175.0,577,2.0,1.824,1582097.9
BTT,0.168,0,3.4,0.169,0.273,155.0,3011,11.0,1.085,196826730480.3
ONT,0.168,0,1.6,0.168,0.172,140.0,1425,5.0,1.814,517473.5
SOPH,0.167,0,0.8,0.167,0.182,80.0,840,3.0,0.417,33874172.9
ZKC,0.163,0,1.7,0.208,0.354,111.0,1325,7.0,5.289,131502.1
VET,0.162,0,3.3,0.162,0.267,124.0,3024,10.0,3.436,4109947.8
ZIL,0.161,0,1.5,0.186,0.302,231.0,1215,5.0,5.017,4153243.2
DKA,0.161,0,2.3,0.281,0.264,69.0,1981,7.0,1.935,5421770.0
WIF,0.159,0,0.9,0.159,0.055,531.0,299,2.0,2.049,124092.6
RAY,0.158,0,0.7,0.159,0.201,122.0,670,2.0,2.645,15987.8
ERA,0.157,0,1.3,0.232,0.289,130.0,827,4.0,1.106,577532.6
HOLO,0.157,0,2.4,0.157,0.437,131.0,2056,9.0,0.511,3490530.3
CELO,0.156,0,1.4,0.322,0.166,94.0,976,4.0,0.362,2693219.0
MET2,0.153,0,2.1,0.153,0.238,255.0,816,5.0,1.359,283104.7
FLOCK,0.151,0,3.9,0.305,0.391,76.0,2502,16.0,2.583,513868.7
TREE,0.149,0,1.5,0.149,0.272,298.0,1179,6.0,3.045,348554.7
MMT,0.147,0,2.0,0.147,0.58,491.0,839,6.0,1.19,660365.5
ASTR,0.146,0,0.9,0.146,0.143,243.0,642,2.0,0.725,14731325.1
VTHO,0.145,0,2.2,0.174,0.32,145.0,2526,8.0,2.362,60216021.9
TIA,0.143,0,1.3,0.143,0.25,119.0,892,5.0,1.826,81118.2
T,0.141,0,0.9,0.207,0.171,268.0,779,4.0,2.55,4244451.6
ELSA,0.139,0,3.6,0.139,0.251,50.0,2606,8.0,1.83,503354.4
POKT,0.139,0,2.7,0.154,0.319,81.0,1141,8.0,1.218,15314763.5
SOMI,0.138,0,1.3,0.138,0.264,275.0,636,4.0,1.653,246051.3
AXL,0.138,0,1.8,0.326,0.189,126.0,1375,7.0,2.347,336995.1
MIRA,0.137,0,2.1,0.271,0.433,46.0,1526,7.0,0.606,3578037.2
ORBS,0.134,0,1.0,0.134,0.329,167.0,845,4.0,0.204,67751696.4
TRAC,0.13,0,2.1,0.13,0.245,650.0,2411,8.0,1.522,70517.1
GRT,0.129,0,2.9,0.129,0.344,108.0,2143,12.0,3.144,1070163.5
TOKAMAK,0.127,0,1.4,0.136,0.135,73.0,1364,4.0,1.137,85854.7
CRO,0.123,0,2.4,0.148,0.312,247.0,2057,10.0,1.511,774076.9
SUPER,0.123,0,1.1,0.123,0.16,176.0,402,2.0,1.055,564847.8
GLM,0.121,0,1.3,0.17,0.174,243.0,736,4.0,1.068,918479.2
MANA,0.12,0,1.2,0.12,0.156,171.0,1149,3.0,1.972,1324366.3
USD1,0.119,0,0.6,0.119,0.148,30.0,2716,2.0,1.293,50890.8
ZRX,0.118,0,1.5,0.271,0.207,235.0,581,3.0,1.179,500227.2
ONG,0.116,0,1.0,0.215,0.4,79.0,1251,4.0,4.816,200775.1
COMP,0.109,0,1.0,0.129,0.103,64.0,601,2.0,2.446,299.4
BAT,0.109,0,1.2,0.109,0.354,546.0,1131,5.0,1.03,1075155.0
IMX,0.109,0,1.4,0.227,0.266,216.0,675,5.0,1.595,307328.1
CKB,0.108,0,1.1,0.155,0.089,183.0,562,3.0,1.544,41820478.4
ORDER,0.108,0,1.3,0.111,0.132,83.0,997,4.0,2.962,464520.5
MVL,0.108,0,1.1,0.119,0.136,59.0,1551,4.0,1.703,24971221.1
KNC,0.108,0,0.6,0.108,0.206,1077.0,632,2.0,1.665,448180.2
DEEP,0.107,0,2.5,0.124,0.381,118.0,2707,11.0,2.024,595881.9
VANA,0.106,0,1.8,0.294,0.188,193.0,1384,7.0,2.66,6030.9
HUNT,0.104,0,1.5,0.104,0.114,80.0,959,5.0,0.551,2913556.7
EGLD,0.103,0,0.6,0.103,0.171,345.0,884,3.0,4.158,2588.6
LSK,0.103,0,2.1,0.193,0.312,257.0,1184,5.0,0.653,1303099.1
TRUST,0.102,0,1.7,0.111,0.328,113.0,1563,6.0,2.201,485307.5
SENT,0.102,0,1.1,0.102,0.166,113.0,743,3.0,1.915,1879883.4
XTZ,0.101,0,0.8,0.101,0.079,144.0,720,2.0,1.228,120571.1
BLUR,0.1,0,1.4,0.1,0.283,500.0,1170,4.0,1.326,2272357.7
CTC,0.1,0,1.9,0.187,0.501,45.0,2199,7.0,1.369,617794.5
FCT2,0.098,0,0.9,0.1,0.328,508.0,1154,3.0,0.468,10135241.3
NEO,0.096,0,1.3,0.096,0.428,80.0,1685,6.0,2.753,3645.7
AERO,0.095,0,0.7,0.106,0.168,95.0,527,2.0,2.955,44308.1
SYRUP,0.094,0,1.8,0.148,0.216,126.0,2098,7.0,2.358,303538.2
GAME2,0.093,0,0.4,0.093,0.123,463.0,1860,2.0,0.356,84273128.7
RED,0.092,0,0.8,0.092,0.15,132.0,468,2.0,0.611,950705.0
XCN,0.092,0,1.2,0.092,0.197,65.0,488,3.0,1.027,6144269.3
1INCH,0.091,0,0.9,0.091,0.107,152.0,615,2.0,0.71,1018010.1
TT,0.086,0,0.6,0.092,0.093,862.0,470,2.0,0.495,270055827.7
MBL,0.086,0,1.0,0.086,0.152,123.0,711,3.0,0.414,262604650.0
SUN,0.084,0,0.5,0.1,0.249,420.0,400,2.0,0.526,3703462.8
MEW,0.083,0,2.3,0.112,0.233,208.0,1557,7.0,4.061,25408935.0
KAVA,0.079,0,0.9,0.13,0.227,128.0,618,3.0,1.372,321656.8
G,0.078,0,1.2,0.251,0.214,195.0,893,4.0,3.579,3891818.8
F,0.076,0,1.3,0.096,0.11,230.0,749,4.0,1.833,4329532.6
SAFE,0.074,0,1.1,0.074,0.17,124.0,716,3.0,1.18,310892.8
MNT,0.073,0,1.2,0.264,0.488,364.0,675,4.0,5.725,48356.0
API3,0.072,0,1.1,0.141,0.28,241.0,846,3.0,1.9,47901.6
ANKR,0.07,0,0.6,0.07,0.254,100.0,928,2.0,1.976,3792194.8
HP,0.07,0,0.7,0.082,0.213,23.0,1936,4.0,1.028,5295244.2
SKY,0.069,0,0.5,0.069,0.138,230.0,476,2.0,1.2,596065.1
MASK,0.067,0,0.5,0.076,0.122,111.0,579,2.0,3.011,17158.1
SKR,0.06,0,0.6,0.06,0.196,46.0,488,2.0,1.076,1864780.0
WAVES,0.059,0,1.5,0.11,0.206,111.0,2333,8.0,3.494,59484.5
ICX,0.059,0,0.8,0.059,0.09,196.0,677,2.0,1.958,601120.7
THETA,0.058,0,1.0,0.078,0.158,122.0,642,3.0,1.387,172553.0
IQ,0.057,0,0.5,0.057,0.064,142.0,550,1.0,0.519,245945250.8
CBK,0.055,0,0.4,0.06,0.159,276.0,669,2.0,1.407,189050.5
SC,0.052,0,0.5,0.059,0.217,60.0,769,2.0,0.421,271853758.5
EDGE,0.052,0,0.8,0.113,0.085,47.0,725,2.0,0.335,3322498.3
BOUNTY,0.047,0,0.6,0.047,0.125,237.0,740,2.0,1.884,1823375.1
BORA,0.046,0,0.7,0.046,0.214,114.0,1748,4.0,1.44,712162.3
CYBER,0.044,0,0.4,0.044,0.115,222.0,406,1.0,2.89,43636.9
CVC,0.042,0,0.7,0.097,0.163,60.0,1324,4.0,1.64,1185690.0
LPT,0.04,0,0.5,0.046,0.075,198.0,654,2.0,3.133,3438.7
ELF,0.038,0,0.4,0.046,0.135,60.0,451,2.0,0.194,4691197.2
TFUEL,0.034,0,0.3,0.045,0.151,121.0,534,1.0,0.383,15513460.3
IOST,0.033,0,0.4,0.091,0.077,87.0,598,1.0,0.665,98608866.7
USDE,0.022,0,0.1,0.025,0.051,48.0,458,0.0,3.107,6605.1
USDS,0.019,0,0.1,0.021,0.069,38.0,202,0.0,1.188,17852.3
