종목,시각,순매수억,매수억,매도억,체결수,매수벽비율,총매도잔량
ONDO,08:50,-0.13,0.85,0.98,169,1.176,1201745.8
ONDO,09:00,-0.47,1.55,2.03,303,1.191,1154977.6
ONDO,09:10,-1.24,3.67,4.9,560,2.156,1014233.2
ONDO,09:20,1.92,3.82,1.9,455,1.753,1135047.8
ONDO,09:30,-1.85,0.82,2.67,444,1.271,1339261.8
ONDO,09:40,0.67,1.88,1.21,223,1.512,1162335.9
ONDO,09:50,-0.65,0.35,1.0,198,1.387,1297729.8
ONDO,10:00,-2.78,2.65,5.43,525,1.636,1373351.0
ONDO,10:10,-0.34,3.47,3.8,269,1.077,1274927.6
ONDO,10:20,-0.69,1.8,2.5,190,1.396,1205334.3
ONDO,10:30,-0.43,1.61,2.04,324,1.164,1424276.2
ONDO,10:40,-0.11,0.93,1.03,320,1.077,1462470.7
ONDO,10:50,-1.65,0.95,2.6,414,1.281,1392219.8
ONDO,11:00,1.43,4.48,3.05,644,1.198,1441891.3
ONDO,11:10,-2.81,0.64,3.45,327,1.323,1267356.6
ONDO,11:20,-0.85,2.1,2.95,218,1.049,1805962.1
ONDO,11:30,-0.69,0.94,1.63,175,1.1,1695749.4
ONDO,11:40,-0.71,1.03,1.74,197,1.416,1600440.6
ONDO,11:50,-3.66,2.98,6.64,614,2.242,1124019.2
ONDO,12:00,-2.93,2.14,5.07,688,2.773,1030286.4
ONDO,12:10,-0.43,2.46,2.89,331,1.752,1439947.9
ONDO,12:20,-0.66,1.5,2.16,212,2.406,1099286.3
ONDO,12:30,-0.59,0.91,1.5,193,1.997,1202968.1
ONDO,12:40,-0.7,0.76,1.46,199,2.664,1070591.8
ONDO,12:50,-1.28,0.58,1.85,203,2.058,1368419.1
ONDO,13:00,-0.1,2.34,2.44,338,1.922,1263498.4
ONDO,13:10,-0.5,1.34,1.84,243,1.892,1302421.0
ONDO,13:20,-0.3,1.81,2.11,290,1.44,1349828.5
ONDO,13:30,-1.07,0.22,1.28,127,1.81,1164486.4
ONDO,13:40,-1.4,0.27,1.67,197,1.634,1333487.8
ONDO,13:50,-0.17,1.37,1.55,175,0.994,1300749.8
ONDO,14:00,-0.55,0.94,1.49,174,1.447,1379408.0
ONDO,14:10,-0.49,0.25,0.73,120,1.542,1349460.4
ONDO,14:20,0.93,1.78,0.85,159,1.393,1366954.6
ONDO,14:30,-2.3,0.82,3.12,294,2.34,1106229.6
ONDO,14:40,-2.36,1.74,4.1,341,1.518,1583737.2
ONDO,14:50,-2.37,1.02,3.38,402,1.751,1594878.4
ONDO,15:00,-0.67,2.12,2.8,363,2.473,1440305.5
ONDO,15:10,-5.79,3.11,8.9,813,3.05,1230319.9
ONDO,15:20,-7.14,9.46,16.6,1657,1.329,1522788.8
ONDO,15:30,0.07,2.57,2.5,415,1.714,1407754.2
ONDO,15:40,2.02,4.84,2.82,419,1.389,1573055.6
ONDO,15:50,-0.67,1.73,2.4,277,1.139,1861240.9
ONDO,16:00,-1.95,1.09,3.04,427,1.946,1552592.6
ONDO,16:10,-0.56,2.3,2.85,341,3.175,1196324.1
ONDO,16:20,1.19,3.91,2.72,310,1.188,1711332.5
ONDO,16:30,-1.06,2.31,3.37,329,1.065,1650996.7
ONDO,16:40,2.85,6.89,4.05,556,1.109,1527398.8
ONDO,16:50,-0.99,1.79,2.78,368,1.099,1658647.5
ONDO,17:00,-1.69,0.88,2.57,358,1.558,1395561.5
ONDO,17:10,-2.33,1.44,3.77,331,1.529,1667610.5
ONDO,17:20,-0.09,1.02,1.11,149,2.079,1433615.8
ONDO,17:30,-0.06,1.27,1.33,207,2.263,1362314.3
ONDO,17:40,0.55,2.22,1.67,158,2.571,1254696.2
ONDO,17:50,-0.6,0.41,1.01,146,2.007,1462139.3
ONDO,18:00,-1.15,1.68,2.82,162,2.302,1307731.8
ONDO,18:10,0.14,1.3,1.15,257,2.142,1506324.7
ONDO,18:20,-1.15,1.38,2.53,244,2.311,1202901.2
ONDO,18:30,-1.21,0.15,1.36,207,1.943,1613311.4
ONDO,18:40,0.41,1.08,0.66,148,2.238,1418256.0
ONDO,18:50,-0.55,0.65,1.2,131,2.032,1521976.5
ONDO,19:00,-0.31,0.5,0.81,141,2.065,1448376.0
ONDO,19:10,-0.8,0.75,1.55,167,2.064,1564066.9
ONDO,19:20,-0.56,0.39,0.96,111,2.033,1588277.6
ONDO,19:30,-1.51,0.83,2.34,260,2.582,1317197.6
ONDO,19:40,-0.59,0.65,1.23,168,2.503,1515518.1
ONDO,19:50,-1.59,0.53,2.12,262,3.036,1359908.1
ONDO,20:00,-1.75,0.24,1.99,206,3.663,1093359.8
ONDO,20:10,-0.49,0.78,1.26,230,2.676,1218737.0
ONDO,20:20,0.21,0.7,0.49,208,3.341,1183581.2
ONDO,20:30,0.72,1.39,0.68,166,2.647,1418001.6
ONDO,20:40,-0.59,0.68,1.26,235,2.606,1442397.1
ONDO,20:50,0.46,0.91,0.45,138,2.823,1341792.4
ONDO,21:00,-1.83,0.58,2.41,359,2.354,1535134.3
ONDO,21:10,0.04,0.48,0.44,152,2.605,1296809.3
ONDO,21:20,-0.42,1.3,1.72,268,2.564,1390107.4
ONDO,21:30,-0.3,1.65,1.95,239,2.269,1416959.7
ONDO,21:40,0.07,0.74,0.67,114,1.836,1631371.6
ONDO,21:50,0.2,0.4,0.2,107,1.919,1578581.7
ONDO,22:00,0.25,1.63,1.38,202,1.613,1552201.5
ONDO,22:10,-0.31,0.86,1.17,187,1.47,1513068.7
ONDO,22:20,0.74,2.1,1.37,359,0.915,2041618.6
ONDO,22:30,0.37,2.21,1.85,315,1.099,1913281.2
ONDO,22:40,-0.78,0.82,1.6,377,1.314,1792603.1
ONDO,22:50,-4.35,1.49,5.83,537,2.14,1786052.5
ONDO,23:00,-2.31,2.6,4.91,575,1.388,1524676.9
ONDO,23:10,0.03,4.35,4.32,359,1.612,1643935.2
ONDO,23:20,-1.47,1.35,2.83,277,2.044,1506393.0
ONDO,23:30,-0.3,7.17,7.47,411,1.843,1549726.4
ONDO,23:40,-2.01,2.45,4.47,521,2.046,1615983.5
ONDO,23:50,-5.09,1.59,6.68,547,2.285,1507348.0
NEAR,00:00,1.54,4.24,2.7,840,5.497,30472.2
NEAR,00:10,-2.69,4.33,7.02,874,1.036,119794.6
NEAR,00:20,-2.01,2.78,4.79,765,2.307,49801.2
NEAR,00:30,-0.55,2.79,3.35,717,2.309,39704.8
NEAR,00:40,-1.93,1.39,3.32,851,2.066,64566.7
NEAR,00:50,-2.58,2.09,4.66,685,2.195,53486.2
NEAR,01:00,0.45,2.43,1.98,390,1.669,61836.9
NEAR,01:10,1.83,4.82,2.98,597,0.697,136982.8
NEAR,01:20,2.67,4.26,1.59,507,1.744,47530.7
NEAR,01:30,-0.08,3.54,3.62,508,1.138,71835.1
NEAR,01:40,0.85,3.07,2.22,494,0.742,86055.6
NEAR,01:50,-0.69,1.09,1.78,452,1.512,80101.4
NEAR,02:00,0.26,1.35,1.09,290,2.374,52599.0
NEAR,02:10,-1.11,1.07,2.19,318,1.554,55472.7
NEAR,02:20,0.08,1.51,1.43,237,1.551,68371.2
NEAR,02:30,-1.15,0.82,1.97,319,2.353,47811.5
NEAR,02:40,-1.69,1.17,2.86,370,1.724,75819.3
NEAR,02:50,0.21,1.11,0.9,207,1.712,71224.0
NEAR,03:00,-1.19,0.68,1.87,279,1.143,91354.9
NEAR,03:10,-0.44,0.66,1.1,149,1.672,81884.7
NEAR,03:20,0.19,0.7,0.51,117,1.855,85712.1
NEAR,03:30,-0.08,0.88,0.96,128,0.859,80795.2
NEAR,03:40,-0.12,0.3,0.41,81,2.232,59100.9
NEAR,03:50,-0.68,0.56,1.24,142,1.29,88495.9
NEAR,04:00,-2.72,0.54,3.25,460,1.999,86189.9
NEAR,04:10,-1.71,0.63,2.34,227,2.173,59749.0
NEAR,04:20,-0.61,0.31,0.92,112,1.671,64321.5
NEAR,04:30,-0.85,0.41,1.26,184,2.683,49937.1
NEAR,04:40,-0.62,0.32,0.94,238,1.985,86486.2
NEAR,04:50,-0.79,0.65,1.44,246,2.349,53747.1
NEAR,05:00,-0.99,0.29,1.28,282,2.068,73774.1
NEAR,05:10,-1.07,0.6,1.67,287,1.958,69407.8
NEAR,05:20,-0.93,0.16,1.09,209,1.671,86102.4
NEAR,05:30,-1.08,0.54,1.62,298,2.014,71531.7
NEAR,05:40,-0.6,0.41,1.01,230,2.152,74234.2
NEAR,05:50,-0.52,2.01,2.53,434,2.25,58996.6
NEAR,06:00,-3.74,1.01,4.75,434,1.372,95826.2
NEAR,06:10,-2.18,1.95,4.13,728,0.82,109576.6
NEAR,06:20,-1.45,1.66,3.11,450,1.146,94318.2
NEAR,06:30,-5.31,4.3,9.61,1143,1.486,109481.3
NEAR,06:40,0.49,2.67,2.19,492,1.138,105072.4
NEAR,06:50,-2.36,0.94,3.31,539,0.787,97405.4
NEAR,07:00,-0.08,1.93,2.01,550,1.28,72559.5
NEAR,07:10,-0.61,1.42,2.02,518,1.498,100602.5
NEAR,07:20,-1.65,1.6,3.25,446,1.964,85382.8
NEAR,07:30,-3.27,1.14,4.42,795,1.38,97746.2
NEAR,07:40,-3.04,3.88,6.92,1244,1.417,97223.1
NEAR,07:50,-1.68,4.06,5.74,1057,0.845,116452.7
NEAR,08:00,0.07,3.06,2.99,574,1.417,104451.9
NEAR,08:10,-1.23,1.73,2.96,731,1.003,91364.1
NEAR,08:20,-0.95,3.56,4.52,786,0.889,115619.6
NEAR,08:30,-1.55,1.23,2.78,507,2.617,74541.8
NEAR,08:40,-0.67,1.81,2.48,574,1.601,84539.1
NEAR,08:50,-0.34,2.69,3.03,770,1.625,82113.5
NEAR,09:00,-1.21,4.45,5.66,1115,2.727,53282.9
NEAR,09:10,-3.23,6.9,10.13,1508,3.196,51225.3
NEAR,09:20,-3.5,5.16,8.66,1400,2.596,50498.7
NEAR,09:30,-1.02,6.53,7.55,1426,2.172,56067.5
NEAR,09:40,-1.51,2.84,4.35,631,1.506,62121.7
NEAR,09:50,0.0,3.67,3.67,627,1.171,87029.5
NEAR,10:00,-0.28,5.43,5.71,986,1.212,109901.5
NEAR,10:10,1.17,4.68,3.52,668,1.4,69436.8
NEAR,10:20,-3.14,2.9,6.04,946,3.403,44456.2
NEAR,10:30,-1.62,3.88,5.5,1000,2.6,68498.7
NEAR,10:40,-1.88,1.15,3.03,487,2.566,71450.9
NEAR,10:50,-0.53,1.83,2.36,506,2.207,67194.7
NEAR,11:00,-2.27,3.16,5.42,679,1.288,88009.9
NEAR,11:10,-1.99,4.49,6.49,947,2.453,62006.8
NEAR,11:20,0.18,3.52,3.33,681,1.023,130931.8
NEAR,11:30,1.4,7.08,5.68,885,0.75,116328.2
NEAR,11:40,-8.64,9.69,18.33,2183,1.353,107956.8
NEAR,11:50,-2.21,7.36,9.57,1318,1.518,86247.4
NEAR,12:00,-2.38,3.85,6.23,894,0.855,145504.9
NEAR,12:10,-3.78,3.76,7.54,830,1.625,74393.7
NEAR,12:20,-0.57,2.28,2.85,478,1.521,88448.9
NEAR,12:30,-0.64,0.74,1.38,281,0.777,151370.8
NEAR,12:40,-0.16,1.26,1.42,274,0.784,157594.9
NEAR,12:50,-0.86,0.59,1.45,215,1.295,111211.1
NEAR,13:00,1.12,3.82,2.7,601,1.067,99499.9
NEAR,13:10,-0.48,0.95,1.43,297,1.68,79760.9
NEAR,13:20,0.01,1.63,1.62,420,1.478,89815.7
NEAR,13:30,-0.96,0.98,1.94,397,1.311,95223.0
NEAR,13:40,-1.24,1.05,2.29,342,1.566,97814.4
NEAR,13:50,-1.31,1.62,2.93,309,1.356,86216.5
NEAR,14:00,-2.04,1.07,3.11,394,1.311,97127.4
NEAR,14:10,0.27,1.19,0.92,232,1.215,97249.3
NEAR,14:20,0.24,1.91,1.68,322,1.154,101776.3
NEAR,14:30,0.24,3.96,3.72,823,1.358,81784.9
NEAR,14:40,-1.69,4.5,6.18,885,0.828,111323.6
NEAR,14:50,-0.15,5.32,5.47,958,1.05,109506.9
NEAR,15:00,-2.1,1.89,3.99,574,1.406,94560.3
NEAR,15:10,-3.48,3.49,6.97,848,1.271,69966.2
NEAR,15:20,-1.9,11.82,13.72,1946,0.674,86179.8
NEAR,15:30,-2.17,2.2,4.37,682,1.717,68622.8
NEAR,15:40,-2.21,2.39,4.59,714,1.396,76896.8
NEAR,15:50,-1.77,2.15,3.92,589,1.155,104470.0
NEAR,16:00,-2.82,7.5,10.32,1544,0.671,118140.4
NEAR,16:10,-3.15,9.87,13.01,1644,1.384,99814.6
NEAR,16:20,-1.04,6.16,7.2,870,1.292,101971.6
NEAR,16:30,-2.45,4.09,6.54,857,1.246,83138.5
NEAR,16:40,-0.63,3.33,3.97,652,1.209,88009.1
NEAR,16:50,-0.78,1.96,2.74,463,0.937,95741.4
NEAR,17:00,-1.93,4.24,6.17,865,0.961,102765.0
NEAR,17:10,-1.04,4.51,5.55,819,1.375,98721.6
NEAR,17:20,-1.54,1.78,3.32,516,0.698,123326.2
NEAR,17:30,-0.78,0.88,1.67,207,0.662,129457.0
NEAR,17:40,-1.37,0.93,2.3,303,1.273,84596.4
NEAR,17:50,1.64,2.64,1.01,303,1.1,110888.3
NEAR,18:00,-0.5,0.96,1.46,328,1.241,87099.2
NEAR,18:10,0.28,1.5,1.23,331,0.55,132476.8
NEAR,18:20,-1.08,0.92,2.0,280,1.012,86934.3
NEAR,18:30,-0.97,0.63,1.6,255,0.723,108200.3
NEAR,18:40,-1.5,1.18,2.68,286,0.876,109798.4
NEAR,18:50,-0.23,0.93,1.16,259,0.924,100731.3
NEAR,19:00,0.86,1.96,1.11,268,1.037,96159.4
NEAR,19:10,-1.1,0.87,1.97,252,0.681,127198.1
NEAR,19:20,-2.87,0.52,3.39,397,0.885,97956.5
NEAR,19:30,-0.95,2.36,3.31,492,1.163,70772.3
NEAR,19:40,-0.39,0.83,1.22,202,0.892,98919.3
NEAR,19:50,-0.11,0.64,0.74,233,0.963,93269.6
NEAR,20:00,-0.24,1.19,1.43,312,0.813,88672.0
NEAR,20:10,-0.24,1.66,1.9,354,0.521,117411.7
NEAR,20:20,-0.65,0.91,1.56,245,0.793,94654.9
NEAR,20:30,-0.44,1.14,1.58,332,1.627,76315.9
NEAR,20:40,-2.49,1.52,4.01,464,0.984,129605.3
NEAR,20:50,-0.34,1.25,1.59,273,1.229,117334.4
NEAR,21:00,-0.2,1.84,2.04,320,0.563,119809.6
NEAR,21:10,0.2,0.67,0.48,181,1.128,107435.6
NEAR,21:20,0.44,1.27,0.83,280,0.427,168233.6
NEAR,21:30,-0.71,1.01,1.72,287,1.067,112642.0
NEAR,21:40,-0.75,0.8,1.55,213,0.999,129768.8
NEAR,21:50,-0.08,1.36,1.44,243,2.064,62207.2
NEAR,22:00,1.73,3.12,1.39,364,0.818,139961.0
NEAR,22:10,0.59,1.89,1.3,333,1.116,121154.0
NEAR,22:20,-0.65,1.2,1.85,262,0.355,150281.4
NEAR,22:30,-0.05,0.68,0.73,167,0.581,122337.0
NEAR,22:40,0.78,1.92,1.14,272,0.507,127440.5
NEAR,22:50,-0.62,1.63,2.24,524,0.664,116100.0
NEAR,23:00,3.14,6.27,3.12,849,0.631,113356.1
NEAR,23:10,1.25,3.08,1.83,665,1.54,64368.2
NEAR,23:20,0.47,2.23,1.75,404,0.671,123575.8
NEAR,23:30,-1.31,1.27,2.58,333,1.143,89720.3
NEAR,23:40,-2.2,1.12,3.32,486,1.81,88899.8
NEAR,23:50,-0.57,2.68,3.25,565,0.834,132742.2
WLD,00:00,5.15,34.85,29.7,3893,0.94,720553.6
WLD,00:10,-9.92,23.67,33.59,3772,1.407,709921.6
WLD,00:20,3.8,19.81,16.01,2764,0.894,785008.3
WLD,00:30,4.41,24.49,20.08,2942,0.828,991320.5
WLD,00:40,-5.53,18.31,23.84,2971,0.939,860889.1
WLD,00:50,-1.0,24.6,25.6,3282,0.712,957751.6
WLD,01:00,-2.82,20.86,23.68,2925,0.877,827127.9
WLD,01:10,-3.38,17.13,20.51,2603,0.655,862966.3
WLD,01:20,-1.18,13.68,14.86,1811,0.623,1026746.1
WLD,01:30,8.84,20.35,11.51,2164,0.942,1163800.2
WLD,01:40,-6.05,24.66,30.72,3268,0.674,1250357.0
WLD,01:50,-2.14,15.65,17.78,1884,0.734,1133869.6
WLD,02:00,1.25,26.7,25.45,2362,0.964,984452.6
WLD,02:10,-12.09,19.26,31.34,2807,0.69,654427.9
WLD,02:20,-0.86,21.0,21.86,2361,1.36,517292.9
WLD,02:30,-7.74,16.79,24.53,2382,0.898,669038.2
WLD,02:40,-4.41,10.1,14.51,1863,1.127,644828.1
WLD,02:50,-8.16,9.41,17.57,1727,1.872,522910.0
WLD,03:00,-6.2,9.43,15.63,1716,0.915,864971.3
WLD,03:10,0.72,7.96,7.24,907,1.323,595247.1
WLD,03:20,-1.76,7.3,9.06,893,1.468,481831.2
WLD,03:30,1.25,13.08,11.83,1321,1.025,439484.5
WLD,03:40,-3.22,3.87,7.09,716,1.174,568630.3
WLD,03:50,-2.13,3.23,5.36,751,1.554,450494.1
WLD,04:00,-2.05,6.27,8.33,1088,0.966,587673.2
WLD,04:10,-5.18,3.96,9.14,888,1.358,444918.2
WLD,04:20,-2.25,3.35,5.61,755,0.862,643616.9
WLD,04:30,-2.6,4.92,7.51,886,1.004,547048.3
WLD,04:40,-1.66,1.25,2.92,450,1.39,421924.1
WLD,04:50,-2.03,2.59,4.63,490,2.072,326535.2
WLD,05:00,-2.17,4.33,6.5,776,1.82,488233.9
WLD,05:10,-3.98,2.13,6.11,468,2.212,411293.4
WLD,05:20,-9.56,4.27,13.84,1187,0.844,581576.8
WLD,05:30,-3.18,2.71,5.89,567,0.903,600546.0
WLD,05:40,0.22,4.2,3.98,456,2.183,351611.7
WLD,05:50,-0.84,3.51,4.35,609,1.848,413143.1
WLD,06:00,0.25,4.66,4.41,603,2.106,341262.9
WLD,06:10,-3.58,5.65,9.23,1265,0.905,545801.7
WLD,06:20,-2.29,4.68,6.96,906,1.123,524438.8
WLD,06:30,-6.76,5.14,11.9,1456,1.637,479748.7
WLD,06:40,2.44,8.61,6.17,871,1.226,554700.1
WLD,06:50,-2.15,2.54,4.69,635,1.306,549535.5
WLD,07:00,-0.31,4.1,4.41,661,1.725,451280.7
WLD,07:10,-2.81,1.96,4.77,521,1.329,569666.6
WLD,07:20,-3.47,2.78,6.25,599,0.944,704312.1
WLD,07:30,1.38,6.63,5.25,911,1.521,460838.0
WLD,07:40,-0.95,7.11,8.06,983,0.873,571284.8
WLD,07:50,-1.48,4.46,5.93,964,0.935,653298.9
WLD,08:00,-1.25,7.01,8.26,1135,0.991,710256.0
WLD,08:10,-1.1,3.11,4.21,566,0.941,665911.8
WLD,08:20,-2.29,5.7,7.99,1254,0.97,764120.4
WLD,08:30,-2.95,7.19,10.15,2025,1.352,755868.0
WLD,08:40,-6.74,6.86,13.6,1445,1.133,661257.6
WLD,08:50,-4.37,6.27,10.64,1364,0.984,723103.7
WLD,09:00,-5.02,8.73,13.75,2126,1.83,508330.1
WLD,09:10,-4.78,6.75,11.53,1382,1.248,570006.4
WLD,09:20,2.29,11.47,9.19,1348,0.728,781490.4
WLD,09:30,0.12,8.27,8.15,1064,1.419,611317.9
WLD,09:40,-7.96,7.43,15.4,1663,1.834,428602.2
WLD,09:50,-3.56,4.01,7.57,763,1.619,442757.4
WLD,10:00,-1.36,6.45,7.81,1054,1.052,735993.1
WLD,10:10,-4.45,5.76,10.22,1246,1.132,760151.0
WLD,10:20,-1.51,6.24,7.75,864,0.967,1016140.9
WLD,10:30,0.05,6.21,6.15,1129,0.801,1140258.7
WLD,10:40,4.35,10.65,6.3,1138,1.282,700756.5
WLD,10:50,0.84,12.39,11.55,1486,1.542,625554.9
WLD,11:00,-9.08,6.38,15.46,1944,1.227,663178.2
WLD,11:10,-9.22,8.82,18.05,2549,1.568,572243.4
WLD,11:20,-9.65,8.42,18.07,2303,1.704,723497.1
WLD,11:30,-4.4,4.99,9.39,1429,1.719,813779.9
WLD,11:40,-18.41,8.42,26.82,2526,1.477,458516.4
WLD,11:50,-24.31,38.01,62.32,6017,4.646,325085.0
WLD,12:00,-16.82,16.09,32.91,4200,2.706,485261.4
WLD,12:10,-10.08,15.11,25.19,3193,2.361,367646.7
WLD,12:20,-0.48,18.75,19.24,2501,1.222,682603.6
WLD,12:30,-5.43,6.43,11.86,1741,1.51,668839.0
WLD,12:40,-7.25,9.14,16.39,1967,2.118,476216.0
WLD,12:50,-4.53,3.12,7.65,1429,2.646,462362.3
WLD,13:00,-0.99,8.13,9.12,1624,0.96,818395.5
WLD,13:10,-3.6,3.24,6.84,997,0.892,1043767.9
WLD,13:20,-0.55,6.12,6.67,1216,1.05,804534.1
WLD,13:30,-0.66,2.95,3.61,502,1.138,790905.2
WLD,13:40,-3.54,1.75,5.29,675,1.229,742258.6
WLD,13:50,2.0,5.83,3.82,800,1.027,805441.1
WLD,14:00,-0.46,6.72,7.18,942,1.844,584638.0
WLD,14:10,0.02,7.37,7.34,1210,1.631,585011.3
WLD,14:20,1.47,7.54,6.07,998,1.279,666228.8
WLD,14:30,-8.17,3.86,12.03,1325,1.724,545311.5
WLD,14:40,-0.39,4.5,4.89,772,1.527,610721.6
WLD,14:50,-1.91,3.97,5.88,802,1.05,846701.4
WLD,15:00,-3.77,6.2,9.97,1207,1.182,735527.3
WLD,15:10,-5.29,7.11,12.41,1698,1.643,649427.0
WLD,15:20,2.57,21.79,19.22,2497,0.594,797519.8
WLD,15:30,-4.64,7.84,12.48,1395,1.035,822435.5
WLD,15:40,-1.77,16.6,18.37,1964,1.279,606238.5
WLD,15:50,1.77,15.02,13.26,1358,1.33,767586.5
WLD,16:00,-5.61,6.83,12.44,1331,1.241,695159.0
WLD,16:10,-3.44,6.84,10.28,1148,0.978,891519.9
WLD,16:20,4.61,19.02,14.4,1816,0.916,1115484.9
WLD,16:30,4.06,43.72,39.66,4723,0.677,1020723.4
WLD,16:40,-5.72,31.66,37.37,3966,0.997,900867.9
WLD,16:50,-13.98,13.69,27.67,2842,1.03,911667.4
WLD,17:00,-4.1,12.81,16.92,2248,1.894,677799.1
WLD,17:10,-11.16,10.9,22.06,2495,2.001,691547.5
WLD,17:20,-0.16,13.07,13.23,2044,1.222,819692.9
WLD,17:30,-2.79,9.71,12.49,1834,1.927,584764.7
WLD,17:40,-3.63,5.66,9.29,1215,1.685,676603.7
WLD,17:50,-7.96,8.01,15.98,1962,2.377,504979.3
WLD,18:00,0.9,13.88,12.98,1927,1.071,755146.4
WLD,18:10,-3.9,7.54,11.44,1358,1.133,863066.8
WLD,18:20,4.47,12.92,8.45,1442,0.812,1306334.6
WLD,18:30,-3.44,10.62,14.06,1438,0.864,1349585.0
WLD,18:40,1.59,14.33,12.74,1798,0.622,1561494.0
WLD,18:50,-3.41,13.98,17.4,1943,0.612,1251316.5
WLD,19:00,1.25,20.23,18.98,3060,0.794,1031432.6
WLD,19:10,-13.12,12.73,25.85,2875,1.892,565447.5
WLD,19:20,1.08,13.06,11.97,1866,1.26,719192.1
WLD,19:30,-8.75,7.56,16.31,1767,3.058,363568.1
WLD,19:40,-0.73,6.32,7.05,928,2.067,558301.5
WLD,19:50,-1.74,5.21,6.95,968,2.009,557833.4
WLD,20:00,-7.11,11.22,18.34,2236,1.987,559377.0
WLD,20:10,-6.9,14.05,20.95,2389,1.716,507615.6
WLD,20:20,-2.53,7.35,9.88,1382,1.327,637877.1
WLD,20:30,-4.62,5.3,9.92,1467,1.141,731420.2
WLD,20:40,-5.2,6.94,12.13,1313,1.398,734106.1
WLD,20:50,-6.01,1.4,7.41,733,1.411,767173.9
WLD,21:00,-2.09,11.42,13.51,1662,0.783,775451.9
WLD,21:10,-2.09,6.03,8.12,1134,2.003,610454.2
WLD,21:20,-12.58,8.09,20.67,2407,1.511,602865.2
WLD,21:30,6.33,24.73,18.4,2269,0.901,804909.1
WLD,21:40,-0.39,10.59,10.98,1183,0.907,950999.1
WLD,21:50,-3.04,7.46,10.51,1117,1.331,791541.1
WLD,22:00,1.29,9.91,8.62,1334,1.312,838427.4
