2026-05-27 12:38:33,TRAC,407582.6644,279295.0028,0.6852,21958.5007,55165.2044,663,662,0.1511
2026-05-27 12:39:33,TRAC,449257.0221,253727.1211,0.5648,67533.1708,28508.2771,664,663,0.1508
2026-05-27 12:40:33,TRAC,438323.106,264154.9431,0.6026,56491.3256,43808.1275,664,663,0.1508
2026-05-27 12:41:33,TRAC,454943.9919,238044.1364,0.5232,62253.2884,32668.5651,666,664,0.3012
2026-05-27 12:42:33,TRAC,475588.8905,211332.6626,0.4444,55193.2974,38620.5055,670,667,0.4498
2026-05-27 12:43:33,TRAC,508653.73,219585.0279,0.4317,76715.9859,37282.8061,668,667,0.1499
2026-05-27 12:44:33,TRAC,415470.0982,212681.4261,0.5119,14381.4031,37731.5977,663,662,0.1511
2026-05-27 12:45:33,TRAC,428643.1733,206290.0829,0.4813,20074.0706,34175.1656,662,660,0.303
2026-05-27 12:46:33,TRAC,473567.4035,213110.9294,0.45,51073.49,14492.9543,666,665,0.1504
2026-05-27 12:47:33,TRAC,501805.3779,216934.1628,0.4323,74222.4039,20784.9127,669,668,0.1497
2026-05-27 12:48:33,TRAC,506579.2678,216723.9679,0.4278,75989.6959,31590.5225,668,667,0.1499
2026-05-27 12:49:33,TRAC,475693.6274,233253.7075,0.4903,61890.3178,35835.6962,666,665,0.1504
2026-05-27 12:50:33,TRAC,485040.5082,265637.9984,0.5477,64325.7913,67298.8546,667,665,0.3008
2026-05-27 12:51:33,TRAC,462965.6773,219732.4706,0.4746,42362.3185,47895.5102,663,661,0.3026
2026-05-27 12:52:33,TRAC,443579.1767,223745.9246,0.5044,21728.5893,40250.9299,663,662,0.1511
2026-05-27 12:53:33,TRAC,456136.7369,227329.5874,0.4984,38833.3468,30046.2702,665,664,0.1506
2026-05-27 12:54:33,TRAC,453510.8462,208985.0363,0.4608,36541.8742,41464.586,664,663,0.1508
2026-05-27 12:55:33,TRAC,437738.4823,212662.6088,0.4858,34160.2774,41626.5662,661,660,0.1515
2026-05-27 12:56:33,TRAC,403903.0377,228683.0177,0.5662,41753.3339,35606.8581,658,657,0.1522
2026-05-27 12:57:33,TRAC,407794.7932,259376.6706,0.636,36603.1979,61854.7324,660,659,0.1517
2026-05-27 12:58:33,TRAC,422178.2617,233747.3975,0.5537,29660.3514,45948.1824,661,660,0.1515
2026-05-27 12:59:33,TRAC,428881.3677,264926.0597,0.6177,31782.8584,49356.7739,665,664,0.1506
2026-05-27 13:00:33,TRAC,431235.3377,231624.5269,0.5371,40889.0134,23199.6149,664,663,0.1508
2026-05-27 13:01:33,TRAC,411343.001,237953.0707,0.5785,33457.7649,35698.8556,663,662,0.1511
2026-05-27 13:02:33,TRAC,450914.2034,247612.4909,0.5491,68226.8373,30611.348,665,664,0.1506
2026-05-27 13:03:33,TRAC,421387.9544,246420.7759,0.5848,39627.6963,31702.9025,665,663,0.3017
