종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
LA,0.365,0,14.9,1.273,1.216,177.0,7164,54.0,1.592,2797444.9
POL,0.363,0,4.2,0.811,0.971,115.0,1311,11.0,1.859,2394098.3
DOOD,0.363,0,2.1,0.492,0.323,81.0,1029,6.0,1.43,27302332.1
ENS,0.36,0,6.1,0.417,0.224,226.0,3013,17.0,2.392,8642.1
NXPC,0.359,0,6.8,0.898,2.346,125.0,5974,32.0,21.205,15858.1
SPK,0.358,0,6.1,0.358,0.417,224.0,2833,16.0,3.714,1267946.5
ETC,0.357,0,6.2,0.357,0.316,396.0,3450,15.0,2.397,6264.1
FIL,0.353,0,7.2,0.408,0.601,91.0,2942,19.0,2.242,43918.5
JST,0.353,0,2.4,0.353,0.365,271.0,990,7.0,1.199,2018136.2
MOCA,0.35,0,1.1,0.447,0.323,147.0,406,3.0,1.939,3562891.4
ICP,0.341,0,6.8,0.352,0.598,145.0,2619,23.0,2.624,13903.6
SYRUP,0.34,0,1.9,0.34,0.415,85.0,1214,5.0,1.727,483024.6
TREE,0.335,0,4.3,1.543,2.492,135.0,8398,32.0,3.666,402223.0
MED,0.333,0,2.1,1.024,1.157,92.0,2981,11.0,3.175,17603653.8
WET,0.327,0,0.8,0.327,0.06,68.0,487,2.0,0.763,692521.8
TRUMP,0.312,0,4.9,0.319,0.703,297.0,2501,12.0,3.314,15383.3
STX,0.307,0,5.6,0.307,0.219,192.0,2526,13.0,2.223,799845.3
ATOM,0.296,0,2.0,0.298,0.294,427.0,1479,4.0,4.367,6889.0
PIEVERSE,0.288,0,5.7,0.288,0.352,360.0,4418,21.0,3.636,75362.4
APT,0.271,0,3.2,0.275,0.316,122.0,1464,9.0,3.425,32854.2
AERGO,0.268,0,8.2,0.552,0.837,78.0,8688,36.0,2.207,834704.7
MLK,0.257,0,2.1,0.266,0.257,30.0,2259,7.0,4.186,571876.8
CHIP,0.255,0,5.7,0.256,0.462,161.0,2576,18.0,2.46,2324958.7
ID,0.252,0,6.2,0.294,0.383,43.0,4420,25.0,3.163,986203.1
MON,0.25,0,4.2,0.254,0.328,178.0,1980,14.0,5.971,1886102.7
ENSO,0.25,0,3.0,0.364,0.14,683.0,1315,7.0,2.125,88395.2
WLFI,0.249,0,3.8,0.249,0.586,249.0,1886,13.0,2.176,1539655.5
ZBT,0.246,0,5.9,0.253,0.365,246.0,2106,16.0,1.548,904305.8
ATH,0.245,0,4.7,0.245,0.248,491.0,1584,12.0,1.794,10589246.9
PUMP,0.241,0,2.6,0.241,0.431,803.0,703,5.0,1.699,64560487.6
CARV,0.24,0,0.6,0.256,0.083,227.0,539,2.0,1.008,653012.9
AERO,0.23,0,0.7,0.23,0.046,121.0,185,1.0,2.939,41994.7
ZRO,0.229,0,3.3,0.255,0.175,256.0,1793,10.0,5.503,4724.3
ANIME,0.228,0,1.2,0.228,0.173,760.0,646,3.0,1.46,20997997.0
ONT,0.223,0,2.3,0.223,0.329,556.0,1269,6.0,2.61,452518.7
BREV,0.221,0,1.2,0.221,0.451,370.0,422,3.0,1.246,1407253.7
ZIL,0.218,0,0.9,0.234,0.256,356.0,658,3.0,1.402,13176866.5
2Z,0.217,0,1.1,0.217,0.078,144.0,592,2.0,0.91,1510306.8
AXL,0.217,0,0.9,0.217,0.176,136.0,563,3.0,2.5,641593.7
ZK,0.2,0,1.9,0.386,0.2,80.0,588,4.0,1.378,6529284.1
ESP,0.199,0,2.4,0.199,0.311,49.0,1105,5.0,0.357,2500486.6
AVNT,0.199,0,3.4,0.295,0.462,560.0,1035,8.0,1.125,1670618.6
IRYS,0.195,0,4.1,0.207,0.246,69.0,3049,11.0,1.219,6668044.1
PENDLE,0.193,0,2.5,0.348,0.428,483.0,1084,8.0,3.458,20769.5
PROS,0.189,0,5.4,0.219,0.255,315.0,3597,15.0,1.573,42524.9
ARDR,0.185,0,6.4,0.27,0.406,139.0,6737,28.0,5.53,1258262.0
SIGN,0.184,0,1.8,0.212,0.42,205.0,661,5.0,2.24,9117260.8
VTHO,0.179,0,0.6,0.179,0.093,298.0,584,2.0,1.825,57824488.4
BSV,0.178,0,1.9,0.223,0.148,536.0,1000,5.0,1.232,2631.8
SNT,0.177,0,3.0,0.183,0.16,211.0,1529,8.0,0.811,37238946.6
LAYER,0.171,0,2.9,0.177,0.405,251.0,1943,10.0,1.311,1120859.7
ORBS,0.17,0,0.8,0.17,0.108,566.0,1155,2.0,7.012,974209.0
ARK,0.17,0,1.5,0.205,0.212,73.0,910,4.0,0.727,745465.5
NEO,0.17,0,1.1,0.171,0.12,342.0,656,3.0,2.522,7049.5
T,0.167,0,0.7,0.224,0.142,140.0,406,2.0,1.963,3919294.5
0G,0.166,0,1.5,0.241,0.223,395.0,1111,6.0,2.33,77166.3
BIGTIME,0.166,0,1.1,0.166,0.308,92.0,450,2.0,0.796,11704629.3
XEC,0.165,0,1.3,0.165,0.125,551.0,785,3.0,1.911,2395181181.9
ZKC,0.161,0,1.4,0.209,0.23,29.0,1210,5.0,7.795,116290.9
1INCH,0.158,0,0.8,0.158,0.25,197.0,601,2.0,0.789,922162.7
CTC,0.156,0,1.5,0.178,0.144,183.0,1065,4.0,0.75,1093346.7
ME,0.152,0,4.4,0.306,0.357,315.0,3184,17.0,3.662,424240.1
FLOCK,0.152,0,2.3,0.19,0.184,253.0,1122,6.0,1.78,801826.5
API3,0.15,0,0.6,0.152,0.131,220.0,281,1.0,1.237,201971.2
SONIC,0.15,0,1.9,0.341,0.412,150.0,1308,7.0,2.138,1428385.7
STEEM,0.15,0,1.2,0.15,0.249,214.0,847,2.0,4.473,248817.8
LSK,0.148,0,1.0,0.148,0.144,186.0,342,2.0,0.498,1314485.2
VET,0.148,0,2.0,0.16,0.301,114.0,1270,6.0,4.79,2198286.3
KERNEL,0.148,0,1.1,0.162,0.276,12.0,1519,4.0,0.809,855885.7
ORCA,0.147,0,1.8,0.147,0.577,98.0,1758,4.0,3.673,18276.0
WAL,0.147,0,2.3,0.18,0.411,147.0,1317,9.0,2.885,797639.9
W,0.146,0,1.4,0.146,0.486,365.0,724,4.0,3.447,8712572.2
MEW,0.144,0,1.3,0.16,0.109,135.0,757,4.0,4.14,58503688.2
BERA,0.143,0,2.7,0.143,0.178,357.0,1412,8.0,2.302,150234.2
MASK,0.143,0,1.0,0.158,0.072,192.0,753,2.0,2.384,56526.6
BLUR,0.142,0,1.1,0.167,0.154,319.0,631,3.0,2.002,2325234.1
BAT,0.141,0,0.7,0.141,0.142,156.0,505,2.0,1.59,724833.9
A,0.139,0,1.2,0.14,0.25,108.0,858,3.0,2.844,393919.7
HP,0.135,0,0.4,0.135,0.2,270.0,481,1.0,1.671,4390194.9
ZAMA,0.13,0,1.2,0.13,0.067,108.0,621,2.0,2.335,282826.6
RAY,0.13,0,0.6,0.138,0.099,58.0,545,2.0,2.642,36521.9
PUNDIX,0.129,0,1.4,0.129,0.145,259.0,563,3.0,1.245,770865.1
ZETA,0.129,0,0.9,0.129,0.113,108.0,623,2.0,2.523,550733.8
COMP,0.129,0,0.5,0.129,0.106,429.0,289,1.0,2.463,1004.7
AXS,0.127,0,3.2,0.141,0.419,182.0,2485,10.0,4.234,26633.4
BLEND,0.127,0,2.4,0.205,0.18,89.0,2144,7.0,13.264,50395.3
AZTEC,0.126,0,0.8,0.126,0.506,140.0,594,4.0,3.3,2298363.2
ZRX,0.125,0,0.9,0.125,0.126,125.0,466,2.0,4.78,153994.6
MOC,0.124,0,0.5,0.124,0.053,621.0,391,1.0,1.42,1263973.2
KAITO,0.122,0,1.1,0.123,0.265,178.0,657,4.0,1.782,162772.1
PYTH,0.119,0,0.8,0.119,0.124,132.0,510,2.0,4.02,733714.0
VANA,0.117,0,0.9,0.13,0.073,288.0,590,2.0,3.202,10129.8
CBK,0.113,0,0.9,0.125,0.121,114.0,1191,2.0,3.705,80020.7
TOKAMAK,0.112,0,1.3,0.112,0.121,374.0,885,3.0,4.788,27588.4
MANA,0.11,0,1.0,0.11,0.103,100.0,545,2.0,0.571,1991866.0
CPOOL,0.11,0,1.9,0.457,0.432,15.0,1903,6.0,1.268,1726010.7
TIA,0.109,0,1.4,0.132,0.346,136.0,586,4.0,2.061,77763.5
KAT,0.109,0,1.0,0.109,0.137,272.0,1060,3.0,1.589,9475495.9
BIRB,0.109,0,0.4,0.109,0.028,109.0,239,1.0,1.625,783518.6
CRO,0.104,0,0.8,0.152,0.128,261.0,644,2.0,4.351,103721.2
BOUNTY,0.103,0,0.5,0.103,0.087,257.0,547,2.0,1.067,3739986.6
RVN,0.103,0,0.8,0.176,0.115,227.0,646,2.0,2.269,4024269.8
XTZ,0.103,0,0.5,0.103,0.103,345.0,360,1.0,3.685,46025.5
RED,0.102,0,0.5,0.102,0.202,510.0,227,2.0,1.28,461765.3
UNI,0.102,0,1.5,0.106,0.544,53.0,1251,5.0,4.363,4995.6
HIVE,0.102,0,1.3,0.102,0.227,204.0,1301,5.0,4.218,492651.3
AGLD,0.101,0,0.9,0.113,0.09,92.0,492,2.0,1.104,225448.8
WIF,0.101,0,0.4,0.157,0.869,121.0,336,2.0,3.411,145468.8
QTUM,0.1,0,0.9,0.1,0.069,111.0,856,3.0,3.565,14514.8
THETA,0.1,0,0.7,0.1,0.242,250.0,435,2.0,1.39,217031.5
LINEA,0.1,0,0.6,0.1,0.151,500.0,345,2.0,1.921,17200936.0
GMT,0.1,0,0.9,0.102,0.067,350.0,425,2.0,1.54,12978942.1
MMT,0.099,0,0.6,0.099,0.085,248.0,250,1.0,1.181,506896.8
SKY,0.098,0,0.3,0.098,0.135,109.0,200,1.0,3.003,558576.9
STORJ,0.098,0,1.0,0.098,0.095,327.0,435,2.0,0.697,1747957.6
POKT,0.098,0,1.3,0.098,0.103,328.0,752,3.0,0.733,13713902.7
IQ,0.097,0,0.9,0.106,0.231,67.0,1115,4.0,1.002,46576861.9
WAVES,0.096,0,0.7,0.096,0.126,159.0,838,3.0,2.417,102426.0
TOSHI,0.095,0,0.8,0.095,0.174,68.0,522,2.0,1.889,197875618.3
USD1,0.095,0,0.4,0.095,0.018,23.0,554,0.0,0.652,38795.3
DOT,0.094,0,1.2,0.094,0.187,236.0,692,3.0,1.942,33452.3
UP2,0.091,0,1.2,0.144,0.283,141.0,915,5.0,0.709,2248019.4
WAXP,0.09,0,0.2,0.146,0.077,168.0,236,1.0,2.98,2927710.0
IOTA,0.089,0,1.1,0.116,0.162,128.0,885,4.0,4.899,420692.5
SOMI,0.088,0,0.8,0.088,0.152,877.0,323,2.0,2.615,264394.9
GAME2,0.088,0,0.3,0.089,0.087,99.0,784,1.0,1.512,42483805.1
TRAC,0.087,0,2.5,0.14,0.267,217.0,1533,7.0,1.034,94222.5
BTT,0.087,0,2.1,0.087,0.181,62.0,1584,6.0,3.467,270727372398.9
SC,0.083,0,0.7,0.1,0.116,583.0,681,2.0,0.502,162456937.8
ETHFI,0.082,0,1.1,0.094,0.101,350.0,652,3.0,4.464,52765.6
MINA,0.081,0,0.4,0.083,0.122,203.0,407,1.0,4.172,287094.2
GAS,0.08,0,1.2,0.116,0.194,47.0,1058,4.0,1.998,10432.2
PRL,0.078,0,1.0,0.084,0.131,40.0,628,3.0,0.518,490264.8
POLYX,0.077,0,1.2,0.08,0.112,137.0,656,3.0,3.064,515954.8
STRAX,0.076,0,1.6,0.076,0.139,109.0,1420,5.0,0.593,15916806.1
CKB,0.076,0,0.8,0.076,0.049,40.0,309,1.0,1.005,60518448.6
ELSA,0.075,0,1.4,0.159,0.234,44.0,1370,5.0,1.982,503880.8
CELO,0.074,0,0.7,0.074,0.128,105.0,546,2.0,0.806,900745.2
POWR,0.073,0,0.2,0.078,0.065,83.0,258,1.0,1.663,358382.4
CVC,0.07,0,0.5,0.07,0.054,349.0,334,1.0,0.976,2324055.2
ONG,0.07,0,0.7,0.104,0.144,234.0,539,2.0,2.253,335468.3
META,0.069,0,1.1,0.149,0.227,138.0,565,2.0,0.577,27226479.1
XCN,0.066,0,0.7,0.066,0.174,132.0,300,1.0,1.389,5089592.2
MET2,0.065,0,0.4,0.069,0.169,46.0,261,1.0,4577.309,281035.0
F,0.064,0,0.5,0.074,0.074,212.0,276,1.0,1.004,12181294.3
IMX,0.064,0,0.6,0.064,0.069,159.0,332,1.0,2.714,254429.4
WCT,0.063,0,0.7,0.078,0.155,231.0,643,3.0,3.894,175253.2
KNC,0.063,0,0.5,0.063,0.159,316.0,293,1.0,1.169,586665.7
SKR,0.063,0,0.4,0.063,0.09,158.0,403,1.0,19.066,2579293.8
MNT,0.062,0,0.3,0.076,0.094,621.0,231,1.0,5.662,21258.4
TRUST,0.061,0,0.7,0.069,0.074,85.0,899,2.0,0.736,1253982.7
EGLD,0.06,0,0.8,0.06,0.101,86.0,644,2.0,2.872,3439.9
BORA,0.058,0,0.6,0.063,0.053,36.0,794,1.0,1.402,803399.5
SUN,0.057,0,0.1,0.057,0.018,81.0,137,0.0,1.137,1569429.0
LPT,0.056,0,0.5,0.056,0.105,280.0,383,1.0,1.801,9611.4
AUCTION,0.056,0,0.3,0.056,0.159,188.0,450,1.0,2.781,6295.7
PROVE,0.055,0,0.5,0.055,0.149,78.0,467,2.0,2.006,335358.8
SUPER,0.054,0,0.4,0.064,0.118,149.0,216,1.0,1.497,406731.6
TT,0.052,0,0.2,0.053,0.021,45.0,256,0.0,0.23,148619844.0
DKA,0.052,0,0.4,0.06,0.065,114.0,776,1.0,3.266,3671349.7
NEWT,0.051,0,0.8,0.131,0.137,36.0,777,3.0,2.362,408121.5
MTL,0.05,0,0.6,0.05,0.08,100.0,349,1.0,2.17,102219.9
AHT,0.05,0,0.3,0.05,0.077,126.0,412,1.0,1.897,38464527.9
ERA,0.05,0,0.3,0.05,0.105,250.0,201,1.0,1.12,532635.2
MBL,0.05,0,0.3,0.05,0.078,62.0,391,1.0,0.377,182283785.7
SAFE,0.05,0,0.4,0.062,0.169,252.0,220,1.0,1.123,362842.4
BLAST,0.048,0,0.8,0.052,0.101,280.0,931,2.0,1.695,67278121.9
TAIKO,0.047,0,0.4,0.047,0.168,52.0,263,1.0,1.518,771730.1
ALT,0.046,0,0.3,0.155,0.123,228.0,379,1.0,0.96,12503514.1
ORDER,0.045,0,0.3,0.045,0.112,64.0,298,1.0,1.649,652327.2
FLUID,0.045,0,0.2,0.045,0.035,114.0,479,0.0,1.198,13533.9
ANKR,0.042,0,0.1,0.042,0.056,139.0,587,1.0,3.147,3250114.3
G,0.042,0,0.3,0.042,0.081,35.0,276,1.0,2.401,6165792.6
GLM,0.042,0,0.5,0.042,0.139,422.0,400,2.0,1.655,428105.4
COW,0.039,0,0.2,0.039,0.067,64.0,119,1.0,2.033,149084.5
SENT,0.039,0,0.3,0.039,0.037,129.0,268,1.0,2.106,2051284.4
MVL,0.038,0,0.2,0.038,0.02,63.0,295,0.0,0.567,78944346.1
CYBER,0.037,0,0.3,0.037,0.07,186.0,507,1.0,3.16,35060.1
ZKP,0.037,0,0.3,0.252,0.217,183.0,285,1.0,2.165,281148.7
HUNT,0.035,0,0.3,0.035,0.042,9.0,530,1.0,0.959,1567552.0
BEAM,0.035,0,0.3,0.035,0.108,35.0,267,1.0,1.109,23727691.7
FCT2,0.034,0,0.2,0.034,0.032,69.0,404,0.0,1.583,3583382.9
ELF,0.032,0,0.3,0.032,0.023,32.0,532,1.0,5.184,37575.3
ASTR,0.031,0,0.2,0.031,0.087,153.0,568,1.0,11.061,779707.4
KAVA,0.031,0,0.3,0.045,0.066,105.0,397,1.0,1.771,569393.4
QKC,0.029,0,0.2,0.029,0.052,41.0,293,1.0,1.102,7157477.1
YGG,0.028,0,0.2,0.028,0.049,280.0,207,0.0,3638.378,611143.7
ICX,0.025,0,0.2,0.029,0.069,108.0,398,1.0,2.51,626236.1
USDS,0.024,0,0.1,0.024,0.01,60.0,119,0.0,1.55,16960.0
TFUEL,0.014,0,0.1,0.014,0.037,23.0,257,0.0,0.49,11267432.2
USDE,0.002,0,0.0,0.002,0.003,20.0,150,0.0,0.982,21978.7
