종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
AAVE,0.247,0,3.6,0.247,0.311,176.0,1970,11.0,1.711,644.2
DEEP,0.247,0,4.6,0.755,0.976,62.0,5878,26.0,5.186,482272.9
AERO,0.245,0,1.3,0.245,0.197,272.0,433,3.0,2.333,58279.6
BIO,0.24,0,7.4,0.336,0.281,865.0,2271,18.0,3.804,3216154.1
SOMI,0.24,0,1.8,0.489,0.378,218.0,732,5.0,1.713,271663.4
BSV,0.239,0,2.1,0.319,0.291,121.0,1822,5.0,2.82,1135.8
ALT,0.233,0,3.7,0.233,0.219,90.0,1346,9.0,0.475,32328382.7
PENDLE,0.232,0,5.7,0.232,0.209,101.0,3160,13.0,2.41,18581.9
VANA,0.227,0,1.6,0.277,0.133,408.0,909,5.0,2.076,18624.4
LINEA,0.223,0,4.2,0.276,0.273,252.0,1679,12.0,2.443,15265644.4
PRL,0.223,0,7.8,0.255,0.546,47.0,4772,29.0,0.966,373389.6
KAITO,0.223,0,1.7,0.312,0.417,669.0,1213,8.0,2.437,105419.7
BIRB,0.222,0,2.6,0.222,0.176,277.0,1209,6.0,0.635,1234002.8
PYTH,0.222,0,3.3,0.222,0.21,124.0,1871,8.0,0.812,1560204.0
ERA,0.222,0,1.8,0.222,0.196,185.0,879,5.0,0.577,1162387.5
PUMP,0.22,0,2.3,0.22,0.232,92.0,966,6.0,1.097,92532126.5
PEPE,0.219,0,4.2,0.338,0.537,69.0,2961,17.0,2.486,43444539440.7
F,0.217,0,1.4,0.217,0.102,198.0,879,4.0,1.742,4147396.8
BLUR,0.214,0,2.1,0.214,0.14,306.0,1047,5.0,1.823,3303900.6
BIGTIME,0.21,0,5.6,0.21,0.271,131.0,1732,12.0,0.71,13539553.4
XTZ,0.209,0,3.0,0.209,0.14,105.0,1477,6.0,1.044,144501.3
CARV,0.209,0,1.1,0.215,0.144,1107.0,1006,3.0,1.761,501094.1
NEO,0.205,0,2.0,0.3,0.457,247.0,1471,6.0,2.258,12039.4
META,0.205,0,3.6,0.205,0.331,2054.0,1515,10.0,0.703,24671380.1
ATH,0.202,0,6.8,0.277,0.342,254.0,3695,25.0,2.765,7698846.7
TIA,0.202,0,1.6,0.202,0.124,337.0,1001,4.0,1.337,86944.7
B3,0.202,0,4.9,0.202,0.924,337.0,2724,17.0,0.555,411098832.9
SPK,0.2,0,3.4,0.201,1.127,144.0,2714,16.0,1.889,3695026.6
CTC,0.2,0,1.7,0.2,0.183,143.0,1586,7.0,0.82,946452.6
THETA,0.199,0,2.5,0.251,0.163,248.0,1158,6.0,1.679,242657.2
0G,0.198,0,3.1,0.243,0.319,160.0,2223,13.0,2.718,76246.6
ONG,0.197,0,2.4,0.197,0.2,985.0,1685,7.0,3.45,268005.3
JST,0.196,0,2.7,0.199,0.369,112.0,902,6.0,0.875,2894310.1
NXPC,0.194,0,3.3,0.197,0.249,182.0,2081,11.0,2.177,90406.7
VTHO,0.192,0,9.1,0.38,0.347,275.0,6935,29.0,2.736,50019390.4
ATOM,0.189,0,3.3,0.289,0.227,177.0,3038,10.0,5.097,6207.2
AZTEC,0.185,0,3.7,0.312,0.729,200.0,2146,14.0,2.092,2064150.0
CPOOL,0.184,0,3.8,0.302,0.422,86.0,2982,14.0,2.408,1191534.3
CELO,0.184,0,1.3,0.184,0.248,153.0,840,4.0,0.616,2545656.5
XAUT,0.184,0,2.5,0.2,0.862,142.0,1231,7.0,3.616,13.3
ZIL,0.181,0,1.1,0.181,0.14,181.0,1055,3.0,2.754,8601728.4
SOPH,0.18,0,1.6,0.183,0.329,225.0,1205,5.0,0.508,34831048.6
RED,0.179,0,1.2,0.324,0.381,196.0,453,3.0,0.84,857416.4
ARKM,0.178,0,5.4,0.207,0.429,223.0,2018,16.0,1.213,665108.1
ORBS,0.172,0,1.1,0.212,0.168,132.0,781,4.0,0.218,68947700.0
ARK,0.169,0,3.3,0.352,0.412,105.0,1900,10.0,0.496,1217606.4
STEEM,0.167,0,5.9,0.245,0.471,46.0,3997,20.0,3.419,733515.6
SUPER,0.167,0,1.1,0.167,0.314,49.0,588,3.0,0.947,872014.9
TRUST,0.165,0,2.4,0.166,0.244,44.0,1927,8.0,1.875,633638.0
IOST,0.165,0,0.6,0.178,0.139,101.0,521,2.0,0.645,115501463.2
GLM,0.165,0,2.0,0.165,0.212,61.0,872,5.0,1.01,996598.8
COW,0.164,0,0.5,0.254,0.161,863.0,393,2.0,1.886,182095.3
ETHFI,0.162,0,1.7,0.162,0.148,271.0,1094,6.0,1.812,153973.1
PROS,0.16,0,5.3,0.16,0.313,267.0,4083,16.0,1.92,60366.4
ZKC,0.16,0,1.7,0.186,0.284,154.0,1150,7.0,3.398,386862.7
IOTA,0.156,0,3.5,0.193,0.217,45.0,2227,12.0,1.952,881073.8
POWR,0.153,0,2.0,0.268,0.248,86.0,1406,7.0,3.004,199120.5
TAIKO,0.15,0,0.7,0.266,0.216,375.0,694,4.0,0.437,1872914.8
MOCA,0.15,0,0.8,0.15,0.137,125.0,816,3.0,0.494,13559100.7
ASTR,0.149,0,1.4,0.149,0.246,43.0,649,3.0,0.783,15342985.5
SNT,0.148,0,1.2,0.174,0.244,95.0,1082,4.0,0.562,34136937.3
UP2,0.148,0,3.3,0.148,0.251,738.0,2153,14.0,0.807,1582910.0
SAFE,0.147,0,1.9,0.226,0.278,84.0,1009,6.0,1.462,355588.6
MINA,0.145,0,1.1,0.321,0.176,103.0,942,3.0,4.183,273935.9
NEWT,0.144,0,2.1,0.144,0.157,207.0,1450,6.0,1.335,1020938.4
CRO,0.144,0,2.7,0.191,0.55,120.0,1860,8.0,1.039,1115366.0
OP,0.138,0,1.9,0.157,0.214,461.0,880,6.0,8.262,559177.7
SKY,0.138,0,1.5,0.16,0.207,690.0,733,4.0,1.593,698943.9
KAVA,0.138,0,1.9,0.138,0.113,153.0,772,4.0,1.902,499225.8
WET,0.134,0,2.6,0.143,0.481,216.0,1798,9.0,0.543,1766004.9
SYRUP,0.133,0,2.2,0.136,0.671,53.0,1986,7.0,3.647,222611.5
ZRX,0.133,0,1.1,0.134,0.309,134.0,466,3.0,1.235,882071.9
AWE,0.132,0,1.8,0.161,0.178,332.0,1374,7.0,4.468,672743.0
AGLD,0.132,0,1.1,0.132,0.204,147.0,565,2.0,2.101,155573.5
POKT,0.129,0,2.9,0.146,0.475,644.0,2251,16.0,1.191,18710082.8
CBK,0.129,0,1.0,0.134,0.129,115.0,949,4.0,0.477,553956.7
YGG,0.128,0,2.0,0.128,0.15,106.0,917,4.0,1.615,843256.5
QTUM,0.127,0,1.7,0.128,0.265,141.0,1289,4.0,2.576,35600.3
MET2,0.126,0,2.2,0.126,0.209,179.0,608,5.0,0.958,407716.6
BTT,0.126,0,2.0,0.143,0.141,400.0,2042,7.0,1.021,281267484620.3
MANA,0.125,0,1.1,0.125,0.148,250.0,755,3.0,1.964,1577889.6
SKR,0.123,0,0.7,0.156,0.27,243.0,598,3.0,1.949,2445903.5
MASK,0.121,0,0.7,0.126,0.044,119.0,572,1.0,2.834,32454.2
SC,0.119,0,0.5,0.119,0.061,595.0,561,2.0,0.349,316731587.8
ANKR,0.114,0,1.4,0.151,0.21,234.0,970,3.0,1.725,8637533.5
ANIME,0.113,0,1.5,0.121,0.367,100.0,907,5.0,2.293,14108708.2
TT,0.113,0,0.4,0.121,0.184,46.0,673,2.0,0.25,261914571.9
ELSA,0.111,0,2.5,0.13,0.467,87.0,2218,8.0,1.318,604380.2
LSK,0.109,0,3.0,0.14,0.255,286.0,1898,8.0,0.458,1419644.6
API3,0.109,0,1.0,0.109,0.214,99.0,710,3.0,1.845,123047.9
TOSHI,0.108,0,1.3,0.127,0.237,90.0,796,4.0,1.504,292313254.9
CYBER,0.107,0,1.0,0.107,0.187,214.0,510,3.0,2.56,39622.0
XEC,0.106,0,1.3,0.18,0.207,39.0,1017,5.0,0.392,44115137578.8
XCN,0.105,0,1.4,0.156,0.339,175.0,763,4.0,1.017,7810537.4
AHT,0.101,0,0.7,0.101,0.164,336.0,923,3.0,1.048,34053104.4
ZETA,0.1,0,1.1,0.1,0.149,333.0,1067,4.0,3.36,669223.5
RAY,0.1,0,0.5,0.1,0.175,144.0,458,2.0,2.636,45263.0
WAVES,0.099,0,2.2,0.119,0.332,90.0,2131,8.0,2.559,106849.5
MBL,0.099,0,0.4,0.099,0.145,110.0,433,2.0,0.437,297141883.1
SUN,0.096,0,0.6,0.096,0.11,320.0,288,1.0,0.853,4210754.3
KNC,0.095,0,1.0,0.095,0.238,317.0,902,3.0,1.605,559333.6
BOUNTY,0.09,0,1.4,0.101,0.498,224.0,1594,6.0,2.622,1631270.2
MLK,0.09,0,0.9,0.109,0.077,38.0,1697,3.0,1.544,386494.4
IQ,0.089,0,0.9,0.089,0.154,99.0,859,3.0,0.269,268436823.1
1INCH,0.089,0,0.9,0.089,0.098,444.0,521,2.0,0.825,1044408.4
WIF,0.088,0,0.4,0.088,0.135,175.0,233,1.0,2.117,441015.6
HP,0.087,0,1.3,0.089,0.49,44.0,1956,5.0,1.619,4743366.1
PROVE,0.085,0,2.5,0.239,0.411,163.0,2209,10.0,1.615,297838.8
T,0.085,0,1.3,0.085,0.236,424.0,993,4.0,3.507,2306159.5
TRAC,0.081,0,2.7,0.112,0.584,45.0,2829,11.0,2.997,63693.0
WAXP,0.08,0,0.5,0.081,0.086,75.0,466,1.0,2.363,2606718.9
EGLD,0.076,0,0.6,0.076,0.104,64.0,1016,2.0,4.22,2456.9
MED,0.075,0,0.7,0.075,0.123,29.0,1063,3.0,1.288,29185968.0
HUNT,0.074,0,1.0,0.09,0.205,53.0,1074,4.0,0.584,2791831.2
ORDER,0.074,0,1.2,0.091,0.124,184.0,928,5.0,2.134,495056.0
ONT,0.074,0,1.7,0.074,0.331,123.0,1587,6.0,1.111,1091637.2
BREV,0.073,0,1.1,0.103,0.366,95.0,612,3.0,0.904,1294399.6
TREE,0.072,0,1.0,0.072,0.371,103.0,1018,4.0,2.448,397729.3
KERNEL,0.071,0,0.5,0.071,0.279,141.0,687,3.0,0.121,8042639.4
AXL,0.07,0,1.3,0.199,0.202,233.0,1100,4.0,1.689,395736.0
FCT2,0.069,0,0.6,0.069,0.291,114.0,766,3.0,0.425,11822685.9
ZKP,0.065,0,1.5,0.234,0.337,38.0,1231,5.0,0.427,2301420.0
G,0.064,0,1.2,0.11,0.2,321.0,986,3.0,1.579,7865831.2
LPT,0.06,0,0.8,0.06,0.066,198.0,581,2.0,2.192,8944.6
MTL,0.058,0,1.1,0.084,0.097,53.0,880,3.0,0.837,177227.3
GAME2,0.058,0,0.4,0.073,0.119,7.0,1512,2.0,0.326,115388947.6
TFUEL,0.051,0,0.8,0.07,0.136,513.0,740,2.0,0.338,19414144.7
CKB,0.048,0,0.6,0.049,0.157,476.0,554,2.0,0.734,76551883.3
MOC,0.041,0,0.6,0.043,0.202,38.0,955,3.0,2.676,886133.8
QKC,0.038,0,0.3,0.038,0.102,24.0,428,1.0,0.935,14198685.6
ELF,0.033,0,0.7,0.13,0.421,70.0,726,3.0,0.221,4748780.2
ICX,0.029,0,0.5,0.073,0.094,289.0,670,2.0,1.523,994451.4
USDS,0.018,0,0.0,0.018,0.056,13.0,178,0.0,1.042,19086.1
USD1,0.011,0,0.1,0.013,0.169,7.0,1824,2.0,1.304,51442.8
USDE,0.002,0,0.0,0.002,0.017,11.0,116,0.0,0.737,15231.9
