종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
KAVA,0.316,0,1.0,0.397,0.327,217.0,614,4.0,1.629,553632.3
BARD,0.315,0,5.0,0.385,0.693,117.0,2104,15.0,2.314,477801.8
BREV,0.315,0,2.7,0.315,0.384,350.0,883,6.0,0.902,1348393.0
ZETA,0.314,0,3.8,0.62,0.307,201.0,1959,10.0,1.733,794487.2
POLYX,0.305,0,4.3,0.305,0.21,152.0,2143,13.0,2.98,539099.0
SOON,0.304,0,5.1,0.304,0.547,72.0,2793,13.0,1.485,1167393.8
ZK,0.297,0,2.9,0.36,0.324,282.0,1004,8.0,1.289,6402085.1
ZIL,0.295,0,2.2,0.295,0.299,328.0,1351,6.0,2.756,7243273.2
PRL,0.294,0,9.8,0.294,0.434,327.0,4490,35.0,0.648,359413.7
OPEN,0.291,0,8.8,0.318,0.452,121.0,5189,27.0,1.451,429490.2
DOT,0.287,0,3.1,0.452,0.244,247.0,2610,11.0,2.24,38722.5
GRT,0.286,0,5.0,0.532,0.52,179.0,2915,20.0,2.749,1667199.2
CRO,0.278,0,4.0,0.278,0.195,121.0,1759,8.0,3.907,587690.3
CPOOL,0.272,0,3.2,0.489,0.549,35.0,3497,13.0,2.46,663488.9
0G,0.271,0,3.9,0.459,0.5,193.0,2620,18.0,5.053,50101.0
WLFI,0.266,0,6.4,0.419,0.602,241.0,2430,16.0,2.282,2372382.0
BIRB,0.261,0,2.5,0.261,0.27,163.0,1628,7.0,1.01,842844.9
NEO,0.257,0,2.8,0.257,0.248,321.0,1623,7.0,3.711,8692.6
1INCH,0.254,0,1.1,0.254,0.256,196.0,680,2.0,0.761,828586.9
TREE,0.251,0,1.6,0.267,0.169,236.0,1343,5.0,2.777,349483.5
ALT,0.244,0,3.3,0.326,0.252,272.0,1804,8.0,0.858,22837993.6
MNT,0.242,0,2.2,0.242,0.179,345.0,757,4.0,6.724,41695.8
MMT,0.24,0,1.4,0.24,0.252,240.0,833,4.0,1.365,721651.1
CTC,0.237,0,4.0,0.264,0.492,51.0,4280,15.0,1.989,451255.5
IMX,0.234,0,1.4,0.234,0.173,123.0,685,4.0,1.637,295381.7
AERGO,0.232,0,10.9,0.408,1.057,112.0,8562,53.0,4.651,766688.4
BLEND,0.23,0,3.8,0.456,0.534,144.0,1663,13.0,1.244,1452649.9
ZAMA,0.23,0,2.3,0.23,0.447,288.0,1331,6.0,1.713,1822886.1
ATOM,0.23,0,3.4,0.249,0.195,435.0,2598,7.0,4.416,6779.6
CARV,0.229,0,2.1,0.229,0.189,229.0,1813,6.0,2.321,458668.1
BSV,0.228,0,3.3,0.232,0.308,148.0,1757,9.0,2.937,1611.2
PROVE,0.226,0,4.9,0.412,0.327,117.0,2662,14.0,2.551,268460.8
COW,0.226,0,1.5,0.226,0.219,205.0,489,4.0,2.277,192339.1
AZTEC,0.221,0,9.3,0.277,0.488,102.0,5688,33.0,3.742,2299366.4
STORJ,0.218,0,3.9,0.218,0.916,91.0,1683,11.0,2.339,1569676.1
MIRA,0.216,0,3.6,0.216,0.367,432.0,1639,12.0,1.002,3435699.5
POKT,0.216,0,2.3,0.216,0.209,719.0,996,5.0,1.018,14890080.9
WCT,0.212,0,1.6,0.212,0.213,265.0,1180,6.0,1.627,764023.0
G,0.205,0,1.6,0.205,0.144,136.0,1094,5.0,4.003,4395500.7
NXPC,0.204,0,3.7,0.204,0.537,157.0,2293,11.0,2.2,78458.1
EDGE,0.204,0,2.0,0.221,0.13,79.0,1195,5.0,0.512,2390753.7
MOODENG,0.204,0,2.9,0.299,0.141,53.0,1415,7.0,2.518,841496.3
CELO,0.2,0,1.1,0.2,0.127,250.0,869,3.0,0.464,2402352.9
CKB,0.2,0,1.4,0.2,0.11,200.0,869,4.0,1.433,39222078.1
SKY,0.2,0,1.6,0.2,0.194,667.0,707,4.0,1.475,852954.3
AXL,0.195,0,2.0,0.331,0.46,173.0,1475,7.0,1.557,662507.4
IQ,0.193,0,1.2,0.195,0.112,197.0,880,3.0,0.236,248814590.3
ONT,0.188,0,2.1,0.188,0.227,99.0,2165,6.0,2.141,646558.2
KAITO,0.188,0,3.3,0.188,0.369,375.0,1837,9.0,2.687,88013.3
VET,0.186,0,3.7,0.245,0.495,87.0,3174,12.0,5.986,2604454.3
WET,0.184,0,2.3,0.196,0.354,333.0,1393,6.0,0.735,1424215.4
KAT,0.18,0,3.3,0.396,0.565,481.0,2297,13.0,0.958,22958667.3
ELSA,0.179,0,2.6,0.397,0.286,70.0,2801,10.0,2.216,476075.1
TFUEL,0.176,0,0.5,0.176,0.093,440.0,555,1.0,0.461,13652220.1
A,0.174,0,2.2,0.174,0.226,349.0,1402,6.0,1.092,1998642.0
FCT2,0.173,0,0.7,0.173,0.194,1730.0,628,2.0,1.218,8114276.6
ONG,0.172,0,1.9,0.214,0.155,160.0,1973,5.0,2.482,231144.6
VANA,0.171,0,1.7,0.184,0.153,213.0,954,5.0,2.499,16983.1
PYTH,0.17,0,3.5,0.326,0.566,170.0,2031,13.0,1.635,1238498.0
BIGTIME,0.168,0,2.5,0.168,0.297,280.0,1271,7.0,0.903,10226718.6
MOCA,0.166,0,1.1,0.166,0.075,166.0,615,2.0,0.51,11907361.9
SUPER,0.165,0,0.9,0.165,0.409,411.0,570,2.0,1.513,632558.9
HOLO,0.162,0,2.3,0.331,0.4,135.0,2481,8.0,0.95,1457501.3
NEWT,0.16,0,1.4,0.167,0.252,92.0,1200,4.0,2.138,475796.4
POWR,0.16,0,1.0,0.16,0.184,76.0,1170,3.0,2.367,110013.8
ARK,0.158,0,2.8,0.158,0.15,122.0,1746,7.0,0.61,1112061.5
KNC,0.158,0,1.0,0.191,0.213,112.0,638,3.0,1.72,480601.0
ETHFI,0.154,0,2.8,0.282,0.337,309.0,2189,10.0,2.238,147275.1
AQT,0.153,0,1.2,0.153,0.283,29.0,1446,4.0,2.189,35495.7
MANA,0.151,0,1.3,0.151,0.513,54.0,1416,4.0,1.869,1499692.1
SOPH,0.15,0,2.2,0.15,0.328,150.0,1486,8.0,0.674,29357101.3
QKC,0.15,0,0.5,0.15,0.137,1500.0,612,2.0,0.731,14186248.3
LSK,0.15,0,1.1,0.15,0.153,136.0,854,2.0,0.505,1450484.0
ERA,0.149,0,2.1,0.149,0.186,186.0,950,5.0,1.829,455417.5
SONIC,0.147,0,3.1,0.152,0.227,176.0,1988,12.0,2.551,1273344.7
BOUNTY,0.145,0,0.7,0.168,0.059,191.0,694,2.0,1.807,1667575.2
WAVES,0.144,0,1.7,0.144,0.268,180.0,2151,7.0,6.179,66966.7
BAT,0.144,0,2.2,0.236,0.407,104.0,1184,5.0,1.319,893518.1
SYRUP,0.143,0,3.0,0.149,0.208,475.0,2333,10.0,2.312,214291.2
XEC,0.143,0,2.1,0.143,0.247,110.0,1847,6.0,2.863,5113611193.7
RAY,0.14,0,0.9,0.14,0.077,140.0,1064,3.0,2.119,49435.9
BLAST,0.138,0,2.2,0.205,0.191,50.0,2375,9.0,3.977,43011608.6
CYBER,0.138,0,0.7,0.138,0.145,688.0,639,2.0,2.397,56519.0
MINA,0.138,0,1.3,0.175,0.269,162.0,1220,4.0,9.054,119036.5
RVN,0.136,0,1.7,0.218,0.21,250.0,1291,6.0,3.015,4024159.7
EGLD,0.135,0,2.3,0.194,0.188,169.0,1077,6.0,3.791,3062.0
TOSHI,0.135,0,1.8,0.135,0.221,225.0,998,5.0,1.347,317065689.2
UP2,0.132,0,3.1,0.132,0.199,331.0,1898,9.0,0.998,1866561.4
BTT,0.131,0,2.9,0.171,0.155,132.0,2785,9.0,1.473,183449519609.8
ELF,0.13,0,0.7,0.13,0.186,186.0,456,2.0,0.261,5078097.3
FLUID,0.129,0,1.1,0.153,0.15,135.0,760,3.0,1.358,14742.4
PUNDIX,0.126,0,2.9,0.159,0.372,105.0,1591,9.0,0.462,1777621.4
THETA,0.122,0,1.4,0.122,0.178,153.0,814,3.0,1.275,270067.4
MET2,0.122,0,1.6,0.344,0.314,240.0,566,4.0,1.023,401416.7
ZKP,0.12,0,1.0,0.222,0.428,32.0,1151,6.0,2.281,813692.7
ORBS,0.12,0,1.7,0.12,0.169,171.0,891,4.0,0.177,61642314.5
ASTR,0.119,0,1.0,0.248,0.374,138.0,916,4.0,0.705,12994031.7
XCN,0.119,0,1.1,0.119,0.118,99.0,554,2.0,1.734,5104781.5
HUNT,0.118,0,0.5,0.118,0.28,236.0,665,2.0,0.372,2221996.4
2Z,0.117,0,1.0,0.156,0.224,390.0,694,3.0,0.645,2001084.5
ANIME,0.117,0,1.2,0.117,0.104,1167.0,948,4.0,2.362,12079659.1
MOC,0.114,0,0.3,0.114,0.178,44.0,386,1.0,1.798,1347142.2
ORDER,0.11,0,1.5,0.145,0.134,179.0,1306,5.0,1.635,450836.3
META,0.11,0,1.1,0.11,0.226,101.0,793,3.0,0.311,24904936.5
SNT,0.109,0,1.1,0.109,0.126,218.0,1626,3.0,0.686,29272787.2
TAIKO,0.109,0,1.0,0.119,0.207,136.0,665,3.0,0.557,1159812.5
XTZ,0.108,0,1.0,0.108,0.089,72.0,848,2.0,2.232,107551.4
ICX,0.108,0,0.8,0.108,0.196,154.0,640,2.0,3.445,521452.7
GAME2,0.107,0,0.4,0.107,0.161,358.0,933,1.0,0.67,47890094.1
T,0.106,0,1.0,0.114,0.112,266.0,1047,4.0,2.8,3233924.1
SAFE,0.106,0,1.2,0.106,0.168,355.0,534,3.0,1.42,254981.2
CBK,0.105,0,0.3,0.178,0.092,114.0,650,2.0,1.48,122601.5
COMP,0.101,0,0.8,0.101,0.116,202.0,638,2.0,3.081,898.7
F,0.1,0,1.0,0.1,0.168,250.0,908,4.0,1.401,5003603.8
TIA,0.1,0,1.7,0.211,0.628,100.0,1284,7.0,2.784,80681.6
KERNEL,0.092,0,0.8,0.102,0.183,125.0,944,2.0,2.574,405917.8
LPT,0.09,0,1.1,0.098,0.175,129.0,856,4.0,3.84,6456.7
MTL,0.09,0,0.9,0.092,0.149,85.0,1092,3.0,1.235,129610.0
TOKAMAK,0.089,0,1.3,0.095,0.434,56.0,2010,4.0,5.154,42198.4
YGG,0.086,0,0.7,0.286,0.201,102.0,1071,3.0,3545.584,795344.6
MASK,0.084,0,0.6,0.084,0.118,120.0,734,2.0,4.16,27780.8
SKR,0.084,0,0.7,0.084,0.12,35.0,452,1.0,7.356,2310472.3
SOMI,0.075,0,0.8,0.075,0.14,748.0,523,2.0,1.989,291472.6
SUN,0.071,0,0.5,0.071,0.175,236.0,338,1.0,0.562,3943831.5
CVC,0.068,0,0.7,0.075,0.466,135.0,1316,3.0,1.511,946318.6
BLUR,0.066,0,1.7,0.082,0.219,158.0,1428,5.0,1.722,2888392.4
BEAM,0.065,0,0.9,0.083,0.12,135.0,683,3.0,3.685,11152949.4
ESP,0.062,0,1.3,0.062,0.286,154.0,1389,3.0,2.027,526229.8
BORA,0.057,0,0.7,0.098,0.126,19.0,1920,3.0,1.521,568020.3
WAXP,0.057,0,0.6,0.139,0.161,38.0,778,2.0,2.308,2808523.1
MLK,0.055,0,0.7,0.065,0.121,91.0,1945,3.0,2.856,242748.1
ZRX,0.053,0,1.0,0.053,0.07,266.0,623,2.0,2.272,500414.0
API3,0.051,0,0.9,0.09,0.206,126.0,741,2.0,1.533,141127.7
GLM,0.051,0,0.5,0.051,0.106,128.0,839,2.0,1.251,864616.8
TT,0.047,0,0.3,0.047,0.088,474.0,436,1.0,0.221,306437529.8
AHT,0.047,0,0.6,0.047,0.063,36.0,588,2.0,0.675,50927588.3
IOST,0.046,0,0.3,0.046,0.113,116.0,602,1.0,0.986,78267551.5
MBL,0.04,0,0.5,0.04,0.09,31.0,596,2.0,0.452,241729399.8
MVL,0.04,0,0.3,0.043,0.048,32.0,451,1.0,1.009,26149164.2
HP,0.036,0,0.4,0.036,0.207,182.0,771,1.0,1.24,3383016.4
MED,0.035,0,0.4,0.035,0.192,173.0,961,2.0,1.181,20495282.4
SC,0.031,0,0.4,0.031,0.12,26.0,724,2.0,0.452,234586366.1
USDS,0.029,0,0.2,0.029,0.016,37.0,145,0.0,1.212,18060.0
USDE,0.018,0,0.1,0.018,0.018,23.0,337,0.0,2.234,13855.3
