종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
SOPH,0.324,0,2.5,0.768,0.949,231.0,1933,16.0,0.629,27765803.3
ZBT,0.317,0,3.9,0.478,0.625,352.0,1124,9.0,1.373,1103869.2
FIL,0.316,0,3.4,0.755,1.258,159.0,2213,16.0,3.021,37121.8
ALT,0.311,0,4.1,0.807,0.866,111.0,1598,13.0,0.599,31633462.6
IOTA,0.31,0,6.1,0.529,0.485,93.0,4799,38.0,3.183,510328.5
UP2,0.306,0,3.2,0.796,0.49,87.0,1499,10.0,1.034,1815304.6
ERA,0.303,0,1.5,0.312,0.869,160.0,595,4.0,1.141,651952.1
VVV,0.301,0,2.3,0.356,0.395,457.0,1430,8.0,2.28,3220.2
KAT,0.3,0,1.8,0.3,0.717,250.0,1140,7.0,0.824,41664948.3
ORDER,0.297,0,1.7,0.305,0.094,174.0,589,4.0,2.495,494242.0
BIO,0.294,0,2.5,0.328,0.331,735.0,1178,9.0,3.088,3457585.8
ATOM,0.274,0,1.9,0.404,0.561,342.0,1672,6.0,4.939,6800.6
KITE,0.268,0,2.9,0.379,0.818,84.0,1572,11.0,0.848,1138600.9
ENS,0.268,0,2.9,0.3,0.537,553.0,1637,9.0,1.729,10092.8
BARD,0.262,0,2.0,0.853,3.04,188.0,1631,11.0,1.927,536831.3
ORCA,0.262,0,2.4,0.262,0.571,43.0,1620,7.0,2.885,23569.5
NEO,0.261,0,0.9,0.265,0.172,540.0,473,2.0,2.962,11509.5
MOODENG,0.261,0,2.0,0.263,0.157,293.0,964,7.0,1.663,1124716.7
SIGN,0.26,0,3.6,0.425,0.894,434.0,1485,12.0,1.236,16472525.1
MEGA,0.256,0,5.6,3.66,7.034,233.0,7641,40.0,1.871,2180512.6
BIGTIME,0.251,0,1.0,0.251,0.416,228.0,352,2.0,0.939,10785092.0
TAO,0.251,0,3.4,0.365,0.913,177.0,2104,16.0,2.931,249.7
FLOCK,0.25,0,2.5,0.402,0.777,69.0,1708,11.0,3.694,283666.8
VET,0.248,0,1.7,0.263,0.451,110.0,1744,8.0,3.112,4263085.0
PLUME,0.248,0,2.4,0.354,0.62,495.0,674,10.0,2.053,7244357.4
PIEVERSE,0.246,0,3.9,0.438,0.729,134.0,2164,14.0,1.407,98493.8
XEC,0.241,0,0.7,0.42,0.445,1200.0,552,3.0,0.359,48026882589.9
IP,0.24,0,5.0,0.621,3.437,267.0,3391,32.0,4.404,131510.7
STORJ,0.238,0,2.1,0.238,0.382,397.0,1408,9.0,2.347,1455166.8
PROS,0.237,0,5.6,0.743,1.376,97.0,4427,18.0,2.371,53572.0
AXS,0.235,0,3.8,0.379,0.628,160.0,1978,14.0,2.543,50261.7
1INCH,0.233,0,0.5,0.233,0.046,212.0,174,1.0,0.883,938402.4
AGLD,0.233,0,0.4,0.267,0.21,120.0,256,2.0,1.812,171427.9
W,0.232,0,1.7,0.237,0.45,485.0,638,6.0,2.757,7355861.9
DOOD,0.232,0,2.5,0.914,0.797,163.0,1514,13.0,3.88,12538885.1
TRUST,0.231,0,2.9,0.927,0.986,186.0,2182,12.0,3.42,462868.7
ZETA,0.231,0,1.2,0.307,0.213,125.0,533,3.0,3.649,630767.8
GMT,0.229,0,1.6,0.457,0.907,382.0,1506,6.0,1.403,19170323.3
WAVES,0.225,0,1.4,0.231,0.243,91.0,924,4.0,4.11,82281.9
MANA,0.223,0,0.7,0.245,0.154,106.0,304,2.0,2.337,1342810.7
CHIP,0.222,0,4.1,1.594,3.177,287.0,2866,25.0,1.927,2177790.6
APT,0.221,0,2.3,0.361,0.436,334.0,1717,13.0,2.909,27327.7
CRO,0.219,0,1.6,0.219,0.17,156.0,652,4.0,0.247,5096612.9
ZK,0.218,0,1.5,0.221,0.275,320.0,515,4.0,1.869,5133785.4
UNI,0.213,0,2.0,0.286,0.98,71.0,2604,12.0,5.076,6689.9
B3,0.212,0,4.4,1.209,1.929,193.0,1988,17.0,0.474,699848340.0
F,0.207,0,1.1,0.357,0.32,363.0,1010,6.0,1.129,6562930.5
2Z,0.207,0,0.8,0.207,0.264,518.0,260,2.0,1.717,972398.3
MIRA,0.206,0,2.8,0.218,0.414,89.0,1129,7.0,0.445,5784504.2
DKA,0.202,0,0.7,0.202,0.154,35.0,711,2.0,1.529,5201822.5
TREE,0.202,0,0.9,0.285,0.143,77.0,498,2.0,2.857,348822.0
0G,0.201,0,1.7,0.519,1.546,182.0,847,7.0,2.299,84527.1
ATH,0.2,0,4.1,1.17,3.395,2000.0,2281,20.0,2.945,9159232.2
GAME2,0.195,0,0.3,0.196,0.027,218.0,195,1.0,0.506,96352758.3
BSV,0.192,0,1.3,0.193,0.214,96.0,704,3.0,2.144,1548.0
LPT,0.188,0,1.1,0.271,0.215,353.0,464,3.0,1.564,13304.0
XAUT,0.186,0,1.2,0.186,0.133,206.0,565,2.0,0.978,13.6
API3,0.186,0,0.8,0.186,0.102,169.0,429,2.0,1.515,142027.5
JST,0.184,0,0.8,0.184,0.238,205.0,348,3.0,0.38,3177376.3
KAITO,0.182,0,1.8,0.182,0.135,107.0,652,3.0,2.088,118383.6
TOKAMAK,0.177,0,0.6,0.177,0.271,354.0,905,2.0,11.147,19466.0
FLUID,0.174,0,0.5,0.214,0.15,212.0,268,2.0,2.047,11626.9
OP,0.173,0,0.9,0.866,1.069,187.0,647,12.0,8.084,355155.9
TOSHI,0.171,0,0.8,0.732,1.168,857.0,1299,4.0,1.15,354029501.0
OPEN,0.163,0,1.0,0.163,0.142,409.0,512,2.0,1.077,705920.6
CVC,0.163,0,0.7,0.257,0.139,59.0,507,2.0,6.114,308477.6
KNC,0.163,0,0.4,0.163,0.363,543.0,275,2.0,1.494,592599.5
NXPC,0.161,0,2.3,0.201,0.162,179.0,1098,7.0,0.587,278998.4
MLK,0.161,0,1.5,0.161,0.279,124.0,1783,6.0,1.748,516743.0
BERA,0.16,0,2.2,0.205,0.636,228.0,1571,12.0,1.756,214264.2
LSK,0.16,0,0.4,0.16,0.151,145.0,358,2.0,0.737,1077157.7
WCT,0.16,0,0.7,0.16,0.164,133.0,358,2.0,3.167,688613.9
RED,0.16,0,0.6,0.582,0.518,320.0,418,3.0,1.154,658336.2
ZORA,0.158,0,1.2,0.353,0.54,90.0,563,5.0,0.729,18777075.4
EDGE,0.158,0,2.4,2.369,2.639,226.0,2014,12.0,0.739,2924895.2
BLUR,0.15,0,1.5,0.154,0.403,375.0,701,4.0,1.577,2964769.2
SONIC,0.149,0,2.3,0.27,0.549,141.0,1442,9.0,2.357,1693405.8
AWE,0.147,0,1.3,0.324,0.576,140.0,1058,5.0,2.293,1381787.1
TRUMP,0.147,0,1.7,0.157,0.777,139.0,1384,7.0,2.507,25431.8
AZTEC,0.146,0,2.2,0.366,0.696,163.0,1761,11.0,2.082,2503424.2
ANIME,0.143,0,1.1,0.147,0.477,714.0,688,5.0,2.699,11632040.3
ETHFI,0.143,0,2.3,0.143,0.369,287.0,970,9.0,2.885,121871.9
HIVE,0.143,0,0.9,0.169,0.252,162.0,807,3.0,4.026,391500.2
MINA,0.143,0,0.4,0.147,0.129,505.0,378,1.0,1.811,386999.8
GRT,0.14,0,1.7,0.226,0.67,246.0,1504,9.0,2.511,1605397.2
CARV,0.137,0,0.7,0.139,0.142,469.0,637,2.0,2.429,637969.2
JUP,0.136,0,1.5,0.136,0.412,454.0,517,4.0,2.663,287138.4
SKY,0.135,0,0.4,0.135,0.14,337.0,146,1.0,1.67,680860.1
ASTR,0.135,0,0.5,0.197,0.11,68.0,176,1.0,1.129,10115808.8
SYRUP,0.134,0,1.8,0.164,0.31,129.0,758,5.0,3.623,162959.1
SENT,0.133,0,0.7,0.581,1.275,1333.0,344,4.0,1.483,4286032.4
PROVE,0.131,0,1.5,1.655,2.642,506.0,1472,11.0,1.815,392612.7
DOT,0.131,0,1.4,0.22,0.557,281.0,799,4.0,1.789,46762.9
ZKP,0.131,0,0.6,0.131,0.168,653.0,550,2.0,0.305,4632748.5
AQT,0.127,0,0.5,0.127,0.086,317.0,282,1.0,2.635,48125.5
META,0.122,0,0.5,0.181,0.4,115.0,473,2.0,0.459,28482481.5
TT,0.122,0,0.4,0.122,0.186,135.0,205,1.0,0.257,269166515.5
POLYX,0.12,0,0.9,0.492,1.505,175.0,1356,6.0,2.382,609088.4
TRAC,0.119,0,2.3,0.409,0.527,236.0,2418,12.0,1.067,293913.3
MANTRA,0.119,0,1.1,0.119,0.258,199.0,694,4.0,0.943,16349627.0
ONG,0.119,0,1.8,0.197,0.832,395.0,1538,8.0,1.846,465696.8
NEWT,0.117,0,0.5,0.117,0.104,235.0,351,1.0,0.488,2223576.2
STEEM,0.117,0,0.6,0.117,0.17,168.0,682,2.0,2.121,462176.9
HOLO,0.116,0,2.0,0.199,0.284,148.0,598,5.0,0.399,5208592.2
IQ,0.115,0,0.9,0.115,0.149,192.0,806,3.0,0.299,332561789.3
RAY,0.115,0,0.6,0.115,0.227,191.0,350,1.0,1.774,46950.3
AERO,0.112,0,0.2,0.266,0.445,168.0,450,2.0,1.615,130252.5
ORBS,0.11,0,0.8,0.238,0.567,85.0,724,4.0,0.289,68731121.5
WET,0.109,0,1.2,0.128,0.464,114.0,536,3.0,0.445,3520932.7
AXL,0.108,0,2.1,0.192,0.396,127.0,1447,11.0,1.982,988802.3
WAL,0.108,0,1.1,0.114,0.12,242.0,632,3.0,2.693,786619.9
ENSO,0.107,0,1.1,0.281,1.176,107.0,861,6.0,2.633,70663.4
DEEP,0.107,0,0.9,0.154,0.299,45.0,1270,5.0,1.317,1721703.1
QTUM,0.105,0,0.6,0.113,0.109,151.0,531,2.0,2.397,34853.6
WLFI,0.105,0,1.1,0.138,0.295,351.0,863,5.0,1.783,2847822.8
VANA,0.1,0,0.8,0.205,0.249,167.0,503,2.0,2.561,18079.6
MNT,0.1,0,0.6,0.1,0.055,111.0,260,1.0,7.266,47828.6
MASK,0.1,0,0.3,0.421,0.498,167.0,269,2.0,2.49,32898.5
BIRB,0.1,0,1.3,0.295,0.764,332.0,859,5.0,1.779,973931.8
SOMI,0.095,0,0.6,0.113,0.223,136.0,297,2.0,1.536,331628.2
ZRO,0.094,0,0.8,0.179,0.125,220.0,605,3.0,1.701,52637.0
CTC,0.094,0,0.9,0.203,0.272,73.0,698,4.0,0.683,1035241.3
CC,0.094,0,1.4,0.103,0.591,157.0,693,5.0,6.089,471802.4
BTT,0.092,0,1.7,0.715,0.667,76.0,1375,5.0,1.378,234791777405.1
XTZ,0.092,0,0.4,0.101,0.13,153.0,470,1.0,2.91,71631.3
KAVA,0.089,0,1.1,0.223,0.265,224.0,465,3.0,2.931,394191.0
GLM,0.083,0,0.7,0.083,0.131,415.0,298,1.0,1.112,1158982.8
ZKC,0.079,0,0.6,0.092,0.129,198.0,316,2.0,3.119,443213.0
ZIL,0.077,0,0.5,0.171,0.18,748.0,421,2.0,2.555,7043055.4
MOCA,0.077,0,0.5,0.077,0.317,193.0,304,2.0,0.778,6972925.3
KERNEL,0.077,0,0.3,0.11,0.152,238.0,318,1.0,0.926,984238.8
SUPER,0.077,0,0.4,0.077,0.575,194.0,292,2.0,0.851,1093776.3
T,0.074,0,0.5,0.087,0.113,148.0,380,1.0,1.858,3992026.5
BLAST,0.073,0,0.6,0.075,0.06,194.0,325,1.0,1.119,117559082.4
STRAX,0.072,0,0.5,0.269,0.589,31.0,614,2.0,0.501,17474982.2
BORA,0.071,0,0.7,0.071,0.108,706.0,713,2.0,1.203,2649692.5
MBL,0.07,0,0.3,0.07,0.147,348.0,265,1.0,0.488,322047229.7
ONT,0.07,0,0.8,0.106,0.181,35.0,735,3.0,1.677,1040516.2
MEW,0.069,0,0.5,0.115,0.177,178.0,655,3.0,3.011,37982725.8
ARK,0.068,0,0.5,0.068,0.09,113.0,333,1.0,1.004,825351.8
ARDR,0.068,0,0.8,0.072,0.122,59.0,1605,2.0,0.757,1120704.0
CELO,0.068,0,0.4,0.069,0.119,175.0,251,1.0,0.695,2731144.0
XCN,0.066,0,0.5,0.066,0.239,221.0,290,1.0,1.15,8584158.7
PUNDIX,0.066,0,0.2,0.084,0.101,205.0,215,2.0,0.89,471200.6
ESP,0.06,0,0.5,0.11,0.086,299.0,283,1.0,0.759,1453500.5
IMX,0.06,0,0.3,0.111,0.225,201.0,302,2.0,1.393,538572.5
MOC,0.059,0,0.4,0.088,0.08,35.0,698,1.0,1.625,1267413.8
GAS,0.058,0,0.9,0.142,0.565,290.0,1168,4.0,5.579,7132.1
WIF,0.057,0,0.5,0.11,0.156,144.0,193,1.0,2.184,420953.3
ICX,0.055,0,0.2,0.056,0.329,277.0,295,1.0,2.218,623138.3
G,0.055,0,0.6,0.071,0.164,74.0,337,2.0,2.056,7934460.1
COMP,0.055,0,0.3,0.055,0.432,275.0,283,1.0,2.178,1148.3
AUCTION,0.054,0,0.3,0.054,0.068,77.0,290,1.0,1.849,9149.5
SAFE,0.053,0,0.8,0.078,0.185,134.0,406,2.0,1.486,358678.0
MTL,0.053,0,0.4,0.101,0.143,133.0,448,2.0,0.977,236491.8
MET2,0.053,0,0.2,0.053,0.058,76.0,70,1.0,1.204,419602.6
ELF,0.051,0,0.2,0.106,0.135,39.0,176,1.0,0.275,4991853.0
CYBER,0.051,0,0.2,0.056,0.357,254.0,228,1.0,1.409,75895.8
SUN,0.05,0,0.3,0.05,0.142,167.0,221,1.0,0.943,3388093.1
BEAM,0.05,0,0.4,0.108,0.224,167.0,441,2.0,2.005,18593281.2
LINEA,0.049,0,0.3,0.085,0.067,36.0,251,1.0,1.138,18463207.5
AHT,0.045,0,0.1,0.045,0.068,225.0,155,0.0,0.361,91567529.0
SC,0.044,0,0.3,0.098,0.092,218.0,239,1.0,0.35,281875779.0
WAXP,0.042,0,0.1,0.042,0.091,209.0,141,1.0,2.645,3107934.2
EGLD,0.04,0,0.3,0.064,0.081,83.0,387,1.0,2.648,5370.6
USDS,0.04,0,0.1,0.047,0.01,17.0,149,0.0,1.039,17619.2
TAIKO,0.039,0,0.2,0.059,0.159,88.0,182,1.0,0.6,1329741.9
RVN,0.038,0,0.4,0.064,0.099,112.0,603,2.0,4.172,3303021.4
FCT2,0.037,0,0.1,0.037,0.133,75.0,190,0.0,0.326,14686759.6
IOST,0.037,0,0.3,0.037,0.097,123.0,161,0.0,1.055,80624578.8
ZRX,0.037,0,0.3,0.037,0.276,184.0,225,1.0,1.236,1064368.7
CKB,0.036,0,0.3,0.099,0.104,359.0,290,1.0,0.77,50340336.9
POWR,0.034,0,0.2,0.045,0.078,37.0,278,1.0,2.556,218656.2
HP,0.033,0,0.3,0.033,0.106,33.0,251,1.0,0.949,4964629.4
CBK,0.032,0,0.2,0.032,0.061,81.0,269,1.0,0.772,175893.1
VTHO,0.032,0,0.2,0.04,0.071,162.0,254,1.0,1.346,43435655.4
AERGO,0.032,0,0.5,0.074,0.317,86.0,457,2.0,1.661,459942.8
MED,0.032,0,0.3,0.049,0.093,108.0,546,1.0,2.08,21196021.0
BOUNTY,0.027,0,0.2,0.047,0.137,17.0,300,1.0,1.177,2594466.4
THETA,0.022,0,0.1,0.022,0.043,75.0,170,1.0,2.094,202942.8
MVL,0.021,0,0.1,0.021,0.135,23.0,199,1.0,0.354,120104540.9
SKR,0.019,0,0.1,0.019,0.027,63.0,124,0.0,0.884,3117227.3
QKC,0.017,0,0.0,0.017,0.066,55.0,241,1.0,1.178,12769524.8
YGG,0.016,0,0.1,0.016,0.061,54.0,179,0.0,1.73,776240.3
HUNT,0.015,0,0.1,0.015,0.059,25.0,112,0.0,0.264,3222587.7
TFUEL,0.014,0,0.1,0.089,0.459,37.0,316,1.0,0.422,18041955.6
USD1,0.006,0,0.1,0.006,0.006,4.0,505,0.0,1.578,23747.9
USDE,0.003,0,0.0,0.003,0.002,10.0,59,0.0,0.706,13970.6
