종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
LINK,0.757,0,14.1,0.757,2.189,107.0,7189,54.0,3.96,5855.1
UNI,0.728,0,19.6,0.808,1.419,269.0,14223,104.0,10.312,3060.0
ATH,0.672,0,7.3,1.201,0.632,219.0,3153,23.0,2.155,7848507.9
INJ,0.646,0,13.1,0.698,0.498,121.0,7476,49.0,4.74,2385.2
ZK,0.646,0,2.6,0.714,0.216,120.0,1172,7.0,0.923,11447683.2
AKT,0.621,0,11.4,0.621,0.692,83.0,7163,35.0,2.712,37802.0
VVV,0.619,0,11.8,0.737,1.081,158.0,7845,54.0,4.637,1135.6
XAUT,0.616,0,1.7,0.666,0.126,149.0,761,3.0,1.519,11.0
ICP,0.591,0,6.3,0.591,0.628,538.0,2841,22.0,4.105,8329.3
VIRTUAL,0.584,0,19.6,0.731,1.207,243.0,8054,74.0,3.466,93903.4
ASTR,0.577,0,2.4,0.63,0.193,310.0,1441,7.0,0.855,10447875.6
AVAX,0.571,0,12.6,0.709,1.293,169.0,5545,47.0,3.764,6609.4
TAO,0.563,0,16.4,0.713,1.52,481.0,6161,58.0,4.762,134.2
AWE,0.557,0,2.3,0.565,0.185,90.0,1324,5.0,5.995,971877.3
ORCA,0.554,0,13.0,2.347,3.198,148.0,13608,94.0,3.7,18027.9
ALGO,0.553,0,6.1,0.553,0.9,81.0,2274,18.0,3.33,1804829.6
ZBT,0.544,0,9.6,0.544,0.448,160.0,2689,24.0,1.476,1604234.4
LAYER,0.542,0,14.5,0.68,0.653,94.0,3857,36.0,0.935,4717412.1
ETC,0.525,0,7.6,0.666,0.391,114.0,4218,23.0,3.493,4479.8
CFG,0.506,0,12.0,0.524,0.404,147.0,4458,36.0,1.459,636073.3
IP,0.506,0,20.5,1.073,0.878,97.0,10050,87.0,3.478,296600.7
BARD,0.503,0,3.4,0.503,0.287,123.0,1583,10.0,1.967,451244.6
PENDLE,0.495,0,4.5,0.553,0.354,611.0,2059,16.0,5.979,3898.9
IN,0.488,0,6.8,0.488,0.955,1626.0,3654,17.0,0.871,4388222.9
ARB,0.477,0,5.2,0.477,0.438,367.0,1882,16.0,2.529,1771381.3
POL,0.475,0,5.1,0.475,0.529,170.0,1429,11.0,1.411,3425602.1
UP2,0.44,0,6.0,0.442,0.313,106.0,2851,16.0,0.616,2813283.1
AXS,0.44,0,4.9,0.497,0.817,35.0,2597,16.0,3.03,29301.3
SEI,0.431,0,9.2,0.721,0.426,292.0,4370,31.0,3.135,936443.7
BONK,0.43,0,4.9,0.43,0.431,1075.0,2220,15.0,2.745,3700284402.0
ME,0.428,0,4.5,0.428,0.305,179.0,2570,15.0,2.128,556587.7
0G,0.421,0,4.2,0.421,0.405,301.0,1764,14.0,3.621,67062.5
AAVE,0.407,0,6.1,0.407,0.665,272.0,2936,17.0,3.289,332.6
ENS,0.406,0,12.1,0.823,1.015,107.0,5577,40.0,3.816,3354.5
AERO,0.383,0,6.6,0.497,0.812,84.0,3639,23.0,5.008,31402.4
HOLO,0.38,0,3.7,0.463,0.379,606.0,2409,16.0,0.678,1981139.5
MANTRA,0.379,0,9.1,0.577,0.694,109.0,5810,38.0,0.665,42611384.9
DOOD,0.379,0,4.3,0.417,0.498,207.0,3020,13.0,1.318,46931536.2
IOTA,0.378,0,2.8,0.378,0.308,236.0,1850,9.0,2.83,243769.8
ICX,0.377,0,2.2,0.377,0.234,290.0,1434,5.0,0.944,2495053.0
WLFI,0.374,0,7.4,1.025,1.05,131.0,3568,24.0,2.437,753882.1
ZORA,0.367,0,5.3,0.513,0.424,178.0,1338,15.0,1.442,17887616.5
ARKM,0.367,0,5.0,0.396,0.264,337.0,1613,12.0,1.781,475001.5
AVNT,0.365,0,4.9,0.365,0.686,457.0,1796,14.0,1.048,1354588.8
PROS,0.359,0,2.0,1.079,0.72,86.0,3123,10.0,5.393,16715.2
PLUME,0.358,0,3.9,0.358,0.353,398.0,856,12.0,1.358,7953193.1
KITE,0.347,0,6.6,0.48,1.999,322.0,2769,21.0,1.084,830990.2
WAL,0.344,0,4.9,0.362,0.556,237.0,3319,23.0,2.781,558008.3
WCT,0.335,0,6.4,3.172,3.378,56.0,16930,70.0,4.339,418843.7
MOODENG,0.333,0,2.9,0.435,0.35,335.0,929,7.0,2.397,834811.2
DOT,0.332,0,2.8,0.332,0.311,85.0,1082,8.0,1.841,41244.0
RED,0.327,0,1.4,0.394,0.402,165.0,749,5.0,1.358,760872.7
RENDER,0.326,0,10.3,0.327,0.799,96.0,4603,31.0,11.971,8242.0
POKT,0.326,0,3.9,0.343,0.404,138.0,2156,13.0,1.127,23312235.8
PRL,0.322,0,5.2,0.484,0.86,64.0,4786,23.0,3.445,285277.6
PIEVERSE,0.321,0,10.4,1.535,1.516,258.0,11268,61.0,6.42,37215.4
ONT,0.321,0,4.3,0.321,0.245,535.0,2744,13.0,2.115,966893.7
BSV,0.312,0,2.7,0.329,0.175,434.0,1329,6.0,5.037,1311.4
SOPH,0.311,0,4.5,0.311,0.345,208.0,3353,15.0,1.628,7350049.0
CTC,0.306,0,6.1,0.553,0.643,57.0,4857,24.0,1.574,1426704.4
OPEN,0.305,0,9.0,0.758,0.722,235.0,3754,28.0,2.255,374293.4
GRT,0.301,0,3.2,0.321,0.512,188.0,1765,13.0,2.866,1317602.2
ESP,0.299,0,2.0,0.3,0.21,301.0,797,4.0,0.715,2232022.9
IRYS,0.294,0,12.8,0.454,0.529,28.0,9484,49.0,1.664,8705469.3
SPK,0.293,0,5.5,0.296,0.363,65.0,2310,17.0,1.86,4820688.0
DEEP,0.287,0,3.3,0.287,0.314,110.0,1481,9.0,0.844,3741541.9
CC,0.28,0,4.5,0.28,0.603,280.0,1958,16.0,1.776,969171.0
W,0.28,0,2.9,0.28,0.637,933.0,970,9.0,1.406,11580377.6
ALT,0.278,0,2.4,0.356,0.25,146.0,891,6.0,0.752,13435807.0
PYTH,0.277,0,4.7,0.358,0.311,407.0,1998,17.0,3.092,651785.3
APT,0.275,0,4.8,0.284,0.397,163.0,3380,21.0,9.142,19030.7
ID,0.273,0,13.8,0.469,0.665,94.0,7001,50.0,3.04,1494681.1
JUP,0.269,0,5.6,0.27,0.394,450.0,2086,16.0,1.597,357042.0
ZKP,0.268,0,3.5,0.268,0.223,191.0,3603,11.0,1.285,607854.9
STEEM,0.267,0,1.2,0.332,0.198,362.0,849,4.0,2.356,394454.7
STX,0.264,0,5.2,0.264,0.476,659.0,3206,18.0,3.358,467727.4
1INCH,0.264,0,1.0,0.269,0.069,250.0,375,1.0,0.616,896159.5
XEC,0.261,0,1.3,0.298,0.141,304.0,1041,5.0,3.058,1962199936.2
BREV,0.252,0,2.5,0.252,0.573,180.0,1107,7.0,0.856,2136776.6
PUMP,0.25,0,1.0,0.25,0.623,500.0,578,4.0,1.075,87993151.0
ZAMA,0.25,0,2.6,0.295,0.289,425.0,1421,10.0,1.529,1922268.4
FIL,0.247,0,4.0,0.254,0.362,372.0,2755,14.0,3.258,28426.1
BTT,0.247,0,1.9,0.248,0.607,178.0,1802,8.0,3.497,346641201861.7
SAND,0.245,0,4.9,0.446,0.396,816.0,3114,17.0,2.273,821452.9
LA,0.242,0,3.6,0.242,0.564,242.0,1245,11.0,1.229,2742283.5
ZIL,0.241,0,1.4,0.241,0.459,161.0,883,4.0,2.705,2279176.7
TIA,0.237,0,3.3,0.24,0.274,49.0,1610,9.0,1.812,60179.6
BIGTIME,0.237,0,1.5,0.237,0.178,592.0,609,4.0,0.784,15630019.2
A,0.236,0,1.4,0.236,0.303,393.0,905,4.0,0.654,3105189.5
VET,0.234,0,2.3,0.236,0.124,34.0,1975,6.0,2.628,3641318.0
MMT,0.229,0,3.9,0.558,0.862,71.0,2648,17.0,1.289,444396.8
MON,0.224,0,2.4,0.224,0.183,132.0,833,6.0,2.066,1768008.2
CPOOL,0.219,0,1.1,0.219,0.226,547.0,1049,5.0,0.623,2329507.0
JST,0.209,0,2.2,0.209,0.168,190.0,546,3.0,0.588,2487136.9
PUNDIX,0.207,0,1.3,0.219,0.139,121.0,540,3.0,1.825,555395.4
GLM,0.207,0,0.7,0.254,0.165,151.0,387,2.0,0.926,760455.6
RVN,0.204,0,0.8,0.204,0.221,509.0,1009,4.0,2.818,4552154.5
HIVE,0.203,0,5.0,0.634,0.672,60.0,6848,34.0,5.319,377967.8
OP,0.202,0,0.7,0.41,1.042,504.0,939,13.0,4.774,650409.7
SNT,0.202,0,1.0,0.202,0.158,145.0,658,3.0,0.7,36865610.6
SIGN,0.201,0,3.0,0.201,0.254,201.0,1146,8.0,1.004,27066377.9
ARDR,0.195,0,2.4,0.252,0.157,155.0,1670,7.0,2.399,1569707.4
STORJ,0.195,0,1.4,0.195,0.258,325.0,847,5.0,1.115,1944210.2
BIRB,0.192,0,1.7,0.192,0.195,319.0,773,5.0,0.571,1526162.5
SKR,0.191,0,3.9,0.376,0.313,273.0,2229,12.0,0.723,21530732.4
TREE,0.189,0,1.9,0.269,0.264,127.0,1512,9.0,2.194,353454.8
ANKR,0.189,0,0.9,0.189,0.138,315.0,671,2.0,2.465,2148513.1
AZTEC,0.188,0,2.3,0.307,0.263,625.0,1109,9.0,3.116,2787163.8
HYPER,0.187,0,2.2,0.285,0.487,117.0,717,5.0,0.717,2472573.5
ETHFI,0.186,0,0.9,0.861,0.675,569.0,827,6.0,1.912,131501.8
CRO,0.183,0,1.8,0.293,0.221,175.0,1211,7.0,2.176,383080.4
AQT,0.183,0,1.0,0.183,0.112,122.0,699,2.0,2.229,46450.7
SOON,0.18,0,3.3,0.182,0.463,107.0,1827,12.0,0.875,1374027.5
NEO,0.18,0,1.2,0.183,0.373,170.0,785,4.0,3.085,4635.1
POLYX,0.176,0,3.3,0.401,0.347,44.0,2641,14.0,1.597,795325.7
KNC,0.175,0,0.4,0.175,0.22,291.0,203,1.0,1.167,576839.3
ATOM,0.169,0,3.0,0.169,0.262,1686.0,1864,8.0,3.484,10459.2
NXPC,0.167,0,1.9,0.167,0.217,238.0,1184,7.0,1.407,129095.7
KAITO,0.165,0,2.2,0.177,0.196,173.0,1178,7.0,2.636,53852.0
MEW,0.165,0,3.4,0.195,0.189,160.0,2108,9.0,4.539,41015657.8
SONIC,0.16,0,1.7,0.16,0.362,228.0,1165,6.0,0.865,4654401.7
ZETA,0.154,0,1.4,0.167,0.316,235.0,951,5.0,1.59,1202782.8
SUN,0.153,0,0.2,0.177,0.034,134.0,131,0.0,1.49,1470539.8
RAY,0.151,0,1.7,0.211,0.398,61.0,1369,7.0,2.071,13824.3
MINA,0.149,0,1.0,0.163,0.199,119.0,696,3.0,3.69,244362.9
FLOCK,0.149,0,2.6,0.305,0.198,153.0,2403,11.0,2.587,482660.5
LPT,0.148,0,0.6,0.149,0.19,166.0,520,2.0,2.541,7547.9
G,0.147,0,1.5,0.279,0.192,206.0,922,5.0,2.592,6972653.6
MASK,0.145,0,0.7,0.163,0.075,151.0,339,1.0,2.077,55701.6
2Z,0.143,0,1.3,0.143,0.331,477.0,619,4.0,0.569,1986315.2
BLEND,0.14,0,2.0,0.162,0.587,54.0,1927,9.0,6.148,111267.2
BIO,0.14,0,4.3,0.15,0.466,467.0,3173,17.0,1.855,1938626.6
WIF,0.14,0,0.4,0.14,0.08,465.0,231,1.0,1.887,134452.3
AERGO,0.135,0,3.0,0.136,0.313,227.0,3082,13.0,4.184,1024889.6
ANIME,0.135,0,1.3,0.135,0.198,150.0,1105,4.0,2.321,9901936.0
TRAC,0.132,0,2.7,0.132,0.226,331.0,2606,11.0,2.935,61581.1
LSK,0.131,0,1.0,0.131,0.278,654.0,651,3.0,0.67,1122156.6
BEAM,0.13,0,1.4,0.132,0.175,168.0,823,5.0,1.835,20464817.1
KAT,0.129,0,2.3,0.132,0.216,56.0,1819,7.0,2.314,5467015.4
MANA,0.129,0,1.1,0.129,0.127,185.0,898,2.0,0.584,2093643.2
CARV,0.126,0,2.1,0.126,0.301,28.0,2544,9.0,1.33,508737.9
AXL,0.125,0,2.3,0.171,0.22,179.0,1641,7.0,2.532,709711.6
KAVA,0.124,0,1.6,0.132,0.176,413.0,1033,5.0,2.227,450826.9
XTZ,0.123,0,1.1,0.125,0.159,181.0,681,3.0,5.074,51827.1
API3,0.123,0,1.0,0.123,0.206,307.0,551,3.0,2.126,53901.8
FLUID,0.12,0,0.8,0.134,0.07,1203.0,545,2.0,1.206,11399.1
CELO,0.119,0,1.1,0.364,0.658,238.0,1570,7.0,0.45,1434480.4
NEWT,0.119,0,1.3,0.119,0.215,132.0,1056,4.0,1.513,245723.7
ELSA,0.118,0,1.1,0.132,0.243,61.0,1329,3.0,1.76,782198.3
GAS,0.117,0,1.9,0.118,0.124,197.0,1865,7.0,2.991,9684.7
ORBS,0.114,0,1.1,0.255,0.414,53.0,1390,6.0,7.358,1138553.4
WAXP,0.111,0,0.6,0.111,0.116,37.0,781,2.0,1.645,4005097.5
XCN,0.111,0,1.4,0.147,0.108,185.0,1053,3.0,2.069,3102165.8
USD1,0.111,0,0.6,0.112,0.045,565.0,648,1.0,1.094,47150.2
BAT,0.108,0,0.4,0.108,0.051,108.0,398,1.0,0.612,1195232.5
TAIKO,0.108,0,0.2,0.108,0.092,216.0,221,1.0,0.528,1644977.5
TOSHI,0.104,0,0.8,0.104,0.075,208.0,541,2.0,1.129,266166402.8
POWR,0.104,0,0.8,0.119,0.147,207.0,417,2.0,2.252,491817.5
BLAST,0.103,0,1.9,0.196,0.143,145.0,1480,7.0,2.495,102374882.7
CYBER,0.103,0,0.8,0.133,0.128,33.0,634,3.0,1.036,64491.8
VANA,0.102,0,1.1,0.142,0.131,146.0,715,4.0,2.341,11977.5
MOCA,0.102,0,0.9,0.139,0.11,161.0,496,3.0,0.89,7404140.9
MNT,0.1,0,0.7,0.1,0.149,500.0,266,1.0,8.805,36967.2
BERA,0.1,0,3.9,0.166,0.324,250.0,1728,13.0,2.4,231719.7
SOMI,0.1,0,0.4,0.1,0.175,200.0,364,2.0,0.805,984338.2
CKB,0.098,0,0.8,0.098,0.174,164.0,381,2.0,1.129,44072295.0
SUPER,0.093,0,0.7,0.093,0.088,133.0,303,2.0,0.647,912478.0
T,0.092,0,0.6,0.092,0.131,92.0,465,2.0,1.795,7309449.0
META,0.091,0,0.7,0.092,0.147,115.0,503,2.0,0.497,26481583.6
ARK,0.09,0,0.7,0.092,0.151,113.0,594,2.0,0.562,1252727.6
MLK,0.088,0,0.5,0.088,0.281,441.0,817,2.0,0.871,1118332.2
VTHO,0.088,0,0.6,0.088,0.238,176.0,845,3.0,1.781,92574050.2
SAFE,0.087,0,0.6,0.087,0.093,67.0,375,1.0,1.003,458380.1
TRUST,0.083,0,1.0,0.092,0.124,170.0,1002,4.0,1.385,1142893.9
LINEA,0.083,0,0.8,0.164,0.193,350.0,418,2.0,1.791,7748798.0
AGLD,0.081,0,0.7,0.081,0.128,810.0,781,3.0,1.297,282296.1
WET,0.08,0,2.4,0.196,0.257,114.0,2384,9.0,2.485,464462.5
ONG,0.079,0,1.1,0.079,0.082,131.0,920,4.0,2.595,339693.1
EDGE,0.079,0,0.5,0.079,0.083,41.0,719,2.0,0.31,1202510.4
ZRX,0.078,0,0.9,0.078,0.067,97.0,399,2.0,1.02,668076.2
SKY,0.077,0,0.6,0.078,0.132,98.0,453,2.0,10.178,103389.0
DKA,0.077,0,0.7,0.079,0.366,134.0,988,2.0,1.171,8657154.7
MTL,0.075,0,0.4,0.075,0.07,75.0,433,1.0,0.699,211314.7
PROVE,0.075,0,1.3,0.075,0.211,63.0,780,4.0,1.21,223306.6
GMT,0.07,0,0.7,0.07,0.228,116.0,530,2.0,1.472,9783784.1
AHT,0.069,0,0.3,0.069,0.118,87.0,304,1.0,0.578,83656568.5
FCT2,0.067,0,0.7,0.067,0.198,222.0,482,2.0,0.424,27769104.3
THETA,0.067,0,0.4,0.067,0.166,335.0,402,2.0,1.502,132727.5
F,0.066,0,0.7,0.066,0.164,111.0,503,2.0,1.069,7988216.2
IQ,0.065,0,0.3,0.069,0.108,122.0,426,1.0,0.541,129374442.0
TFUEL,0.065,0,0.5,0.067,0.078,33.0,768,2.0,0.56,16917870.2
CVC,0.064,0,0.5,0.064,0.073,127.0,395,2.0,1.128,1859745.2
TOKAMAK,0.064,0,0.7,0.064,0.076,160.0,845,2.0,7.95,25435.5
BLUR,0.061,0,0.5,0.061,0.154,153.0,501,2.0,2.033,1179400.6
ORDER,0.061,0,0.4,0.061,0.058,86.0,514,2.0,1.417,569899.4
IMX,0.06,0,0.5,0.06,0.107,201.0,364,1.0,1.755,306227.3
ERA,0.059,0,0.8,0.095,0.323,295.0,430,2.0,0.682,956436.0
QTUM,0.058,0,0.6,0.081,0.085,290.0,660,2.0,2.911,22381.3
MET2,0.057,0,0.8,0.12,0.129,285.0,313,3.0,0.736,752367.1
YGG,0.057,0,0.3,0.057,0.069,63.0,273,1.0,1.583,500408.7
COMP,0.057,0,0.4,0.105,0.18,382.0,402,2.0,3.209,400.8
EGLD,0.053,0,0.3,0.053,0.057,176.0,328,1.0,3.235,2156.2
IOST,0.05,0,0.3,0.05,0.03,167.0,292,1.0,1.076,46744229.9
MED,0.05,0,0.4,0.05,0.087,63.0,642,1.0,1.176,35775662.0
AUCTION,0.049,0,0.6,0.104,0.157,158.0,625,3.0,1.833,5684.5
HP,0.048,0,0.4,0.048,0.119,480.0,410,1.0,0.852,10313343.9
BORA,0.045,0,0.6,0.047,0.083,225.0,1026,2.0,0.903,2568439.0
GAME2,0.044,0,0.2,0.044,0.073,22.0,935,1.0,0.499,92350685.0
TT,0.043,0,0.3,0.043,0.296,72.0,267,1.0,0.226,335874293.4
CBK,0.043,0,0.1,0.043,0.083,71.0,450,1.0,1.306,146454.8
ELF,0.038,0,0.3,0.038,0.043,379.0,665,1.0,4.415,153796.5
MOC,0.038,0,0.2,0.038,0.021,76.0,308,0.0,1.124,2400889.4
COW,0.036,0,0.2,0.036,0.019,178.0,135,0.0,1.409,154077.1
QKC,0.036,0,0.2,0.038,0.038,45.0,314,1.0,1.207,5958612.7
SC,0.034,0,0.4,0.034,0.053,84.0,484,1.0,0.552,190540269.9
USDE,0.032,0,0.1,0.032,0.032,54.0,249,0.0,1.925,18260.0
MVL,0.029,0,0.2,0.029,0.053,290.0,204,0.0,0.303,125580329.5
BOUNTY,0.028,0,0.2,0.028,0.107,56.0,286,1.0,0.713,4948864.9
MBL,0.019,0,0.2,0.036,0.093,47.0,302,1.0,0.37,289500604.7
HUNT,0.016,0,0.2,0.023,0.072,82.0,258,1.0,0.522,2966256.4
USDS,0.006,0,0.0,0.006,0.021,2.0,181,0.0,4.519,7802.3
