종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
ZRO,0.466,0,3.9,0.511,0.362,252.0,2199,10.0,1.94,13328.3
PLUME,0.462,0,7.9,0.464,0.647,271.0,2023,26.0,1.906,10884416.3
ETC,0.456,0,6.9,0.458,0.973,39.0,4055,21.0,2.318,6717.3
ELSA,0.418,0,3.5,0.427,0.232,104.0,2276,9.0,1.772,525378.7
SIGN,0.413,0,4.8,0.469,0.585,438.0,1847,13.0,0.782,23948191.6
ZORA,0.398,0,4.1,0.428,1.048,142.0,1478,15.0,1.066,17996237.3
FIL,0.394,0,4.1,0.403,0.27,274.0,1722,11.0,3.29,32813.3
AKT,0.393,0,7.4,0.446,0.379,70.0,4318,25.0,3.052,30487.6
SOMI,0.366,0,3.6,0.366,0.448,122.0,885,9.0,0.882,822082.5
PROVE,0.364,0,3.5,0.544,0.487,214.0,1734,13.0,1.785,260062.5
SOON,0.361,0,3.3,0.361,0.261,602.0,997,8.0,0.959,1180103.7
TIA,0.354,0,2.0,0.379,0.397,238.0,1173,5.0,4.695,26781.9
2Z,0.345,0,5.6,1.155,1.986,157.0,3035,25.0,0.977,2010800.7
ATOM,0.342,0,2.6,0.375,0.257,116.0,1794,7.0,5.021,5413.1
CHZ,0.339,0,18.1,0.704,0.87,157.0,8319,74.0,2.453,6384128.1
VTHO,0.339,0,0.7,0.352,0.386,140.0,777,2.0,1.234,88990825.1
ZIL,0.333,0,1.8,0.646,1.118,44.0,2088,8.0,4.575,4038403.6
DOOD,0.325,0,4.9,0.687,0.889,59.0,6085,34.0,1.491,40737256.3
TREE,0.324,0,5.0,0.324,0.371,147.0,2574,17.0,1.896,652362.6
0G,0.324,0,2.4,0.324,0.341,294.0,1484,8.0,2.861,49602.9
AERO,0.323,0,3.3,0.323,0.66,83.0,1881,10.0,2.927,81774.9
STX,0.322,0,5.7,0.474,0.554,292.0,2193,15.0,2.256,531581.4
GMT,0.321,0,2.1,0.321,0.212,402.0,680,4.0,1.637,8982758.1
APT,0.319,0,4.9,0.339,0.412,326.0,3471,23.0,8.391,15856.2
SEI,0.318,0,7.7,0.318,0.297,80.0,3193,19.0,1.662,971918.1
LPT,0.316,0,1.0,0.57,0.255,137.0,490,2.0,2.507,6612.5
BERA,0.314,0,3.8,0.314,0.402,224.0,2097,14.0,4.681,122932.7
PUMP,0.313,0,3.2,0.325,0.528,281.0,1398,12.0,2.465,57687178.2
UP2,0.308,0,3.2,0.613,0.531,20.0,4486,17.0,4.363,108985.6
IRYS,0.299,0,6.7,0.299,0.455,130.0,4607,25.0,1.155,9386899.2
AZTEC,0.298,0,2.3,0.298,0.389,157.0,880,7.0,1.809,4443636.8
CC,0.294,0,4.2,0.392,0.665,588.0,2161,19.0,2.753,817030.8
MON,0.291,0,1.5,0.291,0.333,264.0,572,4.0,1.447,2016303.9
ATH,0.286,0,7.9,0.35,0.706,259.0,4213,33.0,7.049,6327923.7
PENDLE,0.283,0,3.7,0.441,0.4,141.0,1489,9.0,3.077,5584.5
MANTRA,0.283,0,2.5,0.521,0.332,195.0,1045,7.0,0.334,44163978.0
PRL,0.282,0,6.4,0.661,0.609,155.0,4670,31.0,3.399,377837.8
ORCA,0.282,0,7.0,0.282,0.299,188.0,4054,24.0,2.69,25420.6
PROS,0.277,0,10.3,0.278,0.279,186.0,12331,30.0,3.305,33916.5
ME,0.272,0,3.7,0.422,0.601,196.0,2268,16.0,2.701,176697.2
ICX,0.268,0,1.3,0.268,0.191,447.0,1052,3.0,0.856,1785427.1
CRO,0.268,0,1.8,0.283,0.282,115.0,1037,4.0,2.947,302186.3
AVNT,0.264,0,4.2,0.336,0.283,723.0,1513,10.0,1.115,1290908.1
HOLO,0.26,0,1.7,0.311,0.214,67.0,720,6.0,0.323,4436042.2
SENT,0.253,0,4.2,0.335,1.061,66.0,1779,16.0,1.863,2811474.0
STEEM,0.251,0,0.7,0.507,0.256,84.0,917,3.0,2.798,253292.5
SHIB,0.25,0,9.2,0.25,0.559,227.0,7296,31.0,5.192,11213266793.0
VET,0.25,0,1.7,0.25,0.129,179.0,1542,5.0,6.505,2850805.4
WAL,0.246,0,8.9,0.423,0.497,51.0,5624,35.0,5.593,436646.6
ONT,0.244,0,1.5,0.277,0.297,155.0,1302,5.0,1.936,675575.6
ETHFI,0.242,0,1.4,0.295,0.151,217.0,586,3.0,2.069,77296.6
API3,0.241,0,1.2,0.241,0.319,185.0,809,3.0,1.335,110733.7
BSV,0.238,0,1.6,0.238,0.189,132.0,1079,5.0,31.119,359.1
KAT,0.238,0,5.3,0.287,0.457,210.0,3917,21.0,2.347,8179015.6
W,0.23,0,2.4,0.23,0.138,329.0,908,5.0,2.838,6032493.1
STRAX,0.23,0,2.7,0.23,0.255,766.0,1735,9.0,1.375,18601813.6
ERA,0.229,0,1.2,0.243,0.144,122.0,700,4.0,0.894,984221.1
BARD,0.227,0,2.2,0.453,0.241,377.0,923,6.0,1.254,823875.9
SONIC,0.225,0,1.7,0.233,0.182,160.0,1043,5.0,1.371,1651694.6
OPEN,0.224,0,4.5,0.428,0.466,107.0,2453,17.0,2.276,148732.3
LA,0.223,0,3.8,0.306,0.308,186.0,937,10.0,1.206,2441850.6
QTUM,0.223,0,1.1,0.223,0.151,160.0,738,3.0,1.64,37254.0
WLFI,0.219,0,3.2,0.27,1.024,243.0,2235,15.0,2.183,611942.7
ZKC,0.219,0,3.0,0.531,0.312,79.0,2213,11.0,3.184,441542.5
BONK,0.219,0,1.3,0.219,0.174,243.0,1033,4.0,2.186,6760520795.5
ARKM,0.218,0,3.1,0.255,0.221,292.0,1130,8.0,1.814,420493.0
ZAMA,0.217,0,4.1,0.234,0.348,109.0,2120,15.0,2.021,1027451.6
VVV,0.212,0,5.2,0.322,0.482,277.0,3176,21.0,12.726,255.0
XTZ,0.211,0,0.6,0.244,0.167,163.0,473,2.0,1.63,82777.9
MIRA,0.208,0,5.4,0.355,0.407,147.0,4348,22.0,3.484,341824.8
MOODENG,0.207,0,1.2,0.207,0.227,207.0,543,4.0,1.967,544516.4
ENSO,0.203,0,4.2,0.203,0.274,507.0,2370,13.0,3.254,40730.0
AXS,0.202,0,2.9,0.202,0.388,289.0,1773,9.0,2.75,12400.2
SUN,0.202,0,0.4,0.202,0.115,41.0,188,1.0,1.663,1211917.8
GLM,0.2,0,0.8,0.2,0.228,154.0,340,2.0,1.161,543958.1
MOCA,0.2,0,1.2,0.2,0.152,333.0,308,2.0,1.239,5492252.9
AAVE,0.197,0,3.9,0.264,0.376,157.0,2074,15.0,2.947,390.8
SKY,0.194,0,1.6,0.194,0.173,645.0,844,4.0,3.55,192444.9
SPK,0.191,0,2.5,0.191,0.433,191.0,1894,10.0,2.538,4448344.4
INJ,0.19,0,3.9,0.278,0.823,336.0,1847,14.0,3.571,2483.1
BLUR,0.189,0,5.2,0.238,0.565,208.0,2722,19.0,2.904,3449876.9
ANIME,0.188,0,2.1,0.196,0.216,145.0,1134,6.0,2.279,12311325.8
VANA,0.188,0,1.6,0.39,0.315,106.0,992,6.0,1.871,14618.1
POLYX,0.181,0,1.6,0.181,0.154,258.0,871,4.0,2.581,595197.6
ZK,0.181,0,1.6,0.181,0.425,139.0,817,6.0,0.975,10177932.8
HIVE,0.18,0,1.7,0.18,0.26,359.0,1224,7.0,2.86,433649.8
LAYER,0.18,0,3.9,0.236,1.123,162.0,3022,18.0,1.158,2678686.0
TRAC,0.179,0,3.5,1.135,1.216,256.0,3927,18.0,4.444,46830.2
IOTA,0.177,0,1.4,0.375,0.198,318.0,991,5.0,3.544,180378.5
ENS,0.172,0,4.1,0.182,0.544,113.0,2564,17.0,2.405,4826.2
MTL,0.168,0,1.1,0.168,0.1,210.0,662,3.0,1.184,167982.4
SYRUP,0.167,0,0.7,0.167,0.151,111.0,500,2.0,2.949,186426.6
KAVA,0.166,0,0.9,0.175,0.12,185.0,524,4.0,3.157,377265.5
MINA,0.165,0,0.7,0.222,0.215,109.0,709,3.0,7.015,219698.5
B3,0.164,0,4.2,0.165,0.314,118.0,4550,16.0,6.907,18574291.3
ESP,0.16,0,1.5,0.179,0.11,86.0,1117,4.0,0.846,1095751.6
BIRB,0.157,0,1.8,0.157,0.359,157.0,818,5.0,1.287,1384451.7
ZKP,0.156,0,3.0,0.197,0.211,61.0,2797,12.0,1.428,539288.5
CPOOL,0.153,0,1.7,0.495,0.648,251.0,3009,12.0,0.814,1197060.5
A,0.152,0,1.3,0.154,0.274,253.0,1489,5.0,0.481,2163042.2
NXPC,0.147,0,0.7,0.169,0.115,147.0,683,2.0,4.128,45118.1
ANKR,0.143,0,2.3,1.672,3.235,110.0,3849,18.0,3.999,745204.2
NEO,0.143,0,0.9,0.143,0.067,356.0,638,2.0,1.997,6938.7
RED,0.142,0,1.2,0.191,0.467,284.0,810,5.0,2.111,637233.0
NEWT,0.142,0,1.2,0.143,0.42,179.0,1040,5.0,8.864,220781.7
AWE,0.134,0,1.6,0.161,0.376,30.0,1251,8.0,11.542,528850.0
JST,0.133,0,1.0,0.254,0.146,147.0,510,3.0,0.797,1947592.1
THETA,0.131,0,0.5,0.131,0.197,131.0,332,1.0,1.588,185340.4
MMT,0.129,0,2.2,0.279,0.2,184.0,995,5.0,1.029,486773.0
TOSHI,0.126,0,1.1,0.216,0.145,87.0,415,3.0,1.826,158419874.8
BLAST,0.121,0,1.2,0.121,0.149,303.0,1558,5.0,4.705,49407182.1
SOPH,0.118,0,1.7,0.134,0.262,92.0,2118,8.0,1.369,8269737.6
FLUID,0.112,0,1.2,0.112,0.122,125.0,1082,4.0,1.972,11159.7
AUCTION,0.111,0,0.7,0.111,0.077,159.0,494,2.0,3.513,3043.4
FLOCK,0.11,0,2.6,0.163,0.284,95.0,2947,12.0,1.567,733484.5
MANA,0.11,0,1.1,0.11,0.084,110.0,991,2.0,0.474,1016778.7
WET,0.11,0,1.0,0.163,0.12,184.0,717,2.0,1.403,625052.1
CTC,0.11,0,1.2,0.11,0.172,219.0,1368,5.0,0.865,1572174.2
CYBER,0.107,0,0.4,0.136,0.1,119.0,430,1.0,1.461,47973.5
BIGTIME,0.106,0,1.1,0.106,0.302,353.0,584,3.0,1.165,10218833.3
DEEP,0.106,0,1.7,0.114,0.223,122.0,818,4.0,0.966,2929407.1
BAT,0.105,0,0.6,0.105,0.15,105.0,416,2.0,0.788,1321398.1
IOST,0.103,0,0.5,0.113,0.06,154.0,408,1.0,2.057,28783437.8
MVL,0.102,0,0.3,0.102,0.032,170.0,294,1.0,0.536,77348723.0
SKR,0.101,0,1.0,0.101,0.212,40.0,1056,3.0,0.544,19878847.7
TAIKO,0.1,0,0.4,0.1,0.091,333.0,305,1.0,0.788,1237413.2
STORJ,0.099,0,1.1,0.109,0.148,329.0,617,3.0,0.875,1730038.9
CARV,0.098,0,0.6,0.16,0.085,105.0,555,2.0,0.781,926063.9
ONG,0.098,0,0.7,0.2,0.128,114.0,710,3.0,4.274,206038.4
ZETA,0.093,0,1.0,0.097,0.192,334.0,550,2.0,1.438,652797.3
MEW,0.091,0,0.9,0.091,0.12,76.0,1006,3.0,2.642,68482927.8
POWR,0.09,0,0.5,0.092,0.167,315.0,727,3.0,2.216,389665.9
FCT2,0.088,0,0.5,0.088,0.145,97.0,784,2.0,0.342,17970566.2
AGLD,0.087,0,0.7,0.087,0.29,145.0,711,3.0,1.734,243275.8
KNC,0.086,0,0.4,0.086,0.11,72.0,325,1.0,0.792,658634.7
1INCH,0.086,0,0.4,0.086,0.065,143.0,333,1.0,0.681,1043713.7
ORBS,0.085,0,0.7,0.085,0.155,50.0,1079,2.0,8.979,995600.4
ASTR,0.085,0,1.4,0.248,0.296,33.0,1625,6.0,1.584,5212984.2
BORA,0.082,0,0.4,0.082,0.111,59.0,877,2.0,0.578,3282725.0
BTT,0.08,0,1.9,0.08,0.359,73.0,1988,7.0,1.929,240124566687.3
ORDER,0.08,0,0.8,0.206,0.126,208.0,437,2.0,1.068,858239.6
ARDR,0.078,0,0.6,0.078,0.133,87.0,1102,2.0,0.918,1580618.3
F,0.076,0,1.0,0.076,0.1,190.0,476,2.0,1.088,10639107.4
MASK,0.076,0,0.4,0.101,0.049,105.0,349,1.0,4.569,22452.3
BEAM,0.073,0,0.4,0.073,0.293,242.0,330,1.0,1.255,21191230.2
SNT,0.072,0,0.5,0.075,0.209,143.0,698,3.0,0.536,35586860.4
CVC,0.072,0,0.7,0.082,0.255,359.0,674,2.0,1.166,1229011.4
MNT,0.071,0,0.7,0.084,0.134,101.0,424,2.0,11.289,14874.3
RVN,0.069,0,0.8,0.069,0.374,115.0,887,3.0,1.43,7387878.7
T,0.066,0,0.5,0.077,0.077,110.0,642,3.0,1.933,7647355.3
CELO,0.065,0,0.6,0.065,0.077,129.0,405,1.0,0.576,1145158.7
XAUT,0.064,0,0.6,0.073,0.252,318.0,815,2.0,1.882,9.7
POKT,0.063,0,0.7,0.063,0.103,127.0,440,2.0,0.43,30078425.0
HP,0.057,0,0.2,0.057,0.112,113.0,287,1.0,0.813,9557057.3
GAS,0.056,0,0.9,0.056,0.178,185.0,1483,4.0,5.396,4464.4
SAFE,0.055,0,0.6,0.055,0.052,275.0,417,1.0,1.237,343875.7
WAXP,0.054,0,0.4,0.072,0.078,180.0,568,2.0,1.343,5684306.3
ZRX,0.054,0,0.6,0.054,0.058,36.0,373,1.0,1.129,589624.8
SUPER,0.054,0,0.3,0.054,0.216,544.0,295,1.0,0.892,548471.7
CBK,0.053,0,0.4,0.053,0.136,531.0,495,1.0,1.982,80811.8
XEC,0.052,0,0.4,0.052,0.172,57.0,679,2.0,4.006,987498937.6
RAY,0.052,0,0.3,0.052,0.074,172.0,419,1.0,2.399,8472.6
ARK,0.051,0,0.5,0.051,0.084,507.0,589,2.0,0.633,899020.2
TT,0.051,0,0.5,0.079,0.144,16.0,1022,2.0,0.963,55917247.3
PUNDIX,0.051,0,0.2,0.051,0.053,255.0,247,1.0,1.101,396010.0
IQ,0.051,0,0.4,0.051,0.162,171.0,408,1.0,0.32,161890809.5
MED,0.051,0,0.5,0.059,0.117,72.0,1695,3.0,1.385,29770831.6
AHT,0.05,0,0.2,0.05,0.244,500.0,434,1.0,0.561,58234792.7
LSK,0.049,0,0.6,0.049,0.094,163.0,524,2.0,1.162,680141.3
EDGE,0.049,0,0.5,0.07,0.09,97.0,1156,2.0,7.882,45065.0
IMX,0.048,0,0.7,0.048,0.087,476.0,519,2.0,1.373,405180.4
DKA,0.047,0,0.4,0.047,0.182,67.0,1123,2.0,0.64,12991792.6
LINEA,0.045,0,0.6,0.045,0.103,454.0,482,2.0,1.414,10936931.8
GAME2,0.045,0,0.2,0.05,0.061,12.0,839,1.0,0.478,83183472.9
EGLD,0.045,0,0.3,0.045,0.085,112.0,383,1.0,7.255,536.9
XCN,0.043,0,0.3,0.043,0.05,214.0,250,1.0,1.232,6497644.5
CKB,0.041,0,0.4,0.041,0.107,207.0,559,2.0,0.884,71504893.5
COMP,0.04,0,0.3,0.04,0.048,100.0,329,1.0,2.106,865.5
MBL,0.04,0,0.2,0.04,0.064,33.0,417,1.0,0.244,223683870.4
BOUNTY,0.04,0,0.3,0.04,0.271,133.0,884,1.0,2.212,2333716.4
YGG,0.037,0,0.2,0.037,0.136,61.0,191,0.0,1.861,460345.1
QKC,0.036,0,0.8,0.054,0.21,40.0,1408,3.0,1.884,7288877.1
COW,0.036,0,0.1,0.036,0.015,73.0,111,0.0,1.717,83110.7
MLK,0.034,0,0.4,0.038,0.088,25.0,875,2.0,1.402,831205.2
USD1,0.033,0,0.2,0.033,0.025,41.0,657,0.0,0.872,33596.2
WIF,0.03,0,0.1,0.03,0.052,151.0,116,0.0,2.503,120743.4
META,0.027,0,0.2,0.027,0.188,45.0,523,1.0,0.327,27045216.8
G,0.025,0,0.2,0.028,0.307,125.0,412,2.0,4.064,3569143.7
TFUEL,0.024,0,0.2,0.024,0.042,121.0,327,1.0,0.46,18362747.2
MOC,0.022,0,0.4,0.047,0.173,75.0,1340,2.0,1.212,1674413.7
TOKAMAK,0.019,0,0.2,0.019,0.212,96.0,837,1.0,2.293,32037.2
HUNT,0.019,0,0.2,0.019,0.313,93.0,304,1.0,0.454,2676807.0
SC,0.014,0,0.1,0.014,0.122,36.0,410,1.0,0.451,150432390.1
ELF,0.013,0,0.2,0.014,0.116,17.0,429,1.0,1.057,273731.5
USDE,0.012,0,0.1,0.012,0.01,4.0,236,0.0,1.402,20900.3
USDS,0.01,0,0.0,0.01,0.01,4.0,198,0.0,3.259,8139.8
