종목,1틱최대순매수,2억이상횟수,누적순매수,최대매수액,최대매도액,최대체결당금액만,총체결수,거래대금억,최대매수벽비율,최소총매도잔량
ARB,0.472,0,4.6,0.472,0.333,337.0,1018,10.0,1.508,3229483.6
AVAX,0.469,0,13.1,0.488,0.469,455.0,5355,36.0,2.836,10453.0
CC,0.458,0,3.5,0.668,0.46,418.0,1082,11.0,3.731,800115.7
IN,0.449,0,5.4,0.465,0.303,98.0,2609,11.0,0.848,3171505.5
ENS,0.448,0,9.8,0.448,0.434,345.0,5430,33.0,2.458,10466.8
KAVA,0.445,0,8.5,1.819,3.306,65.0,26195,139.0,4.83,350652.9
ZBT,0.44,0,5.0,0.488,0.325,178.0,1583,13.0,1.149,1572811.7
AAVE,0.431,0,3.6,0.503,0.327,213.0,1399,10.0,2.13,502.4
BERA,0.428,0,9.5,0.478,0.577,240.0,4147,32.0,1.816,374683.6
LAYER,0.423,0,3.0,0.565,0.277,168.0,1212,7.0,0.328,6621462.8
KAITO,0.395,0,1.9,0.4,0.3,193.0,1017,6.0,2.568,105420.7
AERO,0.376,0,8.1,0.429,0.316,70.0,4791,25.0,2.61,47024.1
UNI,0.374,0,4.6,0.489,0.632,550.0,1900,14.0,2.112,13414.0
ME,0.372,0,2.8,0.481,0.373,60.0,1524,9.0,1.915,403509.0
PEPE,0.365,0,3.0,0.37,0.387,156.0,940,6.0,2.947,51496696993.8
AKT,0.36,0,5.7,0.36,0.337,171.0,3111,16.0,1.996,45818.6
DOOD,0.36,0,2.9,0.389,0.244,84.0,1791,8.0,1.309,56963376.8
WCT,0.347,0,3.1,0.369,0.24,80.0,2107,9.0,3.39,518109.8
HOLO,0.343,0,2.9,0.729,0.484,94.0,1067,8.0,0.54,3914671.5
VVV,0.34,0,4.7,0.392,0.438,66.0,1749,13.0,3.286,2635.5
PLUME,0.332,0,2.6,0.496,0.339,665.0,580,8.0,0.79,17156192.7
SUPER,0.327,0,6.9,1.673,2.941,219.0,4320,32.0,1.57,511292.9
FIL,0.323,0,3.7,0.396,0.357,195.0,1282,10.0,3.515,43530.1
CHZ,0.319,0,5.4,0.335,0.528,390.0,2379,20.0,1.327,10329981.7
BCH,0.31,0,3.7,0.335,0.346,183.0,2436,15.0,2.838,210.3
ASTR,0.31,0,1.2,0.422,0.894,75.0,807,5.0,0.94,6042041.8
WET,0.306,0,3.6,0.414,0.491,86.0,2456,13.0,2.326,572584.1
IRYS,0.304,0,5.3,0.41,0.59,199.0,3484,17.0,1.528,7083347.1
ORCA,0.304,0,6.6,0.321,0.321,393.0,3200,22.0,2.441,23129.5
KNC,0.303,0,3.4,1.158,1.292,89.0,3246,23.0,0.756,1034988.2
LSK,0.301,0,2.1,0.482,0.324,29.0,1660,7.0,1.137,954123.0
LA,0.299,0,6.1,0.379,0.595,136.0,1439,16.0,0.982,2829393.4
SKR,0.299,0,1.6,0.299,0.168,43.0,700,3.0,0.285,20264827.8
PYTH,0.295,0,1.9,0.327,0.252,276.0,816,7.0,2.477,886332.9
OPEN,0.294,0,2.6,0.761,0.625,314.0,1621,8.0,1.588,317417.7
0G,0.29,0,2.2,0.351,0.203,57.0,1109,7.0,2.372,175905.0
GMT,0.289,0,3.6,0.294,0.286,375.0,1003,8.0,0.935,18451882.3
HIVE,0.287,0,5.8,0.974,0.833,287.0,6344,29.0,3.058,389460.0
PROVE,0.287,0,0.7,0.287,0.373,359.0,407,2.0,1.224,313325.7
ANIME,0.285,0,7.6,0.525,0.486,124.0,4460,35.0,1.686,28277944.8
PRL,0.283,0,2.6,0.283,0.693,405.0,2037,10.0,0.997,724237.2
ZKP,0.275,0,1.9,0.488,0.29,219.0,1212,7.0,1.259,660504.6
MASK,0.274,0,1.5,0.301,0.106,48.0,1040,3.0,1.981,42785.6
ZKC,0.273,0,1.8,0.302,0.372,138.0,976,4.0,2.327,589667.5
SHIB,0.262,0,5.6,0.262,0.212,873.0,4085,16.0,2.715,39075910979.6
WAL,0.254,0,1.8,0.262,0.198,129.0,1239,5.0,3.099,591324.2
STX,0.252,0,3.0,0.252,0.423,841.0,1320,8.0,1.419,1156307.8
POWR,0.249,0,1.2,0.249,0.22,226.0,1118,7.0,4.05,297542.5
HYPER,0.24,0,1.9,0.259,0.36,126.0,632,5.0,0.395,5231502.1
BIGTIME,0.238,0,2.5,0.343,0.2,140.0,635,5.0,1.049,12665526.0
ZIL,0.238,0,0.9,0.245,0.121,253.0,476,2.0,2.903,9805461.3
SIGN,0.238,0,3.2,0.243,0.221,55.0,948,6.0,0.549,29713347.6
ESP,0.237,0,1.3,0.287,0.06,306.0,636,2.0,0.984,671049.9
ERA,0.237,0,1.4,0.255,0.13,101.0,302,3.0,0.836,1113866.1
ZRO,0.226,0,4.1,0.26,0.325,149.0,2897,14.0,1.868,81588.1
RENDER,0.225,0,4.4,0.261,0.282,251.0,1833,13.0,1.827,27713.1
MOCA,0.225,0,1.1,0.225,0.41,225.0,471,3.0,1.111,7717325.7
CFG,0.224,0,4.0,0.224,0.323,118.0,1553,10.0,1.232,553963.3
PENDLE,0.219,0,3.5,0.219,0.755,273.0,1692,12.0,2.926,13431.9
ARKM,0.216,0,3.4,0.246,0.481,309.0,875,9.0,2.288,634862.1
TREE,0.211,0,1.5,0.211,0.259,176.0,808,5.0,1.734,636105.6
WLFI,0.211,0,2.1,0.226,0.289,161.0,906,6.0,2.144,2060511.8
BLEND,0.211,0,3.8,0.726,0.669,64.0,3832,18.0,8.181,130483.4
META,0.204,0,0.4,0.204,0.037,226.0,170,1.0,0.328,27677410.3
INJ,0.203,0,2.1,0.223,0.241,485.0,898,7.0,2.797,10428.2
JST,0.202,0,1.3,0.202,0.168,289.0,322,3.0,0.569,2230309.2
POKT,0.2,0,1.5,0.2,0.184,1000.0,862,5.0,0.538,30949974.9
ETC,0.199,0,3.8,0.242,0.48,569.0,2337,13.0,2.422,7510.7
AXL,0.198,0,1.5,0.198,0.161,124.0,858,5.0,1.685,741165.9
G,0.196,0,0.6,0.217,0.156,140.0,226,1.0,2.168,10900771.1
2Z,0.189,0,3.0,0.189,0.173,271.0,1087,7.0,0.58,2801617.8
BARD,0.189,0,5.7,0.244,0.508,172.0,1753,15.0,1.31,920921.3
ICP,0.189,0,1.3,0.189,0.361,946.0,757,5.0,3.231,12146.3
F,0.183,0,1.6,0.189,0.15,75.0,897,5.0,1.431,8867850.2
SYRUP,0.182,0,1.0,0.182,0.099,304.0,350,2.0,2.921,282231.3
FLOCK,0.177,0,2.1,0.196,0.222,86.0,1333,6.0,1.25,1275555.6
VET,0.176,0,1.7,0.201,0.158,146.0,1099,4.0,3.824,3127391.7
NXPC,0.174,0,1.4,0.253,0.151,277.0,826,4.0,5.519,73005.4
AERGO,0.174,0,2.9,0.176,0.27,111.0,2263,11.0,0.861,3357123.2
SENT,0.172,0,1.4,0.172,0.177,859.0,707,4.0,2.107,5114289.8
ZK,0.172,0,1.9,0.172,0.225,287.0,748,5.0,0.944,7681895.6
ZORA,0.168,0,2.0,0.168,0.279,420.0,444,5.0,0.614,25258482.4
DEEP,0.167,0,1.4,0.167,0.112,152.0,405,3.0,1.051,3791814.7
UP2,0.166,0,1.0,0.166,0.134,30.0,1287,4.0,2.525,258047.1
MINA,0.163,0,0.7,0.163,0.103,90.0,473,2.0,1.09,673825.6
AGLD,0.163,0,1.5,0.191,0.251,169.0,681,4.0,1.616,274489.6
ZETA,0.159,0,1.0,0.181,0.177,126.0,311,2.0,1.853,874184.3
AVNT,0.159,0,2.0,0.257,0.387,795.0,780,6.0,0.772,2121982.2
MON,0.157,0,1.2,0.158,0.16,794.0,433,3.0,2.397,2228127.6
ELSA,0.156,0,1.7,0.192,0.196,389.0,1409,5.0,2.164,684468.6
MOODENG,0.156,0,2.8,0.217,0.183,309.0,794,8.0,2.267,1087618.2
BLUR,0.155,0,1.6,0.155,0.101,517.0,721,3.0,1.592,4391941.5
RVN,0.154,0,0.5,0.158,0.211,179.0,404,1.0,2.25,5609723.7
TRAC,0.152,0,2.1,1.673,2.054,253.0,3814,18.0,6.797,38752.1
KERNEL,0.149,0,4.8,0.363,0.381,16.0,4791,19.0,1.655,675975.6
POLYX,0.149,0,1.0,0.149,0.143,213.0,417,2.0,2.615,801323.3
WAXP,0.147,0,0.8,0.147,0.127,92.0,580,3.0,1.803,6334393.5
CARV,0.147,0,1.0,0.426,0.538,57.0,1517,7.0,2.109,684587.0
AQT,0.144,0,4.2,0.26,0.652,167.0,3013,16.0,2.017,277471.1
SKY,0.143,0,0.6,0.143,0.101,357.0,346,1.0,2.801,457737.5
STORJ,0.142,0,1.9,0.228,0.303,283.0,563,5.0,0.679,2746880.5
CELO,0.139,0,2.7,0.231,0.297,88.0,1429,10.0,0.671,1871712.7
GLM,0.139,0,1.2,0.139,0.123,99.0,448,3.0,1.169,738852.2
ONT,0.139,0,0.8,0.139,0.215,173.0,607,2.0,1.364,1184674.4
ONG,0.138,0,0.6,0.138,0.106,63.0,400,2.0,3.023,484176.2
THETA,0.138,0,2.5,0.747,1.508,85.0,2338,13.0,2.947,186832.0
GAS,0.137,0,1.6,0.166,0.195,388.0,974,5.0,2.081,18093.3
ZAMA,0.137,0,0.9,0.197,0.454,236.0,554,3.0,1.471,2167015.6
ALT,0.135,0,1.6,0.137,0.262,279.0,995,4.0,1.52,9638323.1
TOSHI,0.132,0,1.3,0.52,0.915,108.0,2009,13.0,2.324,166427637.8
PROS,0.132,0,1.8,0.28,0.166,94.0,1615,6.0,5.141,24855.9
TAIKO,0.131,0,0.5,0.131,0.063,163.0,199,1.0,1.012,1369029.1
AZTEC,0.13,0,1.0,0.167,0.149,434.0,632,3.0,2.162,3928754.9
IOTA,0.128,0,1.4,0.183,0.264,795.0,837,4.0,3.481,661340.6
MIRA,0.126,0,2.5,0.172,0.354,243.0,1330,7.0,1.761,715100.2
GRT,0.125,0,1.5,0.155,0.185,207.0,753,4.0,2.194,2486769.8
ZRX,0.125,0,0.5,0.125,0.058,250.0,279,1.0,1.706,609440.8
BTT,0.122,0,2.0,0.122,0.108,102.0,1088,4.0,2.185,288095828853.6
RAY,0.121,0,1.5,0.164,0.162,43.0,979,4.0,3.442,30351.4
A,0.12,0,0.8,0.12,0.232,1197.0,1051,3.0,0.656,1654958.1
ATH,0.117,0,1.3,0.119,0.121,122.0,772,4.0,2.766,4895467.9
CKB,0.109,0,0.7,0.109,0.118,156.0,286,2.0,0.472,111769003.9
TFUEL,0.109,0,0.3,0.154,0.05,45.0,342,1.0,0.439,19192829.2
BIRB,0.109,0,1.1,0.109,0.142,54.0,495,2.0,0.814,1727946.5
OP,0.108,0,0.6,0.108,0.142,541.0,240,1.0,2.192,1113285.3
FCT2,0.103,0,0.7,0.103,0.141,94.0,853,2.0,0.633,18675735.3
LINEA,0.102,0,0.5,0.102,0.096,204.0,297,1.0,1.33,21747146.6
ARDR,0.1,0,0.9,0.106,0.097,47.0,638,2.0,0.62,2228708.8
TIA,0.1,0,0.4,0.1,0.254,143.0,316,1.0,0.929,76712.5
ETHFI,0.098,0,0.6,0.098,0.039,328.0,229,1.0,1.994,157000.3
IMX,0.096,0,1.4,0.096,0.211,106.0,436,4.0,1.186,627510.4
SNT,0.094,0,0.3,0.094,0.133,468.0,433,1.0,0.509,43029216.8
CVC,0.092,0,0.4,0.092,0.06,230.0,214,1.0,0.956,1987634.5
VANA,0.088,0,0.4,0.09,0.055,155.0,248,1.0,2.317,17913.5
MED,0.086,0,0.3,0.086,0.052,33.0,378,1.0,0.985,46712625.6
AUCTION,0.084,0,0.2,0.084,0.071,210.0,218,1.0,2.229,6811.7
PUNDIX,0.082,0,0.4,0.244,0.207,410.0,261,2.0,1.661,559514.7
API3,0.081,0,0.7,0.134,0.108,162.0,557,2.0,0.878,146245.9
FLUID,0.08,0,0.8,0.107,0.116,279.0,411,2.0,1.167,20242.3
T,0.079,0,0.9,0.16,0.21,216.0,838,4.0,2.378,8576229.9
ICX,0.078,0,0.5,0.079,0.149,80.0,429,1.0,0.92,1821914.1
EDGE,0.077,0,0.5,0.086,0.164,34.0,732,2.0,4.22,116696.1
MEW,0.075,0,1.0,0.075,0.09,58.0,779,2.0,2.562,50673197.8
XAUT,0.074,0,0.3,0.074,0.048,184.0,252,1.0,1.224,10.9
DKA,0.074,0,0.5,0.074,0.129,248.0,556,1.0,0.696,14304608.9
DOT,0.074,0,0.9,0.074,0.193,186.0,401,2.0,1.76,49768.9
ARK,0.073,0,0.6,0.073,0.064,81.0,346,1.0,0.603,1670647.9
VTHO,0.072,0,0.4,0.09,0.062,218.0,302,1.0,1.093,111758725.7
NEWT,0.071,0,0.9,0.076,0.148,118.0,812,3.0,1.103,759887.7
MOC,0.071,0,0.2,0.073,0.08,21.0,456,1.0,0.782,2892786.4
SAFE,0.07,0,0.8,0.103,0.13,101.0,452,2.0,0.831,533641.9
CRO,0.07,0,0.8,0.07,0.082,350.0,615,2.0,3.005,576624.3
XEC,0.07,0,0.6,0.081,0.212,352.0,585,2.0,3.512,2670297604.7
CYBER,0.066,0,0.5,0.067,0.113,67.0,367,1.0,0.989,89450.4
GAME2,0.065,0,0.2,0.065,0.052,43.0,763,1.0,0.315,102761102.2
BLAST,0.065,0,1.1,0.089,0.089,63.0,730,3.0,2.236,110767445.0
BORA,0.064,0,0.5,0.077,0.125,49.0,758,2.0,1.432,2727015.5
XTZ,0.062,0,0.3,0.062,0.061,205.0,249,1.0,1.819,95351.2
SONIC,0.061,0,0.8,0.1,0.119,202.0,587,3.0,1.157,3272891.6
BSV,0.061,0,1.1,0.078,0.044,124.0,534,2.0,6.234,1560.0
MTL,0.06,0,0.5,0.06,0.079,120.0,271,1.0,0.777,203160.8
ANKR,0.059,0,0.2,0.059,0.101,195.0,278,1.0,1.174,7638243.4
SOPH,0.058,0,1.0,0.076,0.138,72.0,1217,3.0,1.433,7845168.1
MNT,0.056,0,0.3,0.056,0.082,93.0,118,1.0,7.367,40499.2
IOST,0.056,0,0.3,0.056,0.111,80.0,283,1.0,2.088,48581472.7
CTC,0.052,0,0.4,0.069,0.662,131.0,603,2.0,0.793,1946414.0
ORBS,0.052,0,0.3,0.052,0.096,106.0,687,1.0,3.35,1987381.6
ORDER,0.052,0,0.3,0.052,0.072,262.0,157,1.0,0.886,992454.5
ATOM,0.05,0,0.6,0.05,0.24,501.0,1083,2.0,5.201,7414.1
WIF,0.049,0,0.2,0.105,0.199,486.0,102,1.0,2.676,78172.9
BAT,0.047,0,0.2,0.047,0.06,234.0,141,0.0,0.814,1402026.2
NEO,0.047,0,0.3,0.047,0.142,237.0,388,1.0,2.777,8857.8
AWE,0.045,0,0.4,0.05,0.068,151.0,394,2.0,1.22,2537129.2
CPOOL,0.045,0,0.6,0.098,0.203,225.0,510,2.0,0.734,3476947.6
BEAM,0.044,0,0.3,0.06,0.063,218.0,252,1.0,1.078,23124851.2
ELF,0.041,0,0.2,0.087,0.098,68.0,356,1.0,0.943,265197.4
TOKAMAK,0.039,0,0.2,0.039,0.05,44.0,376,1.0,2.401,41804.3
MLK,0.038,0,0.2,0.038,0.026,42.0,316,1.0,1.272,1197710.1
SC,0.036,0,0.5,0.036,0.116,60.0,727,2.0,0.679,248699776.1
STEEM,0.035,0,0.3,0.059,0.112,176.0,371,1.0,1.946,473350.6
TT,0.035,0,0.1,0.035,0.047,347.0,178,0.0,7.157,10442188.6
COMP,0.034,0,0.2,0.042,0.055,85.0,214,1.0,2.9,886.0
LPT,0.033,0,0.1,0.067,0.046,163.0,183,0.0,2.645,6929.7
BOUNTY,0.032,0,0.1,0.032,0.086,322.0,188,1.0,1.705,2091548.0
COW,0.03,0,0.1,0.03,0.08,101.0,112,0.0,1.763,126347.8
QTUM,0.03,0,0.5,0.072,0.072,149.0,445,2.0,1.139,38056.4
XCN,0.028,0,0.2,0.037,0.033,70.0,150,1.0,1.276,7639826.8
QKC,0.028,0,0.4,0.028,0.051,57.0,312,1.0,2.095,8448379.9
HUNT,0.027,0,0.1,0.027,0.03,273.0,78,0.0,0.482,3486420.3
HP,0.026,0,0.2,0.026,0.02,66.0,343,0.0,0.784,8603672.4
EGLD,0.026,0,0.1,0.026,0.043,87.0,104,0.0,2.944,4324.8
USD1,0.024,0,0.1,0.024,0.06,24.0,528,0.0,0.939,28923.9
SUN,0.023,0,0.1,0.024,0.056,232.0,47,0.0,1.708,2385286.9
MBL,0.022,0,0.2,0.041,0.028,59.0,234,1.0,0.252,294694261.6
1INCH,0.017,0,0.1,0.017,0.045,42.0,138,0.0,0.55,1233059.5
AHT,0.015,0,0.1,0.019,0.037,17.0,177,0.0,0.718,70418749.5
CBK,0.012,0,0.1,0.012,0.045,41.0,180,0.0,3.123,128643.9
MVL,0.01,0,0.1,0.01,0.053,8.0,207,0.0,0.672,75285411.6
IQ,0.01,0,0.1,0.028,0.206,31.0,163,0.0,0.48,189838466.5
USDS,0.009,0,0.0,0.012,0.017,12.0,143,0.0,3.023,8960.1
DRIFT,0.004,0,0.0,0.004,0.0,37.0,1,0.0,0,0
USDE,0.002,0,0.0,0.003,0.005,5.0,75,0.0,1.008,21875.2
